strategy_id,strategy_hash,strategy_type,symbol,timeframe,constraints,trace_path,total_return,sharpe_ratio,max_drawdown,num_trades
SPY_5m_strategy_137,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_137.parquet,0.0007983991119688838,0.05506659901686608,-0.01921157943056162,58
SPY_5m_strategy_138,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_138.parquet,0.0044337221020631645,0.2975768144330288,-0.014482789108569705,50
SPY_5m_strategy_139,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_139.parquet,-0.010087131899714441,-1.6139027178558756,-0.010299380014179627,35
SPY_5m_strategy_140,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_140.parquet,0.0074134829676675285,0.3826896493948225,-0.01805862593666563,81
SPY_5m_strategy_141,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_141.parquet,0.002184783176305105,0.12753020022521575,-0.019362872828528,82
SPY_5m_strategy_142,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_142.parquet,-0.00012878722497655648,0.00035651749327537296,-0.019958634782387463,56
SPY_5m_strategy_143,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_143.parquet,0.0011509086647951694,0.08154504661073982,-0.017703777284676203,46
SPY_5m_strategy_144,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_144.parquet,0.0016946236671901982,0.12823442777405838,-0.011426758833012363,32
SPY_5m_strategy_145,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_145.parquet,0.007693619003932506,0.3965312864359216,-0.018058625936665407,83
SPY_5m_strategy_146,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_146.parquet,0.001409045571591605,0.08531726392512096,-0.01947577455742977,78
SPY_5m_strategy_147,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_147.parquet,0.0025445286714185222,0.15730532361821956,-0.01733833716076727,56
SPY_5m_strategy_148,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_148.parquet,-0.0003850959679166932,-0.017624785350900937,-0.019210854325437454,44
SPY_5m_strategy_149,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_149.parquet,0.003729282406732315,0.2711828185574466,-0.011007921278227806,32
SPY_5m_strategy_150,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_150.parquet,0.007958777399478922,0.4098493788749546,-0.018058625936665518,81
SPY_5m_strategy_151,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_151.parquet,0.0002881935021987747,0.024345519335711906,-0.020182542191326536,76
SPY_5m_strategy_152,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_152.parquet,0.0030124820496855165,0.18455914586786967,-0.016879664421882823,56
SPY_5m_strategy_153,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_153.parquet,0.00010480868047046954,0.014059538479027425,-0.01873017605662064,44
SPY_5m_strategy_154,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_154.parquet,0.00182632047020026,0.13514249834858805,-0.01288294307377258,32
SPY_5m_strategy_155,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_155.parquet,0.00622286688115814,0.3277366096978916,-0.018058625936665296,73
SPY_5m_strategy_156,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_156.parquet,-0.0012782865971003865,-0.06112057122726762,-0.021716964529382543,70
SPY_5m_strategy_157,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_157.parquet,0.0045705445270978196,0.2746831861584968,-0.016325813349578056,56
SPY_5m_strategy_158,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_158.parquet,0.00037983569250465976,0.03185344190282074,-0.018460328631294765,42
SPY_5m_strategy_159,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_159.parquet,0.001672903455686825,0.12435361237262559,-0.013034107550842777,32
SPY_5m_strategy_160,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_160.parquet,0.006109130787166794,0.3213618196147828,-0.018058625936666073,77
SPY_5m_strategy_161,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_161.parquet,-0.0008524135960120693,-0.03784823224706286,-0.021299806950210387,70
SPY_5m_strategy_162,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_162.parquet,0.0046635692024512565,0.27962153172900556,-0.01623472370697876,58
SPY_5m_strategy_163,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_163.parquet,0.0003428136100054324,0.02937950909220047,-0.018496653476511637,42
SPY_5m_strategy_164,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_164.parquet,0.006216767419096048,0.43155658877972836,-0.011189043455117731,36
SPY_5m_strategy_165,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_165.parquet,0.0033148351051797142,0.17789083529429445,-0.019579758063102193,75
SPY_5m_strategy_166,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_166.parquet,-0.0016104503143264948,-0.07862151267902667,-0.022847288561834933,70
SPY_5m_strategy_167,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_167.parquet,0.0051327808883718795,0.3065628317568982,-0.015775272226911885,58
SPY_5m_strategy_168,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_168.parquet,0.00023521739889420523,0.022457638517554952,-0.01830737503730162,40
SPY_5m_strategy_169,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_169.parquet,0.005270497190481116,0.3663355533217449,-0.01211894484436471,36
SPY_5m_strategy_170,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_170.parquet,0.0010656803989526065,0.06364480317576932,-0.021556379708021156,71
SPY_5m_strategy_171,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_171.parquet,-0.0019308475951430593,-0.09618985793013263,-0.02316087064188177,68
SPY_5m_strategy_172,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_172.parquet,0.0028037359913437587,0.16970763186765062,-0.01848266754695571,54
SPY_5m_strategy_173,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_173.parquet,0.0016432910110244503,0.11261248394225555,-0.016925404620355855,42
SPY_5m_strategy_174,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_174.parquet,0.005539517298684515,0.38456699505643865,-0.011854578319043463,36
SPY_5m_strategy_175,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_175.parquet,0.09693479264101756,0.698977866280558,-0.10718367746354795,74
SPY_5m_strategy_176,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_176.parquet,-0.002013425720931661,-0.10063496018081575,-0.024598129733987006,62
SPY_5m_strategy_177,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_177.parquet,0.003459761794450733,0.20712206947665548,-0.0178405671307168,56
SPY_5m_strategy_178,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_178.parquet,0.0013833431063550172,0.09597759268148905,-0.01718053355048088,40
SPY_5m_strategy_179,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_179.parquet,0.0029323382012864663,0.20283445928139107,-0.014416657724452886,36
SPY_5m_strategy_180,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_180.parquet,0.09626815241119835,0.694846078996568,-0.10718367746354318,72
SPY_5m_strategy_181,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_181.parquet,0.0016647971641590154,0.0979377755909559,-0.021729858446068895,64
SPY_5m_strategy_182,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_182.parquet,0.0005740107879497192,0.04102669236666793,-0.0206650626210777,56
SPY_5m_strategy_183,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_183.parquet,-0.0018893503468686568,-0.11141416856959367,-0.017927108971360295,40
SPY_5m_strategy_184,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_184.parquet,0.0029323382012864663,0.20283445928139107,-0.014416657724452886,36
SPY_5m_strategy_185,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_185.parquet,0.09514172296857915,0.6878531006473785,-0.10718367746354918,70
SPY_5m_strategy_186,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_186.parquet,0.003822000330979458,0.21372249388543382,-0.021474911255137674,68
SPY_5m_strategy_187,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_187.parquet,0.0011431814326423595,0.07354960739870524,-0.02010797369845141,54
SPY_5m_strategy_188,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_188.parquet,-0.0006925839488804986,-0.035987942903549584,-0.016749572355789,42
SPY_5m_strategy_189,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_189.parquet,0.0029323382012864663,0.20283445928139107,-0.014416657724452886,36
SPY_5m_strategy_190,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_190.parquet,0.09648628031444018,0.6962200227339415,-0.10718367746354429,72
SPY_5m_strategy_191,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_191.parquet,0.0007775191043672969,0.050216395358086474,-0.022665386673297094,68
SPY_5m_strategy_192,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_192.parquet,0.0001459184017467141,0.0165862692645213,-0.020523246598183276,52
SPY_5m_strategy_193,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_193.parquet,-0.002396729708312395,-0.14265766332182336,-0.018426335701898222,42
SPY_5m_strategy_194,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_194.parquet,0.0029323382012864663,0.20283445928139107,-0.014416657724452886,36
SPY_5m_strategy_195,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_195.parquet,0.09350958512680152,0.6776629915478477,-0.1071836774635494,74
SPY_5m_strategy_196,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_196.parquet,0.0019108479817036006,0.11029541157274414,-0.02155860567656287,70
SPY_5m_strategy_197,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_197.parquet,-0.001375068514512079,-0.07001451694782747,-0.021202888976236234,48
SPY_5m_strategy_198,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_198.parquet,-0.003946281896200499,-0.23919060507355733,-0.019950989504047056,42
SPY_5m_strategy_199,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_199.parquet,0.003263313854541705,0.2247932565819333,-0.014091407377921916,38
SPY_5m_strategy_200,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_200.parquet,0.09499930755109909,0.6869264571529173,-0.10718367746354662,74
SPY_5m_strategy_201,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_201.parquet,0.0005356519341819244,0.03737775946443219,-0.021614113766903698,68
SPY_5m_strategy_202,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_202.parquet,-0.0037585952772242193,-0.20647466656385702,-0.023539090522816997,46
SPY_5m_strategy_203,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_203.parquet,-0.003946281896200499,-0.23919060507355733,-0.019950989504047056,42
SPY_5m_strategy_204,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_204.parquet,0.003263313854541705,0.2247932565819333,-0.014091407377921916,38
