strategy_id,strategy_hash,strategy_type,symbol,timeframe,constraints,period,std_dev,trace_path,total_return,sharpe_ratio,max_drawdown,num_trades,win_rate,avg_return_per_trade,total_execution_cost
SPY_5m_strategy_78,834bed6f6b13,bollinger_bands,SPY_5m,1m,,25,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_78.parquet,-0.024510446191067015,-0.66252642035261,-0.04549468435161885,812,0.5060728744939271,-3.018527856042736e-05,0.0
SPY_5m_strategy_79,0ed948707371,bollinger_bands,SPY_5m,1m,,25,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_79.parquet,-0.0045847888124176395,-0.2188544378492192,-0.019097473393232534,404,0.5257731958762887,-1.1348487159449603e-05,0.0
SPY_5m_strategy_80,aee7e28d2d29,bollinger_bands,SPY_5m,1m,,26,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_80.parquet,0.14959717428678965,1.4234870747699286,-0.04461732286720399,2744,0.49176470588235294,5.451792065845104e-05,0.0
SPY_5m_strategy_81,8722b4247191,bollinger_bands,SPY_5m,1m,,26,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_81.parquet,0.1417074173637749,1.559306476377849,-0.04771067910706339,2525,0.4989614585737364,5.612174945099996e-05,0.0
SPY_5m_strategy_82,f69c71178b53,bollinger_bands,SPY_5m,1m,,26,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_82.parquet,0.02841351315248808,0.530843561985062,-0.05896877105280418,1548,0.5100879461976203,1.8354982656646047e-05,0.0
SPY_5m_strategy_83,7f947d4b463c,bollinger_bands,SPY_5m,1m,,26,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_83.parquet,-0.012053646004782426,-0.2957363746483237,-0.04757746593052037,809,0.5013089005235603,-1.4899438819261341e-05,0.0
SPY_5m_strategy_84,0a778eb7bcce,bollinger_bands,SPY_5m,1m,,26,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_84.parquet,-0.008377702882546356,-0.3928080526491768,-0.01930616462064716,406,0.5165562913907285,-2.063473616390728e-05,0.0
SPY_5m_strategy_85,916f54433143,bollinger_bands,SPY_5m,1m,,27,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_85.parquet,0.15995567255140508,1.5071752705324273,-0.04505821863263204,2726,0.4917225338623615,5.867779624042739e-05,0.0
SPY_5m_strategy_86,bff1964a1e5d,bollinger_bands,SPY_5m,1m,,27,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_86.parquet,0.13768373194888128,1.5157574056210086,-0.04660449277739254,2491,0.498527079084523,5.527247368481786e-05,0.0
SPY_5m_strategy_87,8c513a0e511c,bollinger_bands,SPY_5m,1m,,27,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_87.parquet,0.016548453634011473,0.31741799528073467,-0.06612682150707405,1550,0.5055555555555555,1.067642169936224e-05,0.0
SPY_5m_strategy_88,a844edc0133c,bollinger_bands,SPY_5m,1m,,27,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_88.parquet,-0.0010165035383750132,-0.007818227044450418,-0.04481347371360722,809,0.5102040816326531,-1.2564938669654057e-06,0.0
SPY_5m_strategy_89,8617e749fbb7,bollinger_bands,SPY_5m,1m,,27,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_89.parquet,-0.013576791109223052,-0.6383970518878734,-0.021888133440706392,398,0.504950495049505,-3.41125404754348e-05,0.0
SPY_5m_strategy_90,99ba9aeafcd7,bollinger_bands,SPY_5m,1m,,28,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_90.parquet,0.16803586111405777,1.5751728793624726,-0.045192465249028424,2710,0.49364864864864866,6.200585280961542e-05,0.0
SPY_5m_strategy_91,00c46ab7a34d,bollinger_bands,SPY_5m,1m,,28,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_91.parquet,0.13437643657793075,1.4699634087483004,-0.05008801315668954,2457,0.49808429118773945,5.469126437848219e-05,0.0
SPY_5m_strategy_92,cb819834437d,bollinger_bands,SPY_5m,1m,,28,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_92.parquet,0.003033672521369324,0.08092393213610326,-0.07608202120169061,1525,0.5022601707684581,1.989293456635622e-06,0.0
SPY_5m_strategy_93,95e25a4feb8e,bollinger_bands,SPY_5m,1m,,28,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_93.parquet,-0.005178007694769282,-0.1152954102946855,-0.04332234462716167,817,0.4993804213135068,-6.337830715751875e-06,0.0
SPY_5m_strategy_94,f7bf3891057b,bollinger_bands,SPY_5m,1m,,28,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_94.parquet,-0.009844641488514716,-0.44801090982884667,-0.0214863970218655,418,0.5062111801242236,-2.355177389596822e-05,0.0
SPY_5m_strategy_95,569295355819,bollinger_bands,SPY_5m,1m,,29,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_95.parquet,0.15694369784639894,1.4819812474409422,-0.042131918796858736,2680,0.4931029864738181,5.856108128596975e-05,0.0
SPY_5m_strategy_96,e39754500c70,bollinger_bands,SPY_5m,1m,,29,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_96.parquet,0.1264872373564998,1.3857168782529208,-0.050676693527899164,2429,0.49776586237712245,5.207379059551248e-05,0.0
SPY_5m_strategy_97,ba3731f3d147,bollinger_bands,SPY_5m,1m,,29,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_97.parquet,0.011806534901203536,0.23541798450731558,-0.07393160403353127,1535,0.5059642147117296,7.69155368156582e-06,0.0
SPY_5m_strategy_98,3e6c81c24d71,bollinger_bands,SPY_5m,1m,,29,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_98.parquet,0.0013231302931393518,0.05129770014175821,-0.050432868735295955,803,0.5042630937880633,1.6477338644325676e-06,0.0
SPY_5m_strategy_99,e23f73a1a999,bollinger_bands,SPY_5m,1m,,29,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_99.parquet,-0.008169618199759476,-0.3687920758272317,-0.022107119693323574,424,0.4984984984984985,-1.9267967452262917e-05,0.0
SPY_5m_strategy_100,09ec9f49753c,bollinger_bands,SPY_5m,1m,,30,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_100.parquet,0.17515931773518445,1.627894093899508,-0.037705324973569154,2674,0.49469214437367304,6.550460648286629e-05,0.0
