trade_id,position_id,symbol,strategy_id,signal_hash,entry_bar_idx,entry_time,entry_signal_strength,direction,entry_order_id,entry_order_price,entry_order_time,entry_fill_id,entry_fill_price,entry_fill_time,exit_bar_idx,exit_time,exit_reason,exit_signal_strength,pnl,duration_bars,exit_order_id,exit_order_price,exit_order_time,exit_fill_id,exit_fill_price,exit_fill_time,commission,slippage_entry,slippage_exit,duration_time,return,entry_time_to_fill,exit_time_to_fill,cum_pnl,equity,entry_hour,exit_hour,entry_day,is_win,streak
T000328,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5303,2024-07-02 14:20:00+00:00,0,unknown,,,,,,,5304,2024-07-02 14:25:00+00:00,Take profit hit: price 545.3476 >= target 545.3027 (0.10%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,14,14,1,False,1
T000328,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5303,2024-07-02 14:20:00+00:00,0,unknown,,,,,,,5304,2024-07-02 14:25:00+00:00,Take profit hit: price 545.3476 >= target 545.3027 (0.10%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,14,14,1,False,1
T000328,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5303,2024-07-02 14:20:00+00:00,0,unknown,,,,,,,5304,2024-07-02 14:25:00+00:00,Take profit hit: price 545.3476 >= target 545.3027 (0.10%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,14,14,1,False,1
T000328,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5303,2024-07-02 14:20:00+00:00,0,unknown,,,,,,,5304,2024-07-02 14:25:00+00:00,Take profit hit: price 545.3476 >= target 545.3027 (0.10%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,14,14,1,False,1
T000328,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5303,2024-07-02 14:20:00+00:00,0,unknown,,,,,,,5304,2024-07-02 14:25:00+00:00,Take profit hit: price 545.3476 >= target 545.3027 (0.10%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,14,14,1,False,1
T000328,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5303,2024-07-02 14:20:00+00:00,0,unknown,,,,,,,5304,2024-07-02 14:25:00+00:00,Take profit hit: price 545.3476 >= target 545.3027 (0.10%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,14,14,1,False,1
T000328,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5303,2024-07-02 14:20:00+00:00,0,unknown,,,,,,,5304,2024-07-02 14:25:00+00:00,Take profit hit: price 545.3476 >= target 545.3027 (0.10%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,14,14,1,False,1
T000329,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5318,2024-07-02 15:35:00+00:00,0,unknown,,,,,,,5319,2024-07-02 15:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,1,False,1
T000329,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5318,2024-07-02 15:35:00+00:00,0,unknown,,,,,,,5319,2024-07-02 15:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,1,False,1
T000329,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5318,2024-07-02 15:35:00+00:00,0,unknown,,,,,,,5319,2024-07-02 15:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,1,False,1
T000329,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5318,2024-07-02 15:35:00+00:00,0,unknown,,,,,,,5319,2024-07-02 15:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,1,False,1
T000329,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5318,2024-07-02 15:35:00+00:00,0,unknown,,,,,,,5319,2024-07-02 15:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,1,False,1
T000329,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5318,2024-07-02 15:35:00+00:00,0,unknown,,,,,,,5319,2024-07-02 15:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,1,False,1
T000329,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5318,2024-07-02 15:35:00+00:00,0,unknown,,,,,,,5319,2024-07-02 15:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,1,False,1
T000330,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5336,2024-07-02 17:05:00+00:00,0,unknown,,,,,,,5337,2024-07-02 17:10:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000330,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5336,2024-07-02 17:05:00+00:00,0,unknown,,,,,,,5337,2024-07-02 17:10:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000330,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5336,2024-07-02 17:05:00+00:00,0,unknown,,,,,,,5337,2024-07-02 17:10:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000330,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5336,2024-07-02 17:05:00+00:00,0,unknown,,,,,,,5337,2024-07-02 17:10:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000330,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5336,2024-07-02 17:05:00+00:00,0,unknown,,,,,,,5337,2024-07-02 17:10:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000330,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5336,2024-07-02 17:05:00+00:00,0,unknown,,,,,,,5337,2024-07-02 17:10:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000330,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5336,2024-07-02 17:05:00+00:00,0,unknown,,,,,,,5337,2024-07-02 17:10:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000331,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5345,2024-07-02 17:50:00+00:00,0,unknown,,,,,,,5346,2024-07-02 17:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000331,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5345,2024-07-02 17:50:00+00:00,0,unknown,,,,,,,5346,2024-07-02 17:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000331,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5345,2024-07-02 17:50:00+00:00,0,unknown,,,,,,,5346,2024-07-02 17:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000331,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5345,2024-07-02 17:50:00+00:00,0,unknown,,,,,,,5346,2024-07-02 17:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000331,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5345,2024-07-02 17:50:00+00:00,0,unknown,,,,,,,5346,2024-07-02 17:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000331,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5345,2024-07-02 17:50:00+00:00,0,unknown,,,,,,,5346,2024-07-02 17:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000331,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5345,2024-07-02 17:50:00+00:00,0,unknown,,,,,,,5346,2024-07-02 17:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,1,False,1
T000332,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5347,2024-07-02 18:00:00+00:00,0,unknown,,,,,,,5348,2024-07-02 18:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,18,18,1,False,1
T000332,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5347,2024-07-02 18:00:00+00:00,0,unknown,,,,,,,5348,2024-07-02 18:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,18,18,1,False,1
T000332,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5347,2024-07-02 18:00:00+00:00,0,unknown,,,,,,,5348,2024-07-02 18:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,18,18,1,False,1
T000332,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5347,2024-07-02 18:00:00+00:00,0,unknown,,,,,,,5348,2024-07-02 18:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,18,18,1,False,1
T000332,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5347,2024-07-02 18:00:00+00:00,0,unknown,,,,,,,5348,2024-07-02 18:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,18,18,1,False,1
T000332,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5347,2024-07-02 18:00:00+00:00,0,unknown,,,,,,,5348,2024-07-02 18:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,18,18,1,False,1
T000332,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5347,2024-07-02 18:00:00+00:00,0,unknown,,,,,,,5348,2024-07-02 18:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,18,18,1,False,1
T000333,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5369,2024-07-02 19:50:00+00:00,0,unknown,,,,,,,5370,2024-07-02 19:55:00+00:00,Stop loss hit: price 548.9700 >= stop 548.7613 (-0.08%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,1,False,1
T000333,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5369,2024-07-02 19:50:00+00:00,0,unknown,,,,,,,5370,2024-07-02 19:55:00+00:00,Stop loss hit: price 548.9700 >= stop 548.7613 (-0.08%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,1,False,1
T000333,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5369,2024-07-02 19:50:00+00:00,0,unknown,,,,,,,5370,2024-07-02 19:55:00+00:00,Stop loss hit: price 548.9700 >= stop 548.7613 (-0.08%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,1,False,1
T000333,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5369,2024-07-02 19:50:00+00:00,0,unknown,,,,,,,5370,2024-07-02 19:55:00+00:00,Stop loss hit: price 548.9700 >= stop 548.7613 (-0.08%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,1,False,1
T000333,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5369,2024-07-02 19:50:00+00:00,0,unknown,,,,,,,5370,2024-07-02 19:55:00+00:00,Stop loss hit: price 548.9700 >= stop 548.7613 (-0.08%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,1,False,1
T000333,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5369,2024-07-02 19:50:00+00:00,0,unknown,,,,,,,5370,2024-07-02 19:55:00+00:00,Stop loss hit: price 548.9700 >= stop 548.7613 (-0.08%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,1,False,1
T000333,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5369,2024-07-02 19:50:00+00:00,0,unknown,,,,,,,5370,2024-07-02 19:55:00+00:00,Stop loss hit: price 548.9700 >= stop 548.7613 (-0.08%),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,1,False,1
T000334,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5372,2024-07-03 13:30:00+00:00,0,unknown,,,,,,,5373,2024-07-03 13:35:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,13,13,2,False,1
T000334,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5372,2024-07-03 13:30:00+00:00,0,unknown,,,,,,,5373,2024-07-03 13:35:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,13,13,2,False,1
T000334,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5372,2024-07-03 13:30:00+00:00,0,unknown,,,,,,,5373,2024-07-03 13:35:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,13,13,2,False,1
T000334,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5372,2024-07-03 13:30:00+00:00,0,unknown,,,,,,,5373,2024-07-03 13:35:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,13,13,2,False,1
T000334,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5372,2024-07-03 13:30:00+00:00,0,unknown,,,,,,,5373,2024-07-03 13:35:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,13,13,2,False,1
T000334,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5372,2024-07-03 13:30:00+00:00,0,unknown,,,,,,,5373,2024-07-03 13:35:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,13,13,2,False,1
T000334,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5372,2024-07-03 13:30:00+00:00,0,unknown,,,,,,,5373,2024-07-03 13:35:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,13,13,2,False,1
T000335,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5402,2024-07-03 16:00:00+00:00,0,unknown,,,,,,,5403,2024-07-03 16:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000335,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5402,2024-07-03 16:00:00+00:00,0,unknown,,,,,,,5403,2024-07-03 16:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000335,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5402,2024-07-03 16:00:00+00:00,0,unknown,,,,,,,5403,2024-07-03 16:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000335,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5402,2024-07-03 16:00:00+00:00,0,unknown,,,,,,,5403,2024-07-03 16:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000335,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5402,2024-07-03 16:00:00+00:00,0,unknown,,,,,,,5403,2024-07-03 16:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000335,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5402,2024-07-03 16:00:00+00:00,0,unknown,,,,,,,5403,2024-07-03 16:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000335,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5402,2024-07-03 16:00:00+00:00,0,unknown,,,,,,,5403,2024-07-03 16:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000336,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5412,2024-07-03 16:50:00+00:00,0,unknown,,,,,,,5413,2024-07-03 16:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000336,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5412,2024-07-03 16:50:00+00:00,0,unknown,,,,,,,5413,2024-07-03 16:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000336,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5412,2024-07-03 16:50:00+00:00,0,unknown,,,,,,,5413,2024-07-03 16:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000336,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5412,2024-07-03 16:50:00+00:00,0,unknown,,,,,,,5413,2024-07-03 16:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000336,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5412,2024-07-03 16:50:00+00:00,0,unknown,,,,,,,5413,2024-07-03 16:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000336,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5412,2024-07-03 16:50:00+00:00,0,unknown,,,,,,,5413,2024-07-03 16:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000336,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5412,2024-07-03 16:50:00+00:00,0,unknown,,,,,,,5413,2024-07-03 16:55:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,16,16,2,False,1
T000337,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5438,2024-07-03 19:00:00+00:00,0,unknown,,,,,,,5439,2024-07-03 19:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,2,False,1
T000337,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5438,2024-07-03 19:00:00+00:00,0,unknown,,,,,,,5439,2024-07-03 19:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,2,False,1
T000337,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5438,2024-07-03 19:00:00+00:00,0,unknown,,,,,,,5439,2024-07-03 19:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,2,False,1
T000337,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5438,2024-07-03 19:00:00+00:00,0,unknown,,,,,,,5439,2024-07-03 19:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,2,False,1
T000337,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5438,2024-07-03 19:00:00+00:00,0,unknown,,,,,,,5439,2024-07-03 19:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,2,False,1
T000337,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5438,2024-07-03 19:00:00+00:00,0,unknown,,,,,,,5439,2024-07-03 19:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,2,False,1
T000337,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5438,2024-07-03 19:00:00+00:00,0,unknown,,,,,,,5439,2024-07-03 19:05:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,19,19,2,False,1
T000338,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5450,2024-07-05 13:30:00+00:00,0,unknown,,,,,,,5452,2024-07-05 13:40:00+00:00,Strategy exit signal (FLAT),0,0,2,,,,,,,0,0,0,0:10:00,,,,0,100000,13,13,4,False,1
T000338,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5450,2024-07-05 13:30:00+00:00,0,unknown,,,,,,,5452,2024-07-05 13:40:00+00:00,Strategy exit signal (FLAT),0,0,2,,,,,,,0,0,0,0:10:00,,,,0,100000,13,13,4,False,1
T000338,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5450,2024-07-05 13:30:00+00:00,0,unknown,,,,,,,5452,2024-07-05 13:40:00+00:00,Strategy exit signal (FLAT),0,0,2,,,,,,,0,0,0,0:10:00,,,,0,100000,13,13,4,False,1
T000338,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5450,2024-07-05 13:30:00+00:00,0,unknown,,,,,,,5452,2024-07-05 13:40:00+00:00,Strategy exit signal (FLAT),0,0,2,,,,,,,0,0,0,0:10:00,,,,0,100000,13,13,4,False,1
T000338,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5450,2024-07-05 13:30:00+00:00,0,unknown,,,,,,,5452,2024-07-05 13:40:00+00:00,Strategy exit signal (FLAT),0,0,2,,,,,,,0,0,0,0:10:00,,,,0,100000,13,13,4,False,1
T000338,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5450,2024-07-05 13:30:00+00:00,0,unknown,,,,,,,5452,2024-07-05 13:40:00+00:00,Strategy exit signal (FLAT),0,0,2,,,,,,,0,0,0,0:10:00,,,,0,100000,13,13,4,False,1
T000338,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5450,2024-07-05 13:30:00+00:00,0,unknown,,,,,,,5452,2024-07-05 13:40:00+00:00,Strategy exit signal (FLAT),0,0,2,,,,,,,0,0,0,0:10:00,,,,0,100000,13,13,4,False,1
T000339,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5470,2024-07-05 15:10:00+00:00,0,unknown,,,,,,,5471,2024-07-05 15:15:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,4,False,1
T000339,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5470,2024-07-05 15:10:00+00:00,0,unknown,,,,,,,5471,2024-07-05 15:15:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,4,False,1
T000339,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5470,2024-07-05 15:10:00+00:00,0,unknown,,,,,,,5471,2024-07-05 15:15:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,4,False,1
T000339,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5470,2024-07-05 15:10:00+00:00,0,unknown,,,,,,,5471,2024-07-05 15:15:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,4,False,1
T000339,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5470,2024-07-05 15:10:00+00:00,0,unknown,,,,,,,5471,2024-07-05 15:15:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,4,False,1
T000339,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5470,2024-07-05 15:10:00+00:00,0,unknown,,,,,,,5471,2024-07-05 15:15:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,4,False,1
T000339,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5470,2024-07-05 15:10:00+00:00,0,unknown,,,,,,,5471,2024-07-05 15:15:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,15,15,4,False,1
T000340,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5496,2024-07-05 17:20:00+00:00,0,unknown,,,,,,,5497,2024-07-05 17:25:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
T000340,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5496,2024-07-05 17:20:00+00:00,0,unknown,,,,,,,5497,2024-07-05 17:25:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
T000340,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5496,2024-07-05 17:20:00+00:00,0,unknown,,,,,,,5497,2024-07-05 17:25:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
T000340,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5496,2024-07-05 17:20:00+00:00,0,unknown,,,,,,,5497,2024-07-05 17:25:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
T000340,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5496,2024-07-05 17:20:00+00:00,0,unknown,,,,,,,5497,2024-07-05 17:25:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
T000340,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5496,2024-07-05 17:20:00+00:00,0,unknown,,,,,,,5497,2024-07-05 17:25:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
T000340,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5496,2024-07-05 17:20:00+00:00,0,unknown,,,,,,,5497,2024-07-05 17:25:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
T000341,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5499,2024-07-05 17:35:00+00:00,0,unknown,,,,,,,5500,2024-07-05 17:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
T000341,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5499,2024-07-05 17:35:00+00:00,0,unknown,,,,,,,5500,2024-07-05 17:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
T000341,unknown,SPY_5m,SPY_5m_strategy_0,d63509043abb,5499,2024-07-05 17:35:00+00:00,0,unknown,,,,,,,5500,2024-07-05 17:40:00+00:00,Strategy exit signal (FLAT),0,0,1,,,,,,,0,0,0,0:05:00,,,,0,100000,17,17,4,False,1
