entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,bars_held,pnl_decimal,date
2024-05-20 15:47:00+00:00,2024-05-20 15:50:00+00:00,long,530.9793,531.03,0.009548394824432371,3,9.548394824432371e-05,2024-05-20
2024-05-20 15:54:00+00:00,2024-05-20 15:56:00+00:00,long,530.895,530.955,0.01130166982172831,2,0.00011301669821728311,2024-05-20
2024-05-20 17:26:00+00:00,2024-05-20 17:34:00+00:00,long,530.7,530.4,-0.056529112492942346,8,-0.0005652911249294235,2024-05-20
2024-05-20 17:36:00+00:00,2024-05-20 17:37:00+00:00,long,530.3299,530.34,0.0019044749315577647,1,1.9044749315577647e-05,2024-05-20
2024-05-20 17:38:00+00:00,2024-05-20 17:39:00+00:00,long,530.3,530.3399,0.007524042994533353,1,7.524042994533353e-05,2024-05-20
2024-05-20 18:08:00+00:00,2024-05-20 18:09:00+00:00,long,529.52,529.7699,0.04719368484666919,1,0.00047193684846669193,2024-05-20
2024-05-20 19:16:00+00:00,2024-05-20 19:18:00+00:00,short,530.365,530.28,0.016026698594373556,2,0.00016026698594373556,2024-05-20
2024-05-20 19:47:00+00:00,2024-05-20 19:49:00+00:00,long,529.7688,529.695,-0.01393060519985223,2,-0.0001393060519985223,2024-05-20
2024-05-20 19:50:00+00:00,2024-05-20 19:52:00+00:00,long,529.625,529.67,0.008496577767269642,2,8.496577767269642e-05,2024-05-20
2024-05-21 14:33:00+00:00,2024-05-21 14:43:00+00:00,short,530.17,530.41,-0.04526849878341288,10,-0.0004526849878341288,2024-05-21
2024-05-21 15:20:00+00:00,2024-05-21 15:25:00+00:00,short,530.63,530.585,0.008480485460671261,5,8.480485460671261e-05,2024-05-21
2024-05-21 16:01:00+00:00,2024-05-21 16:02:00+00:00,long,529.88,529.9099,0.005642787046133968,1,5.642787046133968e-05,2024-05-21
2024-05-21 17:39:00+00:00,2024-05-21 17:41:00+00:00,short,530.355,530.35,0.0009427647519100191,2,9.42764751910019e-06,2024-05-21
2024-05-21 17:42:00+00:00,2024-05-21 17:46:00+00:00,short,530.464,530.46,0.0007540568257247138,4,7.540568257247138e-06,2024-05-21
2024-05-21 17:55:00+00:00,2024-05-21 17:56:00+00:00,short,530.71,530.66,0.009421341222148882,1,9.421341222148882e-05,2024-05-21
2024-05-21 17:58:00+00:00,2024-05-21 18:00:00+00:00,short,530.72,530.6801,0.0075180886343062525,2,7.518088634306253e-05,2024-05-21
2024-05-21 18:43:00+00:00,2024-05-21 18:45:00+00:00,long,530.22,530.2799,0.011297197389747993,2,0.00011297197389747993,2024-05-21
2024-05-21 19:13:00+00:00,2024-05-21 19:14:00+00:00,short,530.8575,530.82,0.007064042610283039,1,7.064042610283039e-05,2024-05-21
2024-05-21 19:15:00+00:00,2024-05-21 19:17:00+00:00,short,530.84,530.83,0.001883806796776355,2,1.883806796776355e-05,2024-05-21
2024-05-21 19:33:00+00:00,2024-05-21 19:38:00+00:00,short,531.0808,531.21,-0.0243277482447235,5,-0.00024327748244723502,2024-05-21
2024-05-22 15:06:00+00:00,2024-05-22 15:07:00+00:00,short,531.34,531.2902,0.009372529830242726,1,9.372529830242726e-05,2024-05-22
2024-05-22 15:50:00+00:00,2024-05-22 15:55:00+00:00,long,530.5,530.59,0.016965127238455224,5,0.00016965127238455224,2024-05-22
2024-05-22 17:15:00+00:00,2024-05-22 17:16:00+00:00,short,531.215,531.212,0.0005647430889599292,1,5.647430889599292e-06,2024-05-22
2024-05-22 17:33:00+00:00,2024-05-22 17:34:00+00:00,long,530.72,530.7875,0.012718570997893863,1,0.00012718570997893863,2024-05-22
2024-05-22 17:35:00+00:00,2024-05-22 17:46:00+00:00,long,530.58,529.925,-0.12344980964229535,11,-0.0012344980964229535,2024-05-22
2024-05-22 17:48:00+00:00,2024-05-22 17:49:00+00:00,long,529.725,529.7899,0.012251640001892383,1,0.00012251640001892383,2024-05-22
2024-05-22 18:02:00+00:00,2024-05-22 18:04:00+00:00,long,528.92,529.07,0.028359676321576544,2,0.00028359676321576544,2024-05-22
2024-05-22 18:21:00+00:00,2024-05-22 18:22:00+00:00,long,528.24,528.51,0.051113130395274986,1,0.0005111313039527499,2024-05-22
2024-05-22 18:27:00+00:00,2024-05-22 18:30:00+00:00,long,528.06,528.05,-0.0018937241980099273,3,-1.8937241980099273e-05,2024-05-22
2024-05-22 19:32:00+00:00,2024-05-22 19:33:00+00:00,short,529.54,529.4,0.026438040563503407,1,0.00026438040563503407,2024-05-22
2024-05-22 19:36:00+00:00,2024-05-22 19:37:00+00:00,short,529.609,529.56,0.009252108631097045,1,9.252108631097045e-05,2024-05-22
2024-05-22 20:00:00+00:00,2024-05-23 13:39:00+00:00,short,530.15,531.84,-0.3187777044232787,10,-0.003187777044232787,2024-05-23
2024-05-23 14:55:00+00:00,2024-05-23 15:00:00+00:00,long,529.28,529.39,0.020782950423225977,5,0.00020782950423225977,2024-05-23
2024-05-23 15:38:00+00:00,2024-05-23 15:40:00+00:00,short,531.05,531.0401,0.0018642312399785865,2,1.8642312399785865e-05,2024-05-23
2024-05-23 15:53:00+00:00,2024-05-23 15:54:00+00:00,short,531.3101,531.255,0.0103705914869745,1,0.00010370591486974501,2024-05-23
2024-05-23 15:55:00+00:00,2024-05-23 15:57:00+00:00,short,531.37,531.3502,0.003726217136845733,2,3.726217136845733e-05,2024-05-23
2024-05-23 16:32:00+00:00,2024-05-23 16:33:00+00:00,short,531.31,531.255,0.010351772035144258,1,0.00010351772035144258,2024-05-23
2024-05-23 16:45:00+00:00,2024-05-23 17:05:00+00:00,long,530.55,529.6,-0.17905946659125815,20,-0.0017905946659125815,2024-05-23
2024-05-23 17:06:00+00:00,2024-05-23 17:11:00+00:00,long,529.47,529.52,0.009443405669817828,5,9.443405669817828e-05,2024-05-23
2024-05-23 17:19:00+00:00,2024-05-23 17:24:00+00:00,long,529.25,529.228,-0.004156825696755018,5,-4.156825696755018e-05,2024-05-23
2024-05-23 17:36:00+00:00,2024-05-23 17:40:00+00:00,long,528.71,528.5803,-0.0245314066312452,4,-0.000245314066312452,2024-05-23
2024-05-23 17:43:00+00:00,2024-05-23 17:47:00+00:00,long,527.61,527.7,0.01705805424461193,4,0.0001705805424461193,2024-05-23
2024-05-23 17:49:00+00:00,2024-05-23 17:50:00+00:00,long,527.6,527.76,0.030326004548886232,1,0.0003032600454888623,2024-05-23
2024-05-23 17:51:00+00:00,2024-05-23 18:08:00+00:00,long,527.3304,526.34,-0.1878139397994194,17,-0.001878139397994194,2024-05-23
2024-05-24 13:30:00+00:00,2024-05-24 13:39:00+00:00,short,527.68,527.63,0.009475439660389107,9,9.475439660389107e-05,2024-05-24
2024-05-24 13:43:00+00:00,2024-05-24 13:47:00+00:00,short,527.92,527.81,0.020836490377329486,4,0.00020836490377329486,2024-05-24
2024-05-24 15:02:00+00:00,2024-05-24 15:18:00+00:00,short,529.245,529.9683,-0.1366663832440551,16,-0.0013666638324405511,2024-05-24
2024-05-24 15:19:00+00:00,2024-05-24 15:20:00+00:00,short,530.01,529.905,0.019810946963272347,1,0.00019810946963272347,2024-05-24
2024-05-24 18:08:00+00:00,2024-05-24 18:10:00+00:00,short,530.0797,529.85,0.043333106323439896,2,0.00043333106323439896,2024-05-24
2024-05-24 19:02:00+00:00,2024-05-24 19:03:00+00:00,long,528.64,528.78,0.026483050847447842,1,0.0002648305084744784,2024-05-24
2024-05-24 19:04:00+00:00,2024-05-24 19:05:00+00:00,long,528.59,528.6751,0.016099434344196695,1,0.00016099434344196695,2024-05-24
2024-05-28 13:30:00+00:00,2024-05-28 13:36:00+00:00,short,530.19,530.1197,0.013259397574472143,6,0.00013259397574472143,2024-05-28
2024-05-28 17:04:00+00:00,2024-05-28 17:06:00+00:00,long,529.3,529.41,0.02078216512375608,2,0.0002078216512375608,2024-05-28
2024-05-28 17:46:00+00:00,2024-05-28 17:47:00+00:00,long,529.25,529.3601,0.02080302314595439,1,0.0002080302314595439,2024-05-28
2024-05-28 17:49:00+00:00,2024-05-28 17:58:00+00:00,long,529.0901,528.82,-0.05104990624469341,9,-0.0005104990624469341,2024-05-28
2024-05-28 18:01:00+00:00,2024-05-28 18:03:00+00:00,long,528.65,528.895,0.04634446230966649,2,0.0004634446230966649,2024-05-28
2024-05-28 18:25:00+00:00,2024-05-28 18:26:00+00:00,long,528.4,528.58,0.034065102195324215,1,0.00034065102195324215,2024-05-28
2024-05-28 18:30:00+00:00,2024-05-28 18:40:00+00:00,long,528.128,527.64,-0.09240184197771839,10,-0.0009240184197771839,2024-05-28
2024-05-28 19:59:00+00:00,2024-05-29 13:30:00+00:00,short,529.87,525.98,0.7341423367995925,2,0.007341423367995925,2024-05-29
2024-05-29 13:30:00+00:00,2024-05-29 13:43:00+00:00,long,525.98,525.65,-0.0627400281379642,13,-0.000627400281379642,2024-05-29
2024-05-29 13:44:00+00:00,2024-05-29 13:45:00+00:00,long,525.515,525.71,0.0371064574750557,1,0.000371064574750557,2024-05-29
2024-05-29 14:38:00+00:00,2024-05-29 14:39:00+00:00,short,527.2499,527.2246,0.004798483603318804,1,4.798483603318804e-05,2024-05-29
2024-05-29 15:14:00+00:00,2024-05-29 15:15:00+00:00,long,526.15,526.24,0.01710538819728047,1,0.0001710538819728047,2024-05-29
2024-05-29 16:39:00+00:00,2024-05-29 16:40:00+00:00,short,527.045,526.95,0.018025026326007332,1,0.00018025026326007332,2024-05-29
2024-05-29 18:33:00+00:00,2024-05-29 18:34:00+00:00,long,526.35,526.45,0.01899876508026921,1,0.0001899876508026921,2024-05-29
2024-05-29 19:23:00+00:00,2024-05-29 19:29:00+00:00,short,526.8,526.86,-0.011389521640103872,6,-0.00011389521640103872,2024-05-29
2024-05-29 19:51:00+00:00,2024-05-29 19:59:00+00:00,long,526.01,526.11,0.01901104541739418,8,0.0001901104541739418,2024-05-29
2024-05-30 13:30:00+00:00,2024-05-30 13:37:00+00:00,long,524.44,524.34,-0.019067958203045077,7,-0.00019067958203045077,2024-05-30
2024-05-30 13:38:00+00:00,2024-05-30 13:39:00+00:00,long,524.175,524.315,0.026708637382566458,1,0.0002670863738256646,2024-05-30
2024-05-30 14:12:00+00:00,2024-05-30 14:16:00+00:00,long,523.66,523.82,0.030554176374009145,4,0.00030554176374009145,2024-05-30
2024-05-30 14:43:00+00:00,2024-05-30 14:44:00+00:00,long,523.26,523.4,0.026755341512818553,1,0.00026755341512818553,2024-05-30
2024-05-30 15:31:00+00:00,2024-05-30 15:35:00+00:00,short,524.1299,524.17,-0.007650775122725051,4,-7.650775122725051e-05,2024-05-30
2024-05-30 18:16:00+00:00,2024-05-30 18:17:00+00:00,long,524.0,524.2705,0.05162213740457222,1,0.0005162213740457222,2024-05-30
2024-05-30 19:23:00+00:00,2024-05-30 19:25:00+00:00,long,523.425,523.22,-0.039165114390782296,2,-0.00039165114390782296,2024-05-30
2024-05-30 19:35:00+00:00,2024-05-30 19:39:00+00:00,long,522.8,522.67,-0.02486610558530833,4,-0.0002486610558530833,2024-05-30
2024-05-30 19:40:00+00:00,2024-05-30 19:42:00+00:00,long,522.53,522.5799,0.009549690926835552,2,9.549690926835552e-05,2024-05-30
2024-05-30 19:43:00+00:00,2024-05-30 19:44:00+00:00,long,522.47,522.54,0.01339789844392314,1,0.0001339789844392314,2024-05-30
2024-05-30 19:45:00+00:00,2024-05-30 19:51:00+00:00,long,522.38,521.92,-0.08805850147403094,6,-0.0008805850147403094,2024-05-30
2024-05-31 13:36:00+00:00,2024-05-31 13:38:00+00:00,short,524.135,524.15,-0.002861858109071136,2,-2.861858109071136e-05,2024-05-31
2024-05-31 13:39:00+00:00,2024-05-31 13:41:00+00:00,short,524.4599,524.47,-0.001925790703927177,2,-1.925790703927177e-05,2024-05-31
2024-05-31 13:42:00+00:00,2024-05-31 13:44:00+00:00,short,524.5651,524.62,-0.010465812536897268,2,-0.00010465812536897268,2024-05-31
2024-05-31 14:13:00+00:00,2024-05-31 14:26:00+00:00,long,522.21,521.375,-0.15989735929990978,13,-0.0015989735929990978,2024-05-31
2024-05-31 14:30:00+00:00,2024-05-31 14:31:00+00:00,long,520.8,520.89,0.01728110599079624,1,0.00017281105990796242,2024-05-31
2024-05-31 14:32:00+00:00,2024-05-31 14:38:00+00:00,long,520.75,520.68,-0.013442150744125136,6,-0.00013442150744125136,2024-05-31
2024-05-31 16:11:00+00:00,2024-05-31 16:24:00+00:00,long,519.23,518.9,-0.06355564971207706,13,-0.0006355564971207706,2024-05-31
2024-05-31 17:00:00+00:00,2024-05-31 17:04:00+00:00,short,519.7951,519.81,-0.0028665141321937426,4,-2.8665141321937426e-05,2024-05-31
2024-05-31 17:06:00+00:00,2024-05-31 17:33:00+00:00,short,519.95,520.8,-0.16347725742857921,27,-0.0016347725742857921,2024-05-31
2024-05-31 18:43:00+00:00,2024-05-31 18:46:00+00:00,short,521.52,521.61,-0.017257248044177942,3,-0.00017257248044177942,2024-05-31
2024-05-31 18:47:00+00:00,2024-05-31 18:48:00+00:00,short,521.615,521.39,0.04313526259789313,1,0.0004313526259789313,2024-05-31
2024-05-31 19:12:00+00:00,2024-05-31 19:13:00+00:00,short,522.21,522.15,0.011489630608385593,1,0.00011489630608385593,2024-05-31
2024-05-31 19:24:00+00:00,2024-05-31 19:28:00+00:00,short,522.535,522.555,-0.0038274948089611627,4,-3.827494808961163e-05,2024-05-31
2024-05-31 19:41:00+00:00,2024-06-03 13:50:00+00:00,short,523.28,528.5,-0.9975538908423731,40,-0.009975538908423731,2024-06-03
2024-06-03 14:48:00+00:00,2024-06-03 14:58:00+00:00,long,526.47,526.01,-0.0873743993010101,10,-0.000873743993010101,2024-06-03
2024-06-03 15:00:00+00:00,2024-06-03 15:06:00+00:00,long,525.79,525.87,0.015215199984797145,6,0.00015215199984797145,2024-06-03
2024-06-03 16:12:00+00:00,2024-06-03 16:15:00+00:00,long,524.83,524.6799,-0.028599737057721786,3,-0.00028599737057721786,2024-06-03
2024-06-03 16:17:00+00:00,2024-06-03 16:25:00+00:00,long,524.395,524.06,-0.06388314152500074,8,-0.0006388314152500074,2024-06-03
2024-06-03 16:26:00+00:00,2024-06-03 16:27:00+00:00,long,523.9,524.0208,0.023057835464790344,1,0.00023057835464790344,2024-06-03
2024-06-03 16:32:00+00:00,2024-06-03 16:36:00+00:00,long,523.61,523.74,0.02482763889153361,4,0.0002482763889153361,2024-06-03
2024-06-03 17:10:00+00:00,2024-06-03 17:12:00+00:00,long,522.89,522.88,-0.0019124481248411485,2,-1.9124481248411485e-05,2024-06-03
2024-06-03 17:28:00+00:00,2024-06-03 17:47:00+00:00,short,524.67,525.39,-0.13722911544400418,19,-0.0013722911544400418,2024-06-03
2024-06-03 19:58:00+00:00,2024-06-04 13:30:00+00:00,short,527.19,526.51,0.12898575466151474,3,0.0012898575466151474,2024-06-04
2024-06-04 14:01:00+00:00,2024-06-04 14:02:00+00:00,short,527.635,527.28,0.06728135927298595,1,0.0006728135927298595,2024-06-04
2024-06-04 15:00:00+00:00,2024-06-04 15:01:00+00:00,long,525.91,526.09,0.03422638854557736,1,0.0003422638854557736,2024-06-04
2024-06-04 15:06:00+00:00,2024-06-04 15:07:00+00:00,long,525.64,525.81,0.03234152652005218,1,0.0003234152652005218,2024-06-04
2024-06-04 15:33:00+00:00,2024-06-04 15:34:00+00:00,long,525.32,525.3999,0.015209776897884275,1,0.00015209776897884275,2024-06-04
2024-06-04 15:35:00+00:00,2024-06-04 15:37:00+00:00,long,525.325,525.39,0.01237329272354426,2,0.0001237329272354426,2024-06-04
2024-06-04 16:29:00+00:00,2024-06-04 16:30:00+00:00,short,526.01,525.91,0.01901104541739418,1,0.0001901104541739418,2024-06-04
2024-06-04 16:42:00+00:00,2024-06-04 16:50:00+00:00,short,526.35,526.56,-0.039897406668543134,8,-0.00039897406668543134,2024-06-04
2024-06-04 18:15:00+00:00,2024-06-04 18:25:00+00:00,short,527.69,528.41,-0.13644374538079873,10,-0.0013644374538079873,2024-06-04
2024-06-04 18:29:00+00:00,2024-06-04 18:30:00+00:00,short,528.93,528.6001,0.06237120223847592,1,0.0006237120223847592,2024-06-04
2024-06-04 19:01:00+00:00,2024-06-04 19:09:00+00:00,long,527.87,527.17,-0.13260840737303603,8,-0.0013260840737303603,2024-06-04
2024-06-05 13:30:00+00:00,2024-06-05 13:38:00+00:00,short,530.28,529.98,0.05657388549444864,8,0.0005657388549444864,2024-06-05
2024-06-05 13:44:00+00:00,2024-06-05 13:45:00+00:00,short,530.23,530.2,0.00565792203383042,1,5.6579220338304204e-05,2024-06-05
2024-06-05 14:25:00+00:00,2024-06-05 14:26:00+00:00,short,530.26,530.2,0.011315203862249934,1,0.00011315203862249934,2024-06-05
2024-06-05 14:30:00+00:00,2024-06-05 14:38:00+00:00,short,530.41,530.7,-0.05467468562057043,8,-0.0005467468562057043,2024-06-05
2024-06-05 15:04:00+00:00,2024-06-05 15:05:00+00:00,short,531.45,531.3803,0.013115062564683644,1,0.00013115062564683644,2024-06-05
2024-06-05 15:14:00+00:00,2024-06-05 15:19:00+00:00,short,531.7405,531.945,-0.0384586090395711,5,-0.000384586090395711,2024-06-05
2024-06-05 15:42:00+00:00,2024-06-05 15:43:00+00:00,short,532.395,532.355,0.007513218568910851,1,7.513218568910851e-05,2024-06-05
2024-06-05 16:36:00+00:00,2024-06-05 16:39:00+00:00,short,532.529,532.53,-0.0001877832005447999,3,-1.8778320054479991e-06,2024-06-05
2024-06-05 16:41:00+00:00,2024-06-05 16:43:00+00:00,short,532.63,532.51,0.022529711056451518,2,0.00022529711056451518,2024-06-05
2024-06-05 16:51:00+00:00,2024-06-05 16:53:00+00:00,short,532.7941,532.73,0.012030914005978222,2,0.00012030914005978222,2024-06-05
2024-06-05 17:06:00+00:00,2024-06-05 17:07:00+00:00,short,532.97,532.8001,0.031877966864923835,1,0.00031877966864923835,2024-06-05
2024-06-05 17:20:00+00:00,2024-06-05 17:21:00+00:00,long,532.225,532.31,0.01597068908825161,1,0.0001597068908825161,2024-06-05
2024-06-05 18:33:00+00:00,2024-06-05 18:38:00+00:00,short,533.8,533.79,0.0018733608092902365,5,1.8733608092902365e-05,2024-06-05
2024-06-05 18:40:00+00:00,2024-06-05 18:41:00+00:00,short,533.84,533.815,0.004683051101450619,1,4.683051101450619e-05,2024-06-05
2024-06-05 18:43:00+00:00,2024-06-05 18:45:00+00:00,short,533.92,533.875,0.008428228948154093,2,8.428228948154093e-05,2024-06-05
2024-06-05 19:55:00+00:00,2024-06-05 19:58:00+00:00,short,534.4799,534.44,0.007465201217105033,3,7.465201217105033e-05,2024-06-05
2024-06-05 19:59:00+00:00,2024-06-05 20:00:00+00:00,short,534.65,534.46,0.03553726737116625,1,0.0003553726737116625,2024-06-05
2024-06-06 13:30:00+00:00,2024-06-06 13:31:00+00:00,short,534.86,534.83,0.005608944396662263,1,5.608944396662263e-05,2024-06-06
2024-06-06 13:32:00+00:00,2024-06-06 13:35:00+00:00,short,534.91,534.88,0.005608420108049739,3,5.608420108049739e-05,2024-06-06
2024-06-06 13:36:00+00:00,2024-06-06 13:45:00+00:00,short,534.96,535.2,-0.04486316733962603,9,-0.0004486316733962603,2024-06-06
2024-06-06 16:16:00+00:00,2024-06-06 16:17:00+00:00,long,533.59,533.74,0.02811147135439729,1,0.0002811147135439729,2024-06-06
2024-06-06 17:23:00+00:00,2024-06-06 17:29:00+00:00,short,534.03,534.14,-0.02059809374006516,6,-0.0002059809374006516,2024-06-06
2024-06-06 17:35:00+00:00,2024-06-06 17:40:00+00:00,short,534.235,534.29,-0.010295094855261588,5,-0.00010295094855261588,2024-06-06
2024-06-06 18:05:00+00:00,2024-06-06 18:13:00+00:00,long,533.44,533.22,-0.041241751649678804,8,-0.00041241751649678804,2024-06-06
2024-06-06 18:15:00+00:00,2024-06-06 18:16:00+00:00,long,533.075,533.18,0.019697040754107498,1,0.00019697040754107498,2024-06-06
2024-06-06 18:53:00+00:00,2024-06-06 18:56:00+00:00,short,534.5,534.48,0.0037418147801671076,3,3.7418147801671076e-05,2024-06-06
2024-06-07 13:30:00+00:00,2024-06-07 13:31:00+00:00,long,532.92,533.12,0.03752908504091046,1,0.0003752908504091046,2024-06-07
2024-06-07 13:33:00+00:00,2024-06-07 13:35:00+00:00,long,532.87,532.95,0.015013042580758196,2,0.00015013042580758196,2024-06-07
2024-06-07 14:37:00+00:00,2024-06-07 14:50:00+00:00,short,535.1,536.01,-0.17006167071573763,13,-0.0017006167071573763,2024-06-07
2024-06-07 15:06:00+00:00,2024-06-07 15:12:00+00:00,long,534.4411,534.2999,-0.026420123751713653,6,-0.00026420123751713653,2024-06-07
2024-06-07 16:29:00+00:00,2024-06-07 16:32:00+00:00,short,535.9099,535.976,-0.012334162888194555,3,-0.00012334162888194555,2024-06-07
2024-06-07 17:23:00+00:00,2024-06-07 17:25:00+00:00,short,536.73,536.61,0.02235760997149061,2,0.0002235760997149061,2024-06-07
2024-06-07 18:00:00+00:00,2024-06-07 18:19:00+00:00,long,535.26,533.92,-0.25034562642454183,19,-0.0025034562642454183,2024-06-07
2024-06-07 19:13:00+00:00,2024-06-07 19:14:00+00:00,long,534.04,534.3299,0.05428432327165833,1,0.0005428432327165833,2024-06-07
2024-06-10 13:30:00+00:00,2024-06-10 13:34:00+00:00,long,533.095,533.0299,-0.012211707106624115,4,-0.00012211707106624115,2024-06-10
2024-06-10 13:36:00+00:00,2024-06-10 13:38:00+00:00,long,532.91,532.93,0.0037529789270296376,2,3.7529789270296376e-05,2024-06-10
2024-06-10 13:39:00+00:00,2024-06-10 13:42:00+00:00,long,532.85,532.94,0.016890306840577907,3,0.00016890306840577907,2024-06-10
2024-06-10 15:09:00+00:00,2024-06-10 15:10:00+00:00,short,534.09,533.9099,0.03372090846113229,1,0.00033720908461132293,2024-06-10
2024-06-10 15:25:00+00:00,2024-06-10 15:35:00+00:00,short,534.32,534.47,-0.02807306483005867,10,-0.0002807306483005867,2024-06-10
2024-06-10 15:52:00+00:00,2024-06-10 15:57:00+00:00,short,534.79,534.8299,-0.007460872491993342,5,-7.460872491993342e-05,2024-06-10
2024-06-10 17:02:00+00:00,2024-06-10 17:03:00+00:00,long,534.47,534.62,0.02806518607219033,1,0.0002806518607219033,2024-06-10
2024-06-10 17:46:00+00:00,2024-06-10 17:47:00+00:00,short,535.05,534.9505,0.018596392860470434,1,0.00018596392860470434,2024-06-10
2024-06-10 17:48:00+00:00,2024-06-10 17:51:00+00:00,short,535.44,535.33,0.020543851785448375,3,0.00020543851785448375,2024-06-10
2024-06-10 17:52:00+00:00,2024-06-10 17:56:00+00:00,short,535.38,535.4,-0.00373566438791606,4,-3.73566438791606e-05,2024-06-10
2024-06-10 19:14:00+00:00,2024-06-10 19:15:00+00:00,short,535.77,535.48,0.054127704052109316,1,0.0005412770405210932,2024-06-10
2024-06-11 13:30:00+00:00,2024-06-11 13:33:00+00:00,long,533.755,533.6295,-0.023512660302948962,3,-0.00023512660302948962,2024-06-11
2024-06-11 13:34:00+00:00,2024-06-11 13:36:00+00:00,long,533.59,533.63,0.00749639236117261,2,7.49639236117261e-05,2024-06-11
2024-06-11 13:42:00+00:00,2024-06-11 13:51:00+00:00,long,533.325,532.49,-0.15656494632729778,9,-0.0015656494632729778,2024-06-11
2024-06-11 13:54:00+00:00,2024-06-11 13:55:00+00:00,long,532.12,532.295,0.03288731864992123,1,0.00032887318649921227,2024-06-11
2024-06-11 14:41:00+00:00,2024-06-11 14:45:00+00:00,short,534.15,534.16,-0.001872133295899303,4,-1.872133295899303e-05,2024-06-11
2024-06-11 14:51:00+00:00,2024-06-11 15:03:00+00:00,short,534.34,534.48,-0.026200546468535535,12,-0.00026200546468535535,2024-06-11
2024-06-11 15:32:00+00:00,2024-06-11 15:33:00+00:00,short,534.76,534.67,0.01682997980403389,1,0.0001682997980403389,2024-06-11
2024-06-11 15:43:00+00:00,2024-06-11 15:44:00+00:00,long,533.9,534.07,0.03184116875820653,1,0.0003184116875820653,2024-06-11
2024-06-11 17:03:00+00:00,2024-06-11 17:04:00+00:00,short,534.62,534.6,0.003740974898058802,1,3.740974898058802e-05,2024-06-11
2024-06-11 17:05:00+00:00,2024-06-11 17:06:00+00:00,short,534.6699,534.52,0.02803599005667401,1,0.0002803599005667401,2024-06-11
2024-06-11 17:53:00+00:00,2024-06-11 18:01:00+00:00,short,535.015,535.16,-0.02710204386793258,8,-0.0002710204386793258,2024-06-11
2024-06-11 18:02:00+00:00,2024-06-11 18:06:00+00:00,short,535.25,535.19,0.011209715086402117,4,0.00011209715086402117,2024-06-11
2024-06-11 18:16:00+00:00,2024-06-11 18:19:00+00:00,short,535.64,535.6312,0.0016428944813573487,3,1.6428944813573487e-05,2024-06-11
2024-06-11 18:20:00+00:00,2024-06-11 18:25:00+00:00,short,535.71,535.85,-0.02613354240166288,5,-0.0002613354240166288,2024-06-11
2024-06-11 18:27:00+00:00,2024-06-11 18:36:00+00:00,short,535.95,536.2,-0.04664614236402631,9,-0.0004664614236402631,2024-06-11
2024-06-11 18:41:00+00:00,2024-06-11 18:42:00+00:00,short,536.47,536.3199,0.027979197345628926,1,0.00027979197345628926,2024-06-11
2024-06-12 13:30:00+00:00,2024-06-12 13:54:00+00:00,short,541.35,542.36,-0.18657061051075008,24,-0.0018657061051075008,2024-06-12
2024-06-12 13:55:00+00:00,2024-06-12 13:59:00+00:00,short,542.76,542.6887,0.01313656127938101,4,0.0001313656127938101,2024-06-12
2024-06-12 14:02:00+00:00,2024-06-12 14:05:00+00:00,short,542.87,542.78,0.01657855471844938,3,0.0001657855471844938,2024-06-12
2024-06-12 14:14:00+00:00,2024-06-12 14:18:00+00:00,short,543.13,543.3,-0.03130005707656647,4,-0.0003130005707656647,2024-06-12
2024-06-12 14:19:00+00:00,2024-06-12 14:21:00+00:00,short,543.36,543.32,0.0073616018845590325,2,7.361601884559033e-05,2024-06-12
2024-06-12 14:24:00+00:00,2024-06-12 14:30:00+00:00,short,543.51,543.74,-0.04231752865633265,6,-0.0004231752865633265,2024-06-12
2024-06-12 14:32:00+00:00,2024-06-12 14:35:00+00:00,short,543.84,543.85,-0.0018387761106186673,3,-1.8387761106186673e-05,2024-06-12
2024-06-12 17:31:00+00:00,2024-06-12 17:33:00+00:00,long,542.47,542.445,-0.004608549781548454,2,-4.6085497815484544e-05,2024-06-12
2024-06-12 18:00:00+00:00,2024-06-12 18:01:00+00:00,long,541.64,542.01,0.0683110553134858,1,0.000683110553134858,2024-06-12
2024-06-12 19:21:00+00:00,2024-06-12 19:22:00+00:00,short,544.0899,543.32,0.1415023509901414,1,0.0014150235099014141,2024-06-12
2024-06-13 14:23:00+00:00,2024-06-13 14:28:00+00:00,long,540.7896,540.6899,-0.01843600542613677,5,-0.0001843600542613677,2024-06-13
2024-06-13 15:34:00+00:00,2024-06-13 15:36:00+00:00,short,541.46,541.41,0.009234292468518479,2,9.234292468518479e-05,2024-06-13
2024-06-13 16:01:00+00:00,2024-06-13 16:04:00+00:00,long,540.64,540.64,0.0,3,0.0,2024-06-13
2024-06-13 17:08:00+00:00,2024-06-13 17:09:00+00:00,short,541.32,541.2799,0.007407817926563531,1,7.407817926563531e-05,2024-06-13
2024-06-13 17:11:00+00:00,2024-06-13 17:15:00+00:00,short,541.47,541.35,0.02216189262562729,4,0.00022161892625627289,2024-06-13
2024-06-13 17:26:00+00:00,2024-06-13 17:29:00+00:00,short,541.75,541.7201,0.00551915089985755,3,5.51915089985755e-05,2024-06-13
2024-06-13 19:04:00+00:00,2024-06-13 19:06:00+00:00,short,542.93,542.72,0.03867901939474949,2,0.0003867901939474949,2024-06-13
2024-06-14 13:30:00+00:00,2024-06-14 13:34:00+00:00,long,540.85,541.18,0.06101506887306041,4,0.0006101506887306041,2024-06-14
