entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,win,volume_ratio,returns_5m,returns_10m,returns_30m,volatility_20,high_low_range,price_position,hour,minutes_from_open,minutes_to_close,day_of_week,price_vs_sma20,trend_strength,prev_win,prev_pnl,win_streak,loss_streak,price_range_5m,price_range_30m,trend_aligned,volume_increasing
2024-06-03 16:00:00+00:00,2024-06-03 16:30:00+00:00,short,526.3557,524.17,0.4152515114778876,1,1.1387948790070137,0.0005428934280811,0.0007713660994388,-0.0003120489250171,0.0002549103041814,0.0006269524581949,0.8657575757574822,16.0,390.0,0.0,0.0,0.0005715086227997,-0.0002762008584743,1.0,0.0607579554947834,2,0,0.0005428934280811,0.0003120489250171,False,True
2024-06-03 19:38:00+00:00,2024-06-03 19:45:00+00:00,long,525.95,526.08,0.0247171784390154,1,1.031013341184517,-0.0006238144343019,-0.0008548632218843,0.0003804089396102,0.0002922321038333,0.0005894096396997,0.1612903225808344,19.0,608.0,-218.0,0.0,-0.0005556564701807,0.000501765764217,1.0,0.4152515114778876,3,0,0.0006238144343019,0.0003804089396102,False,True
2024-06-04 14:28:00+00:00,2024-06-04 14:34:00+00:00,short,526.9251,526.72,0.0389239381460515,1,0.7582127105403446,0.0014731540435237,0.0006743642820516,0.0010545813781182,0.0004053584618385,0.0006547420117202,0.9857971014495418,14.0,298.0,92.0,1.0,0.0010284987634923,-0.0002009023967443,1.0,0.0247171784390154,4,0,0.0014731540435237,0.0010545813781182,True,False
2024-06-04 15:20:00+00:00,2024-06-04 15:26:00+00:00,short,526.43,526.16,0.0512888703151359,1,0.9221657991943027,0.0010077961589656,0.0005321676328042,-0.000474671527303,0.0002802218498278,0.0005090895275725,0.6268656716417468,15.0,350.0,40.0,1.0,0.0008108596466808,-0.0008125107079516,1.0,0.0389239381460515,5,0,0.0010077961589656,0.000474671527303,False,False
2024-06-04 17:03:00+00:00,2024-06-04 17:11:00+00:00,long,526.1399,526.3001,0.0304481754757723,1,0.4868475342019255,-0.0008074974965108,-0.000456134351609,0.0006083830968772,0.000217009085546,0.0002565857483912,0.258518518518486,17.0,453.0,-63.0,1.0,-0.0007150394827222,0.0009162746979957,1.0,0.0512888703151359,6,0,0.0008074974965108,0.0006083830968772,False,False
2024-06-04 18:58:00+00:00,2024-06-04 19:15:00+00:00,long,528.4,527.48,-0.1741105223315608,0,1.0708428795853084,-0.000922312823249,-0.0013230013230014,-0.0004539951573849,0.0002502089030604,0.0005866767600301,0.5806451612902634,18.0,568.0,-178.0,1.0,-0.0008426655460372,0.0007020166541878,1.0,0.0304481754757723,7,0,0.000922312823249,0.0004539951573849,True,True
2024-06-05 13:50:00+00:00,2024-06-05 13:52:00+00:00,long,529.64,530.065,0.0802431840495554,1,1.6111522025798393,-0.0010562052055829,-0.0006038191561628,0.002204456218364,0.0001891510884687,0.0008307529642777,0.25,13.0,260.0,130.0,2.0,-0.0008786077034759,0.0023562869548687,0.0,-0.1741105223315608,0,1,0.0010562052055829,0.002204456218364,False,True
2024-06-05 14:02:00+00:00,2024-06-05 14:04:00+00:00,long,529.57,529.85,0.052873085711047,1,1.1736916875980647,-0.0005850381218388,-0.000933847735655,-0.001414240458591,0.0002780228450682,0.000849746020356,0.0,14.0,272.0,118.0,2.0,-0.0007502062602563,0.0010251521177196,1.0,0.0802431840495554,1,0,0.0005850381218388,0.001414240458591,True,True
2024-06-05 16:00:00+00:00,2024-06-05 16:10:00+00:00,long,531.8999,532.03,0.0244594894640792,1,1.229260362561242,-0.0002821163424489,-0.0001411720475587,-3.778763723860656e-05,0.0001644671244052,0.0003384095390879,0.2216666666666656,16.0,390.0,0.0,2.0,-0.0004911105421521,0.0002720329040003,1.0,0.052873085711047,2,0,0.0002821163424489,3.778763723860656e-05,True,True
2024-06-05 16:22:00+00:00,2024-06-05 16:46:00+00:00,short,532.11,532.49,-0.0714138054161761,0,1.211863946081805,0.000488859640876,0.0002067669172931,-0.0001127459270532,0.0001216699896311,0.0003382759203925,1.0,16.0,412.0,-22.0,2.0,0.0002599950384578,-0.0001797141042174,1.0,0.0244594894640792,3,0,0.000488859640876,0.0001127459270532,False,True
2024-06-06 18:40:00+00:00,2024-06-06 19:03:00+00:00,short,533.83,534.37,-0.1011557986624778,0,1.582516216526599,0.0002998107444676,0.0007873868131458,0.0014444903012795,0.0002122777409989,0.000280988329618,0.933333333333384,18.0,550.0,-160.0,3.0,0.0004071210779061,-6.717341686203789e-05,0.0,-0.0714138054161761,0,1,0.0002998107444676,0.0014444903012795,True,True
2024-06-06 19:13:00+00:00,2024-06-06 19:28:00+00:00,long,534.29,534.33,0.0074865709633442,1,1.1926651126020298,-0.0004863904218501,-0.0001497090031252,0.0006555043637859,0.000142193039432,0.0003556121207582,0.2631578947366846,19.0,583.0,-193.0,3.0,-0.0003241569930206,0.0007151270602213,0.0,-0.1011557986624778,0,2,0.0004863904218501,0.0006555043637859,False,True
2024-06-07 15:23:00+00:00,2024-06-07 15:36:00+00:00,short,534.74,534.93,-0.0355312862325485,0,0.915339598610888,0.0006736779071072,0.00072985870684,-0.0019785363981829,0.0002293507113273,0.0005236189550061,0.8928571428572298,15.0,353.0,37.0,4.0,0.0006165110556485,-0.0012620106576025,1.0,0.0074865709633442,1,0,0.0006736779071072,0.0019785363981829,False,False
2024-06-07 19:00:00+00:00,2024-06-07 19:02:00+00:00,long,534.77,535.22,0.084148325448341,1,2.214790613265718,-0.0008594436036845,-0.0005046351674641,7.480410674531868e-05,0.0002528890041874,0.000878882510238,0.3191489361701458,19.0,570.0,-180.0,4.0,-0.0007418151786433,0.0007976935561312,0.0,-0.0355312862325485,0,1,0.0008594436036845,7.480410674531868e-05,False,True
2024-06-10 16:43:00+00:00,2024-06-10 16:54:00+00:00,short,534.97,534.89,0.0149541095762484,1,0.6945259580431198,0.0001308655823519,0.0002989846302454,0.0003405088260224,0.0001162732077955,0.0002616969175841,1.0,16.0,433.0,-43.0,0.0,0.0002435589420071,1.9877377503355537e-05,1.0,0.084148325448341,1,0,0.0001308655823519,0.0003405088260224,True,False
2024-06-11 17:22:00+00:00,2024-06-11 17:30:00+00:00,long,534.2,534.385,0.0346312242605728,1,1.3015330997596617,-0.0006921450885758,-0.0009352906423618,0.0002996030259907,0.0002059705108497,0.0004560089853987,0.5985221674876824,17.0,472.0,-82.0,1.0,-0.0006356122133926,0.0005396410187788,1.0,0.0149541095762484,2,0,0.0006921450885758,0.0002996030259907,False,True
2024-06-11 18:53:00+00:00,2024-06-11 18:59:00+00:00,long,535.96,536.2,0.044779461153821,1,1.445659775281696,-0.000689873771745,-0.0006060210522388,0.0001212924173579,0.0002598981859267,0.0003726024330174,0.1987981972961317,18.0,563.0,-173.0,1.0,-0.0005423022111611,0.0006425561654919,1.0,0.0346312242605728,3,0,0.000689873771745,0.0001212924173579,False,True
2024-06-11 19:38:00+00:00,2024-06-11 19:47:00+00:00,short,536.18,536.075,0.0195829758662946,1,1.2006999412158743,0.00061584398619,0.0004478113221626,-0.0003169572107767,0.0001645058749133,0.0003496959976127,0.8533333333331635,19.0,608.0,-218.0,1.0,0.0004034787800479,-0.0002504803076762,1.0,0.044779461153821,4,0,0.00061584398619,0.0003169572107767,False,True
2024-06-12 14:43:00+00:00,2024-06-12 14:48:00+00:00,long,543.25,543.6,0.0644270593649354,1,1.0992879590530356,-0.0010297714275205,-0.0013052430325759,0.0006170394997375,0.0002338917396744,0.0006258628624022,0.0588235294117057,14.0,313.0,77.0,2.0,-0.0008621185125581,0.0008420036204971,1.0,0.0195829758662946,5,0,0.0010297714275205,0.0006170394997375,False,True
2024-06-12 18:35:00+00:00,2024-06-12 18:37:00+00:00,long,542.07,542.52,0.0830151087497732,1,1.69742996105059,-0.0013724749684514,-0.0006084070796459,0.0003690922176906,0.0003034238439138,0.0011253159186083,0.1475409836066062,18.0,545.0,-155.0,2.0,-0.0007769522799333,0.0003378004737813,1.0,0.0644270593649354,6,0,0.0013724749684514,0.0003690922176906,False,True
2024-06-12 19:51:00+00:00,2024-06-12 19:59:00+00:00,short,541.785,541.34,0.0821359026181856,1,2.71317860807117,0.0016731992308829,0.0020993248867104,-0.0042362484582051,0.0005384366754779,0.0011074503723802,0.9249999999998816,19.0,621.0,-231.0,2.0,0.0012843425850805,-0.0018354371859804,1.0,0.0830151087497732,7,0,0.0016731992308829,0.0042362484582051,False,True
2024-06-13 15:59:00+00:00,2024-06-13 16:14:00+00:00,long,541.21,540.7801,-0.0794331220783206,0,0.9289969019081123,-0.0003140123388376,-0.0005540063895402,3.695559784921976e-05,0.0001520524067674,0.0003233495316052,0.1714285714289983,15.0,389.0,1.0,3.0,-0.0004279961905782,0.0005149113238479,1.0,0.0821359026181856,8,0,0.0003140123388376,3.695559784921976e-05,False,False
2024-06-14 14:21:00+00:00,2024-06-14 14:30:00+00:00,short,541.14,540.75,0.0720700742876112,1,0.916912674611528,0.0012194695501728,0.0013322971022537,-9.23889946230494e-05,0.0003472115924142,0.0008315777802417,0.8222222222221492,14.0,291.0,99.0,4.0,0.0010897770741005,-0.0008258371584636,0.0,-0.0794331220783206,0,1,0.0012194695501728,9.23889946230494e-05,False,False
2024-06-14 15:09:00+00:00,2024-06-14 15:21:00+00:00,long,540.7796,541.2,0.0777396188761825,1,0.9499741865368988,-0.000850639272781,-0.0008321785562516,0.0015271643007286,0.0002532028365567,0.0004900332778824,0.2815094339619711,15.0,339.0,51.0,4.0,-0.0005946113477135,0.0005626010281875,1.0,0.0720700742876112,1,0,0.000850639272781,0.0015271643007286,False,False
2024-06-14 19:42:00+00:00,2024-06-14 19:55:00+00:00,long,542.1,542.0799,-0.0037078029883952,0,1.2019641012590008,-0.0005162432243076,-0.0002581882561226,-6.455956542184005e-05,0.0001502961828824,0.0004242759638443,0.1739130434785832,19.0,612.0,-222.0,4.0,-0.0003568178486372,0.0001459570344096,1.0,0.0777396188761825,2,0,0.0005162432243076,6.455956542184005e-05,True,True
2024-06-17 14:27:00+00:00,2024-06-17 14:31:00+00:00,long,542.295,542.49,0.0359582883854736,1,0.2765189776304814,-0.000488425243291,-0.0008143907638505,0.0004981320049812,0.0001666037313314,0.0001879051069989,0.3621197252202726,14.0,297.0,93.0,0.0,-0.0005082010182507,0.0005623644511564,0.0,-0.0037078029883952,0,1,0.000488425243291,0.0004981320049812,False,False
2024-06-17 15:34:00+00:00,2024-06-17 15:42:00+00:00,long,543.63,543.74,0.0202343505693258,1,2.2534631718196763,-0.0003493803096613,-0.0006617768708984,0.0005981907031962,0.0001654079349579,0.0001287640490773,0.2857142857142857,15.0,364.0,26.0,0.0,-0.0003126608903705,0.0008116493763918,1.0,0.0359582883854736,1,0,0.0003493803096613,0.0005981907031962,False,True
2024-06-17 18:44:00+00:00,2024-06-17 18:48:00+00:00,long,547.78,547.88,0.01825550403447,1,1.4052905325407217,-0.0003832186718736,-0.0005838350665937,0.0007490363008568,0.0001806132627219,0.0004381320968272,0.0416666666666271,18.0,554.0,-164.0,0.0,-0.0004069320788391,0.0002576890637945,1.0,0.0202343505693258,2,0,0.0003832186718736,0.0007490363008568,False,True
2024-06-17 19:10:00+00:00,2024-06-17 19:30:00+00:00,short,547.84,548.19,-0.0638872663551337,0,0.7600730741906019,0.0005113594857186,0.000420006939245,-0.0002189940871596,0.0001710301828416,0.0002920560747662,0.9375000000000444,19.0,580.0,-190.0,0.0,0.0003249814548031,-0.0002758020897885,1.0,0.01825550403447,3,0,0.0005113594857186,0.0002189940871596,False,False
2024-06-17 19:35:00+00:00,2024-06-17 19:41:00+00:00,long,547.97,548.09,0.0218990090698367,1,0.91786890131876,-0.0004013207099728,-0.0005205603082066,0.0007487763898021,0.000153308819056,0.0005201014654086,0.3859649122807927,19.0,605.0,-215.0,0.0,-0.0004328745674047,0.0005416486520162,0.0,-0.0638872663551337,0,1,0.0004013207099728,0.0007487763898021,False,False
2024-06-18 14:19:00+00:00,2024-06-18 14:28:00+00:00,long,547.56,547.54,-0.0036525677551302,0,1.0320910166668522,-0.0004289925975958,-0.0004563626074733,-9.130585635774846e-05,0.0001513940530292,0.0002008912265322,0.0909090909089969,14.0,289.0,101.0,1.0,-0.0003583619244395,-3.737471392733135e-05,1.0,0.0218990090698367,1,0,0.0004289925975958,9.130585635774846e-05,True,True
2024-06-18 15:36:00+00:00,2024-06-18 15:55:00+00:00,short,547.2,547.53,-0.060307017543848,0,0.6319292192544189,0.0002376295538049,0.0004022084902557,0.0004753720700625,0.0001498520080657,0.0002010233918128,0.7272727272730092,15.0,366.0,24.0,1.0,0.0002969448752295,-3.677125992841383e-05,0.0,-0.0036525677551302,0,1,0.0002376295538049,0.0004753720700625,True,False
2024-06-18 16:18:00+00:00,2024-06-18 16:35:00+00:00,long,547.5527,547.5,-0.0096246443492931,0,0.4486970005702825,-0.0002143626245071,-0.0008344738234704,-1.3331872306232562e-05,0.0001431557693435,0.0002374200693376,0.1746153846152844,16.0,408.0,-18.0,1.0,-0.0005310548145731,0.0004718187509182,0.0,-0.060307017543848,0,2,0.0002143626245071,1.3331872306232562e-05,True,False
2024-06-20 14:46:00+00:00,2024-06-20 14:51:00+00:00,long,548.795,548.97,0.0318880456272596,1,0.7581141952652699,-0.0003378990692748,-0.0004280276123345,0.0002095939345339,0.0002049612756225,0.0003188804562725,0.0,14.0,316.0,74.0,3.0,-0.0004922547643152,-3.6912280925644206e-05,0.0,-0.0096246443492931,0,3,0.0003378990692748,0.0002095939345339,False,False
2024-06-20 15:19:00+00:00,2024-06-20 15:33:00+00:00,long,549.0578,548.95,-0.0196336342002556,0,1.011357471441567,-0.0006228613032397,-0.0006228613032397,0.000624732329169,0.0001571272731582,0.0003824733935116,0.3704761904762441,15.0,349.0,41.0,3.0,-0.0004437726297028,0.0003281259940879,1.0,0.0318880456272596,1,0,0.0006228613032397,0.000624732329169,False,True
2024-06-20 17:01:00+00:00,2024-06-20 17:11:00+00:00,long,546.73,546.565,-0.0301794304318314,0,0.4714656626858327,-0.0009958430405188,-0.0015796345839534,0.0008054330117703,0.0003535924158837,0.0005578621988915,0.0655737704917543,17.0,451.0,-61.0,3.0,-0.0008625334286985,-0.0002090344862831,0.0,-0.0196336342002556,0,1,0.0009958430405188,0.0008054330117703,False,False
2024-06-20 17:43:00+00:00,2024-06-20 18:12:00+00:00,short,546.395,547.48,-0.1985742914924149,0,2.437282961590937,0.0020815757620218,0.0012002052259316,-0.0004664776365133,0.0003513514728087,0.0006222604526028,0.9264705882353432,17.0,493.0,-103.0,3.0,0.001074103347318,-0.0008738698925923,0.0,-0.0301794304318314,0,2,0.0020815757620218,0.0004664776365133,False,True
2024-06-20 18:59:00+00:00,2024-06-20 19:14:00+00:00,long,547.18,546.92,-0.0475163565919811,0,0.7949540928663913,-0.0003105873755367,-0.0006392343798513,-0.0015965550902737,0.0002596013091422,0.0006761943053474,0.0810810810810063,18.0,569.0,-179.0,3.0,-0.0004675250221973,-0.0003546773167929,0.0,-0.1985742914924149,0,3,0.0003105873755367,0.0015965550902737,True,False
2024-06-21 14:00:00+00:00,2024-06-21 14:22:00+00:00,short,544.2999,544.405,-0.0193092080303491,0,0.8368685382316559,0.0013059474971943,0.0010481305059495,0.0001651935833593,0.0004871715259628,0.0010196584640194,0.8646846846846358,14.0,270.0,120.0,4.0,0.0010897589602376,-0.0027405717922806,0.0,-0.0475163565919811,0,4,0.0013059474971943,0.0001651935833593,True,False
2024-06-21 14:30:00+00:00,2024-06-21 14:37:00+00:00,long,544.05,544.2399,0.0349048800661888,1,1.9865156542404792,-0.0005694760820046,-0.001211653907584,-0.0004591218921774,0.0002645758058571,0.0007168458781361,0.2307692307690289,14.0,300.0,90.0,4.0,-0.0006768689895733,0.0006398142640351,0.0,-0.0193092080303491,0,5,0.0005694760820046,0.0004591218921774,True,True
2024-06-21 15:46:00+00:00,2024-06-21 16:08:00+00:00,short,544.84,545.365,-0.0963585639820907,0,0.2506909310229817,0.0007346998751009,0.0007714632085522,2.936728191138549e-05,0.0002576151039911,0.0004221422803025,1.0,15.0,376.0,14.0,4.0,0.0007077081171594,-0.0004273074528095,1.0,0.0349048800661888,1,0,0.0007346998751009,2.936728191138549e-05,True,False
2024-06-21 16:24:00+00:00,2024-06-21 16:32:00+00:00,long,545.16,545.295,0.0247633722209927,1,0.443749711764149,-0.0005499945000551,-9.1707782322481e-05,-0.0004400440044004,0.0001600521140393,0.0001834323868222,0.0,16.0,414.0,-24.0,4.0,-0.0003832359339891,0.0003912405079089,0.0,-0.0963585639820907,0,1,0.0005499945000551,0.0004400440044004,True,False
2024-06-21 17:51:00+00:00,2024-06-21 17:58:00+00:00,short,544.21,544.08,0.0238878374157036,1,0.7117486179593825,0.0004042352976645,0.0004595926171042,-7.349563619651889e-05,0.0002280219203316,0.0003673214384154,0.8504252126063668,17.0,501.0,-111.0,4.0,0.0005218539318251,-0.0005353080595865,1.0,0.0247633722209927,1,0,0.0004042352976645,7.349563619651889e-05,False,False
2024-06-21 18:37:00+00:00,2024-06-21 18:45:00+00:00,long,544.2399,544.455,0.0395230118188649,1,0.959565636495977,-0.0005327530163625,-0.0006795688657937,0.0003766301800436,0.0001803645761425,0.0004942673258612,0.1817843866171088,18.0,547.0,-157.0,4.0,-0.0005004844517595,0.0003817090272389,1.0,0.0238878374157036,2,0,0.0005327530163625,0.0003766301800436,False,False
2024-06-21 19:02:00+00:00,2024-06-21 19:14:00+00:00,short,544.47,544.5,-0.0055099454515428,0,0.2973403887157166,0.0004961411245865,0.0004409900226007,-0.0001101867665692,0.0001830183167187,0.0003489632119309,0.9473684210526946,19.0,572.0,-182.0,4.0,0.0004216977643312,-0.000240852017396,1.0,0.0395230118188649,3,0,0.0004961411245865,0.0001101867665692,False,False
2024-06-24 19:45:00+00:00,2024-06-25 13:31:00+00:00,long,543.93,543.53,-0.073538874487522,0,0.7725329332489225,-0.000422669802999,-0.0006797721844571,-0.0006797721844571,0.0001863474010492,0.0004438071075322,0.0,19.0,615.0,-225.0,0.0,-0.0004107296930003,-0.0002008331247238,0.0,-0.0055099454515428,0,1,0.000422669802999,0.0006797721844571,True,False
2024-06-25 13:57:00+00:00,2024-06-25 14:02:00+00:00,long,543.25,543.52,0.04970087436722,1,1.0604458935606655,-0.0006806224936536,-0.0007817170184392,0.000792159463542,0.0002318992080859,0.0003405430280716,0.1351351351350521,13.0,267.0,123.0,1.0,-0.0006058913017944,2.3548174552101955e-05,0.0,-0.073538874487522,0,2,0.0006806224936536,0.000792159463542,False,True
2024-06-25 14:45:00+00:00,2024-06-25 14:59:00+00:00,long,543.76,543.665,-0.0174709430631248,0,0.5315697323290087,-0.0004962961601382,-0.0001287166945553,-0.0004779236057497,0.0001898813134324,0.0001839046638221,0.6,14.0,315.0,75.0,1.0,-0.0003351458417555,0.0002296358950766,1.0,0.04970087436722,1,0,0.0004962961601382,0.0004779236057497,True,False
2024-06-25 17:10:00+00:00,2024-06-25 18:03:00+00:00,short,543.17,543.96,-0.1454424949831612,0,0.9102800867863458,0.0010504976041281,0.0007553983344388,-0.000331278181651,0.0002638074855112,0.0004232560708434,0.8695084819483221,17.0,460.0,-70.0,1.0,0.0006455459782277,-0.0005433014826003,0.0,-0.0174709430631248,0,1,0.0010504976041281,0.000331278181651,False,False
2024-06-25 19:16:00+00:00,2024-06-25 19:31:00+00:00,short,544.64,544.69,-0.0091803760282171,0,0.4019761851653227,0.0005511261344011,0.0002020090720438,9.181218898612896e-05,0.0001787714280139,0.0004039365452407,0.8636363636364341,19.0,586.0,-196.0,1.0,0.0004159521745922,-2.9686109416468524e-05,0.0,-0.1454424949831612,0,2,0.0005511261344011,9.181218898612896e-05,True,False
2024-06-26 13:49:00+00:00,2024-06-26 13:58:00+00:00,short,544.07,544.04,0.005513996360773,1,1.1043440683424426,0.0007909646089325,0.0010119222843687,-0.0007621881227214,0.0005726745145863,0.0003859797452534,1.0,13.0,259.0,131.0,2.0,0.0007195332913521,-0.0010431577571443,0.0,-0.0091803760282171,0,3,0.0007909646089325,0.0007621881227214,False,True
2024-06-26 14:27:00+00:00,2024-06-26 14:43:00+00:00,long,544.2301,544.07,-0.0294177040189302,0,1.1518796001800726,-0.0006883888322729,-0.0004956841138659,0.0001563921381249,0.000172676967857,0.0004777391033682,0.731153846153985,14.0,297.0,93.0,2.0,-0.0004181499734878,0.0004677499019695,1.0,0.005513996360773,1,0,0.0006883888322729,0.0001563921381249,False,True
2024-06-26 17:11:00+00:00,2024-06-26 17:17:00+00:00,short,544.865,544.735,0.0238591210666827,1,0.4459112768516233,0.0004682249683258,0.000358014944829,-0.0001339601936366,0.0002033857013277,0.0003120038908719,0.911764705882412,17.0,461.0,-71.0,2.0,0.0004576437523587,-0.0003414489565676,0.0,-0.0294177040189302,0,1,0.0004682249683258,0.0001339601936366,False,False
2024-06-26 19:22:00+00:00,2024-06-26 19:42:00+00:00,short,544.62,544.725,-0.0192794976313859,0,1.6363057240308432,0.0004224912287147,0.0006798346348184,-0.0005321979776475,0.0001401553902471,0.0002846021078916,0.9677419354838946,19.0,592.0,-202.0,2.0,0.0004523362771929,-0.0003183856612916,1.0,0.0238591210666827,1,0,0.0004224912287147,0.0005321979776475,False,True
2024-06-27 14:45:00+00:00,2024-06-27 15:12:00+00:00,long,546.24,545.69,-0.1006883421206694,0,0.8662516336116625,-0.0004666099415364,-0.0003842986549548,-0.0007865805696305,0.0002517605754581,0.0005858230814292,0.0624999999999555,14.0,315.0,75.0,3.0,-0.000514801480308,0.0002751353812641,0.0,-0.0192794976313859,0,1,0.0004666099415364,0.0007865805696305,True,False
2024-06-27 18:47:00+00:00,2024-06-27 19:06:00+00:00,short,544.99,545.32,-0.0605515697535752,0,0.7494083351108674,0.0005507719987514,0.0003671139338095,3.669926784954925e-05,0.0001435402356823,0.0003486302500964,1.0,18.0,557.0,-167.0,3.0,0.0003483937813201,-0.0003882246347474,0.0,-0.1006883421206694,0,2,0.0005507719987514,3.669926784954925e-05,True,False
2024-06-27 19:48:00+00:00,2024-06-27 19:51:00+00:00,long,545.54,545.7,0.0293287384976581,1,1.1699805200130058,-0.0003573162798795,-0.0005128065136503,2.328022813880004e-05,0.000170769588477,0.0005315833852695,0.3103448275859635,19.0,618.0,-228.0,3.0,-0.0003328253637299,0.0002110862103796,0.0,-0.0605515697535752,0,3,0.0003573162798795,2.328022813880004e-05,False,True
2024-06-28 14:40:00+00:00,2024-06-28 14:46:00+00:00,long,549.43,549.57,0.0254809529876665,1,1.3734424775192549,-0.0005457224455642,-0.0006111691155873,-0.0009795102884947,0.0002908579434693,0.00043008208507,0.2382564536604229,14.0,310.0,80.0,4.0,-0.0006525960632991,0.0006509860622782,1.0,0.0293287384976581,1,0,0.0005457224455642,0.0009795102884947,True,True
2024-06-28 15:22:00+00:00,2024-06-28 15:25:00+00:00,short,548.155,547.72,0.0793571161441408,1,1.6677782570899755,0.0006845814012925,0.0009403988021328,-0.001839155809274,0.0002551401493917,0.0003648603041109,0.875000000000071,15.0,352.0,38.0,4.0,0.000749902904046,-0.0015680713633817,1.0,0.0254809529876665,2,0,0.0006845814012925,0.001839155809274,False,True
2024-06-28 16:03:00+00:00,2024-06-28 16:23:00+00:00,long,547.55,546.67,-0.16071591635467,0,1.1693903405029298,-0.000146084034841,-0.0002008545447905,-0.0004563709382986,0.0001799797528529,0.0002374212400693,0.0,16.0,393.0,-3.0,4.0,-0.000333921880537,-0.0001251986385639,1.0,0.0793571161441408,3,0,0.000146084034841,0.0004563709382986,True,True
2024-06-28 17:06:00+00:00,2024-06-28 17:26:00+00:00,short,546.46,546.78,-0.0585587234198214,0,0.3121179534470173,0.0006958687371814,0.0005309702107403,9.150637799471006e-05,0.0002514746716164,0.0003476924203053,0.8947368421053892,17.0,456.0,-66.0,4.0,0.0005211696207089,-0.0002959528425896,0.0,-0.16071591635467,0,1,0.0006958687371814,9.150637799471006e-05,True,False
2024-06-28 17:28:00+00:00,2024-06-28 17:53:00+00:00,long,546.5,546.03,-0.0860018298261766,0,0.9712788986195124,-0.0007953413111245,-0.0005760632023629,0.000494297274042,0.000177647523755,0.0005855443732844,0.1249999999999111,17.0,478.0,-88.0,4.0,-0.000537304926805,0.0007143750543392,0.0,-0.0585587234198214,0,2,0.0007953413111245,0.000494297274042,False,False
2024-06-28 18:06:00+00:00,2024-06-28 18:19:00+00:00,short,546.33,546.275,0.010067175516637,1,5.898040492138774,0.0006135587322229,0.0007510257913247,0.0003295797857731,0.0002185245230689,0.0002562553767868,1.0,18.0,516.0,-126.0,4.0,0.000554468669416,-0.0004109954781435,0.0,-0.0860018298261766,0,3,0.0006135587322229,0.0003295797857731,True,True
2024-07-01 15:11:00+00:00,2024-07-01 15:22:00+00:00,short,543.68,543.5,0.0331077104178789,1,0.8730879593690384,0.0010495111487542,0.0012523020257826,0.001602770766935,0.0003252948143182,0.0006069746909947,0.7878787878786626,15.0,341.0,49.0,0.0,0.0008849053787473,-0.0005351412394649,1.0,0.010067175516637,1,0,0.0010495111487542,0.001602770766935,True,False
2024-07-01 15:44:00+00:00,2024-07-01 15:49:00+00:00,long,543.7099,544.04,0.0607125233511585,1,1.1370704223783596,-0.0002667990548952,-0.0008087843425526,-0.000331133133538,0.0002836418796059,0.000689706036252,0.0263999999997395,15.0,374.0,16.0,0.0,-0.0006117901692797,0.000641934943505,1.0,0.0331077104178789,2,0,0.0002667990548952,0.000331133133538,True,True
2024-07-01 17:55:00+00:00,2024-07-01 18:06:00+00:00,long,544.905,544.89,-0.0027527734192123,0,1.1144415081772088,-0.0001550488587395,-0.0005410858400588,-6.42272543768252e-05,0.000134858045783,0.0002752773419219,0.3666666666663887,17.0,505.0,-115.0,0.0,-0.0003058313245763,9.820222913768076e-05,1.0,0.0607125233511585,3,0,0.0001550488587395,6.42272543768252e-05,True,True
2024-07-01 19:06:00+00:00,2024-07-01 19:15:00+00:00,short,545.0,544.915,0.0155963302752359,1,1.436787992368698,0.0007069214031931,0.0004038327398216,0.0002202319776831,0.0002099632548427,0.0002275229357798,1.0,19.0,576.0,-186.0,0.0,0.0005011684752179,-0.0003151594792669,0.0,-0.0027527734192123,0,1,0.0007069214031931,0.0002202319776831,True,True
2024-07-02 14:30:00+00:00,2024-07-02 14:42:00+00:00,short,545.525,545.41,0.0210806104211536,1,0.9946116425415432,0.0007796734544118,0.0009265715019632,0.0006511730285965,0.0003538832847612,0.0004949360707577,0.8148148148146277,14.0,300.0,90.0,1.0,0.0009152771844065,-0.0002052874458994,1.0,0.0155963302752359,1,0,0.0007796734544118,0.0006511730285965,True,False
2024-07-02 15:16:00+00:00,2024-07-02 15:44:00+00:00,long,545.6942,546.22,0.0963543317850978,1,0.6647198730575362,-0.0003769921230993,-0.0004593869345813,0.0002643204105949,0.0001676119093705,0.0003481803544914,0.0221052631577379,15.0,346.0,44.0,1.0,-0.0002927156453087,0.0003523978383019,1.0,0.0210806104211536,2,0,0.0003769921230993,0.0002643204105949,False,False
2024-07-02 15:55:00+00:00,2024-07-02 16:15:00+00:00,long,546.07,545.49,-0.1062134891131272,0,1.0420344382309323,-0.0002929169031359,-0.0003758178339748,5.494102996128625e-05,0.0001528933078665,0.0002909883348288,0.560100692259572,15.0,385.0,5.0,1.0,-0.0003739787902703,0.0003965789405346,1.0,0.0963543317850978,3,0,0.0002929169031359,5.494102996128625e-05,False,True
2024-07-02 17:30:00+00:00,2024-07-02 17:34:00+00:00,long,546.53,546.7001,0.0311236345671872,1,0.7216023551043169,-0.0002012293282599,-0.0005486165718779,0.0010807048393595,0.0001570174118645,0.0003470989698644,0.0511333684762872,17.0,480.0,-90.0,1.0,-0.0003705102112353,0.0007899381100554,0.0,-0.1062134891131272,0,1,0.0002012293282599,0.0010807048393595,False,False
