strategy_idx,strategy_name,trades,trades_per_day,win_rate,total_return,annual_return,avg_return,avg_return_bps,avg_bars_held,sr_period,min_touches,entry_zone,exit_zone,min_range
125,SPY_5m_compiled_strategy_125,2085,6.813725490196078,0.46091127098321344,-0.20428854927499807,-0.23872920482257676,-0.00010865557097432143,-1.0865557097432144,1.7635491606714628,10.0,3.0,0.0015,0.0015,0.003
126,SPY_5m_compiled_strategy_126,1749,5.715686274509804,0.45740423098913663,-0.16468808163257898,-0.1932918644465188,-0.00010182483024532123,-1.0182483024532123,1.8381932532875929,10.0,3.0,0.0015,0.0015,0.004
127,SPY_5m_compiled_strategy_127,1360,4.444444444444445,0.45,-0.12379885617361208,-0.1459361517917278,-9.591022031128332e-05,-0.9591022031128331,1.9691176470588236,10.0,3.0,0.0015,0.0015,0.005
128,SPY_5m_compiled_strategy_128,1033,3.3758169934640523,0.4530493707647628,-0.058351452149819516,-0.06925008797683241,-5.68667946091354e-05,-0.5686679460913541,1.818973862536302,10.0,3.0,0.0015,0.002,0.002
129,SPY_5m_compiled_strategy_129,1033,3.3758169934640523,0.4530493707647628,-0.058351452149819516,-0.06925008797683241,-5.68667946091354e-05,-0.5686679460913541,1.818973862536302,10.0,3.0,0.0015,0.002,0.003
130,SPY_5m_compiled_strategy_130,1033,3.3758169934640523,0.4530493707647628,-0.058351452149819516,-0.06925008797683241,-5.68667946091354e-05,-0.5686679460913541,1.818973862536302,10.0,3.0,0.0015,0.002,0.004
131,SPY_5m_compiled_strategy_131,1027,3.3562091503267975,0.45569620253164556,-0.05585764021759343,-0.06630710386403682,-5.4623980565397734e-05,-0.5462398056539773,1.8227848101265822,10.0,3.0,0.0015,0.002,0.005
132,SPY_5m_compiled_strategy_132,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,3.0,0.0015,0.0025,0.002
133,SPY_5m_compiled_strategy_133,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,3.0,0.0015,0.0025,0.003
134,SPY_5m_compiled_strategy_134,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,3.0,0.0015,0.0025,0.004
135,SPY_5m_compiled_strategy_135,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,3.0,0.0015,0.0025,0.005
136,SPY_5m_compiled_strategy_136,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.0015,0.003,0.002
137,SPY_5m_compiled_strategy_137,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.0015,0.003,0.003
138,SPY_5m_compiled_strategy_138,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.0015,0.003,0.004
139,SPY_5m_compiled_strategy_139,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.0015,0.003,0.005
140,SPY_5m_compiled_strategy_140,3306,10.803921568627452,0.4897156684815487,-0.21826519858078086,-0.25466276215171857,-7.34576269372508e-05,-0.734576269372508,2.0792498487598308,10.0,3.0,0.002,0.001,0.002
141,SPY_5m_compiled_strategy_141,2928,9.568627450980392,0.48633879781420764,-0.20331357896480506,-0.2376156919346798,-7.651927655540701e-05,-0.7651927655540701,2.1328551912568305,10.0,3.0,0.002,0.001,0.003
142,SPY_5m_compiled_strategy_142,2233,7.2973856209150325,0.47917599641737574,-0.1857889456741817,-0.21755606930475402,-9.087264846552305e-05,-0.9087264846552305,2.1643528884908196,10.0,3.0,0.002,0.001,0.004
143,SPY_5m_compiled_strategy_143,1550,5.065359477124183,0.4703225806451613,-0.11761000773562391,-0.13873069554577822,-7.923552692734339e-05,-0.7923552692734339,2.3174193548387096,10.0,3.0,0.002,0.001,0.005
144,SPY_5m_compiled_strategy_144,2225,7.271241830065359,0.4696629213483146,-0.1941101963426285,-0.22709154860026437,-9.605368020239926e-05,-0.9605368020239926,1.7959550561797752,10.0,3.0,0.002,0.0015,0.002
145,SPY_5m_compiled_strategy_145,2225,7.271241830065359,0.4696629213483146,-0.1941101963426285,-0.22709154860026437,-9.605368020239926e-05,-0.9605368020239926,1.7959550561797752,10.0,3.0,0.002,0.0015,0.003
146,SPY_5m_compiled_strategy_146,1915,6.258169934640523,0.46475195822454307,-0.17061584472835511,-0.20012041212246323,-9.665986076411456e-05,-0.9665986076411457,1.8454308093994778,10.0,3.0,0.002,0.0015,0.004
147,SPY_5m_compiled_strategy_147,1416,4.627450980392157,0.4540960451977401,-0.12161330892027766,-0.14339271871140058,-9.03357950076148e-05,-0.903357950076148,1.9752824858757063,10.0,3.0,0.002,0.0015,0.005
148,SPY_5m_compiled_strategy_148,1281,4.186274509803922,0.47384855581576896,-0.062420089864104744,-0.07404830693895614,-4.915339365526707e-05,-0.4915339365526707,1.715846994535519,10.0,3.0,0.002,0.002,0.002
149,SPY_5m_compiled_strategy_149,1281,4.186274509803922,0.47384855581576896,-0.062420089864104744,-0.07404830693895614,-4.915339365526707e-05,-0.4915339365526707,1.715846994535519,10.0,3.0,0.002,0.002,0.003
150,SPY_5m_compiled_strategy_150,1281,4.186274509803922,0.47384855581576896,-0.062420089864104744,-0.07404830693895614,-4.915339365526707e-05,-0.4915339365526707,1.715846994535519,10.0,3.0,0.002,0.002,0.004
151,SPY_5m_compiled_strategy_151,1118,3.65359477124183,0.46153846153846156,-0.05680973929686095,-0.06743086782762053,-5.105446939838638e-05,-0.5105446939838638,1.7808586762075134,10.0,3.0,0.002,0.002,0.005
152,SPY_5m_compiled_strategy_152,683,2.2320261437908497,0.465592972181552,-0.03571703036457208,-0.04248396931839615,-5.223929202815382e-05,-0.5223929202815382,1.746705710102489,10.0,3.0,0.002,0.0025,0.002
153,SPY_5m_compiled_strategy_153,683,2.2320261437908497,0.465592972181552,-0.03571703036457208,-0.04248396931839615,-5.223929202815382e-05,-0.5223929202815382,1.746705710102489,10.0,3.0,0.002,0.0025,0.003
154,SPY_5m_compiled_strategy_154,683,2.2320261437908497,0.465592972181552,-0.03571703036457208,-0.04248396931839615,-5.223929202815382e-05,-0.5223929202815382,1.746705710102489,10.0,3.0,0.002,0.0025,0.004
155,SPY_5m_compiled_strategy_155,683,2.2320261437908497,0.465592972181552,-0.03571703036457208,-0.04248396931839615,-5.223929202815382e-05,-0.5223929202815382,1.746705710102489,10.0,3.0,0.002,0.0025,0.005
156,SPY_5m_compiled_strategy_156,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.002,0.003,0.002
157,SPY_5m_compiled_strategy_157,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.002,0.003,0.003
158,SPY_5m_compiled_strategy_158,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.002,0.003,0.004
159,SPY_5m_compiled_strategy_159,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.002,0.003,0.005
160,SPY_5m_compiled_strategy_160,3223,10.532679738562091,0.4830902885510394,-0.23058728509584958,-0.2686644484110705,-8.024515615094794e-05,-0.8024515615094794,2.2013651877133107,10.0,3.0,0.0025,0.001,0.002
161,SPY_5m_compiled_strategy_161,2875,9.395424836601308,0.47791304347826086,-0.21822031876117898,-0.2546116862917389,-8.446030334129437e-05,-0.8446030334129437,2.2490434782608695,10.0,3.0,0.0025,0.001,0.003
162,SPY_5m_compiled_strategy_162,2258,7.379084967320262,0.46988485385296724,-0.21629368924397607,-0.25241853422388083,-0.00010671671410617831,-1.0671671410617831,2.238263950398583,10.0,3.0,0.0025,0.001,0.004
163,SPY_5m_compiled_strategy_163,1642,5.366013071895424,0.4701583434835566,-0.1560143971152146,-0.18328321818589732,-0.00010181131957362697,-1.0181131957362697,2.3221680876979294,10.0,3.0,0.0025,0.001,0.005
164,SPY_5m_compiled_strategy_164,2239,7.316993464052287,0.4644930772666369,-0.21248281067662478,-0.24807739985663835,-0.00010568586910299635,-1.0568586910299635,1.8834301027244305,10.0,3.0,0.0025,0.0015,0.002
165,SPY_5m_compiled_strategy_165,2239,7.316993464052287,0.4644930772666369,-0.21248281067662478,-0.24807739985663835,-0.00010568586910299635,-1.0568586910299635,1.8834301027244305,10.0,3.0,0.0025,0.0015,0.003
166,SPY_5m_compiled_strategy_166,1943,6.349673202614379,0.4590838908903757,-0.1906580104855472,-0.2231379258343561,-0.00010777952798883707,-1.0777952798883708,1.932578486875965,10.0,3.0,0.0025,0.0015,0.004
167,SPY_5m_compiled_strategy_167,1515,4.950980392156863,0.45544554455445546,-0.16043139593812938,-0.18838253635860036,-0.00011416889916894055,-1.1416889916894055,1.992079207920792,10.0,3.0,0.0025,0.0015,0.005
168,SPY_5m_compiled_strategy_168,1397,4.565359477124183,0.47315676449534716,-0.08517511727048743,-0.10080902755243137,-6.253666535274558e-05,-0.6253666535274558,1.7315676449534718,10.0,3.0,0.0025,0.002,0.002
169,SPY_5m_compiled_strategy_169,1397,4.565359477124183,0.47315676449534716,-0.08517511727048743,-0.10080902755243137,-6.253666535274558e-05,-0.6253666535274558,1.7315676449534718,10.0,3.0,0.0025,0.002,0.003
170,SPY_5m_compiled_strategy_170,1397,4.565359477124183,0.47315676449534716,-0.08517511727048743,-0.10080902755243137,-6.253666535274558e-05,-0.6253666535274558,1.7315676449534718,10.0,3.0,0.0025,0.002,0.004
171,SPY_5m_compiled_strategy_171,1247,4.07516339869281,0.4595028067361668,-0.10119226577599194,-0.11956880549892857,-8.428952434752512e-05,-0.8428952434752512,1.7738572574178026,10.0,3.0,0.0025,0.002,0.005
172,SPY_5m_compiled_strategy_172,846,2.764705882352941,0.46926713947990545,-0.07040019494332228,-0.08344767396537744,-8.527062797581942e-05,-0.8527062797581941,1.66903073286052,10.0,3.0,0.0025,0.0025,0.002
173,SPY_5m_compiled_strategy_173,846,2.764705882352941,0.46926713947990545,-0.07040019494332228,-0.08344767396537744,-8.527062797581942e-05,-0.8527062797581941,1.66903073286052,10.0,3.0,0.0025,0.0025,0.003
174,SPY_5m_compiled_strategy_174,846,2.764705882352941,0.46926713947990545,-0.07040019494332228,-0.08344767396537744,-8.527062797581942e-05,-0.8527062797581941,1.66903073286052,10.0,3.0,0.0025,0.0025,0.004
175,SPY_5m_compiled_strategy_175,846,2.764705882352941,0.46926713947990545,-0.07040019494332228,-0.08344767396537744,-8.527062797581942e-05,-0.8527062797581941,1.66903073286052,10.0,3.0,0.0025,0.0025,0.005
176,SPY_5m_compiled_strategy_176,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.0025,0.003,0.002
177,SPY_5m_compiled_strategy_177,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.0025,0.003,0.003
178,SPY_5m_compiled_strategy_178,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.0025,0.003,0.004
179,SPY_5m_compiled_strategy_179,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,3.0,0.0025,0.003,0.005
180,SPY_5m_compiled_strategy_180,3121,10.199346405228757,0.49022749118872155,-0.19596281035908425,-0.22921190766795418,-6.871391098281919e-05,-0.6871391098281918,2.326177507209228,10.0,3.0,0.003,0.001,0.002
181,SPY_5m_compiled_strategy_181,2787,9.107843137254902,0.485827054180122,-0.18418231849025946,-0.21571282434618544,-7.177665858375414e-05,-0.7177665858375414,2.3792608539648366,10.0,3.0,0.003,0.001,0.003
182,SPY_5m_compiled_strategy_182,2218,7.248366013071895,0.478809738503156,-0.18608817080751672,-0.21789928539943249,-9.151007518795063e-05,-0.9151007518795062,2.353020739404869,10.0,3.0,0.003,0.001,0.004
183,SPY_5m_compiled_strategy_183,1675,5.473856209150327,0.4823880597014925,-0.1316613131248684,-0.15507592107766843,-8.273568718491706e-05,-0.8273568718491706,2.3767164179104476,10.0,3.0,0.003,0.001,0.005
184,SPY_5m_compiled_strategy_184,2223,7.264705882352941,0.4727845254161044,-0.17812647567330064,-0.20875879103859718,-8.717887721447128e-05,-0.8717887721447128,1.9725596041385516,10.0,3.0,0.003,0.0015,0.002
185,SPY_5m_compiled_strategy_185,2223,7.264705882352941,0.4727845254161044,-0.17812647567330064,-0.20875879103859718,-8.717887721447128e-05,-0.8717887721447128,1.9725596041385516,10.0,3.0,0.003,0.0015,0.003
186,SPY_5m_compiled_strategy_186,1940,6.339869281045751,0.46855670103092784,-0.15644693105204222,-0.18378279684268473,-8.653583651204232e-05,-0.8653583651204232,2.022164948453608,10.0,3.0,0.003,0.0015,0.004
187,SPY_5m_compiled_strategy_187,1547,5.055555555555555,0.4673561732385262,-0.13611937515218808,-0.16025112212442694,-9.326500566938697e-05,-0.9326500566938697,2.059469941822883,10.0,3.0,0.003,0.0015,0.005
188,SPY_5m_compiled_strategy_188,1433,4.683006535947713,0.4933705512909979,-0.053362650728770444,-0.06336122349240159,-3.7011032946320614e-05,-0.37011032946320616,1.8053035589672017,10.0,3.0,0.003,0.002,0.002
189,SPY_5m_compiled_strategy_189,1433,4.683006535947713,0.4933705512909979,-0.053362650728770444,-0.06336122349240159,-3.7011032946320614e-05,-0.37011032946320616,1.8053035589672017,10.0,3.0,0.003,0.002,0.003
190,SPY_5m_compiled_strategy_190,1433,4.683006535947713,0.4933705512909979,-0.053362650728770444,-0.06336122349240159,-3.7011032946320614e-05,-0.37011032946320616,1.8053035589672017,10.0,3.0,0.003,0.002,0.004
191,SPY_5m_compiled_strategy_191,1285,4.199346405228758,0.4840466926070039,-0.07012278912693559,-0.08312119278900387,-5.523759328596164e-05,-0.5523759328596164,1.8521400778210118,10.0,3.0,0.003,0.002,0.005
192,SPY_5m_compiled_strategy_192,930,3.0392156862745097,0.4806451612903226,-0.06189178344503388,-0.0734254928758159,-6.761603047187975e-05,-0.6761603047187975,1.6989247311827957,10.0,3.0,0.003,0.0025,0.002
193,SPY_5m_compiled_strategy_193,930,3.0392156862745097,0.4806451612903226,-0.06189178344503388,-0.0734254928758159,-6.761603047187975e-05,-0.6761603047187975,1.6989247311827957,10.0,3.0,0.003,0.0025,0.003
194,SPY_5m_compiled_strategy_194,930,3.0392156862745097,0.4806451612903226,-0.06189178344503388,-0.0734254928758159,-6.761603047187975e-05,-0.6761603047187975,1.6989247311827957,10.0,3.0,0.003,0.0025,0.004
195,SPY_5m_compiled_strategy_195,930,3.0392156862745097,0.4806451612903226,-0.06189178344503388,-0.0734254928758159,-6.761603047187975e-05,-0.6761603047187975,1.6989247311827957,10.0,3.0,0.003,0.0025,0.005
196,SPY_5m_compiled_strategy_196,590,1.9281045751633987,0.4694915254237288,-0.059482841371018336,-0.07058475970409406,-0.00010301144868493257,-1.0301144868493257,1.6711864406779662,10.0,3.0,0.003,0.003,0.002
197,SPY_5m_compiled_strategy_197,590,1.9281045751633987,0.4694915254237288,-0.059482841371018336,-0.07058475970409406,-0.00010301144868493257,-1.0301144868493257,1.6711864406779662,10.0,3.0,0.003,0.003,0.003
198,SPY_5m_compiled_strategy_198,590,1.9281045751633987,0.4694915254237288,-0.059482841371018336,-0.07058475970409406,-0.00010301144868493257,-1.0301144868493257,1.6711864406779662,10.0,3.0,0.003,0.003,0.004
199,SPY_5m_compiled_strategy_199,590,1.9281045751633987,0.4694915254237288,-0.059482841371018336,-0.07058475970409406,-0.00010301144868493257,-1.0301144868493257,1.6711864406779662,10.0,3.0,0.003,0.003,0.005
200,SPY_5m_compiled_strategy_200,3117,10.186274509803921,0.47866538338145653,-0.24695667115491515,-0.28719796748078386,-8.99882829765321e-05,-0.8998828297653211,1.944177093358999,10.0,4.0,0.001,0.001,0.002
201,SPY_5m_compiled_strategy_201,2689,8.787581699346406,0.4730383042023057,-0.24368473002796553,-0.2834996373304367,-0.00010275639615715639,-1.027563961571564,2.02045370026032,10.0,4.0,0.001,0.001,0.003
202,SPY_5m_compiled_strategy_202,2049,6.696078431372549,0.47242557345046365,-0.1746150317953752,-0.20472198545549802,-9.244405503462438e-05,-0.9244405503462438,2.154221571498292,10.0,4.0,0.001,0.001,0.004
203,SPY_5m_compiled_strategy_203,1503,4.911764705882353,0.46773120425815035,-0.12059737448544816,-0.1422100064328602,-8.39866271462063e-05,-0.8398662714620629,2.3107119095143047,10.0,4.0,0.001,0.001,0.005
204,SPY_5m_compiled_strategy_204,1747,5.709150326797386,0.4527761877504293,-0.16363337061104566,-0.19207589374984324,-0.00010122995080177633,-1.0122995080177632,1.822552947910704,10.0,4.0,0.001,0.0015,0.002
205,SPY_5m_compiled_strategy_205,1747,5.709150326797386,0.4527761877504293,-0.16363337061104566,-0.19207589374984324,-0.00010122995080177633,-1.0122995080177632,1.822552947910704,10.0,4.0,0.001,0.0015,0.003
206,SPY_5m_compiled_strategy_206,1683,5.5,0.45513963161021986,-0.15518811847719238,-0.18232872481805495,-9.911415369394113e-05,-0.9911415369394113,1.8508615567439097,10.0,4.0,0.001,0.0015,0.004
207,SPY_5m_compiled_strategy_207,1360,4.444444444444445,0.45,-0.12379885617361208,-0.1459361517917278,-9.591022031128332e-05,-0.9591022031128331,1.9691176470588236,10.0,4.0,0.001,0.0015,0.005
208,SPY_5m_compiled_strategy_208,1033,3.3758169934640523,0.4530493707647628,-0.058351452149819516,-0.06925008797683241,-5.68667946091354e-05,-0.5686679460913541,1.818973862536302,10.0,4.0,0.001,0.002,0.002
209,SPY_5m_compiled_strategy_209,1033,3.3758169934640523,0.4530493707647628,-0.058351452149819516,-0.06925008797683241,-5.68667946091354e-05,-0.5686679460913541,1.818973862536302,10.0,4.0,0.001,0.002,0.003
210,SPY_5m_compiled_strategy_210,1033,3.3758169934640523,0.4530493707647628,-0.058351452149819516,-0.06925008797683241,-5.68667946091354e-05,-0.5686679460913541,1.818973862536302,10.0,4.0,0.001,0.002,0.004
211,SPY_5m_compiled_strategy_211,1027,3.3562091503267975,0.45569620253164556,-0.05585764021759343,-0.06630710386403682,-5.4623980565397734e-05,-0.5462398056539773,1.8227848101265822,10.0,4.0,0.001,0.002,0.005
212,SPY_5m_compiled_strategy_212,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,4.0,0.001,0.0025,0.002
213,SPY_5m_compiled_strategy_213,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,4.0,0.001,0.0025,0.003
214,SPY_5m_compiled_strategy_214,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,4.0,0.001,0.0025,0.004
215,SPY_5m_compiled_strategy_215,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,4.0,0.001,0.0025,0.005
216,SPY_5m_compiled_strategy_216,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,4.0,0.001,0.003,0.002
217,SPY_5m_compiled_strategy_217,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,4.0,0.001,0.003,0.003
218,SPY_5m_compiled_strategy_218,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,4.0,0.001,0.003,0.004
219,SPY_5m_compiled_strategy_219,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,4.0,0.001,0.003,0.005
220,SPY_5m_compiled_strategy_220,3269,10.683006535947712,0.482104619149587,-0.2356545961604387,-0.27440992684861587,-8.119754584842748e-05,-0.8119754584842748,2.003670847353931,10.0,4.0,0.0015,0.001,0.002
221,SPY_5m_compiled_strategy_221,2874,9.392156862745098,0.477035490605428,-0.21961281879309358,-0.2561961681788244,-8.518108929436763e-05,-0.8518108929436763,2.06089074460682,10.0,4.0,0.0015,0.001,0.003
222,SPY_5m_compiled_strategy_222,2088,6.823529411764706,0.47270114942528735,-0.1816899714356146,-0.21285202339557585,-9.482451271102882e-05,-0.9482451271102882,2.1618773946360155,10.0,4.0,0.0015,0.001,0.004
223,SPY_5m_compiled_strategy_223,1503,4.911764705882353,0.46773120425815035,-0.12059737448544816,-0.1422100064328602,-8.39866271462063e-05,-0.8398662714620629,2.3107119095143047,10.0,4.0,0.0015,0.001,0.005
224,SPY_5m_compiled_strategy_224,2084,6.810457516339869,0.4611324376199616,-0.2040791791960488,-0.23849010566909556,-0.00010858148348260944,-1.0858148348260943,1.7629558541266794,10.0,4.0,0.0015,0.0015,0.002
225,SPY_5m_compiled_strategy_225,2084,6.810457516339869,0.4611324376199616,-0.2040791791960488,-0.23849010566909556,-0.00010858148348260944,-1.0858148348260943,1.7629558541266794,10.0,4.0,0.0015,0.0015,0.003
226,SPY_5m_compiled_strategy_226,1749,5.715686274509804,0.45740423098913663,-0.16468808163257898,-0.1932918644465188,-0.00010182483024532123,-1.0182483024532123,1.8381932532875929,10.0,4.0,0.0015,0.0015,0.004
227,SPY_5m_compiled_strategy_227,1360,4.444444444444445,0.45,-0.12379885617361208,-0.1459361517917278,-9.591022031128332e-05,-0.9591022031128331,1.9691176470588236,10.0,4.0,0.0015,0.0015,0.005
228,SPY_5m_compiled_strategy_228,1033,3.3758169934640523,0.4530493707647628,-0.058351452149819516,-0.06925008797683241,-5.68667946091354e-05,-0.5686679460913541,1.818973862536302,10.0,4.0,0.0015,0.002,0.002
229,SPY_5m_compiled_strategy_229,1033,3.3758169934640523,0.4530493707647628,-0.058351452149819516,-0.06925008797683241,-5.68667946091354e-05,-0.5686679460913541,1.818973862536302,10.0,4.0,0.0015,0.002,0.003
230,SPY_5m_compiled_strategy_230,1033,3.3758169934640523,0.4530493707647628,-0.058351452149819516,-0.06925008797683241,-5.68667946091354e-05,-0.5686679460913541,1.818973862536302,10.0,4.0,0.0015,0.002,0.004
231,SPY_5m_compiled_strategy_231,1027,3.3562091503267975,0.45569620253164556,-0.05585764021759343,-0.06630710386403682,-5.4623980565397734e-05,-0.5462398056539773,1.8227848101265822,10.0,4.0,0.0015,0.002,0.005
232,SPY_5m_compiled_strategy_232,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,4.0,0.0015,0.0025,0.002
233,SPY_5m_compiled_strategy_233,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,4.0,0.0015,0.0025,0.003
234,SPY_5m_compiled_strategy_234,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,4.0,0.0015,0.0025,0.004
235,SPY_5m_compiled_strategy_235,681,2.2254901960784315,0.4654919236417034,-0.03550893720358572,-0.04223732152455095,-5.207594455424174e-05,-0.5207594455424174,1.748898678414097,10.0,4.0,0.0015,0.0025,0.005
236,SPY_5m_compiled_strategy_236,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,4.0,0.0015,0.003,0.002
237,SPY_5m_compiled_strategy_237,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,4.0,0.0015,0.003,0.003
238,SPY_5m_compiled_strategy_238,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,4.0,0.0015,0.003,0.004
239,SPY_5m_compiled_strategy_239,464,1.5163398692810457,0.46336206896551724,-0.05160039703668584,-0.061279591513711984,-0.00011326035461049147,-1.1326035461049146,1.7629310344827587,10.0,4.0,0.0015,0.003,0.005
240,SPY_5m_compiled_strategy_240,3305,10.800653594771243,0.4898638426626324,-0.21815701838844803,-0.25453964579968014,-7.343798760367643e-05,-0.7343798760367644,2.0783661119515884,10.0,4.0,0.002,0.001,0.002
241,SPY_5m_compiled_strategy_241,2927,9.565359477124183,0.4865049538776905,-0.20310395234862721,-0.23737624305020932,-7.645554760865379e-05,-0.7645554760865378,2.1325589340621796,10.0,4.0,0.002,0.001,0.003
242,SPY_5m_compiled_strategy_242,2233,7.2973856209150325,0.47917599641737574,-0.1857889456741817,-0.21755606930475402,-9.087264846552305e-05,-0.9087264846552305,2.1643528884908196,10.0,4.0,0.002,0.001,0.004
243,SPY_5m_compiled_strategy_243,1550,5.065359477124183,0.4703225806451613,-0.11761000773562391,-0.13873069554577822,-7.923552692734339e-05,-0.7923552692734339,2.3174193548387096,10.0,4.0,0.002,0.001,0.005
244,SPY_5m_compiled_strategy_244,2224,7.26797385620915,0.4698741007194245,-0.19389814810370531,-0.22684879430360672,-9.597859017384725e-05,-0.9597859017384724,1.7954136690647482,10.0,4.0,0.002,0.0015,0.002
245,SPY_5m_compiled_strategy_245,2224,7.26797385620915,0.4698741007194245,-0.19389814810370531,-0.22684879430360672,-9.597859017384725e-05,-0.9597859017384724,1.7954136690647482,10.0,4.0,0.002,0.0015,0.003
246,SPY_5m_compiled_strategy_246,1915,6.258169934640523,0.46475195822454307,-0.17061584472835511,-0.20012041212246323,-9.665986076411456e-05,-0.9665986076411457,1.8454308093994778,10.0,4.0,0.002,0.0015,0.004
247,SPY_5m_compiled_strategy_247,1416,4.627450980392157,0.4540960451977401,-0.12161330892027766,-0.14339271871140058,-9.03357950076148e-05,-0.903357950076148,1.9752824858757063,10.0,4.0,0.002,0.0015,0.005
248,SPY_5m_compiled_strategy_248,1281,4.186274509803922,0.47384855581576896,-0.062420089864104744,-0.07404830693895614,-4.915339365526707e-05,-0.4915339365526707,1.715846994535519,10.0,4.0,0.002,0.002,0.002
249,SPY_5m_compiled_strategy_249,1281,4.186274509803922,0.47384855581576896,-0.062420089864104744,-0.07404830693895614,-4.915339365526707e-05,-0.4915339365526707,1.715846994535519,10.0,4.0,0.002,0.002,0.003
250,SPY_5m_compiled_strategy_250,1281,4.186274509803922,0.47384855581576896,-0.062420089864104744,-0.07404830693895614,-4.915339365526707e-05,-0.4915339365526707,1.715846994535519,10.0,4.0,0.002,0.002,0.004
