entry_time,exit_time,entry_idx,exit_idx,entry_price,exit_price,direction,pnl_pct,duration_bars,duration_minutes,workspace,strategy_file
2024-07-30 16:06:00+00:00,2024-07-30 16:17:00+00:00,33740,33751,540.78,540.65,short,0.02403935056769767,11,11.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 16:17:00+00:00,2024-07-30 16:18:00+00:00,33751,33752,540.65,540.84,long,0.03514288356608796,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 16:18:00+00:00,2024-07-30 16:20:00+00:00,33752,33754,540.84,540.5213,short,0.058926854522601005,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 16:20:00+00:00,2024-07-30 16:29:00+00:00,33754,33763,540.5213,540.81,long,0.0534114011788155,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 16:29:00+00:00,2024-07-30 16:30:00+00:00,33763,33764,540.81,540.44,short,0.0684158946764836,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 16:30:00+00:00,2024-07-30 16:37:00+00:00,33764,33771,540.44,540.56,long,0.022204129968153883,7,7.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 16:37:00+00:00,2024-07-30 16:45:00+00:00,33771,33779,540.56,540.57,short,-0.0018499334024168626,8,8.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 16:45:00+00:00,2024-07-30 17:07:00+00:00,33779,33801,540.57,539.42,long,-0.21273840575690306,22,22.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 17:07:00+00:00,2024-07-30 17:54:00+00:00,33801,33848,539.42,541.1401,short,-0.3188795372807835,47,47.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 17:54:00+00:00,2024-07-30 17:55:00+00:00,33848,33849,541.1401,541.28,long,0.025852824434931265,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 17:55:00+00:00,2024-07-30 17:56:00+00:00,33849,33850,541.28,541.2001,short,0.01476130653265451,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 17:56:00+00:00,2024-07-30 17:58:00+00:00,33850,33852,541.2001,541.3,long,0.01845897663358417,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 17:58:00+00:00,2024-07-30 18:01:00+00:00,33852,33855,541.3,541.2301,short,0.012913356733781902,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 18:01:00+00:00,2024-07-30 18:05:00+00:00,33855,33859,541.2301,541.48,long,0.04617259830893091,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 18:05:00+00:00,2024-07-30 18:26:00+00:00,33859,33880,541.48,541.97,short,-0.09049272364630441,21,21.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 18:26:00+00:00,2024-07-30 18:36:00+00:00,33880,33890,541.97,542.06,long,0.016606085207653217,10,10.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 18:36:00+00:00,2024-07-30 18:42:00+00:00,33890,33896,542.06,541.83,short,0.04243072722575075,6,6.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 18:42:00+00:00,2024-07-30 18:43:00+00:00,33896,33897,541.83,541.97,long,0.025838362586048456,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 18:43:00+00:00,2024-07-30 18:44:00+00:00,33897,33898,541.97,541.9323,short,0.006956104581429329,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 18:44:00+00:00,2024-07-30 19:05:00+00:00,33898,33919,541.9323,541.37,long,-0.10375834767553994,21,21.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:05:00+00:00,2024-07-30 19:08:00+00:00,33919,33922,541.37,541.215,short,0.028631065629786047,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:08:00+00:00,2024-07-30 19:10:00+00:00,33922,33924,541.215,541.23,long,0.0027715418087056634,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:10:00+00:00,2024-07-30 19:12:00+00:00,33924,33926,541.23,541.19,short,0.007390573323718866,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:12:00+00:00,2024-07-30 19:15:00+00:00,33926,33929,541.19,541.36,long,0.03141225817179901,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:15:00+00:00,2024-07-30 19:32:00+00:00,33929,33946,541.36,541.53,short,-0.0314023939707328,17,17.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:32:00+00:00,2024-07-30 19:33:00+00:00,33946,33947,541.53,541.58,long,0.009233098812636089,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:33:00+00:00,2024-07-30 19:35:00+00:00,33947,33949,541.58,541.56,short,0.0036928985560942974,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:35:00+00:00,2024-07-30 19:36:00+00:00,33949,33950,541.56,541.69,long,0.024004727084738376,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:36:00+00:00,2024-07-30 19:37:00+00:00,33950,33951,541.69,541.6,short,0.016614668906576053,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:37:00+00:00,2024-07-30 19:44:00+00:00,33951,33958,541.6,542.05,long,0.08308714918757971,7,7.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:44:00+00:00,2024-07-30 19:59:00+00:00,33958,33973,542.05,541.91,short,0.025827875657224678,15,15.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-30 19:59:00+00:00,2024-07-31 13:30:00+00:00,33973,33975,541.91,548.55,long,1.2252957133103257,2,1051.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 13:30:00+00:00,2024-07-31 13:50:00+00:00,33975,33995,548.55,548.225,short,0.05924710600673262,20,20.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 13:50:00+00:00,2024-07-31 13:51:00+00:00,33995,33996,548.225,548.39,long,0.030097131652143484,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 13:51:00+00:00,2024-07-31 13:56:00+00:00,33996,34001,548.39,548.24,short,0.027352796367544497,5,5.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 13:56:00+00:00,2024-07-31 13:58:00+00:00,34001,34003,548.24,548.63,long,0.07113672844009673,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 13:58:00+00:00,2024-07-31 14:44:00+00:00,34003,34049,548.63,550.618,short,-0.3623571441590975,46,46.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 14:44:00+00:00,2024-07-31 14:45:00+00:00,34049,34050,550.618,550.86,long,0.04395061549022403,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 14:45:00+00:00,2024-07-31 14:46:00+00:00,34050,34051,550.86,550.6901,short,0.030842682351229746,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 14:46:00+00:00,2024-07-31 14:59:00+00:00,34051,34064,550.6901,550.56,long,-0.023624902644896653,13,13.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 14:59:00+00:00,2024-07-31 15:02:00+00:00,34064,34067,550.56,550.385,short,0.0317858180761324,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:02:00+00:00,2024-07-31 15:03:00+00:00,34067,34068,550.385,550.59,long,0.03724665461450456,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:03:00+00:00,2024-07-31 15:23:00+00:00,34068,34088,550.59,550.69,short,-0.018162334949785273,20,20.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:23:00+00:00,2024-07-31 15:24:00+00:00,34088,34089,550.69,550.945,long,0.04630554395394785,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:24:00+00:00,2024-07-31 15:35:00+00:00,34089,34100,550.945,551.03,short,-0.015428037281384291,11,11.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:35:00+00:00,2024-07-31 15:37:00+00:00,34100,34102,551.03,551.1799,long,0.027203600529917132,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:37:00+00:00,2024-07-31 15:40:00+00:00,34102,34105,551.1799,551.13,short,0.009053305463421223,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:40:00+00:00,2024-07-31 15:41:00+00:00,34105,34106,551.13,551.23,long,0.018144539400871434,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:41:00+00:00,2024-07-31 15:45:00+00:00,34106,34110,551.23,551.17,short,0.010884748653023078,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:45:00+00:00,2024-07-31 15:46:00+00:00,34110,34111,551.17,551.34,long,0.03084347841864992,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:46:00+00:00,2024-07-31 15:47:00+00:00,34111,34112,551.34,551.16,short,0.03264773098270825,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 15:47:00+00:00,2024-07-31 16:01:00+00:00,34112,34126,551.16,550.99,long,-0.030844038028877113,14,14.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 16:01:00+00:00,2024-07-31 16:02:00+00:00,34126,34127,550.99,550.75,short,0.043557959309608,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 16:02:00+00:00,2024-07-31 16:11:00+00:00,34127,34136,550.75,550.8,long,0.009078529278248666,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 16:11:00+00:00,2024-07-31 16:24:00+00:00,34136,34149,550.8,550.71,short,0.016339869281030893,13,13.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 16:24:00+00:00,2024-07-31 16:44:00+00:00,34149,34169,550.71,550.61,long,-0.018158377367402577,20,20.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 16:44:00+00:00,2024-07-31 16:53:00+00:00,34169,34178,550.61,550.46,short,0.0272425128493811,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 16:53:00+00:00,2024-07-31 17:02:00+00:00,34178,34187,550.46,550.55,long,0.016349961850074146,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 17:02:00+00:00,2024-07-31 17:20:00+00:00,34187,34205,550.55,550.705,short,-0.02815366451731658,18,18.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 17:20:00+00:00,2024-07-31 17:22:00+00:00,34205,34207,550.705,550.85,long,0.02632988623672961,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 17:22:00+00:00,2024-07-31 17:24:00+00:00,34207,34209,550.85,550.52,short,0.05990741581193444,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 17:24:00+00:00,2024-07-31 17:45:00+00:00,34209,34230,550.52,549.62,long,-0.16348179902637094,21,21.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 17:45:00+00:00,2024-07-31 18:00:00+00:00,34230,34245,549.62,549.6281,short,-0.0014737454968911424,15,15.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 18:00:00+00:00,2024-07-31 18:02:00+00:00,34245,34247,549.6281,550.13,long,0.09131629187080824,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 18:02:00+00:00,2024-07-31 18:28:00+00:00,34247,34273,550.13,550.935,short,-0.14632904949738243,26,26.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 18:28:00+00:00,2024-07-31 18:30:00+00:00,34273,34275,550.935,551.52,long,0.1061831250510562,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 18:30:00+00:00,2024-07-31 18:35:00+00:00,34275,34280,551.52,550.89,short,0.11422976501305401,5,5.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 18:35:00+00:00,2024-07-31 18:38:00+00:00,34280,34283,550.89,551.25,long,0.06534879921581689,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 18:38:00+00:00,2024-07-31 19:04:00+00:00,34283,34309,551.25,552.34,short,-0.19773242630386065,26,26.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 19:04:00+00:00,2024-07-31 19:17:00+00:00,34309,34322,552.34,552.84,long,0.09052395263786797,13,13.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 19:17:00+00:00,2024-07-31 19:18:00+00:00,34322,34323,552.84,551.44,short,0.2532378264959079,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 19:18:00+00:00,2024-07-31 19:35:00+00:00,34323,34340,551.44,551.0,long,-0.07979109241260238,17,17.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 19:35:00+00:00,2024-07-31 19:36:00+00:00,34340,34341,551.0,550.515,short,0.08802177858439449,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 19:36:00+00:00,2024-07-31 19:37:00+00:00,34341,34342,550.515,550.53,long,0.0027247213972346543,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 19:37:00+00:00,2024-07-31 19:51:00+00:00,34342,34356,550.53,550.445,short,0.015439667229746372,14,14.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 19:51:00+00:00,2024-07-31 20:00:00+00:00,34356,34365,550.445,551.37,long,0.16804585380918247,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-07-31 20:00:00+00:00,2024-08-01 13:51:00+00:00,34365,34387,551.37,553.75,short,-0.43165206667029316,22,1071.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 13:51:00+00:00,2024-08-01 13:52:00+00:00,34387,34388,553.75,553.92,long,0.030699774266358296,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 13:52:00+00:00,2024-08-01 13:54:00+00:00,34388,34390,553.92,553.9688,short,-0.008809936452922513,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 13:54:00+00:00,2024-08-01 13:55:00+00:00,34390,34391,553.9688,554.14,long,0.03090426753275616,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 13:55:00+00:00,2024-08-01 13:58:00+00:00,34391,34394,554.14,553.98,short,0.028873569855987328,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 13:58:00+00:00,2024-08-01 14:02:00+00:00,34394,34398,553.98,554.31,long,0.05956893750675606,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 14:02:00+00:00,2024-08-01 14:03:00+00:00,34398,34399,554.31,553.74,short,0.10283054608430957,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 14:03:00+00:00,2024-08-01 15:17:00+00:00,34399,34473,553.74,547.13,long,-1.1937010149167504,74,74.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 15:17:00+00:00,2024-08-01 15:22:00+00:00,34473,34478,547.13,546.38,short,0.13707893919178257,5,5.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 15:22:00+00:00,2024-08-01 15:25:00+00:00,34478,34481,546.38,546.83,long,0.08236026208866457,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 15:25:00+00:00,2024-08-01 15:27:00+00:00,34481,34483,546.83,546.5,short,0.06034782290657807,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 15:27:00+00:00,2024-08-01 15:53:00+00:00,34483,34509,546.5,545.08,long,-0.2598353156450062,26,26.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 15:53:00+00:00,2024-08-01 15:59:00+00:00,34509,34515,545.08,544.72,short,0.0660453511411194,6,6.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 15:59:00+00:00,2024-08-01 16:02:00+00:00,34515,34518,544.72,545.14,long,0.07710383316198396,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 16:02:00+00:00,2024-08-01 16:20:00+00:00,34518,34536,545.14,545.48,short,-0.06236929962945883,18,18.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 16:20:00+00:00,2024-08-01 16:54:00+00:00,34536,34570,545.48,543.88,long,-0.2933196450832336,34,34.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 16:54:00+00:00,2024-08-01 17:01:00+00:00,34570,34577,543.88,543.605,short,0.050562624108254996,7,7.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 17:01:00+00:00,2024-08-01 17:28:00+00:00,34577,34604,543.605,542.53,long,-0.19775388379430753,27,27.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 17:28:00+00:00,2024-08-01 17:29:00+00:00,34604,34605,542.53,542.3,short,0.0423939689971095,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 17:29:00+00:00,2024-08-01 17:52:00+00:00,34605,34628,542.3,541.3,long,-0.18439977872026556,23,23.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 17:52:00+00:00,2024-08-01 18:08:00+00:00,34628,34644,541.3,541.57,short,-0.04987991871422419,16,16.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:08:00+00:00,2024-08-01 18:39:00+00:00,34644,34675,541.57,540.3368,long,-0.22770832948649494,31,31.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:39:00+00:00,2024-08-01 18:42:00+00:00,34675,34678,540.3368,540.05,short,0.0530780061620983,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:42:00+00:00,2024-08-01 18:51:00+00:00,34678,34687,540.05,540.2,long,0.027775205999461337,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:51:00+00:00,2024-08-01 18:52:00+00:00,34687,34688,540.2,539.78,short,0.07774898185858437,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:52:00+00:00,2024-08-01 18:53:00+00:00,34688,34689,539.78,540.11,long,0.061136018377865226,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:53:00+00:00,2024-08-01 18:54:00+00:00,34689,34690,540.11,539.645,short,0.08609357353132358,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:54:00+00:00,2024-08-01 18:57:00+00:00,34690,34693,539.645,540.2,long,0.10284538909840055,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:57:00+00:00,2024-08-01 18:58:00+00:00,34693,34694,540.2,539.87,short,0.061088485746027564,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:58:00+00:00,2024-08-01 18:59:00+00:00,34694,34695,539.87,539.9789,long,0.020171522773991646,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 18:59:00+00:00,2024-08-01 19:06:00+00:00,34695,34702,539.9789,539.8,short,0.03313092418981533,7,7.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 19:06:00+00:00,2024-08-01 19:09:00+00:00,34702,34705,539.8,540.28,long,0.08892182289737277,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 19:09:00+00:00,2024-08-01 19:16:00+00:00,34705,34712,540.28,540.25,short,0.00555267639001494,7,7.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 19:16:00+00:00,2024-08-01 19:17:00+00:00,34712,34713,540.25,540.47,long,0.04072188801481301,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 19:17:00+00:00,2024-08-01 19:42:00+00:00,34713,34738,540.47,541.3,short,-0.15357004089032272,25,25.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 19:42:00+00:00,2024-08-01 19:46:00+00:00,34738,34742,541.3,541.76,long,0.08498060225384009,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 19:46:00+00:00,2024-08-01 19:54:00+00:00,34742,34750,541.76,541.81,short,-0.009229178972230237,8,8.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 19:54:00+00:00,2024-08-01 19:56:00+00:00,34750,34752,541.81,542.49,long,0.12550525091823034,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-01 19:56:00+00:00,2024-08-02 13:30:00+00:00,34752,34757,542.49,535.59,short,1.2719128463197438,5,1054.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 13:30:00+00:00,2024-08-02 13:49:00+00:00,34757,34776,535.59,535.685,long,0.017737448421350957,19,19.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 13:49:00+00:00,2024-08-02 13:51:00+00:00,34776,34778,535.685,535.46,short,0.04200229612550455,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 13:51:00+00:00,2024-08-02 14:25:00+00:00,34778,34812,535.46,530.69,long,-0.8908228439099058,34,34.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 14:25:00+00:00,2024-08-02 14:33:00+00:00,34812,34820,530.69,530.4,short,0.054645838436766715,8,8.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 14:33:00+00:00,2024-08-02 14:45:00+00:00,34820,34832,530.4,530.32,long,-0.01508295625941313,12,12.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 14:45:00+00:00,2024-08-02 14:54:00+00:00,34832,34841,530.32,530.04,short,0.05279831045408176,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 14:54:00+00:00,2024-08-02 15:10:00+00:00,34841,34857,530.04,529.67,long,-0.06980605237340665,16,16.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:10:00+00:00,2024-08-02 15:13:00+00:00,34857,34860,529.67,529.07,short,0.11327807880376632,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:13:00+00:00,2024-08-02 15:14:00+00:00,34860,34861,529.07,529.22,long,0.02835163588938652,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:14:00+00:00,2024-08-02 15:15:00+00:00,34861,34862,529.22,529.18,short,0.007558293337379031,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:15:00+00:00,2024-08-02 15:16:00+00:00,34862,34863,529.18,529.28,long,0.01889716164632502,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:16:00+00:00,2024-08-02 15:19:00+00:00,34863,34866,529.28,529.15,short,0.024561668681982216,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:19:00+00:00,2024-08-02 15:23:00+00:00,34866,34870,529.15,529.45,long,0.05669469904565213,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:23:00+00:00,2024-08-02 15:26:00+00:00,34870,34873,529.45,528.92,short,0.10010388138636064,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:26:00+00:00,2024-08-02 15:27:00+00:00,34873,34874,528.92,529.33,long,0.07751644861228199,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:27:00+00:00,2024-08-02 15:54:00+00:00,34874,34901,529.33,531.35,short,-0.38161449379403806,27,27.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:54:00+00:00,2024-08-02 15:55:00+00:00,34901,34902,531.35,532.04,long,0.1298579090994525,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 15:55:00+00:00,2024-08-02 16:09:00+00:00,34902,34916,532.04,531.93,short,0.020675137207731308,14,14.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 16:09:00+00:00,2024-08-02 16:19:00+00:00,34916,34926,531.93,532.38,long,0.08459759742824159,10,10.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 16:19:00+00:00,2024-08-02 16:31:00+00:00,34926,34938,532.38,532.18,short,0.03756715128292676,12,12.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 16:31:00+00:00,2024-08-02 16:32:00+00:00,34938,34939,532.18,532.49,long,0.058250967717700615,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 16:32:00+00:00,2024-08-02 16:35:00+00:00,34939,34942,532.49,532.45,short,0.007511878157329456,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 16:35:00+00:00,2024-08-02 16:39:00+00:00,34942,34946,532.45,532.645,long,0.03662315710394146,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 16:39:00+00:00,2024-08-02 16:45:00+00:00,34946,34952,532.645,532.54,short,0.01971294201579254,6,6.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 16:45:00+00:00,2024-08-02 17:09:00+00:00,34952,34976,532.54,531.36,long,-0.22157959965447668,24,24.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 17:09:00+00:00,2024-08-02 17:10:00+00:00,34976,34977,531.36,530.9022,short,0.08615627822945277,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 17:10:00+00:00,2024-08-02 17:12:00+00:00,34977,34979,530.9022,531.35,long,0.08434698518861464,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 17:12:00+00:00,2024-08-02 17:21:00+00:00,34979,34988,531.35,531.13,short,0.04140397101722542,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-08-02 17:21:00+00:00,2024-08-02 17:45:00+00:00,34988,35012,531.13,530.45,long,-0.1280289194735658,24,24.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
