filters,num_filters,trades,avg_return_bps,net_1bp,net_2bp,net_4bp,win_rate,trades_per_day,annual_return_2bp
BelowVWAP + NearVWAP(-0.2to0%) + Downtrend,3,194,-0.2358885064079198,-1.2358885064079197,-2.2358885064079197,-4.23588850640792,75.77319587628865,0.9251311397234144,-5.2125950072136575
BelowVWAP + NearVWAP(-0.2to0%) + RSI(30-50),3,130,-0.17809149209603894,-1.178091492096039,-2.178091492096039,-4.178091492096039,65.38461538461539,0.619933237958989,-3.402683704390378
BelowVWAP + NearVWAP(-0.2to0%) + LowRSI(<50),3,287,-1.2461367134697636,-2.2461367134697636,-3.2461367134697636,-5.246136713469763,67.59581881533101,1.3686218407248452,-11.195688682164388
BelowVWAP + FarBelowVWAP(<-0.2%) + StrongDowntrend,3,743,1.0770754113148995,0.07707541131489948,-0.9229245886851005,-2.9229245886851007,71.33243606998654,3.543156890796376,-8.240567872534262
BelowVWAP + FarBelowVWAP(<-0.2%) + Downtrend,3,1898,0.8681913750031912,-0.1318086249968088,-1.131808624996809,-3.131808624996809,68.28240252897787,9.05102527420124,-25.81495174542078
BelowVWAP + FarBelowVWAP(<-0.2%) + RSI(30-50),3,835,0.4327798445066116,-0.5672201554933884,-1.5672201554933884,-3.5672201554933882,66.34730538922156,3.9818788745827374,-15.726011689028077
BelowVWAP + FarBelowVWAP(<-0.2%) + LowRSI(<50),3,1819,1.2225608693807481,0.22256086938074815,-0.7774391306192519,-2.7774391306192516,67.23474436503574,8.674296614210778,-16.994218798583578
BelowVWAP + StrongDowntrend + Downtrend,3,808,0.9904776114728155,-0.009522388527184455,-1.0095223885271845,-3.0095223885271842,72.4009900990099,3.8531235097758705,-9.802332411175547
BelowVWAP + StrongDowntrend + RSI(30-50),3,124,-1.4719374238130314,-2.4719374238130314,-3.4719374238130314,-5.471937423813031,57.25806451612904,0.5913209346685742,-5.173633792051007
BelowVWAP + StrongDowntrend + LowRSI(<50),3,275,-0.27031845477138994,-1.27031845477139,-2.27031845477139,-4.27031845477139,64.36363636363637,1.3113972341440154,-7.502769142377557
BelowVWAP + Downtrend + RSI(30-50),3,569,-0.6758194160432263,-1.6758194160432263,-2.6758194160432263,-4.675819416043226,64.8506151142355,2.7134000953743445,-18.296633019914456
BelowVWAP + Downtrend + LowRSI(<50),3,1189,0.45127649943127796,-0.5487235005687221,-1.548723500568722,-3.548723500568722,65.76955424726661,5.670004768717216,-22.12879947679566
BelowVWAP + RSI(30-50) + LowRSI(<50),3,965,0.35048629657050323,-0.6495137034294968,-1.6495137034294967,-3.6495137034294967,66.21761658031087,4.601812112541727,-19.128695393418457
NearVWAP(-0.2to0%) + StrongDowntrend + Downtrend,3,65,0.0005981455856090343,-0.999401854414391,-1.999401854414391,-3.999401854414391,84.61538461538461,0.3099666189794945,-1.561764538641284
NearVWAP(-0.2to0%) + StrongDowntrend + LowRSI(<50),3,38,-1.3574751883963099,-2.35747518839631,-3.35747518839631,-5.35747518839631,76.31578947368422,0.18121125417262757,-1.5331989701517916
NearVWAP(-0.2to0%) + Downtrend + RSI(30-50),3,53,-1.674410101320952,-2.674410101320952,-3.674410101320952,-5.674410101320952,69.81132075471697,0.2527420123986648,-2.3402680645323146
NearVWAP(-0.2to0%) + Downtrend + LowRSI(<50),3,132,-0.9066851613046918,-1.9066851613046918,-2.906685161304692,-4.906685161304692,70.45454545454545,0.6294706723891274,-4.610776118533108
NearVWAP(-0.2to0%) + RSI(30-50) + LowRSI(<50),3,130,-0.17809149209603894,-1.178091492096039,-2.178091492096039,-4.178091492096039,65.38461538461539,0.619933237958989,-3.402683704390378
FarBelowVWAP(<-0.2%) + StrongDowntrend + Downtrend,3,743,1.0770754113148995,0.07707541131489948,-0.9229245886851005,-2.9229245886851007,71.33243606998654,3.543156890796376,-8.240567872534262
FarBelowVWAP(<-0.2%) + StrongDowntrend + RSI(30-50),3,113,-0.8724796342747959,-1.872479634274796,-2.872479634274796,-4.872479634274796,59.29203539823009,0.5388650453028135,-3.9006547480023404
FarBelowVWAP(<-0.2%) + StrongDowntrend + LowRSI(<50),3,237,-0.09600640465431413,-1.096006404654314,-2.096006404654314,-4.0960064046543145,62.447257383966246,1.1301859799713878,-5.969570172225764
FarBelowVWAP(<-0.2%) + Downtrend + RSI(30-50),3,516,-0.5732509929429949,-1.5732509929429948,-2.5732509929429948,-4.573250992942995,64.34108527131784,2.4606580829756797,-15.95636495538214
FarBelowVWAP(<-0.2%) + Downtrend + LowRSI(<50),3,1057,0.6208611155307555,-0.3791388844692445,-1.3791388844692445,-3.3791388844692447,65.1844843897824,5.040534096328088,-17.518023358262557
FarBelowVWAP(<-0.2%) + RSI(30-50) + LowRSI(<50),3,835,0.4327798445066116,-0.5672201554933884,-1.5672201554933884,-3.5672201554933882,66.34730538922156,3.9818788745827374,-15.726011689028077
StrongDowntrend + Downtrend + RSI(30-50),3,657,0.36921376087997054,-0.6307862391200294,-1.6307862391200294,-3.6307862391200296,66.21004566210046,3.1330472103004294,-12.875512298219768
StrongDowntrend + Downtrend + LowRSI(<50),3,1565,0.3196278705900183,-0.6803721294099817,-1.6803721294099816,-3.6803721294099816,63.194888178913736,7.463042441583214,-31.602535068989447
StrongDowntrend + RSI(30-50) + LowRSI(<50),3,657,0.36921376087997054,-0.6307862391200294,-1.6307862391200294,-3.6307862391200296,66.21004566210046,3.1330472103004294,-12.875512298219768
Downtrend + RSI(30-50) + LowRSI(<50),3,3728,0.04098523482880232,-0.9590147651711977,-1.9590147651711978,-3.9590147651711978,67.83798283261802,17.77777777777778,-87.76386147966967
