strategy_idx,strategy_name,trades,trades_per_day,win_rate,total_return,annual_return,avg_return,avg_return_bps,avg_bars_held,sr_period,min_touches,entry_zone,exit_zone,min_range
500,SPY_5m_compiled_strategy_500,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,18.0,5.0,0.002,0.002,0.003
501,SPY_5m_compiled_strategy_501,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,18.0,5.0,0.002,0.002,0.004
502,SPY_5m_compiled_strategy_502,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,18.0,5.0,0.002,0.002,0.005
503,SPY_5m_compiled_strategy_503,4,0.013071895424836602,0.25,-0.00872983866106114,-0.010411347520792869,-0.0021866574058252816,-21.866574058252816,2.5,18.0,5.0,0.002,0.002,0.006
520,SPY_5m_compiled_strategy_520,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,18.0,5.0,0.0025,0.002,0.003
521,SPY_5m_compiled_strategy_521,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,18.0,5.0,0.0025,0.002,0.004
522,SPY_5m_compiled_strategy_522,176,0.5751633986928104,0.4715909090909091,-0.027116734092610062,-0.03228167823669015,-0.00015539542904545678,-1.5539542904545678,1.2329545454545454,18.0,5.0,0.0025,0.002,0.005
523,SPY_5m_compiled_strategy_523,100,0.32679738562091504,0.42,-0.028368364640581567,-0.03376754226217904,-0.00028670960089703586,-2.8670960089703588,1.28,18.0,5.0,0.0025,0.002,0.006
540,SPY_5m_compiled_strategy_540,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,18.0,5.0,0.003,0.002,0.003
541,SPY_5m_compiled_strategy_541,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,18.0,5.0,0.003,0.002,0.004
542,SPY_5m_compiled_strategy_542,241,0.7875816993464052,0.43568464730290457,-0.0800089139174811,-0.09474457949270321,-0.000344902177900166,-3.44902177900166,1.4398340248962656,18.0,5.0,0.003,0.002,0.005
543,SPY_5m_compiled_strategy_543,147,0.4803921568627451,0.3945578231292517,-0.05664969659365737,-0.06724198453748731,-0.0003952837300882283,-3.952837300882283,1.4829931972789117,18.0,5.0,0.003,0.002,0.006
544,SPY_5m_compiled_strategy_544,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,18.0,5.0,0.003,0.0025,0.003
545,SPY_5m_compiled_strategy_545,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,18.0,5.0,0.003,0.0025,0.004
546,SPY_5m_compiled_strategy_546,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,18.0,5.0,0.003,0.0025,0.005
547,SPY_5m_compiled_strategy_547,78,0.2549019607843137,0.4230769230769231,-0.032112307783117355,-0.03820992330824646,-0.0004173178598024781,-4.173178598024781,1.1538461538461537,18.0,5.0,0.003,0.0025,0.006
548,SPY_5m_compiled_strategy_548,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,18.0,5.0,0.003,0.003,0.003
549,SPY_5m_compiled_strategy_549,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,18.0,5.0,0.003,0.003,0.004
550,SPY_5m_compiled_strategy_550,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,18.0,5.0,0.003,0.003,0.005
551,SPY_5m_compiled_strategy_551,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,18.0,5.0,0.003,0.003,0.006
560,SPY_5m_compiled_strategy_560,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,18.0,5.0,0.0035,0.002,0.003
561,SPY_5m_compiled_strategy_561,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,18.0,5.0,0.0035,0.002,0.004
562,SPY_5m_compiled_strategy_562,256,0.8366013071895425,0.4375,-0.07971962331652915,-0.09440479476383201,-0.000323352178847851,-3.2335217884785097,1.609375,18.0,5.0,0.0035,0.002,0.005
563,SPY_5m_compiled_strategy_563,178,0.5816993464052288,0.4044943820224719,-0.061372092284892044,-0.07281276897206845,-0.00035446022482686824,-3.5446022482686823,1.5898876404494382,18.0,5.0,0.0035,0.002,0.006
564,SPY_5m_compiled_strategy_564,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,18.0,5.0,0.0035,0.0025,0.003
565,SPY_5m_compiled_strategy_565,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,18.0,5.0,0.0035,0.0025,0.004
566,SPY_5m_compiled_strategy_566,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,18.0,5.0,0.0035,0.0025,0.005
567,SPY_5m_compiled_strategy_567,118,0.38562091503267976,0.423728813559322,-0.037823928943680585,-0.04498064455901851,-0.00032573580491831387,-3.257358049183139,1.3135593220338984,18.0,5.0,0.0035,0.0025,0.006
568,SPY_5m_compiled_strategy_568,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,18.0,5.0,0.0035,0.003,0.003
569,SPY_5m_compiled_strategy_569,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,18.0,5.0,0.0035,0.003,0.004
570,SPY_5m_compiled_strategy_570,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,18.0,5.0,0.0035,0.003,0.005
571,SPY_5m_compiled_strategy_571,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,18.0,5.0,0.0035,0.003,0.006
572,SPY_5m_compiled_strategy_572,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,18.0,5.0,0.0035,0.0035,0.003
573,SPY_5m_compiled_strategy_573,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,18.0,5.0,0.0035,0.0035,0.004
574,SPY_5m_compiled_strategy_574,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,18.0,5.0,0.0035,0.0035,0.005
575,SPY_5m_compiled_strategy_575,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,18.0,5.0,0.0035,0.0035,0.006
580,SPY_5m_compiled_strategy_580,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,18.0,5.0,0.004,0.002,0.003
581,SPY_5m_compiled_strategy_581,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,18.0,5.0,0.004,0.002,0.004
582,SPY_5m_compiled_strategy_582,267,0.8725490196078431,0.4943820224719101,-0.0319380852435065,-0.03800327301272888,-0.00012043018950850842,-1.2043018950850843,1.6853932584269662,18.0,5.0,0.004,0.002,0.005
583,SPY_5m_compiled_strategy_583,194,0.6339869281045751,0.4742268041237113,-0.014311547488586762,-0.017058895358943116,-7.304102073933525e-05,-0.7304102073933525,1.6546391752577319,18.0,5.0,0.004,0.002,0.006
584,SPY_5m_compiled_strategy_584,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,18.0,5.0,0.004,0.0025,0.003
585,SPY_5m_compiled_strategy_585,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,18.0,5.0,0.004,0.0025,0.004
586,SPY_5m_compiled_strategy_586,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,18.0,5.0,0.004,0.0025,0.005
587,SPY_5m_compiled_strategy_587,138,0.45098039215686275,0.5144927536231884,0.00031319045982858285,0.0003738440643152874,3.2413874585872353e-06,0.03241387458587235,1.3985507246376812,18.0,5.0,0.004,0.0025,0.006
588,SPY_5m_compiled_strategy_588,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,18.0,5.0,0.004,0.003,0.003
589,SPY_5m_compiled_strategy_589,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,18.0,5.0,0.004,0.003,0.004
590,SPY_5m_compiled_strategy_590,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,18.0,5.0,0.004,0.003,0.005
591,SPY_5m_compiled_strategy_591,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,18.0,5.0,0.004,0.003,0.006
592,SPY_5m_compiled_strategy_592,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,18.0,5.0,0.004,0.0035,0.003
593,SPY_5m_compiled_strategy_593,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,18.0,5.0,0.004,0.0035,0.004
594,SPY_5m_compiled_strategy_594,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,18.0,5.0,0.004,0.0035,0.005
595,SPY_5m_compiled_strategy_595,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,18.0,5.0,0.004,0.0035,0.006
600,SPY_5m_compiled_strategy_600,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,24.0,3.0,0.002,0.002,0.003
601,SPY_5m_compiled_strategy_601,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,24.0,3.0,0.002,0.002,0.004
602,SPY_5m_compiled_strategy_602,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,24.0,3.0,0.002,0.002,0.005
603,SPY_5m_compiled_strategy_603,4,0.013071895424836602,0.25,-0.00872983866106114,-0.010411347520792869,-0.0021866574058252816,-21.866574058252816,2.5,24.0,3.0,0.002,0.002,0.006
620,SPY_5m_compiled_strategy_620,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,24.0,3.0,0.0025,0.002,0.003
621,SPY_5m_compiled_strategy_621,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,24.0,3.0,0.0025,0.002,0.004
622,SPY_5m_compiled_strategy_622,176,0.5751633986928104,0.4715909090909091,-0.027116734092610062,-0.03228167823669015,-0.00015539542904545678,-1.5539542904545678,1.2329545454545454,24.0,3.0,0.0025,0.002,0.005
623,SPY_5m_compiled_strategy_623,100,0.32679738562091504,0.42,-0.028368364640581567,-0.03376754226217904,-0.00028670960089703586,-2.8670960089703588,1.28,24.0,3.0,0.0025,0.002,0.006
640,SPY_5m_compiled_strategy_640,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,24.0,3.0,0.003,0.002,0.003
641,SPY_5m_compiled_strategy_641,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,24.0,3.0,0.003,0.002,0.004
642,SPY_5m_compiled_strategy_642,241,0.7875816993464052,0.43568464730290457,-0.0800089139174811,-0.09474457949270321,-0.000344902177900166,-3.44902177900166,1.4398340248962656,24.0,3.0,0.003,0.002,0.005
643,SPY_5m_compiled_strategy_643,147,0.4803921568627451,0.3945578231292517,-0.05664969659365737,-0.06724198453748731,-0.0003952837300882283,-3.952837300882283,1.4829931972789117,24.0,3.0,0.003,0.002,0.006
644,SPY_5m_compiled_strategy_644,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,24.0,3.0,0.003,0.0025,0.003
645,SPY_5m_compiled_strategy_645,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,24.0,3.0,0.003,0.0025,0.004
646,SPY_5m_compiled_strategy_646,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,24.0,3.0,0.003,0.0025,0.005
647,SPY_5m_compiled_strategy_647,78,0.2549019607843137,0.4230769230769231,-0.032112307783117355,-0.03820992330824646,-0.0004173178598024781,-4.173178598024781,1.1538461538461537,24.0,3.0,0.003,0.0025,0.006
648,SPY_5m_compiled_strategy_648,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,3.0,0.003,0.003,0.003
649,SPY_5m_compiled_strategy_649,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,3.0,0.003,0.003,0.004
650,SPY_5m_compiled_strategy_650,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,3.0,0.003,0.003,0.005
651,SPY_5m_compiled_strategy_651,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,3.0,0.003,0.003,0.006
660,SPY_5m_compiled_strategy_660,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,24.0,3.0,0.0035,0.002,0.003
661,SPY_5m_compiled_strategy_661,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,24.0,3.0,0.0035,0.002,0.004
662,SPY_5m_compiled_strategy_662,256,0.8366013071895425,0.4375,-0.07971962331652915,-0.09440479476383201,-0.000323352178847851,-3.2335217884785097,1.609375,24.0,3.0,0.0035,0.002,0.005
663,SPY_5m_compiled_strategy_663,178,0.5816993464052288,0.4044943820224719,-0.061372092284892044,-0.07281276897206845,-0.00035446022482686824,-3.5446022482686823,1.5898876404494382,24.0,3.0,0.0035,0.002,0.006
664,SPY_5m_compiled_strategy_664,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,24.0,3.0,0.0035,0.0025,0.003
665,SPY_5m_compiled_strategy_665,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,24.0,3.0,0.0035,0.0025,0.004
666,SPY_5m_compiled_strategy_666,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,24.0,3.0,0.0035,0.0025,0.005
667,SPY_5m_compiled_strategy_667,118,0.38562091503267976,0.423728813559322,-0.037823928943680585,-0.04498064455901851,-0.00032573580491831387,-3.257358049183139,1.3135593220338984,24.0,3.0,0.0035,0.0025,0.006
668,SPY_5m_compiled_strategy_668,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,3.0,0.0035,0.003,0.003
669,SPY_5m_compiled_strategy_669,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,3.0,0.0035,0.003,0.004
670,SPY_5m_compiled_strategy_670,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,3.0,0.0035,0.003,0.005
671,SPY_5m_compiled_strategy_671,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,3.0,0.0035,0.003,0.006
672,SPY_5m_compiled_strategy_672,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,3.0,0.0035,0.0035,0.003
673,SPY_5m_compiled_strategy_673,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,3.0,0.0035,0.0035,0.004
674,SPY_5m_compiled_strategy_674,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,3.0,0.0035,0.0035,0.005
675,SPY_5m_compiled_strategy_675,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,3.0,0.0035,0.0035,0.006
680,SPY_5m_compiled_strategy_680,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,24.0,3.0,0.004,0.002,0.003
681,SPY_5m_compiled_strategy_681,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,24.0,3.0,0.004,0.002,0.004
682,SPY_5m_compiled_strategy_682,267,0.8725490196078431,0.4943820224719101,-0.0319380852435065,-0.03800327301272888,-0.00012043018950850842,-1.2043018950850843,1.6853932584269662,24.0,3.0,0.004,0.002,0.005
683,SPY_5m_compiled_strategy_683,194,0.6339869281045751,0.4742268041237113,-0.014311547488586762,-0.017058895358943116,-7.304102073933525e-05,-0.7304102073933525,1.6546391752577319,24.0,3.0,0.004,0.002,0.006
684,SPY_5m_compiled_strategy_684,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,24.0,3.0,0.004,0.0025,0.003
685,SPY_5m_compiled_strategy_685,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,24.0,3.0,0.004,0.0025,0.004
686,SPY_5m_compiled_strategy_686,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,24.0,3.0,0.004,0.0025,0.005
687,SPY_5m_compiled_strategy_687,138,0.45098039215686275,0.5144927536231884,0.00031319045982858285,0.0003738440643152874,3.2413874585872353e-06,0.03241387458587235,1.3985507246376812,24.0,3.0,0.004,0.0025,0.006
688,SPY_5m_compiled_strategy_688,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,3.0,0.004,0.003,0.003
689,SPY_5m_compiled_strategy_689,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,3.0,0.004,0.003,0.004
690,SPY_5m_compiled_strategy_690,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,3.0,0.004,0.003,0.005
691,SPY_5m_compiled_strategy_691,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,3.0,0.004,0.003,0.006
692,SPY_5m_compiled_strategy_692,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,3.0,0.004,0.0035,0.003
693,SPY_5m_compiled_strategy_693,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,3.0,0.004,0.0035,0.004
694,SPY_5m_compiled_strategy_694,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,3.0,0.004,0.0035,0.005
695,SPY_5m_compiled_strategy_695,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,3.0,0.004,0.0035,0.006
700,SPY_5m_compiled_strategy_700,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,24.0,4.0,0.002,0.002,0.003
701,SPY_5m_compiled_strategy_701,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,24.0,4.0,0.002,0.002,0.004
702,SPY_5m_compiled_strategy_702,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,24.0,4.0,0.002,0.002,0.005
703,SPY_5m_compiled_strategy_703,4,0.013071895424836602,0.25,-0.00872983866106114,-0.010411347520792869,-0.0021866574058252816,-21.866574058252816,2.5,24.0,4.0,0.002,0.002,0.006
720,SPY_5m_compiled_strategy_720,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,24.0,4.0,0.0025,0.002,0.003
721,SPY_5m_compiled_strategy_721,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,24.0,4.0,0.0025,0.002,0.004
722,SPY_5m_compiled_strategy_722,176,0.5751633986928104,0.4715909090909091,-0.027116734092610062,-0.03228167823669015,-0.00015539542904545678,-1.5539542904545678,1.2329545454545454,24.0,4.0,0.0025,0.002,0.005
723,SPY_5m_compiled_strategy_723,100,0.32679738562091504,0.42,-0.028368364640581567,-0.03376754226217904,-0.00028670960089703586,-2.8670960089703588,1.28,24.0,4.0,0.0025,0.002,0.006
740,SPY_5m_compiled_strategy_740,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,24.0,4.0,0.003,0.002,0.003
741,SPY_5m_compiled_strategy_741,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,24.0,4.0,0.003,0.002,0.004
742,SPY_5m_compiled_strategy_742,241,0.7875816993464052,0.43568464730290457,-0.0800089139174811,-0.09474457949270321,-0.000344902177900166,-3.44902177900166,1.4398340248962656,24.0,4.0,0.003,0.002,0.005
743,SPY_5m_compiled_strategy_743,147,0.4803921568627451,0.3945578231292517,-0.05664969659365737,-0.06724198453748731,-0.0003952837300882283,-3.952837300882283,1.4829931972789117,24.0,4.0,0.003,0.002,0.006
744,SPY_5m_compiled_strategy_744,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,24.0,4.0,0.003,0.0025,0.003
745,SPY_5m_compiled_strategy_745,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,24.0,4.0,0.003,0.0025,0.004
746,SPY_5m_compiled_strategy_746,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,24.0,4.0,0.003,0.0025,0.005
747,SPY_5m_compiled_strategy_747,78,0.2549019607843137,0.4230769230769231,-0.032112307783117355,-0.03820992330824646,-0.0004173178598024781,-4.173178598024781,1.1538461538461537,24.0,4.0,0.003,0.0025,0.006
748,SPY_5m_compiled_strategy_748,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,4.0,0.003,0.003,0.003
749,SPY_5m_compiled_strategy_749,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,4.0,0.003,0.003,0.004
750,SPY_5m_compiled_strategy_750,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,4.0,0.003,0.003,0.005
751,SPY_5m_compiled_strategy_751,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,4.0,0.003,0.003,0.006
760,SPY_5m_compiled_strategy_760,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,24.0,4.0,0.0035,0.002,0.003
761,SPY_5m_compiled_strategy_761,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,24.0,4.0,0.0035,0.002,0.004
762,SPY_5m_compiled_strategy_762,256,0.8366013071895425,0.4375,-0.07971962331652915,-0.09440479476383201,-0.000323352178847851,-3.2335217884785097,1.609375,24.0,4.0,0.0035,0.002,0.005
763,SPY_5m_compiled_strategy_763,178,0.5816993464052288,0.4044943820224719,-0.061372092284892044,-0.07281276897206845,-0.00035446022482686824,-3.5446022482686823,1.5898876404494382,24.0,4.0,0.0035,0.002,0.006
764,SPY_5m_compiled_strategy_764,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,24.0,4.0,0.0035,0.0025,0.003
765,SPY_5m_compiled_strategy_765,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,24.0,4.0,0.0035,0.0025,0.004
766,SPY_5m_compiled_strategy_766,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,24.0,4.0,0.0035,0.0025,0.005
