entry_time,exit_time,direction,pnl_pct,bars_held,atr_pct,hist_vol,vwap_distance,trend,volume_ratio,hour,volatility,vwap_position,trend_new
2025-02-12 19:27:00+00:00,2025-02-12 19:58:00+00:00,short,-0.1260134967087323,31,0.0269140668487392,0.3798496591060999,0.2929706628878614,sideways,3.36177177818013,19,low,above,sideways
2025-02-12 20:15:00+00:00,2025-02-12 20:23:00+00:00,long,0.0165333068270268,8,0.0262921231312438,0.2703445691274247,0.3394951698034833,sideways,1.9322084641977544,20,low,above,sideways
2025-02-13 16:25:00+00:00,2025-02-13 16:36:00+00:00,long,-0.0181234039047684,11,0.0260565120685384,0.4377272011392202,0.2101790116601417,sideways,1.390649909613154,16,low,above,sideways
2025-02-13 17:43:00+00:00,2025-02-13 17:44:00+00:00,long,0.0230882134670151,1,0.0196673883696598,0.2828108505555178,0.0863718273481977,sideways,1.357883953260878,17,low,above,uptrend
2025-02-14 15:01:00+00:00,2025-02-14 15:14:00+00:00,long,0.0688231245698389,13,0.0263833682130827,0.2558648863315012,-0.0064131811319583,sideways,0.9436374336172854,15,low,near,uptrend
2025-02-14 15:49:00+00:00,2025-02-14 16:00:00+00:00,short,0.00193306357813,11,0.0277766726499582,0.2943731070321177,0.0131047348091255,sideways,0.616938064724298,15,low,near,downtrend
2025-02-14 17:48:00+00:00,2025-02-14 18:01:00+00:00,short,-0.0282152230971277,13,0.0233794994375681,0.2471973105570164,-0.0852234976875652,sideways,0.9501895250106268,17,low,below,downtrend
2025-02-14 18:27:00+00:00,2025-02-14 18:29:00+00:00,long,0.0303241518995633,2,0.0173925165437994,0.2384001018013272,-0.059044781685337,sideways,1.2436548223350254,18,low,below,sideways
2025-02-18 18:51:00+00:00,2025-02-18 18:58:00+00:00,short,0.0229560882825552,7,0.0217532361057078,0.2881042010574515,-0.0495821917089494,sideways,1.0435605147169789,18,low,near,sideways
2025-02-18 20:18:00+00:00,2025-02-18 20:20:00+00:00,long,0.0180431395062852,2,0.0177888952677747,0.1441417026609601,-0.0471696953277915,sideways,1.1899279506796403,20,low,near,sideways
2025-02-18 20:43:00+00:00,2025-02-18 20:45:00+00:00,long,0.0360862790125482,2,0.0234912303312191,0.3374685085435804,-0.0455364741853063,sideways,2.622399283050562,20,low,near,sideways
2025-02-19 14:49:00+00:00,2025-02-19 14:54:00+00:00,long,0.0462268994639636,5,0.0319896328804568,1.0348167642839523,-0.0402011900273024,sideways,0.940424735634657,14,low,near,sideways
2025-02-19 15:55:00+00:00,2025-02-19 16:00:00+00:00,long,0.0081933633756525,5,0.0200257505706083,0.2639187712680804,0.0380042247216063,sideways,0.6240209719901793,15,low,near,uptrend
2025-02-19 17:12:00+00:00,2025-02-19 17:36:00+00:00,long,-0.0686779494726397,24,0.0165527874137169,0.1923468452328479,0.1752946150376754,sideways,0.6451321916936612,17,low,above,uptrend
2025-02-19 17:43:00+00:00,2025-02-19 18:01:00+00:00,short,-0.0376235032388816,18,0.0178197530402642,0.2190021736555202,0.1229916993030552,sideways,0.6343468224877845,17,low,above,sideways
2025-02-19 18:51:00+00:00,2025-02-19 19:03:00+00:00,long,0.0098095315948842,12,0.0189802758346851,0.1945433356706998,0.1479305307896432,sideways,0.5010131349972585,18,low,above,sideways
2025-02-19 19:12:00+00:00,2025-02-19 19:30:00+00:00,short,-0.1389115868606127,18,0.0252959166997412,0.3438103231353852,0.1788265304321725,sideways,0.9957772601923304,19,low,above,sideways
2025-02-20 15:36:00+00:00,2025-02-20 16:00:00+00:00,long,-0.1445893989681534,24,0.0461113432261245,0.6054415489592794,-0.0923251956654124,sideways,1.5936319561830703,15,medium,below,uptrend
2025-02-20 16:08:00+00:00,2025-02-20 16:15:00+00:00,short,0.0312494860281842,7,0.0472760081483629,0.6022487385575672,-0.1469313634522784,sideways,1.1173242633046538,16,medium,below,sideways
2025-02-20 17:49:00+00:00,2025-02-20 18:07:00+00:00,long,-0.0673590566379722,18,0.0277037684238226,0.3998661634243832,-0.0181211592895058,sideways,0.6453203694937801,17,low,near,sideways
2025-02-20 18:14:00+00:00,2025-02-20 18:16:00+00:00,short,0.054317457187003,2,0.0300125375068661,0.3886082392619123,-0.0247896927061777,sideways,0.8369969748944718,18,low,near,sideways
2025-02-20 19:31:00+00:00,2025-02-20 19:42:00+00:00,long,0.0164052850964102,11,0.024748685131526,0.306607995181085,0.0571127919836394,sideways,1.2599250961467472,19,low,above,sideways
2025-02-21 16:01:00+00:00,2025-02-21 16:03:00+00:00,short,0.0856587487233495,2,0.0387488174856812,0.7695118754695136,-0.1306258804263702,sideways,3.2684043489037826,16,medium,below,sideways
2025-02-21 19:52:00+00:00,2025-02-21 19:54:00+00:00,short,0.0882406806186786,2,0.0482172290523517,0.6470163117498807,-0.710685084125175,sideways,1.025289999276637,19,medium,below,sideways
2025-02-21 20:44:00+00:00,2025-02-21 20:51:00+00:00,long,0.0566628891407239,7,0.0479527555305816,0.7002853218345078,-0.6752277442414861,sideways,3.0852474977068294,20,medium,below,sideways
2025-02-24 17:57:00+00:00,2025-02-24 18:08:00+00:00,long,0.0141458016092999,11,0.0427238870285379,0.5175807926113989,0.2458416995276783,sideways,2.1861833985103387,17,medium,above,sideways
2025-02-24 18:46:00+00:00,2025-02-24 19:03:00+00:00,long,-0.0266152105928507,17,0.0314190184690555,0.4228325025455071,0.2694231448790331,sideways,0.9000125318674166,18,low,above,uptrend
2025-02-25 15:39:00+00:00,2025-02-25 16:12:00+00:00,short,0.0287016714502708,33,0.0855261571115076,1.046126955262317,-0.2390809433647883,sideways,0.6184808319691126,15,high,below,sideways
2025-02-25 17:21:00+00:00,2025-02-25 17:47:00+00:00,long,0.2819564740245583,26,0.0536645899812559,0.5295991802150475,-0.1079509820367854,sideways,0.9920657971776182,17,medium,below,sideways
2025-02-25 19:34:00+00:00,2025-02-25 19:35:00+00:00,short,0.0900756804081304,1,0.0471039285744333,0.5977103487108859,0.1009948852085693,sideways,0.7541375249465111,19,medium,above,downtrend
2025-02-25 19:37:00+00:00,2025-02-25 19:57:00+00:00,short,-0.1581879070393421,20,0.0562023843581466,0.7849970926218084,0.1486028078194325,sideways,0.9232165634125512,19,medium,above,sideways
2025-02-25 20:10:00+00:00,2025-02-25 20:14:00+00:00,long,0.0585029301898742,4,0.0565576357131107,0.6337699096042202,0.2211577405368257,sideways,1.746767066956863,20,medium,above,uptrend
2025-02-26 14:30:00+00:00,2025-02-26 14:42:00+00:00,short,-0.0562883306729489,12,0.0890939859099162,0.8946912287697496,0.0,sideways,2.0576106603022337,14,high,near,downtrend
2025-02-26 16:00:00+00:00,2025-02-26 16:16:00+00:00,short,-0.0216988532990569,16,0.0492528202548099,0.5570893676079058,0.3043601491969716,uptrend,1.321962717500008,16,medium,above,uptrend
2025-02-26 16:23:00+00:00,2025-02-26 16:36:00+00:00,long,-0.0350560897435792,13,0.0407759558150187,0.4450627954108659,0.2452328406363872,sideways,1.6829393550336078,16,medium,above,sideways
2025-02-26 19:56:00+00:00,2025-02-26 20:06:00+00:00,long,-0.0404353539778301,10,0.0382198335411242,0.6659623961009068,-0.4470298881664138,sideways,1.0578642111871803,19,medium,below,sideways
2025-02-27 16:11:00+00:00,2025-02-27 16:25:00+00:00,short,-0.1311828318673269,14,0.0825899239091536,1.004303343622705,0.0451710942108372,sideways,0.892082277566753,16,high,near,downtrend
2025-02-27 18:43:00+00:00,2025-02-27 18:53:00+00:00,long,0.047121388061444,10,0.0454336730400757,0.5687153545480802,0.0202706940160959,sideways,1.5025653434202275,18,medium,near,sideways
2025-02-28 15:00:00+00:00,2025-02-28 15:03:00+00:00,short,0.1790006648596187,3,0.1184874809126884,1.5496731188613853,0.2527230567925474,uptrend,2.441600666170751,15,high,above,uptrend
2025-02-28 15:43:00+00:00,2025-02-28 15:45:00+00:00,long,0.1354044249143982,2,0.0827232226496475,0.8873904951322441,0.1779753883754626,sideways,0.3820457362650747,15,high,above,sideways
2025-02-28 16:11:00+00:00,2025-02-28 16:21:00+00:00,long,-0.0340211271199542,10,0.0652452315745199,0.9150674333749832,0.2508271674200337,sideways,0.8364179471181356,16,high,above,uptrend
2025-02-28 18:55:00+00:00,2025-02-28 19:06:00+00:00,long,-0.0136578861899661,11,0.082602983587581,1.0002910784575134,-0.1373750623504543,sideways,0.8557300745601828,18,high,below,uptrend
2025-02-28 19:18:00+00:00,2025-02-28 19:21:00+00:00,short,0.0785854616895953,3,0.071260174010665,1.168882501515011,-0.0657872349141837,sideways,0.8613146097952138,19,high,below,sideways
2025-02-28 20:21:00+00:00,2025-02-28 20:25:00+00:00,long,0.12075651404857,4,0.0769962485300276,0.9599911309568684,0.3229420244010296,sideways,1.0955255300410285,20,high,above,sideways
2025-03-03 15:21:00+00:00,2025-03-03 15:39:00+00:00,short,-0.0927099841521394,18,0.1050053227616718,1.1171556606632267,-0.1308572835027973,sideways,0.6219451682178967,15,high,below,downtrend
2025-03-03 16:19:00+00:00,2025-03-03 16:25:00+00:00,short,0.0471650439645587,6,0.0863312814934971,1.170628729614871,-0.0178954002861583,sideways,1.194013536679347,16,high,near,sideways
2025-03-03 17:35:00+00:00,2025-03-03 17:39:00+00:00,long,0.0446533886024225,4,0.0489502241094584,0.6389372646977645,-0.0208976551633459,sideways,0.8476760316564217,17,medium,near,sideways
2025-03-03 18:48:00+00:00,2025-03-03 18:55:00+00:00,short,0.0592153582936516,7,0.0971950396311557,1.2955494374772534,-0.6184827317341269,sideways,6.672354112972275,18,high,below,sideways
2025-03-03 19:17:00+00:00,2025-03-03 19:23:00+00:00,long,0.0611413043478226,6,0.0650972923136613,0.8110304326814705,-0.5784161292461506,sideways,0.9266771638431368,19,high,below,sideways
2025-03-04 15:53:00+00:00,2025-03-04 16:00:00+00:00,long,0.1534223647965404,7,0.1488993937824097,1.8591776035109984,-0.4567263733924559,sideways,1.587513099423232,15,high,below,sideways
2025-03-04 17:50:00+00:00,2025-03-04 18:03:00+00:00,long,0.0656261838937632,13,0.1217409676685442,1.067137822972396,0.168817787280519,sideways,1.1087563598998988,17,high,above,sideways
2025-03-05 14:40:00+00:00,2025-03-05 14:47:00+00:00,short,0.1745834197607654,7,0.1558545944824756,1.8188771299749384,0.2127731809051566,sideways,0.3714240742794221,14,high,above,uptrend
2025-03-05 15:38:00+00:00,2025-03-05 15:42:00+00:00,short,0.1627254786552567,4,0.1115213595738486,1.7729693551780668,0.0400858906920355,sideways,0.6563978920839585,15,high,near,sideways
2025-03-05 18:30:00+00:00,2025-03-05 18:33:00+00:00,long,0.0932819706680021,3,0.0876381646648916,1.087635554606693,0.2886907439536543,downtrend,0.7921872398104686,18,high,above,downtrend
2025-03-05 19:37:00+00:00,2025-03-05 19:42:00+00:00,long,0.1425112892979196,5,0.0926323380436448,1.3133458869359484,0.7055935570445425,sideways,0.753594961974581,19,high,above,sideways
2025-03-06 14:50:00+00:00,2025-03-06 14:53:00+00:00,short,0.1112057131935184,3,0.1244225618519723,1.4389214634392455,0.1354979757125573,sideways,0.9861168992286214,14,high,above,downtrend
2025-03-06 15:03:00+00:00,2025-03-06 15:25:00+00:00,short,-0.2845710516265809,22,0.1154393639551414,1.3374801653490278,0.206928436260964,sideways,1.938147568899915,15,high,above,sideways
2025-03-06 19:41:00+00:00,2025-03-06 19:55:00+00:00,short,-0.1749566982171879,14,0.0846640456487037,1.065942032754959,-0.5311424251714663,sideways,0.9380953465789196,19,high,below,sideways
2025-03-06 20:23:00+00:00,2025-03-06 20:27:00+00:00,long,0.1481713666311668,4,0.1059803714731645,1.1709261404838092,-0.452933998219697,sideways,1.377854034363226,20,high,below,uptrend
2025-03-07 17:00:00+00:00,2025-03-07 17:06:00+00:00,short,0.1682270977742761,6,0.0966141937367189,1.1732905844509578,-0.4775303300356219,sideways,1.0519935866414178,17,high,below,downtrend
2025-03-07 19:43:00+00:00,2025-03-07 19:57:00+00:00,long,-0.0208416555221746,14,0.0906612015214421,1.1677310396237583,0.7796658597258106,sideways,1.3050495032424294,19,high,above,sideways
2025-03-07 20:36:00+00:00,2025-03-07 20:45:00+00:00,long,-0.0383117108969988,9,0.0832269188152467,1.268764513280419,0.5732820855842372,sideways,0.99482844273762,20,high,above,uptrend
2025-03-10 15:19:00+00:00,2025-03-10 15:22:00+00:00,long,0.0957141337871059,3,0.1007821718499157,1.2324288260659924,-0.3060368944731784,sideways,0.7783671457856843,15,high,below,uptrend
2025-03-10 19:44:00+00:00,2025-03-10 19:47:00+00:00,long,0.221765179290001,3,0.1508258709009872,2.2453342713100963,-0.6182007258271262,sideways,1.5075656563446476,19,high,below,sideways
2025-03-11 17:42:00+00:00,2025-03-11 17:55:00+00:00,short,-0.1463520398944817,13,0.0943247931196522,1.0888234737296512,-0.6020339282030454,sideways,0.9959546607902706,17,high,below,sideways
2025-03-11 19:02:00+00:00,2025-03-11 19:06:00+00:00,long,0.2857755233264258,4,0.1289983057593992,1.8370287010959696,0.4673873015965992,sideways,0.945227688779201,19,high,above,uptrend
2025-03-12 15:18:00+00:00,2025-03-12 15:21:00+00:00,short,0.1492966866928124,3,0.1038858252946089,1.45752342551961,-0.6383078531258676,sideways,2.952620836928826,15,high,below,downtrend
2025-03-12 15:24:00+00:00,2025-03-12 15:57:00+00:00,short,-0.3343219196549007,33,0.1067596194584595,1.546409794829911,-0.5393849907942833,sideways,1.4818374083441612,15,high,below,sideways
2025-03-12 17:44:00+00:00,2025-03-12 17:46:00+00:00,long,0.0918681443330626,2,0.0669959468407581,0.8575875046231812,0.2225736586513354,sideways,0.9663810930576072,17,high,above,sideways
2025-03-12 17:49:00+00:00,2025-03-12 18:10:00+00:00,long,-0.2337657702671247,21,0.0706765441414523,0.9698365178499538,0.1657335627165168,sideways,1.1914940555195532,17,high,above,sideways
2025-03-13 14:53:00+00:00,2025-03-13 15:05:00+00:00,short,0.1195639844993934,12,0.092193282511076,0.9924156194425336,0.0614482646093659,sideways,0.7121857031719467,14,high,above,downtrend
2025-03-13 16:09:00+00:00,2025-03-13 16:14:00+00:00,short,0.1534794698638597,5,0.086703003038638,1.1740492768900992,-0.3124470428042829,sideways,0.9611087511575732,16,high,below,sideways
2025-03-13 17:52:00+00:00,2025-03-13 18:18:00+00:00,short,-0.2015031042370108,26,0.06491148904829,0.8472009932928641,-0.6046976711252535,sideways,1.137609508110925,17,high,below,downtrend
2025-03-13 18:53:00+00:00,2025-03-13 18:55:00+00:00,long,0.1374545586080966,2,0.0789627348289684,0.965595470163233,-0.1794774996760173,sideways,0.763174186144833,18,high,below,uptrend
2025-03-13 19:59:00+00:00,2025-03-14 13:57:00+00:00,short,-1.2764954397925576,29,0.0942412648909379,1.3215696380720785,-0.3154777704991345,sideways,4.745938654605373,19,high,below,downtrend
2025-03-14 14:00:00+00:00,2025-03-14 14:06:00+00:00,long,0.2945772636646193,6,0.1053485788186672,1.7238055084488293,-0.1466661564717244,sideways,6.1872641981122545,14,high,below,uptrend
2025-03-14 17:26:00+00:00,2025-03-14 17:31:00+00:00,long,0.0454152826878662,5,0.0599367239170617,0.8266063433351363,0.3379481038266975,sideways,0.9496584543835824,17,medium,above,sideways
2025-03-14 18:57:00+00:00,2025-03-14 19:18:00+00:00,long,0.1558506327535624,21,0.0501431917446261,0.764446371666329,0.2605270134999742,sideways,1.1410312062634167,18,medium,above,sideways
2025-03-14 19:28:00+00:00,2025-03-14 19:32:00+00:00,long,0.0622875549465273,4,0.0490368310125943,0.5445214777092527,0.3112215145956259,sideways,1.9404711555797445,19,medium,above,sideways
2025-03-14 19:49:00+00:00,2025-03-14 19:59:00+00:00,short,-0.0488875852199477,10,0.0642878094679356,0.741499102366047,0.3923005702708196,sideways,1.4346643851390668,19,high,above,sideways
2025-03-17 14:02:00+00:00,2025-03-17 14:07:00+00:00,long,0.0779147187986772,5,0.0919773136623963,1.1935392607562294,-0.0504092449320185,sideways,0.86973700164313,14,high,below,uptrend
2025-03-17 14:28:00+00:00,2025-03-17 14:38:00+00:00,long,0.0115225317710354,10,0.0819852030160353,0.8760475055724045,-0.025969777982991,sideways,0.9056652968683576,14,high,near,sideways
2025-03-17 15:17:00+00:00,2025-03-17 15:26:00+00:00,short,0.0301678137753724,9,0.06899294030668,1.0042675120495008,-0.015558281024205,sideways,0.9125641910687876,15,high,near,sideways
2025-03-17 15:51:00+00:00,2025-03-17 15:58:00+00:00,short,0.0547120825411306,7,0.0625128979390975,0.797070968573099,-0.125959528201337,sideways,0.4039725411994753,15,high,below,sideways
2025-03-17 19:29:00+00:00,2025-03-17 19:32:00+00:00,short,0.0325106098814531,3,0.0407474678753757,0.4381006328956148,0.5266030949483581,sideways,1.0614606623656833,19,medium,above,sideways
2025-03-18 15:38:00+00:00,2025-03-18 15:41:00+00:00,short,0.0962989559081362,3,0.0665324805577043,0.8906513602789708,-0.1254002135796738,sideways,0.6409438183753149,15,high,below,sideways
2025-03-18 16:43:00+00:00,2025-03-18 16:55:00+00:00,long,-0.0535245945511908,12,0.0621739141516491,0.96145240514545,-0.1127957066676867,sideways,0.4173747205642241,16,high,below,sideways
2025-03-18 17:56:00+00:00,2025-03-18 18:18:00+00:00,long,-0.0820286030172146,22,0.0494795514411047,0.6304473417583453,-0.0422568058296224,sideways,1.3516200331710664,17,medium,near,uptrend
2025-03-18 19:19:00+00:00,2025-03-18 19:27:00+00:00,short,0.0391849529780663,8,0.0511643528884898,0.77548146346231,0.0782684614416605,sideways,1.2222241689150968,19,medium,above,sideways
2025-03-19 14:29:00+00:00,2025-03-19 15:01:00+00:00,long,-0.1148667800453528,32,0.055148100907031,0.5151962162810122,0.1133144783785682,sideways,1.4228644534451145,14,medium,above,sideways
2025-03-19 16:13:00+00:00,2025-03-19 16:23:00+00:00,long,0.0300709320220082,10,0.0379411772138138,0.462866857546973,0.1732906476813606,sideways,0.8169660041270849,16,medium,above,uptrend
2025-03-19 16:53:00+00:00,2025-03-19 17:01:00+00:00,short,0.0459940915282452,8,0.0299353302855915,0.4022157513894513,0.151339448565006,sideways,1.1423081794523136,16,low,above,downtrend
2025-03-19 18:28:00+00:00,2025-03-19 18:30:00+00:00,long,0.1435152374202886,2,0.078244912422803,0.9884044903249166,0.0007385114043546,sideways,0.7624138597836896,18,high,near,sideways
2025-03-20 17:05:00+00:00,2025-03-20 17:16:00+00:00,short,0.0617523554112708,11,0.0538253693799035,0.8235875790931866,-0.1565751943517405,sideways,1.2760489757712492,17,medium,below,downtrend
2025-03-21 14:22:00+00:00,2025-03-21 14:35:00+00:00,short,0.0098226564034686,13,0.0839926419373851,1.0933624468746392,0.0886134036031316,sideways,2.2551211241151896,14,high,above,sideways
2025-03-21 14:41:00+00:00,2025-03-21 14:45:00+00:00,long,0.0974414904078457,4,0.0681017682501648,0.793101250477965,-0.0357650427789364,sideways,1.397735819695516,14,high,near,sideways
2025-03-21 15:14:00+00:00,2025-03-21 15:34:00+00:00,long,-0.078403809051486,20,0.055392361177918,0.8674422269238051,0.1383002040074898,sideways,0.8460572049096191,15,medium,above,sideways
2025-03-21 16:37:00+00:00,2025-03-21 16:40:00+00:00,long,0.0854442209445194,3,0.0559316344513151,0.7823402455577583,0.2707461785002925,sideways,0.7626468387357318,16,medium,above,sideways
2025-03-24 14:06:00+00:00,2025-03-24 14:12:00+00:00,long,0.05242097537963,6,0.0447787460403404,0.3853221338216893,0.0704801742758402,sideways,0.7265641815084846,14,medium,above,uptrend
