entry_time,exit_time,direction,pnl_pct,bars_held,atr_pct,hist_vol,vwap_distance,trend,volume_ratio,hour,volatility,vwap_position
2025-02-05 17:46:00+00:00,2025-02-05 17:52:00+00:00,short,0.03483800328470954,6,0.022847331337850094,0.35169437420598854,0.3036653094978312,sideways,0.6174728240603564,17,low,above
2025-02-05 18:55:00+00:00,2025-02-05 18:58:00+00:00,long,0.041146794341195836,3,0.02205951698925577,0.38830869121511247,0.25491295326723923,sideways,0.7923681329714534,18,low,above
2025-02-05 19:33:00+00:00,2025-02-05 19:39:00+00:00,long,0.01989455883815161,6,0.01721826699445532,0.21558338514295816,0.3043010006355174,sideways,1.19900973297364,19,low,above
2025-02-06 16:09:00+00:00,2025-02-06 16:28:00+00:00,short,-0.05948938279765059,19,0.02794348508633791,0.37577853260773636,-0.015835930899456688,sideways,0.8394458255355995,16,low,near
2025-02-06 17:17:00+00:00,2025-02-06 17:29:00+00:00,short,0.014044363666410042,12,0.0218265934156739,0.40728006595983846,-0.0037967367117370796,sideways,0.8364421624079051,17,low,near
2025-02-06 19:50:00+00:00,2025-02-06 19:58:00+00:00,short,0.05958686440677985,8,0.04080636160714432,0.8628728716735758,-0.1413161224290734,sideways,0.6579250157961913,19,medium,below
2025-02-07 17:38:00+00:00,2025-02-07 17:51:00+00:00,short,0.01909743845227574,13,0.05665533868298836,0.7385859361002122,-0.22581819977911816,sideways,0.5311952184827631,17,medium,below
2025-02-07 19:38:00+00:00,2025-02-07 19:54:00+00:00,short,-0.003542914760967797,16,0.04185439342696901,0.5766265464769607,-0.3409151292358882,sideways,1.4588485255681918,19,medium,below
2025-02-07 20:00:00+00:00,2025-02-07 20:18:00+00:00,long,-0.06157532992727699,18,0.030719908326459777,0.5394965373287012,-0.3798750877802238,sideways,1.1602023092898441,20,low,below
2025-02-07 20:33:00+00:00,2025-02-07 20:38:00+00:00,short,0.025800867242053993,5,0.038467071791806806,0.3917793352025273,-0.3770568460327247,sideways,1.354491923901054,20,medium,below
2025-02-10 16:05:00+00:00,2025-02-10 16:11:00+00:00,long,0.02811311394079752,6,0.028173356327809995,0.3069427695579892,0.09946859570393728,sideways,1.2708035577741823,16,low,above
2025-02-10 18:47:00+00:00,2025-02-10 19:03:00+00:00,short,-0.011572734637210758,16,0.011779390612861002,0.1653614652341478,0.11545144830761937,sideways,0.7985809063758995,18,low,above
2025-02-10 20:14:00+00:00,2025-02-10 20:33:00+00:00,short,0.04377210809546339,19,0.01586069105826305,0.2413711859408277,0.13658021014077482,sideways,1.9787786761355919,20,low,above
2025-02-11 15:01:00+00:00,2025-02-11 15:09:00+00:00,short,0.0770644936897491,8,0.040468855732694736,0.3866909421764739,0.08623197485361526,sideways,0.9792880487237867,15,medium,above
2025-02-11 19:11:00+00:00,2025-02-11 19:16:00+00:00,long,0.01488784490175643,5,0.02318131977200346,0.2636270175039842,0.0717100035593329,sideways,0.37491983319166694,19,low,above
2025-02-11 20:06:00+00:00,2025-02-11 20:12:00+00:00,long,0.009910966484416583,6,0.019517524712522345,0.20024693837132476,0.18566731947009854,sideways,6.798797548464459,20,low,above
2025-02-11 21:00:00+00:00,2025-02-12 14:44:00+00:00,short,0.7568371478145819,15,0.03387589853755541,0.31700163147606253,0.10130243925855187,sideways,5.464462092539277,21,medium,above
2025-02-12 17:32:00+00:00,2025-02-12 17:34:00+00:00,long,0.0494837843660445,2,0.033790166216466654,0.5824811220706532,0.4230315856811497,sideways,0.9697056435302103,17,medium,above
2025-02-12 17:37:00+00:00,2025-02-12 17:45:00+00:00,long,0.008285965232102122,8,0.03358064966702678,0.5283796454343335,0.42015691809375266,sideways,0.7655250819096735,17,medium,above
2025-02-12 19:27:00+00:00,2025-02-12 19:58:00+00:00,short,-0.1260134967087323,31,0.02691406684873923,0.3798496591060999,0.29297066288786144,sideways,3.36177177818013,19,low,above
2025-02-12 20:15:00+00:00,2025-02-12 20:23:00+00:00,long,0.016533306827026806,8,0.026292123131243805,0.2703445691274247,0.3394951698034833,sideways,1.9322084641977542,20,low,above
2025-02-13 16:25:00+00:00,2025-02-13 16:36:00+00:00,long,-0.01812340390476841,11,0.026056512068538436,0.4377272011392202,0.2101790116601417,sideways,1.390649909613154,16,low,above
2025-02-13 17:43:00+00:00,2025-02-13 17:44:00+00:00,long,0.023088213467015173,1,0.01966738836965986,0.28281085055551786,0.08637182734819775,sideways,1.357883953260878,17,low,above
2025-02-14 15:01:00+00:00,2025-02-14 15:14:00+00:00,long,0.06882312456983897,13,0.02638336821308273,0.2558648863315012,-0.00641318113195837,sideways,0.9436374336172854,15,low,near
2025-02-14 15:49:00+00:00,2025-02-14 16:00:00+00:00,short,0.0019330635781300565,11,0.027776672649958232,0.2943731070321177,0.01310473480912551,sideways,0.616938064724298,15,low,near
2025-02-14 17:48:00+00:00,2025-02-14 18:01:00+00:00,short,-0.028215223097127762,13,0.02337949943756814,0.24719731055701644,-0.0852234976875652,sideways,0.9501895250106267,17,low,below
2025-02-14 18:27:00+00:00,2025-02-14 18:29:00+00:00,long,0.03032415189956339,2,0.017392516543799474,0.2384001018013272,-0.059044781685337076,sideways,1.2436548223350254,18,low,below
2025-02-18 18:51:00+00:00,2025-02-18 18:58:00+00:00,short,0.022956088282555243,7,0.02175323610570789,0.28810420105745155,-0.0495821917089494,sideways,1.0435605147169789,18,low,near
2025-02-18 20:18:00+00:00,2025-02-18 20:20:00+00:00,long,0.018043139506285222,2,0.017788895267774718,0.14414170266096013,-0.04716969532779157,sideways,1.1899279506796405,20,low,near
2025-02-18 20:43:00+00:00,2025-02-18 20:45:00+00:00,long,0.03608627901254824,2,0.023491230331219106,0.33746850854358046,-0.04553647418530635,sideways,2.6223992830505614,20,low,near
2025-02-19 14:49:00+00:00,2025-02-19 14:54:00+00:00,long,0.04622689946396363,5,0.03198963288045688,1.0348167642839525,-0.040201190027302464,sideways,0.940424735634657,14,low,near
2025-02-19 15:55:00+00:00,2025-02-19 16:00:00+00:00,long,0.008193363375652574,5,0.020025750570608347,0.2639187712680804,0.038004224721606306,sideways,0.6240209719901793,15,low,near
2025-02-19 17:12:00+00:00,2025-02-19 17:36:00+00:00,long,-0.06867794947263972,24,0.016552787413716987,0.19234684523284798,0.1752946150376754,sideways,0.6451321916936612,17,low,above
2025-02-19 17:43:00+00:00,2025-02-19 18:01:00+00:00,short,-0.03762350323888164,18,0.017819753040264237,0.21900217365552027,0.12299169930305527,sideways,0.6343468224877845,17,low,above
2025-02-19 18:51:00+00:00,2025-02-19 19:03:00+00:00,long,0.009809531594884291,12,0.01898027583468516,0.19454333567069984,0.14793053078964324,sideways,0.5010131349972585,18,low,above
2025-02-19 19:12:00+00:00,2025-02-19 19:30:00+00:00,short,-0.13891158686061278,18,0.025295916699741208,0.3438103231353852,0.17882653043217253,sideways,0.9957772601923305,19,low,above
2025-02-20 15:36:00+00:00,2025-02-20 16:00:00+00:00,long,-0.14458939896815348,24,0.046111343226124514,0.6054415489592794,-0.0923251956654124,sideways,1.5936319561830703,15,medium,below
2025-02-20 16:08:00+00:00,2025-02-20 16:15:00+00:00,short,0.031249486028184226,7,0.047276008148362976,0.6022487385575672,-0.14693136345227847,sideways,1.1173242633046538,16,medium,below
2025-02-20 17:49:00+00:00,2025-02-20 18:07:00+00:00,long,-0.06735905663797226,18,0.027703768423822696,0.39986616342438325,-0.018121159289505896,sideways,0.6453203694937801,17,low,near
2025-02-20 18:14:00+00:00,2025-02-20 18:16:00+00:00,short,0.05431745718700309,2,0.030012537506866156,0.38860823926191235,-0.02478969270617778,sideways,0.8369969748944718,18,low,near
2025-02-20 19:31:00+00:00,2025-02-20 19:42:00+00:00,long,0.01640528509641026,11,0.024748685131526067,0.30660799518108506,0.05711279198363947,sideways,1.2599250961467472,19,low,above
2025-02-21 16:01:00+00:00,2025-02-21 16:03:00+00:00,short,0.08565874872334955,2,0.03874881748568122,0.7695118754695136,-0.13062588042637022,sideways,3.2684043489037826,16,medium,below
2025-02-21 19:52:00+00:00,2025-02-21 19:54:00+00:00,short,0.08824068061867862,2,0.04821722905235172,0.6470163117498807,-0.710685084125175,sideways,1.025289999276637,19,medium,below
2025-02-21 20:44:00+00:00,2025-02-21 20:51:00+00:00,long,0.05666288914072393,7,0.04795275553058167,0.7002853218345078,-0.6752277442414861,sideways,3.0852474977068294,20,medium,below
2025-02-24 17:57:00+00:00,2025-02-24 18:08:00+00:00,long,0.014145801609299902,11,0.04272388702853798,0.5175807926113989,0.24584169952767831,sideways,2.1861833985103387,17,medium,above
2025-02-24 18:46:00+00:00,2025-02-24 19:03:00+00:00,long,-0.02661521059285077,17,0.031419018469055586,0.4228325025455071,0.2694231448790331,sideways,0.9000125318674166,18,low,above
2025-02-25 15:39:00+00:00,2025-02-25 16:12:00+00:00,short,0.028701671450270805,33,0.08552615711150768,1.046126955262317,-0.23908094336478838,sideways,0.6184808319691126,15,high,below
2025-02-25 17:21:00+00:00,2025-02-25 17:47:00+00:00,long,0.28195647402455837,26,0.05366458998125593,0.5295991802150475,-0.1079509820367854,sideways,0.9920657971776182,17,medium,below
2025-02-25 19:34:00+00:00,2025-02-25 19:35:00+00:00,short,0.09007568040813041,1,0.04710392857443333,0.5977103487108859,0.10099488520856933,sideways,0.7541375249465111,19,medium,above
2025-02-25 19:37:00+00:00,2025-02-25 19:57:00+00:00,short,-0.15818790703934216,20,0.056202384358146604,0.7849970926218084,0.14860280781943258,sideways,0.9232165634125512,19,medium,above
2025-02-25 20:10:00+00:00,2025-02-25 20:14:00+00:00,long,0.05850293018987429,4,0.056557635713110725,0.6337699096042202,0.22115774053682577,sideways,1.7467670669568627,20,medium,above
2025-02-26 14:30:00+00:00,2025-02-26 14:42:00+00:00,short,-0.056288330672948916,12,0.08909398590991621,0.8946912287697496,0.0,sideways,2.0576106603022337,14,high,near
2025-02-26 16:00:00+00:00,2025-02-26 16:16:00+00:00,short,-0.021698853299056964,16,0.04925282025480997,0.5570893676079058,0.3043601491969716,uptrend,1.321962717500008,16,medium,above
2025-02-26 16:23:00+00:00,2025-02-26 16:36:00+00:00,long,-0.03505608974357921,13,0.04077595581501873,0.4450627954108659,0.24523284063638728,sideways,1.6829393550336078,16,medium,above
2025-02-26 19:56:00+00:00,2025-02-26 20:06:00+00:00,long,-0.04043535397783016,10,0.03821983354112423,0.6659623961009068,-0.44702988816641387,sideways,1.0578642111871805,19,medium,below
2025-02-27 16:11:00+00:00,2025-02-27 16:25:00+00:00,short,-0.13118283186732693,14,0.08258992390915365,1.004303343622705,0.04517109421083722,sideways,0.892082277566753,16,high,near
2025-02-27 18:43:00+00:00,2025-02-27 18:53:00+00:00,long,0.04712138806144406,10,0.0454336730400757,0.5687153545480802,0.020270694016095957,sideways,1.5025653434202275,18,medium,near
2025-02-28 15:00:00+00:00,2025-02-28 15:03:00+00:00,short,0.17900066485961874,3,0.11848748091268843,1.5496731188613853,0.2527230567925474,uptrend,2.441600666170751,15,high,above
2025-02-28 15:43:00+00:00,2025-02-28 15:45:00+00:00,long,0.1354044249143982,2,0.08272322264964753,0.8873904951322441,0.17797538837546265,sideways,0.3820457362650747,15,high,above
2025-02-28 16:11:00+00:00,2025-02-28 16:21:00+00:00,long,-0.0340211271199542,10,0.06524523157451997,0.9150674333749831,0.2508271674200337,sideways,0.8364179471181356,16,high,above
2025-02-28 18:55:00+00:00,2025-02-28 19:06:00+00:00,long,-0.013657886189966106,11,0.08260298358758106,1.0002910784575134,-0.13737506235045432,sideways,0.8557300745601828,18,high,below
2025-02-28 19:18:00+00:00,2025-02-28 19:21:00+00:00,short,0.07858546168959535,3,0.07126017401066509,1.168882501515011,-0.06578723491418378,sideways,0.8613146097952138,19,high,below
2025-02-28 20:21:00+00:00,2025-02-28 20:25:00+00:00,long,0.12075651404857002,4,0.0769962485300276,0.9599911309568684,0.3229420244010296,sideways,1.0955255300410285,20,high,above
2025-03-03 15:21:00+00:00,2025-03-03 15:39:00+00:00,short,-0.09270998415213949,18,0.10500532276167186,1.1171556606632267,-0.13085728350279732,sideways,0.6219451682178967,15,high,below
2025-03-03 16:19:00+00:00,2025-03-03 16:25:00+00:00,short,0.047165043964558784,6,0.08633128149349714,1.170628729614871,-0.017895400286158342,sideways,1.194013536679347,16,high,near
2025-03-03 17:35:00+00:00,2025-03-03 17:39:00+00:00,long,0.04465338860242252,4,0.04895022410945849,0.6389372646977645,-0.0208976551633459,sideways,0.8476760316564217,17,medium,near
2025-03-03 18:48:00+00:00,2025-03-03 18:55:00+00:00,short,0.059215358293651654,7,0.09719503963115575,1.2955494374772534,-0.6184827317341269,sideways,6.672354112972275,18,high,below
2025-03-03 19:17:00+00:00,2025-03-03 19:23:00+00:00,long,0.06114130434782261,6,0.06509729231366136,0.8110304326814705,-0.5784161292461506,sideways,0.9266771638431368,19,high,below
2025-03-04 15:53:00+00:00,2025-03-04 16:00:00+00:00,long,0.15342236479654048,7,0.14889939378240977,1.8591776035109986,-0.4567263733924559,sideways,1.587513099423232,15,high,below
2025-03-04 17:50:00+00:00,2025-03-04 18:03:00+00:00,long,0.06562618389376329,13,0.12174096766854423,1.067137822972396,0.16881778728051908,sideways,1.1087563598998988,17,high,above
2025-03-05 14:40:00+00:00,2025-03-05 14:47:00+00:00,short,0.1745834197607654,7,0.1558545944824756,1.8188771299749384,0.21277318090515665,sideways,0.37142407427942215,14,high,above
2025-03-05 15:38:00+00:00,2025-03-05 15:42:00+00:00,short,0.16272547865525677,4,0.11152135957384866,1.7729693551780668,0.040085890692035595,sideways,0.6563978920839585,15,high,near
2025-03-05 18:30:00+00:00,2025-03-05 18:33:00+00:00,long,0.09328197066800215,3,0.08763816466489167,1.087635554606693,0.2886907439536543,downtrend,0.7921872398104686,18,high,above
2025-03-05 19:37:00+00:00,2025-03-05 19:42:00+00:00,long,0.14251128929791967,5,0.0926323380436448,1.3133458869359484,0.7055935570445425,sideways,0.753594961974581,19,high,above
2025-03-06 14:50:00+00:00,2025-03-06 14:53:00+00:00,short,0.11120571319351846,3,0.12442256185197234,1.4389214634392455,0.13549797571255734,sideways,0.9861168992286214,14,high,above
2025-03-06 15:03:00+00:00,2025-03-06 15:25:00+00:00,short,-0.2845710516265809,22,0.11543936395514147,1.3374801653490278,0.20692843626096405,sideways,1.938147568899915,15,high,above
2025-03-06 19:41:00+00:00,2025-03-06 19:55:00+00:00,short,-0.17495669821718796,14,0.08466404564870371,1.065942032754959,-0.5311424251714663,sideways,0.9380953465789197,19,high,below
2025-03-06 20:23:00+00:00,2025-03-06 20:27:00+00:00,long,0.1481713666311668,4,0.10598037147316453,1.1709261404838092,-0.452933998219697,sideways,1.377854034363226,20,high,below
2025-03-07 17:00:00+00:00,2025-03-07 17:06:00+00:00,short,0.16822709777427614,6,0.09661419373671894,1.1732905844509578,-0.47753033003562195,sideways,1.0519935866414178,17,high,below
2025-03-07 19:43:00+00:00,2025-03-07 19:57:00+00:00,long,-0.02084165552217465,14,0.09066120152144218,1.1677310396237583,0.7796658597258106,sideways,1.3050495032424294,19,high,above
2025-03-07 20:36:00+00:00,2025-03-07 20:45:00+00:00,long,-0.03831171089699881,9,0.08322691881524674,1.268764513280419,0.5732820855842372,sideways,0.99482844273762,20,high,above
2025-03-10 15:19:00+00:00,2025-03-10 15:22:00+00:00,long,0.09571413378710592,3,0.1007821718499157,1.2324288260659924,-0.3060368944731784,sideways,0.7783671457856843,15,high,below
2025-03-10 19:44:00+00:00,2025-03-10 19:47:00+00:00,long,0.22176517929000106,3,0.15082587090098723,2.2453342713100963,-0.6182007258271262,sideways,1.5075656563446476,19,high,below
2025-03-11 17:42:00+00:00,2025-03-11 17:55:00+00:00,short,-0.14635203989448176,13,0.09432479311965228,1.0888234737296512,-0.6020339282030454,sideways,0.9959546607902706,17,high,below
2025-03-11 19:02:00+00:00,2025-03-11 19:06:00+00:00,long,0.28577552332642586,4,0.12899830575939922,1.8370287010959698,0.46738730159659925,sideways,0.945227688779201,19,high,above
2025-03-12 15:18:00+00:00,2025-03-12 15:21:00+00:00,short,0.14929668669281249,3,0.10388582529460896,1.4575234255196101,-0.6383078531258676,sideways,2.9526208369288254,15,high,below
2025-03-12 15:24:00+00:00,2025-03-12 15:57:00+00:00,short,-0.33432191965490077,33,0.10675961945845952,1.546409794829911,-0.5393849907942833,sideways,1.4818374083441612,15,high,below
2025-03-12 17:44:00+00:00,2025-03-12 17:46:00+00:00,long,0.09186814433306267,2,0.06699594684075813,0.8575875046231812,0.22257365865133544,sideways,0.9663810930576071,17,high,above
2025-03-12 17:49:00+00:00,2025-03-12 18:10:00+00:00,long,-0.23376577026712475,21,0.07067654414145232,0.9698365178499538,0.16573356271651685,sideways,1.1914940555195532,17,high,above
2025-03-13 14:53:00+00:00,2025-03-13 15:05:00+00:00,short,0.11956398449939343,12,0.09219328251107609,0.9924156194425336,0.061448264609365914,sideways,0.7121857031719467,14,high,above
2025-03-13 16:09:00+00:00,2025-03-13 16:14:00+00:00,short,0.15347946986385974,5,0.08670300303863807,1.1740492768900992,-0.3124470428042829,sideways,0.9611087511575732,16,high,below
2025-03-13 17:52:00+00:00,2025-03-13 18:18:00+00:00,short,-0.2015031042370108,26,0.06491148904829001,0.8472009932928641,-0.6046976711252535,sideways,1.137609508110925,17,high,below
2025-03-13 18:53:00+00:00,2025-03-13 18:55:00+00:00,long,0.13745455860809663,2,0.07896273482896843,0.965595470163233,-0.17947749967601737,sideways,0.763174186144833,18,high,below
2025-03-13 19:59:00+00:00,2025-03-14 13:57:00+00:00,short,-1.2764954397925576,29,0.09424126489093798,1.3215696380720785,-0.3154777704991345,sideways,4.745938654605373,19,high,below
2025-03-14 14:00:00+00:00,2025-03-14 14:06:00+00:00,long,0.29457726366461934,6,0.10534857881866727,1.7238055084488293,-0.14666615647172446,sideways,6.1872641981122545,14,high,below
2025-03-14 17:26:00+00:00,2025-03-14 17:31:00+00:00,long,0.04541528268786621,5,0.05993672391706177,0.8266063433351363,0.33794810382669754,sideways,0.9496584543835823,17,medium,above
2025-03-14 18:57:00+00:00,2025-03-14 19:18:00+00:00,long,0.15585063275356248,21,0.05014319174462612,0.764446371666329,0.2605270134999742,sideways,1.1410312062634167,18,medium,above
2025-03-14 19:28:00+00:00,2025-03-14 19:32:00+00:00,long,0.06228755494652738,4,0.04903683101259432,0.5445214777092527,0.31122151459562597,sideways,1.9404711555797445,19,medium,above
2025-03-14 19:49:00+00:00,2025-03-14 19:59:00+00:00,short,-0.04888758521994774,10,0.0642878094679356,0.741499102366047,0.39230057027081966,sideways,1.4346643851390668,19,high,above
2025-03-17 14:02:00+00:00,2025-03-17 14:07:00+00:00,long,0.07791471879867728,5,0.09197731366239634,1.1935392607562294,-0.05040924493201854,sideways,0.86973700164313,14,high,below
2025-03-17 14:28:00+00:00,2025-03-17 14:38:00+00:00,long,0.01152253177103546,10,0.08198520301603533,0.8760475055724045,-0.025969777982991004,sideways,0.9056652968683576,14,high,near
2025-03-17 15:17:00+00:00,2025-03-17 15:26:00+00:00,short,0.030167813775372476,9,0.06899294030668007,1.0042675120495008,-0.015558281024205043,sideways,0.9125641910687875,15,high,near
2025-03-17 15:51:00+00:00,2025-03-17 15:58:00+00:00,short,0.05471208254113069,7,0.06251289793909755,0.797070968573099,-0.125959528201337,sideways,0.4039725411994753,15,high,below
2025-03-17 19:29:00+00:00,2025-03-17 19:32:00+00:00,short,0.032510609881453156,3,0.04074746787537572,0.43810063289561485,0.5266030949483581,sideways,1.0614606623656833,19,medium,above
2025-03-18 15:38:00+00:00,2025-03-18 15:41:00+00:00,short,0.0962989559081362,3,0.06653248055770433,0.8906513602789708,-0.12540021357967385,sideways,0.6409438183753149,15,high,below
2025-03-18 16:43:00+00:00,2025-03-18 16:55:00+00:00,long,-0.05352459455119085,12,0.06217391415164913,0.9614524051454499,-0.11279570666768671,sideways,0.41737472056422414,16,high,below
2025-03-18 17:56:00+00:00,2025-03-18 18:18:00+00:00,long,-0.0820286030172146,22,0.04947955144110471,0.6304473417583453,-0.04225680582962243,sideways,1.3516200331710664,17,medium,near
2025-03-18 19:19:00+00:00,2025-03-18 19:27:00+00:00,short,0.039184952978066345,8,0.05116435288848981,0.77548146346231,0.07826846144166058,sideways,1.2222241689150968,19,medium,above
2025-03-19 14:29:00+00:00,2025-03-19 15:01:00+00:00,long,-0.11486678004535289,32,0.05514810090703105,0.5151962162810122,0.11331447837856826,sideways,1.4228644534451145,14,medium,above
2025-03-19 16:13:00+00:00,2025-03-19 16:23:00+00:00,long,0.03007093202200828,10,0.037941177213813855,0.462866857546973,0.1732906476813606,sideways,0.8169660041270849,16,medium,above
2025-03-19 16:53:00+00:00,2025-03-19 17:01:00+00:00,short,0.045994091528245296,8,0.029935330285591588,0.4022157513894513,0.15133944856500606,sideways,1.1423081794523136,16,low,above
2025-03-19 18:28:00+00:00,2025-03-19 18:30:00+00:00,long,0.1435152374202886,2,0.07824491242280307,0.9884044903249166,0.000738511404354659,sideways,0.7624138597836896,18,high,near
2025-03-20 17:05:00+00:00,2025-03-20 17:16:00+00:00,short,0.06175235541127089,11,0.05382536937990357,0.8235875790931866,-0.1565751943517405,sideways,1.2760489757712492,17,medium,below
2025-03-21 14:22:00+00:00,2025-03-21 14:35:00+00:00,short,0.009822656403468688,13,0.08399264193738516,1.0933624468746392,0.08861340360313164,sideways,2.2551211241151896,14,high,above
2025-03-21 14:41:00+00:00,2025-03-21 14:45:00+00:00,long,0.09744149040784578,4,0.06810176825016483,0.793101250477965,-0.03576504277893649,sideways,1.3977358196955159,14,high,near
2025-03-21 15:14:00+00:00,2025-03-21 15:34:00+00:00,long,-0.07840380905148603,20,0.05539236117791805,0.8674422269238051,0.13830020400748985,sideways,0.8460572049096191,15,medium,above
2025-03-21 16:37:00+00:00,2025-03-21 16:40:00+00:00,long,0.08544422094451942,3,0.0559316344513151,0.7823402455577583,0.2707461785002925,sideways,0.7626468387357318,16,medium,above
2025-03-24 14:06:00+00:00,2025-03-24 14:12:00+00:00,long,0.052420975379630086,6,0.044778746040340434,0.3853221338216893,0.07048017427584023,sideways,0.7265641815084846,14,medium,above
2025-03-24 14:39:00+00:00,2025-03-24 14:43:00+00:00,long,0.04887033403109253,4,0.04336422152286705,0.47827216066205086,0.09649007360758956,sideways,0.8730190025587743,14,medium,above
2025-03-24 15:26:00+00:00,2025-03-24 15:35:00+00:00,long,0.017432536085348893,9,0.02240080886967409,0.27419503747752194,0.19217066665554455,sideways,1.3669990493611868,15,low,above
2025-03-24 17:29:00+00:00,2025-03-24 17:46:00+00:00,short,-0.013960387400757668,17,0.03066548668153954,0.3432373527669166,0.03382320170506691,sideways,1.2028275034237774,17,low,near
2025-03-25 14:57:00+00:00,2025-03-25 15:02:00+00:00,long,0.031238067587779916,5,0.030828770267684193,0.4545793753720273,0.11366073316230212,sideways,0.7345817228865867,14,low,above
2025-03-25 15:12:00+00:00,2025-03-25 15:22:00+00:00,long,0.0,10,0.026525863523151765,0.37424560886562014,0.09583499574936052,sideways,0.7157185325921355,15,low,above
2025-03-25 17:41:00+00:00,2025-03-25 17:46:00+00:00,short,0.03480258235160072,5,0.03239498942250269,0.40990713947797175,-0.0869155589796657,sideways,0.7944819772914705,17,medium,below
2025-03-25 19:03:00+00:00,2025-03-25 19:14:00+00:00,short,0.03146220009053735,11,0.03275809749327055,0.510166539682537,-0.10686657821622435,sideways,2.1247925523825897,19,medium,below
