strategy_idx,sr_period,min_touches,entry_zone,exit_zone,min_range,total_trades,avg_return_bps,win_rate,long_trades,short_trades,long_return_bps,short_return_bps
277,10,4,0.0025,0.003,0.003,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
278,10,4,0.0025,0.003,0.004,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
279,10,4,0.0025,0.003,0.005,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
280,10,4,0.003,0.001,0.002,3120,-0.6869158671569815,0.49038461538461536,2324,796,-0.6722096644968215,-0.7298520668833771
281,10,4,0.003,0.001,0.003,2786,-0.717080019990024,0.48600143575017946,1990,796,-0.7119712012326828,-0.7298520668833771
282,10,4,0.003,0.001,0.004,2218,-0.9151007518795066,0.478809738503156,1422,796,-1.018798328009548,-0.7298520668833771
283,10,4,0.003,0.001,0.005,1675,-0.8273568718491706,0.4823880597014925,911,764,-0.9754415114181849,-0.6507795071274797
284,10,4,0.003,0.0015,0.002,2222,-0.8709972553738415,0.472997299729973,1547,675,-0.7434824122778028,-1.1632423846620965
285,10,4,0.003,0.0015,0.003,2222,-0.8709972553738415,0.472997299729973,1547,675,-0.7434824122778028,-1.1632423846620965
286,10,4,0.003,0.0015,0.004,1940,-0.8653583651204233,0.46855670103092784,1265,675,-0.7064083942187399,-1.1632423846620965
287,10,4,0.003,0.0015,0.005,1547,-0.9326500566938697,0.4673561732385262,872,675,-0.7541525551129599,-1.1632423846620965
288,10,4,0.003,0.002,0.002,1433,-0.3701103294632063,0.4933705512909979,905,528,-0.3231161587583182,-0.4506590500842737
289,10,4,0.003,0.002,0.003,1433,-0.3701103294632063,0.4933705512909979,905,528,-0.3231161587583182,-0.4506590500842737
290,10,4,0.003,0.002,0.004,1433,-0.3701103294632063,0.4933705512909979,905,528,-0.3231161587583182,-0.4506590500842737
291,10,4,0.003,0.002,0.005,1285,-0.5523759328596165,0.4840466926070039,757,528,-0.6233224508323786,-0.4506590500842737
292,10,4,0.003,0.0025,0.002,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
293,10,4,0.003,0.0025,0.003,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
294,10,4,0.003,0.0025,0.004,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
295,10,4,0.003,0.0025,0.005,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
296,10,4,0.003,0.003,0.002,590,-1.0301144868493257,0.4694915254237288,305,285,-1.0384647915989509,-1.0211781958014814
297,10,4,0.003,0.003,0.003,590,-1.0301144868493257,0.4694915254237288,305,285,-1.0384647915989509,-1.0211781958014814
298,10,4,0.003,0.003,0.004,590,-1.0301144868493257,0.4694915254237288,305,285,-1.0384647915989509,-1.0211781958014814
299,10,4,0.003,0.003,0.005,590,-1.0301144868493257,0.4694915254237288,305,285,-1.0384647915989509,-1.0211781958014814
300,15,2,0.001,0.001,0.002,3117,-0.8998828297653211,0.47866538338145653,1619,1498,-0.8244558265277969,-0.9814024013551419
301,15,2,0.001,0.001,0.003,2689,-1.027563961571564,0.4730383042023057,1274,1415,-1.0020813293313198,-1.0505073350514729
302,15,2,0.001,0.001,0.004,2049,-0.9244405503462442,0.47242557345046365,969,1080,-1.1696936051631488,-0.7043940594966324
303,15,2,0.001,0.001,0.005,1503,-0.8398662714620632,0.46773120425815035,717,786,-0.9864075154266927,-0.7061893351737181
304,15,2,0.001,0.0015,0.002,1747,-1.0122995080177632,0.4527761877504293,850,897,-0.8892243085866923,-1.1289259511798706
305,15,2,0.001,0.0015,0.003,1747,-1.0122995080177632,0.4527761877504293,850,897,-0.8892243085866923,-1.1289259511798706
306,15,2,0.001,0.0015,0.004,1683,-0.9911415369394114,0.45513963161021986,814,869,-0.8531430469227889,-1.1204059453094122
307,15,2,0.001,0.0015,0.005,1360,-0.959102203112833,0.45,658,702,-0.6934504182737676,-1.2081034487312163
308,15,2,0.001,0.002,0.002,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
309,15,2,0.001,0.002,0.003,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
310,15,2,0.001,0.002,0.004,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
311,15,2,0.001,0.002,0.005,1027,-0.5462398056539771,0.45569620253164556,497,530,-0.5127286943385767,-0.5776643760761547
312,15,2,0.001,0.0025,0.002,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
313,15,2,0.001,0.0025,0.003,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
314,15,2,0.001,0.0025,0.004,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
315,15,2,0.001,0.0025,0.005,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
316,15,2,0.001,0.003,0.002,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
317,15,2,0.001,0.003,0.003,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
318,15,2,0.001,0.003,0.004,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
319,15,2,0.001,0.003,0.005,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
320,15,2,0.0015,0.001,0.002,3269,-0.8119754584842751,0.482104619149587,1917,1352,-0.7704791732052136,-0.8708130168274408
321,15,2,0.0015,0.001,0.003,2874,-0.8518108929436765,0.477035490605428,1522,1352,-0.8349312139089528,-0.8708130168274408
322,15,2,0.0015,0.001,0.004,2088,-0.9482451271102884,0.47270114942528735,990,1098,-1.2085493296874235,-0.7135446165899205
323,15,2,0.0015,0.001,0.005,1503,-0.8398662714620632,0.46773120425815035,717,786,-0.9864075154266927,-0.7061893351737181
324,15,2,0.0015,0.0015,0.002,2084,-1.0858148348260945,0.4611324376199616,1110,974,-0.9850466004368996,-1.2006533770971488
325,15,2,0.0015,0.0015,0.003,2084,-1.0858148348260945,0.4611324376199616,1110,974,-0.9850466004368996,-1.2006533770971488
326,15,2,0.0015,0.0015,0.004,1749,-1.0182483024532123,0.45740423098913663,846,903,-0.9083784974511199,-1.121182804149525
327,15,2,0.0015,0.0015,0.005,1360,-0.959102203112833,0.45,658,702,-0.6934504182737676,-1.2081034487312163
328,15,2,0.0015,0.002,0.002,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
329,15,2,0.0015,0.002,0.003,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
330,15,2,0.0015,0.002,0.004,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
331,15,2,0.0015,0.002,0.005,1027,-0.5462398056539771,0.45569620253164556,497,530,-0.5127286943385767,-0.5776643760761547
332,15,2,0.0015,0.0025,0.002,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
333,15,2,0.0015,0.0025,0.003,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
334,15,2,0.0015,0.0025,0.004,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
335,15,2,0.0015,0.0025,0.005,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
336,15,2,0.0015,0.003,0.002,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
337,15,2,0.0015,0.003,0.003,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
338,15,2,0.0015,0.003,0.004,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
339,15,2,0.0015,0.003,0.005,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
340,15,2,0.002,0.001,0.002,3305,-0.7343798760367646,0.4898638426626324,2137,1168,-0.643747709213264,-0.9002025990691449
341,15,2,0.002,0.001,0.003,2927,-0.7645554760865381,0.4865049538776905,1759,1168,-0.6744839356410094,-0.9002025990691449
342,15,2,0.002,0.001,0.004,2233,-0.9087264846552308,0.47917599641737574,1117,1116,-0.973003277334466,-0.8443920962836301
343,15,2,0.002,0.001,0.005,1550,-0.7923552692734342,0.4703225806451613,739,811,-0.8904691237919039,-0.702951892591376
344,15,2,0.002,0.0015,0.002,2224,-0.9597859017384726,0.4698741007194245,1309,915,-0.7405203902877574,-1.2734673820543043
345,15,2,0.002,0.0015,0.003,2224,-0.9597859017384726,0.4698741007194245,1309,915,-0.7405203902877574,-1.2734673820543043
346,15,2,0.002,0.0015,0.004,1915,-0.9665986076411458,0.46475195822454307,1000,915,-0.6858136790531059,-1.2734673820543043
347,15,2,0.002,0.0015,0.005,1416,-0.9033579500761482,0.4540960451977401,683,733,-0.6003698363370342,-1.185678388935377
348,15,2,0.002,0.002,0.002,1281,-0.49153393655267086,0.47384855581576896,659,622,-0.19755418506000624,-0.8030012295328409
349,15,2,0.002,0.002,0.003,1281,-0.49153393655267086,0.47384855581576896,659,622,-0.19755418506000624,-0.8030012295328409
350,15,2,0.002,0.002,0.004,1281,-0.49153393655267086,0.47384855581576896,659,622,-0.19755418506000624,-0.8030012295328409
351,15,2,0.002,0.002,0.005,1118,-0.5105446939838638,0.46153846153846156,539,579,-0.41855649339738293,-0.596177923890795
352,15,2,0.002,0.0025,0.002,683,-0.5223929202815385,0.465592972181552,322,361,-0.1816514273481491,-0.8263230053910986
353,15,2,0.002,0.0025,0.003,683,-0.5223929202815385,0.465592972181552,322,361,-0.1816514273481491,-0.8263230053910986
354,15,2,0.002,0.0025,0.004,683,-0.5223929202815385,0.465592972181552,322,361,-0.1816514273481491,-0.8263230053910986
355,15,2,0.002,0.0025,0.005,683,-0.5223929202815385,0.465592972181552,322,361,-0.1816514273481491,-0.8263230053910986
356,15,2,0.002,0.003,0.002,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
357,15,2,0.002,0.003,0.003,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
358,15,2,0.002,0.003,0.004,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
359,15,2,0.002,0.003,0.005,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
360,15,2,0.0025,0.001,0.002,3222,-0.802271175202063,0.48324022346368717,2259,963,-0.7324544623218583,-0.9660468287808611
361,15,2,0.0025,0.001,0.003,2874,-0.843981622138202,0.4780793319415449,1911,963,-0.782469955996454,-0.9660468287808611
362,15,2,0.0025,0.001,0.004,2258,-1.067167141061783,0.46988485385296724,1295,963,-1.1423631725108392,-0.9660468287808611
363,15,2,0.0025,0.001,0.005,1642,-1.01811319573627,0.4701583434835566,826,816,-1.1602595087450862,-0.874224893597443
364,15,2,0.0025,0.0015,0.002,2238,-1.056155527336491,0.4647006255585344,1458,780,-0.8661200596037715,-1.4113756708676524
365,15,2,0.0025,0.0015,0.003,2238,-1.056155527336491,0.4647006255585344,1458,780,-0.8661200596037715,-1.4113756708676524
366,15,2,0.0025,0.0015,0.004,1943,-1.0777952798883708,0.4590838908903757,1163,780,-0.8540698242014922,-1.4113756708676524
367,15,2,0.0025,0.0015,0.005,1515,-1.1416889916894055,0.45544554455445546,775,740,-0.9230427235775845,-1.3706766373470558
368,15,2,0.0025,0.002,0.002,1397,-0.6253666535274558,0.47315676449534716,810,587,-0.4720165075420835,-0.8369741803556529
369,15,2,0.0025,0.002,0.003,1397,-0.6253666535274558,0.47315676449534716,810,587,-0.4720165075420835,-0.8369741803556529
370,15,2,0.0025,0.002,0.004,1397,-0.6253666535274558,0.47315676449534716,810,587,-0.4720165075420835,-0.8369741803556529
371,15,2,0.0025,0.002,0.005,1247,-0.8428952434752514,0.4595028067361668,660,587,-0.8481614011285913,-0.8369741803556529
372,15,2,0.0025,0.0025,0.002,846,-0.8527062797581942,0.46926713947990545,429,417,-0.7127963601037322,-0.9966423841509139
373,15,2,0.0025,0.0025,0.003,846,-0.8527062797581942,0.46926713947990545,429,417,-0.7127963601037322,-0.9966423841509139
374,15,2,0.0025,0.0025,0.004,846,-0.8527062797581942,0.46926713947990545,429,417,-0.7127963601037322,-0.9966423841509139
375,15,2,0.0025,0.0025,0.005,846,-0.8527062797581942,0.46926713947990545,429,417,-0.7127963601037322,-0.9966423841509139
376,15,2,0.0025,0.003,0.002,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
377,15,2,0.0025,0.003,0.003,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
378,15,2,0.0025,0.003,0.004,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
379,15,2,0.0025,0.003,0.005,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
380,15,2,0.003,0.001,0.002,3120,-0.6869158671569815,0.49038461538461536,2324,796,-0.6722096644968215,-0.7298520668833771
381,15,2,0.003,0.001,0.003,2786,-0.717080019990024,0.48600143575017946,1990,796,-0.7119712012326828,-0.7298520668833771
382,15,2,0.003,0.001,0.004,2218,-0.9151007518795066,0.478809738503156,1422,796,-1.018798328009548,-0.7298520668833771
383,15,2,0.003,0.001,0.005,1675,-0.8273568718491706,0.4823880597014925,911,764,-0.9754415114181849,-0.6507795071274797
384,15,2,0.003,0.0015,0.002,2222,-0.8709972553738415,0.472997299729973,1547,675,-0.7434824122778028,-1.1632423846620965
385,15,2,0.003,0.0015,0.003,2222,-0.8709972553738415,0.472997299729973,1547,675,-0.7434824122778028,-1.1632423846620965
386,15,2,0.003,0.0015,0.004,1940,-0.8653583651204233,0.46855670103092784,1265,675,-0.7064083942187399,-1.1632423846620965
387,15,2,0.003,0.0015,0.005,1547,-0.9326500566938697,0.4673561732385262,872,675,-0.7541525551129599,-1.1632423846620965
388,15,2,0.003,0.002,0.002,1433,-0.3701103294632063,0.4933705512909979,905,528,-0.3231161587583182,-0.4506590500842737
389,15,2,0.003,0.002,0.003,1433,-0.3701103294632063,0.4933705512909979,905,528,-0.3231161587583182,-0.4506590500842737
390,15,2,0.003,0.002,0.004,1433,-0.3701103294632063,0.4933705512909979,905,528,-0.3231161587583182,-0.4506590500842737
391,15,2,0.003,0.002,0.005,1285,-0.5523759328596165,0.4840466926070039,757,528,-0.6233224508323786,-0.4506590500842737
392,15,2,0.003,0.0025,0.002,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
393,15,2,0.003,0.0025,0.003,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
394,15,2,0.003,0.0025,0.004,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
395,15,2,0.003,0.0025,0.005,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
396,15,2,0.003,0.003,0.002,590,-1.0301144868493257,0.4694915254237288,305,285,-1.0384647915989509,-1.0211781958014814
397,15,2,0.003,0.003,0.003,590,-1.0301144868493257,0.4694915254237288,305,285,-1.0384647915989509,-1.0211781958014814
398,15,2,0.003,0.003,0.004,590,-1.0301144868493257,0.4694915254237288,305,285,-1.0384647915989509,-1.0211781958014814
399,15,2,0.003,0.003,0.005,590,-1.0301144868493257,0.4694915254237288,305,285,-1.0384647915989509,-1.0211781958014814
400,15,3,0.001,0.001,0.002,3116,-0.9008973993606858,0.47849807445442877,1619,1497,-0.8244558265277969,-0.9835686795319933
401,15,3,0.001,0.001,0.003,2689,-1.027563961571564,0.4730383042023057,1274,1415,-1.0020813293313198,-1.0505073350514729
402,15,3,0.001,0.001,0.004,2049,-0.9244405503462442,0.47242557345046365,969,1080,-1.1696936051631488,-0.7043940594966324
403,15,3,0.001,0.001,0.005,1503,-0.8398662714620632,0.46773120425815035,717,786,-0.9864075154266927,-0.7061893351737181
404,15,3,0.001,0.0015,0.002,1747,-1.0122995080177632,0.4527761877504293,850,897,-0.8892243085866923,-1.1289259511798706
405,15,3,0.001,0.0015,0.003,1747,-1.0122995080177632,0.4527761877504293,850,897,-0.8892243085866923,-1.1289259511798706
406,15,3,0.001,0.0015,0.004,1683,-0.9911415369394114,0.45513963161021986,814,869,-0.8531430469227889,-1.1204059453094122
407,15,3,0.001,0.0015,0.005,1360,-0.959102203112833,0.45,658,702,-0.6934504182737676,-1.2081034487312163
408,15,3,0.001,0.002,0.002,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
409,15,3,0.001,0.002,0.003,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
410,15,3,0.001,0.002,0.004,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
411,15,3,0.001,0.002,0.005,1027,-0.5462398056539771,0.45569620253164556,497,530,-0.5127286943385767,-0.5776643760761547
412,15,3,0.001,0.0025,0.002,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
413,15,3,0.001,0.0025,0.003,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
414,15,3,0.001,0.0025,0.004,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
415,15,3,0.001,0.0025,0.005,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
416,15,3,0.001,0.003,0.002,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
417,15,3,0.001,0.003,0.003,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
418,15,3,0.001,0.003,0.004,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
419,15,3,0.001,0.003,0.005,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
420,15,3,0.0015,0.001,0.002,3268,-0.8109202329123484,0.48225214198286415,1916,1352,-0.7686576839284208,-0.8708130168274408
421,15,3,0.0015,0.001,0.003,2874,-0.8518108929436765,0.477035490605428,1522,1352,-0.8349312139089528,-0.8708130168274408
422,15,3,0.0015,0.001,0.004,2088,-0.9482451271102884,0.47270114942528735,990,1098,-1.2085493296874235,-0.7135446165899205
423,15,3,0.0015,0.001,0.005,1503,-0.8398662714620632,0.46773120425815035,717,786,-0.9864075154266927,-0.7061893351737181
424,15,3,0.0015,0.0015,0.002,2084,-1.0858148348260945,0.4611324376199616,1110,974,-0.9850466004368996,-1.2006533770971488
425,15,3,0.0015,0.0015,0.003,2084,-1.0858148348260945,0.4611324376199616,1110,974,-0.9850466004368996,-1.2006533770971488
426,15,3,0.0015,0.0015,0.004,1749,-1.0182483024532123,0.45740423098913663,846,903,-0.9083784974511199,-1.121182804149525
427,15,3,0.0015,0.0015,0.005,1360,-0.959102203112833,0.45,658,702,-0.6934504182737676,-1.2081034487312163
428,15,3,0.0015,0.002,0.002,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
429,15,3,0.0015,0.002,0.003,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
430,15,3,0.0015,0.002,0.004,1033,-0.568667946091354,0.4530493707647628,500,533,-0.5253401864730902,-0.6093131239696502
431,15,3,0.0015,0.002,0.005,1027,-0.5462398056539771,0.45569620253164556,497,530,-0.5127286943385767,-0.5776643760761547
432,15,3,0.0015,0.0025,0.002,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
433,15,3,0.0015,0.0025,0.003,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
434,15,3,0.0015,0.0025,0.004,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
435,15,3,0.0015,0.0025,0.005,681,-0.5207594455424176,0.4654919236417034,322,359,-0.1816514273481491,-0.8249176122793379
436,15,3,0.0015,0.003,0.002,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
437,15,3,0.0015,0.003,0.003,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
438,15,3,0.0015,0.003,0.004,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
439,15,3,0.0015,0.003,0.005,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
440,15,3,0.002,0.001,0.002,3304,-0.7333126627342512,0.49001210653753025,2136,1168,-0.6420544953001894,-0.9002025990691449
441,15,3,0.002,0.001,0.003,2927,-0.7645554760865381,0.4865049538776905,1759,1168,-0.6744839356410094,-0.9002025990691449
442,15,3,0.002,0.001,0.004,2233,-0.9087264846552308,0.47917599641737574,1117,1116,-0.973003277334466,-0.8443920962836301
443,15,3,0.002,0.001,0.005,1550,-0.7923552692734342,0.4703225806451613,739,811,-0.8904691237919039,-0.702951892591376
444,15,3,0.002,0.0015,0.002,2224,-0.9597859017384726,0.4698741007194245,1309,915,-0.7405203902877574,-1.2734673820543043
445,15,3,0.002,0.0015,0.003,2224,-0.9597859017384726,0.4698741007194245,1309,915,-0.7405203902877574,-1.2734673820543043
446,15,3,0.002,0.0015,0.004,1915,-0.9665986076411458,0.46475195822454307,1000,915,-0.6858136790531059,-1.2734673820543043
447,15,3,0.002,0.0015,0.005,1416,-0.9033579500761482,0.4540960451977401,683,733,-0.6003698363370342,-1.185678388935377
448,15,3,0.002,0.002,0.002,1281,-0.49153393655267086,0.47384855581576896,659,622,-0.19755418506000624,-0.8030012295328409
449,15,3,0.002,0.002,0.003,1281,-0.49153393655267086,0.47384855581576896,659,622,-0.19755418506000624,-0.8030012295328409
450,15,3,0.002,0.002,0.004,1281,-0.49153393655267086,0.47384855581576896,659,622,-0.19755418506000624,-0.8030012295328409
451,15,3,0.002,0.002,0.005,1118,-0.5105446939838638,0.46153846153846156,539,579,-0.41855649339738293,-0.596177923890795
452,15,3,0.002,0.0025,0.002,683,-0.5223929202815385,0.465592972181552,322,361,-0.1816514273481491,-0.8263230053910986
453,15,3,0.002,0.0025,0.003,683,-0.5223929202815385,0.465592972181552,322,361,-0.1816514273481491,-0.8263230053910986
454,15,3,0.002,0.0025,0.004,683,-0.5223929202815385,0.465592972181552,322,361,-0.1816514273481491,-0.8263230053910986
455,15,3,0.002,0.0025,0.005,683,-0.5223929202815385,0.465592972181552,322,361,-0.1816514273481491,-0.8263230053910986
456,15,3,0.002,0.003,0.002,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
457,15,3,0.002,0.003,0.003,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
458,15,3,0.002,0.003,0.004,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
459,15,3,0.002,0.003,0.005,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
460,15,3,0.0025,0.001,0.002,3221,-0.8011975392342461,0.4833902514746973,2258,963,-0.7308920184931521,-0.9660468287808611
461,15,3,0.0025,0.001,0.003,2874,-0.843981622138202,0.4780793319415449,1911,963,-0.782469955996454,-0.9660468287808611
462,15,3,0.0025,0.001,0.004,2258,-1.067167141061783,0.46988485385296724,1295,963,-1.1423631725108392,-0.9660468287808611
463,15,3,0.0025,0.001,0.005,1642,-1.01811319573627,0.4701583434835566,826,816,-1.1602595087450862,-0.874224893597443
464,15,3,0.0025,0.0015,0.002,2238,-1.056155527336491,0.4647006255585344,1458,780,-0.8661200596037715,-1.4113756708676524
465,15,3,0.0025,0.0015,0.003,2238,-1.056155527336491,0.4647006255585344,1458,780,-0.8661200596037715,-1.4113756708676524
466,15,3,0.0025,0.0015,0.004,1943,-1.0777952798883708,0.4590838908903757,1163,780,-0.8540698242014922,-1.4113756708676524
467,15,3,0.0025,0.0015,0.005,1515,-1.1416889916894055,0.45544554455445546,775,740,-0.9230427235775845,-1.3706766373470558
468,15,3,0.0025,0.002,0.002,1397,-0.6253666535274558,0.47315676449534716,810,587,-0.4720165075420835,-0.8369741803556529
469,15,3,0.0025,0.002,0.003,1397,-0.6253666535274558,0.47315676449534716,810,587,-0.4720165075420835,-0.8369741803556529
470,15,3,0.0025,0.002,0.004,1397,-0.6253666535274558,0.47315676449534716,810,587,-0.4720165075420835,-0.8369741803556529
471,15,3,0.0025,0.002,0.005,1247,-0.8428952434752514,0.4595028067361668,660,587,-0.8481614011285913,-0.8369741803556529
472,15,3,0.0025,0.0025,0.002,846,-0.8527062797581942,0.46926713947990545,429,417,-0.7127963601037322,-0.9966423841509139
473,15,3,0.0025,0.0025,0.003,846,-0.8527062797581942,0.46926713947990545,429,417,-0.7127963601037322,-0.9966423841509139
474,15,3,0.0025,0.0025,0.004,846,-0.8527062797581942,0.46926713947990545,429,417,-0.7127963601037322,-0.9966423841509139
475,15,3,0.0025,0.0025,0.005,846,-0.8527062797581942,0.46926713947990545,429,417,-0.7127963601037322,-0.9966423841509139
476,15,3,0.0025,0.003,0.002,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
477,15,3,0.0025,0.003,0.003,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
478,15,3,0.0025,0.003,0.004,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
479,15,3,0.0025,0.003,0.005,464,-1.1326035461049146,0.46336206896551724,227,237,-1.124799079024878,-1.1400787107765107
480,15,3,0.003,0.001,0.002,3119,-0.6857701355890482,0.4905418403334402,2323,796,-0.6706650054511724,-0.7298520668833771
481,15,3,0.003,0.001,0.003,2786,-0.717080019990024,0.48600143575017946,1990,796,-0.7119712012326828,-0.7298520668833771
482,15,3,0.003,0.001,0.004,2218,-0.9151007518795066,0.478809738503156,1422,796,-1.018798328009548,-0.7298520668833771
483,15,3,0.003,0.001,0.005,1675,-0.8273568718491706,0.4823880597014925,911,764,-0.9754415114181849,-0.6507795071274797
484,15,3,0.003,0.0015,0.002,2222,-0.8709972553738415,0.472997299729973,1547,675,-0.7434824122778028,-1.1632423846620965
485,15,3,0.003,0.0015,0.003,2222,-0.8709972553738415,0.472997299729973,1547,675,-0.7434824122778028,-1.1632423846620965
486,15,3,0.003,0.0015,0.004,1940,-0.8653583651204233,0.46855670103092784,1265,675,-0.7064083942187399,-1.1632423846620965
487,15,3,0.003,0.0015,0.005,1547,-0.9326500566938697,0.4673561732385262,872,675,-0.7541525551129599,-1.1632423846620965
488,15,3,0.003,0.002,0.002,1433,-0.3701103294632063,0.4933705512909979,905,528,-0.3231161587583182,-0.4506590500842737
489,15,3,0.003,0.002,0.003,1433,-0.3701103294632063,0.4933705512909979,905,528,-0.3231161587583182,-0.4506590500842737
490,15,3,0.003,0.002,0.004,1433,-0.3701103294632063,0.4933705512909979,905,528,-0.3231161587583182,-0.4506590500842737
491,15,3,0.003,0.002,0.005,1285,-0.5523759328596165,0.4840466926070039,757,528,-0.6233224508323786,-0.4506590500842737
492,15,3,0.003,0.0025,0.002,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
493,15,3,0.003,0.0025,0.003,930,-0.6761603047187975,0.4806451612903226,514,416,-0.5980559002301068,-0.7726643044956896
