strategy_id,completed_trades,trading_days,trades_per_day,avg_return_pct,total_return_simple_pct,total_return_compound_pct,win_rate,signal_frequency,annualized_simple_pct,annualized_compound_pct,annualized_by_trade_pct,geometric_mean_return_pct
512,744,212.8846153846154,3.494850948509485,0.000815868388038299,0.6070060807004944,0.4702386135396752,0.668010752688172,0.08991267690454682,0.7185372792682276,0.5568803458277038,0.556880345829458,0.0006305617267887698
487,744,212.8846153846154,3.494850948509485,0.000815868388038299,0.6070060807004944,0.4702386135396752,0.668010752688172,0.08991267690454682,0.7185372792682276,0.5568803458277038,0.556880345829458,0.0006305617267887698
1371,85,210.62820512820514,0.40355468987765536,0.005607463922787004,0.4766344334368953,0.4651010181210058,0.5647058823529412,0.010408424128066224,0.5702554278188333,0.5567104690728186,0.5567104690720415,0.005459240368188567
1471,85,210.62820512820514,0.40355468987765536,0.005607463922787004,0.4766344334368953,0.4651010181210058,0.5647058823529412,0.010408424128066224,0.5702554278188333,0.5567104690728186,0.5567104690720415,0.005459240368188567
1696,85,210.62820512820514,0.40355468987765536,0.005607463922787004,0.4766344334368953,0.4651010181210058,0.5647058823529412,0.010408424128066224,0.5702554278188333,0.5567104690728186,0.5567104690720415,0.005459240368188567
1921,85,210.62820512820514,0.40355468987765536,0.005607463922787004,0.4766344334368953,0.4651010181210058,0.5647058823529412,0.010408424128066224,0.5702554278188333,0.5567104690728186,0.5567104690720415,0.005459240368188567
1421,85,210.62820512820514,0.40355468987765536,0.005607463922787004,0.4766344334368953,0.4651010181210058,0.5647058823529412,0.010408424128066224,0.5702554278188333,0.5567104690728186,0.5567104690720415,0.005459240368188567
821,85,210.62820512820514,0.40355468987765536,0.005607463922787004,0.4766344334368953,0.4651010181210058,0.5647058823529412,0.010408424128066224,0.5702554278188333,0.5567104690728186,0.5567104690720415,0.005459240368188567
896,85,210.62820512820514,0.40355468987765536,0.005607463922787004,0.4766344334368953,0.4651010181210058,0.5647058823529412,0.010408424128066224,0.5702554278188333,0.5567104690728186,0.5567104690720415,0.005459240368188567
1321,85,210.62820512820514,0.40355468987765536,0.005607463922787004,0.4766344334368953,0.4651010181210058,0.5647058823529412,0.010408424128066224,0.5702554278188333,0.5567104690728186,0.5567104690720415,0.005459240368188567
1271,85,210.62820512820514,0.40355468987765536,0.005607463922787004,0.4766344334368953,0.4651010181210058,0.5647058823529412,0.010408424128066224,0.5702554278188333,0.5567104690728186,0.5567104690720415,0.005459240368188567
1112,250,211.94871794871796,1.1795306073070408,0.002203955616968106,0.5509889042420265,0.46746017332222056,0.68,0.030304863295427052,0.6551075430547587,0.5560398203679595,0.5560398203673822,0.0018655012855584019
1037,250,211.94871794871796,1.1795306073070408,0.002203955616968106,0.5509889042420265,0.46746017332222056,0.68,0.030304863295427052,0.6551075430547587,0.5560398203679595,0.5560398203673822,0.0018655012855584019
2594,66,210.74358974358975,0.3131767854970191,0.007532612819301348,0.49715244607388903,0.4638348039467388,0.6363636363636364,0.0080910086385205,0.5944779462238936,0.5548893471796212,0.5548893471795102,0.007011797408162934
737,748,212.8846153846154,3.513640469738031,0.0007976644050862847,0.596652975004541,0.4584724770341442,0.6631016042780749,0.09033423667570009,0.7062818956151313,0.5429404402803373,0.5429404402838012,0.0006115322084720987
637,748,212.8846153846154,3.513640469738031,0.0007976644050862847,0.596652975004541,0.4584724770341442,0.6631016042780749,0.09033423667570009,0.7062818956151313,0.5429404402803373,0.5429404402838012,0.0006115322084720987
1671,80,210.62820512820514,0.3798161787083815,0.005707925759223203,0.4566340607378563,0.4464721940740546,0.5625,0.0097997443544951,0.5463265626552622,0.5344026364252574,0.5344026364246801,0.005568635838959501
2121,80,210.62820512820514,0.3798161787083815,0.005707925759223203,0.4566340607378563,0.4464721940740546,0.5625,0.0097997443544951,0.5463265626552622,0.5344026364252574,0.5344026364246801,0.005568635838959501
1896,80,210.62820512820514,0.3798161787083815,0.005707925759223203,0.4566340607378563,0.4464721940740546,0.5625,0.0097997443544951,0.5463265626552622,0.5344026364252574,0.5344026364246801,0.005568635838959501
2117,246,212.8846153846154,1.1555555555555554,0.001992390985279324,0.4901281823787137,0.45045988330547626,0.6138211382113821,0.029689852454080096,0.5801842549133391,0.5334477083673406,0.5334477083664302,0.0018270425005351143
1892,246,212.8846153846154,1.1555555555555554,0.001992390985279324,0.4901281823787137,0.45045988330547626,0.6138211382113821,0.029689852454080096,0.5801842549133391,0.5334477083673406,0.5334477083664302,0.0018270425005351143
1667,246,212.8846153846154,1.1555555555555554,0.001992390985279324,0.4901281823787137,0.45045988330547626,0.6138211382113821,0.029689852454080096,0.5801842549133391,0.5334477083673406,0.5334477083664302,0.0018270425005351143
735,264,212.78205128205127,1.2407061517141653,0.0018191098304587414,0.48024499524110775,0.4438329876395475,0.5833333333333334,0.031873230101825634,0.5687591508380558,0.5258507651215938,0.52585076512488,0.0016774798032193061
