strategy_id,strategy_hash,strategy_type,symbol,timeframe,param_period,param_std_dev,param_fast_period,param_slow_period,param_multiplier,full_config,constraints,trace_path,total_return,sharpe_ratio,max_drawdown,num_trades
SPY_5m_bollinger_bands_42_25,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_42_25.parquet,-0.04079316853137527,-0.9018504421638625,-0.054543238445510456,757
SPY_5m_bollinger_bands_42_30,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_42_30.parquet,0.0166054005306695,0.5610942173627445,-0.02745811866980674,424
SPY_5m_bollinger_bands_43_10,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_43_10.parquet,0.1735510959628248,1.3345372724408195,-0.05575745331222215,2313
SPY_5m_bollinger_bands_43_15,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_43_15.parquet,0.07612507155673875,0.8974717326053511,-0.06067487157409046,2028
SPY_5m_bollinger_bands_43_20,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_43_20.parquet,0.01097229883100237,0.2145987406565483,-0.054793506834498906,1369
SPY_5m_bollinger_bands_43_25,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_43_25.parquet,-0.023755504686431506,-0.5077190673250072,-0.04816481326983535,764
SPY_5m_bollinger_bands_43_30,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_43_30.parquet,0.01708665561730993,0.5820746377353444,-0.028587097883371992,424
SPY_5m_bollinger_bands_44_10,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_44_10.parquet,0.17468437588250674,1.3415827052216132,-0.05646833002893836,2312
SPY_5m_bollinger_bands_44_15,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_44_15.parquet,0.09769730538250077,1.1329601308762616,-0.058224421651321245,2039
SPY_5m_bollinger_bands_44_20,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_44_20.parquet,0.009846141208768477,0.19507454572109315,-0.054813882771837186,1351
SPY_5m_bollinger_bands_44_25,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_44_25.parquet,-0.028209030416582404,-0.6066064214680479,-0.05265855390186036,748
SPY_5m_bollinger_bands_44_30,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_44_30.parquet,0.017876507917059525,0.6033052917792874,-0.02692835934908211,424
SPY_5m_bollinger_bands_45_10,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_45_10.parquet,0.1818808327217245,1.3899787230954213,-0.05965253273905735,2288
SPY_5m_bollinger_bands_45_15,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_45_15.parquet,0.0903139074484065,1.0595663888118285,-0.059261079545465,2003
SPY_5m_bollinger_bands_45_20,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_45_20.parquet,-0.005553923174934194,-0.06765498476347062,-0.05957960435986598,1337
SPY_5m_bollinger_bands_45_25,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_45_25.parquet,-0.026816456557554602,-0.5732660861804754,-0.04992297667843437,750
SPY_5m_bollinger_bands_45_30,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_45_30.parquet,0.017496128730781768,0.5820681336676252,-0.023917860364801258,414
SPY_5m_bollinger_bands_46_10,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_46_10.parquet,0.14540033054146906,1.1385816472490033,-0.07395474925372603,2239
SPY_5m_bollinger_bands_46_15,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_46_15.parquet,0.0832770299721286,0.9832243697780413,-0.0643135942447477,1939
SPY_5m_bollinger_bands_46_20,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_46_20.parquet,-0.009687607227222506,-0.13833165128520747,-0.06028626599293008,1302
SPY_5m_bollinger_bands_46_25,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_46_25.parquet,-0.026794147879559693,-0.5612145013181407,-0.05587606042039028,736
SPY_5m_bollinger_bands_46_30,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_46_30.parquet,0.01489925988670926,0.4974046498021844,-0.02566272993900398,408
SPY_5m_bollinger_bands_47_10,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_47_10.parquet,0.13797961808970483,1.0856820149841362,-0.07323381790956063,2192
SPY_5m_bollinger_bands_47_15,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_47_15.parquet,0.10063277382828417,1.1704417102887297,-0.06193974881564823,1935
SPY_5m_bollinger_bands_47_20,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_47_20.parquet,-0.002756359376386186,-0.019416410790064637,-0.06014210580776691,1304
SPY_5m_bollinger_bands_47_25,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_47_25.parquet,-0.039579111326551786,-0.8482601569773254,-0.05969246748360113,713
SPY_5m_bollinger_bands_47_30,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_47_30.parquet,0.022913430416776626,0.7511430499770876,-0.025940741083385732,418
SPY_5m_bollinger_bands_48_10,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_48_10.parquet,0.14750016004789135,1.1551715287526458,-0.08232010404235679,2179
SPY_5m_bollinger_bands_48_15,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_48_15.parquet,0.1226556442748703,1.369654518424316,-0.06034046384221026,1901
SPY_5m_bollinger_bands_48_20,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_48_20.parquet,0.018906487945917982,0.3480061475918945,-0.052301396731833205,1286
SPY_5m_bollinger_bands_48_25,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_48_25.parquet,-0.03739808743497808,-0.8011736501248176,-0.058674545784598964,717
SPY_5m_bollinger_bands_48_30,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_48_30.parquet,0.0214048170799106,0.6977736597895954,-0.02703668611630905,418
SPY_5m_bollinger_bands_49_10,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_49_10.parquet,0.14239686601482893,1.119440342385241,-0.08004046643508433,2155
SPY_5m_bollinger_bands_49_15,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_49_15.parquet,0.08482643748356655,1.0860650969483336,-0.05350611337261202,1889
SPY_5m_bollinger_bands_49_20,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_49_20.parquet,0.02630650238677834,0.47046150969510603,-0.0530804439039394,1270
SPY_5m_bollinger_bands_49_25,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_49_25.parquet,-0.042725270097831114,-0.9161189806839636,-0.06482193516902268,701
SPY_5m_bollinger_bands_49_30,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_49_30.parquet,0.018590421957895398,0.605959232794427,-0.02508478132612013,424
SPY_5m_bollinger_bands_50_10,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_50_10.parquet,0.1517712851516868,1.1879616468930116,-0.07432981024735197,2141
SPY_5m_bollinger_bands_50_15,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_50_15.parquet,0.0776760124681184,0.9949303777915045,-0.046035120137510877,1869
SPY_5m_bollinger_bands_50_20,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_50_20.parquet,0.015316737999147012,0.28613203756931627,-0.06368866216826652,1235
SPY_5m_bollinger_bands_50_25,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_50_25.parquet,-0.03877077695554787,-0.82906362473564,-0.05997679096006714,703
SPY_5m_bollinger_bands_50_30,a2cd50f59ab7,bollinger_bands,SPY_5m,1m,,,,,,"{""type"": ""bollinger_bands"", ""parameters"": {""_strategy_type"": ""bollinger_bands""}}",,traces/signals/bollinger_bands/SPY_5m_bollinger_bands_50_30.parquet,0.019158254193681667,0.612145020619261,-0.023947825737016593,418
