strategy_id,strategy_name,strategy_type,current_regime,trading_days,avg_daily_return_pct,daily_volatility_pct,annualized_sharpe_ratio,total_return_pct,win_days_pct
stochastic_rsi_stochastic_rsi_grid_14_7_20_75_000,stochastic_rsi_grid_14_7_20_75,stochastic_rsi,neutral,205,0.0006,0.1393,0.067,0.12,47.8
stochastic_rsi_stochastic_rsi_grid_14_7_20_80_000,stochastic_rsi_grid_14_7_20_80,stochastic_rsi,low_vol_bearish,205,-0.0321,0.4787,-1.063,-6.57,51.2
stochastic_rsi_stochastic_rsi_grid_14_7_20_80_000,stochastic_rsi_grid_14_7_20_80,stochastic_rsi,neutral,205,0.0015,0.1341,0.182,0.32,48.8
stochastic_rsi_stochastic_rsi_grid_14_7_20_80_000,stochastic_rsi_grid_14_7_20_80,stochastic_rsi,low_vol_bullish,205,-0.0108,0.4481,-0.382,-2.21,46.3
stochastic_rsi_stochastic_rsi_grid_14_7_20_85_000,stochastic_rsi_grid_14_7_20_85,stochastic_rsi,low_vol_bearish,205,-0.0353,0.4745,-1.18,-7.23,49.8
stochastic_rsi_stochastic_rsi_grid_14_7_20_85_000,stochastic_rsi_grid_14_7_20_85,stochastic_rsi,neutral,205,0.0058,0.1215,0.756,1.19,48.3
stochastic_rsi_stochastic_rsi_grid_14_7_20_85_000,stochastic_rsi_grid_14_7_20_85,stochastic_rsi,low_vol_bullish,205,-0.0163,0.4373,-0.59,-3.33,46.3
stochastic_rsi_stochastic_rsi_grid_14_7_25_75_000,stochastic_rsi_grid_14_7_25_75,stochastic_rsi,low_vol_bullish,205,-0.0159,0.4823,-0.523,-3.26,47.3
stochastic_rsi_stochastic_rsi_grid_14_7_25_75_000,stochastic_rsi_grid_14_7_25_75,stochastic_rsi,neutral,205,0.0011,0.1487,0.121,0.23,47.3
stochastic_rsi_stochastic_rsi_grid_14_7_25_75_000,stochastic_rsi_grid_14_7_25_75,stochastic_rsi,low_vol_bearish,205,-0.0423,0.4778,-1.404,-8.66,49.3
stochastic_rsi_stochastic_rsi_grid_14_7_25_80_000,stochastic_rsi_grid_14_7_25_80,stochastic_rsi,low_vol_bullish,205,-0.0118,0.4524,-0.414,-2.42,47.3
stochastic_rsi_stochastic_rsi_grid_14_7_25_80_000,stochastic_rsi_grid_14_7_25_80,stochastic_rsi,low_vol_bearish,205,-0.0327,0.475,-1.094,-6.71,49.8
stochastic_rsi_stochastic_rsi_grid_14_7_25_80_000,stochastic_rsi_grid_14_7_25_80,stochastic_rsi,neutral,205,0.0021,0.1449,0.225,0.42,47.3
stochastic_rsi_stochastic_rsi_grid_14_7_25_85_000,stochastic_rsi_grid_14_7_25_85,stochastic_rsi,low_vol_bullish,205,-0.0171,0.4436,-0.613,-3.51,47.3
stochastic_rsi_stochastic_rsi_grid_14_7_25_85_000,stochastic_rsi_grid_14_7_25_85,stochastic_rsi,low_vol_bearish,205,-0.036,0.4711,-1.211,-7.37,46.3
stochastic_rsi_stochastic_rsi_grid_14_7_25_85_000,stochastic_rsi_grid_14_7_25_85,stochastic_rsi,neutral,205,0.0062,0.133,0.743,1.28,45.9
stochastic_rsi_stochastic_rsi_grid_21_14_15_75_000,stochastic_rsi_grid_21_14_15_75,stochastic_rsi,low_vol_bearish,205,-0.0346,0.4177,-1.317,-7.1,44.4
stochastic_rsi_stochastic_rsi_grid_21_14_15_75_000,stochastic_rsi_grid_21_14_15_75,stochastic_rsi,neutral,205,0.0251,0.1959,2.035,5.15,52.7
stochastic_rsi_stochastic_rsi_grid_21_14_15_75_000,stochastic_rsi_grid_21_14_15_75,stochastic_rsi,low_vol_bullish,205,-0.0667,0.3626,-2.921,-13.68,39.5
stochastic_rsi_stochastic_rsi_grid_21_14_15_80_000,stochastic_rsi_grid_21_14_15_80,stochastic_rsi,low_vol_bearish,205,-0.0315,0.4148,-1.205,-6.46,43.9
stochastic_rsi_stochastic_rsi_grid_21_14_15_80_000,stochastic_rsi_grid_21_14_15_80,stochastic_rsi,neutral,205,0.0242,0.1906,2.016,4.96,51.2
stochastic_rsi_stochastic_rsi_grid_21_14_15_80_000,stochastic_rsi_grid_21_14_15_80,stochastic_rsi,low_vol_bullish,205,-0.0573,0.338,-2.692,-11.75,41.0
stochastic_rsi_stochastic_rsi_grid_21_14_15_85_000,stochastic_rsi_grid_21_14_15_85,stochastic_rsi,low_vol_bullish,205,-0.0486,0.316,-2.441,-9.96,44.4
stochastic_rsi_stochastic_rsi_grid_21_14_15_85_000,stochastic_rsi_grid_21_14_15_85,stochastic_rsi,low_vol_bearish,205,-0.0365,0.4001,-1.449,-7.49,43.4
stochastic_rsi_stochastic_rsi_grid_21_14_15_85_000,stochastic_rsi_grid_21_14_15_85,stochastic_rsi,neutral,205,0.0116,0.1284,1.429,2.37,50.7
stochastic_rsi_stochastic_rsi_grid_21_14_20_75_000,stochastic_rsi_grid_21_14_20_75,stochastic_rsi,low_vol_bullish,205,-0.0697,0.3715,-2.98,-14.3,39.0
stochastic_rsi_stochastic_rsi_grid_21_14_20_75_000,stochastic_rsi_grid_21_14_20_75,stochastic_rsi,low_vol_bearish,205,-0.0455,0.457,-1.58,-9.33,45.4
stochastic_rsi_stochastic_rsi_grid_21_14_20_75_000,stochastic_rsi_grid_21_14_20_75,stochastic_rsi,neutral,205,0.026,0.1973,2.096,5.34,52.7
stochastic_rsi_stochastic_rsi_grid_21_14_20_80_000,stochastic_rsi_grid_21_14_20_80,stochastic_rsi,low_vol_bullish,205,-0.0601,0.3494,-2.73,-12.32,42.4
stochastic_rsi_stochastic_rsi_grid_21_14_20_80_000,stochastic_rsi_grid_21_14_20_80,stochastic_rsi,low_vol_bearish,205,-0.0423,0.4532,-1.483,-8.68,44.4
stochastic_rsi_stochastic_rsi_grid_21_14_20_80_000,stochastic_rsi_grid_21_14_20_80,stochastic_rsi,neutral,205,0.0251,0.1925,2.074,5.16,51.2
stochastic_rsi_stochastic_rsi_grid_21_14_20_85_000,stochastic_rsi_grid_21_14_20_85,stochastic_rsi,low_vol_bullish,205,-0.0515,0.3285,-2.486,-10.55,42.4
stochastic_rsi_stochastic_rsi_grid_21_14_20_85_000,stochastic_rsi_grid_21_14_20_85,stochastic_rsi,low_vol_bearish,205,-0.0474,0.4369,-1.722,-9.71,44.4
stochastic_rsi_stochastic_rsi_grid_21_14_20_85_000,stochastic_rsi_grid_21_14_20_85,stochastic_rsi,neutral,205,0.0125,0.1313,1.512,2.56,52.7
stochastic_rsi_stochastic_rsi_grid_21_14_25_75_000,stochastic_rsi_grid_21_14_25_75,stochastic_rsi,low_vol_bearish,205,-0.042,0.4687,-1.424,-8.62,46.8
stochastic_rsi_stochastic_rsi_grid_21_14_25_75_000,stochastic_rsi_grid_21_14_25_75,stochastic_rsi,neutral,205,0.0229,0.196,1.855,4.7,53.2
stochastic_rsi_stochastic_rsi_grid_21_14_25_75_000,stochastic_rsi_grid_21_14_25_75,stochastic_rsi,low_vol_bullish,205,-0.0711,0.3731,-3.024,-14.57,38.0
stochastic_rsi_stochastic_rsi_grid_21_14_25_80_000,stochastic_rsi_grid_21_14_25_80,stochastic_rsi,low_vol_bullish,205,-0.0618,0.3523,-2.785,-12.67,41.0
stochastic_rsi_stochastic_rsi_grid_21_14_25_80_000,stochastic_rsi_grid_21_14_25_80,stochastic_rsi,low_vol_bearish,205,-0.0389,0.4642,-1.33,-7.97,47.3
stochastic_rsi_stochastic_rsi_grid_21_14_25_80_000,stochastic_rsi_grid_21_14_25_80,stochastic_rsi,neutral,205,0.022,0.1915,1.824,4.51,50.2
stochastic_rsi_stochastic_rsi_grid_21_14_25_85_000,stochastic_rsi_grid_21_14_25_85,stochastic_rsi,low_vol_bearish,205,-0.0439,0.4472,-1.559,-9.0,47.8
stochastic_rsi_stochastic_rsi_grid_21_14_25_85_000,stochastic_rsi_grid_21_14_25_85,stochastic_rsi,neutral,205,0.0095,0.132,1.142,1.95,51.7
stochastic_rsi_stochastic_rsi_grid_21_14_25_85_000,stochastic_rsi_grid_21_14_25_85,stochastic_rsi,low_vol_bullish,205,-0.053,0.3329,-2.526,-10.86,41.5
stochastic_rsi_stochastic_rsi_grid_21_21_15_75_000,stochastic_rsi_grid_21_21_15_75,stochastic_rsi,low_vol_bearish,205,-0.0088,0.3966,-0.351,-1.8,45.9
stochastic_rsi_stochastic_rsi_grid_21_21_15_75_000,stochastic_rsi_grid_21_21_15_75,stochastic_rsi,neutral,205,0.0303,0.186,2.59,6.22,55.6
stochastic_rsi_stochastic_rsi_grid_21_21_15_75_000,stochastic_rsi_grid_21_21_15_75,stochastic_rsi,low_vol_bullish,205,-0.0683,0.405,-2.679,-14.01,37.1
stochastic_rsi_stochastic_rsi_grid_21_21_15_80_000,stochastic_rsi_grid_21_21_15_80,stochastic_rsi,low_vol_bullish,205,-0.0519,0.375,-2.198,-10.64,37.1
stochastic_rsi_stochastic_rsi_grid_21_21_15_80_000,stochastic_rsi_grid_21_21_15_80,stochastic_rsi,low_vol_bearish,205,-0.0113,0.3971,-0.45,-2.31,46.8
stochastic_rsi_stochastic_rsi_grid_21_21_15_80_000,stochastic_rsi_grid_21_21_15_80,stochastic_rsi,neutral,205,0.0323,0.1911,2.686,6.63,54.6
stochastic_rsi_stochastic_rsi_grid_21_21_15_85_000,stochastic_rsi_grid_21_21_15_85,stochastic_rsi,low_vol_bearish,205,-0.0224,0.3794,-0.937,-4.59,43.9
stochastic_rsi_stochastic_rsi_grid_21_21_15_85_000,stochastic_rsi_grid_21_21_15_85,stochastic_rsi,neutral,205,0.0287,0.1919,2.373,5.88,53.7
stochastic_rsi_stochastic_rsi_grid_21_21_15_85_000,stochastic_rsi_grid_21_21_15_85,stochastic_rsi,low_vol_bullish,205,-0.051,0.3271,-2.476,-10.46,41.0
stochastic_rsi_stochastic_rsi_grid_21_21_20_75_000,stochastic_rsi_grid_21_21_20_75,stochastic_rsi,low_vol_bearish,205,-0.0103,0.4154,-0.392,-2.1,46.3
stochastic_rsi_stochastic_rsi_grid_21_21_20_75_000,stochastic_rsi_grid_21_21_20_75,stochastic_rsi,neutral,205,0.0243,0.201,1.918,4.98,55.1
stochastic_rsi_stochastic_rsi_grid_21_21_20_75_000,stochastic_rsi_grid_21_21_20_75,stochastic_rsi,low_vol_bullish,205,-0.0731,0.4056,-2.861,-14.99,37.1
stochastic_rsi_stochastic_rsi_grid_21_21_20_80_000,stochastic_rsi_grid_21_21_20_80,stochastic_rsi,low_vol_bullish,205,-0.0568,0.3781,-2.384,-11.64,39.5
stochastic_rsi_stochastic_rsi_grid_21_21_20_80_000,stochastic_rsi_grid_21_21_20_80,stochastic_rsi,low_vol_bearish,205,-0.0127,0.4166,-0.485,-2.61,46.8
stochastic_rsi_stochastic_rsi_grid_21_21_20_80_000,stochastic_rsi_grid_21_21_20_80,stochastic_rsi,neutral,205,0.0263,0.2054,2.03,5.39,53.7
stochastic_rsi_stochastic_rsi_grid_21_21_20_85_000,stochastic_rsi_grid_21_21_20_85,stochastic_rsi,low_vol_bullish,205,-0.0563,0.3292,-2.713,-11.53,42.4
stochastic_rsi_stochastic_rsi_grid_21_21_20_85_000,stochastic_rsi_grid_21_21_20_85,stochastic_rsi,low_vol_bearish,205,-0.0239,0.3988,-0.951,-4.9,46.3
stochastic_rsi_stochastic_rsi_grid_21_21_20_85_000,stochastic_rsi_grid_21_21_20_85,stochastic_rsi,neutral,205,0.0227,0.2063,1.744,4.65,54.1
stochastic_rsi_stochastic_rsi_grid_21_21_25_75_000,stochastic_rsi_grid_21_21_25_75,stochastic_rsi,low_vol_bullish,205,-0.075,0.4044,-2.945,-15.38,35.1
stochastic_rsi_stochastic_rsi_grid_21_21_25_75_000,stochastic_rsi_grid_21_21_25_75,stochastic_rsi,low_vol_bearish,205,-0.0165,0.4251,-0.616,-3.38,49.8
stochastic_rsi_stochastic_rsi_grid_21_21_25_75_000,stochastic_rsi_grid_21_21_25_75,stochastic_rsi,neutral,205,0.0214,0.2045,1.664,4.39,56.1
stochastic_rsi_stochastic_rsi_grid_21_21_25_80_000,stochastic_rsi_grid_21_21_25_80,stochastic_rsi,low_vol_bullish,205,-0.0588,0.3755,-2.485,-12.05,37.6
stochastic_rsi_stochastic_rsi_grid_21_21_25_80_000,stochastic_rsi_grid_21_21_25_80,stochastic_rsi,low_vol_bearish,205,-0.0194,0.4239,-0.728,-3.99,48.8
stochastic_rsi_stochastic_rsi_grid_21_21_25_80_000,stochastic_rsi_grid_21_21_25_80,stochastic_rsi,neutral,205,0.0234,0.2092,1.777,4.8,54.1
stochastic_rsi_stochastic_rsi_grid_21_21_25_85_000,stochastic_rsi_grid_21_21_25_85,stochastic_rsi,low_vol_bullish,205,-0.0581,0.3256,-2.834,-11.92,41.5
stochastic_rsi_stochastic_rsi_grid_21_21_25_85_000,stochastic_rsi_grid_21_21_25_85,stochastic_rsi,low_vol_bearish,205,-0.0306,0.4053,-1.199,-6.28,48.8
stochastic_rsi_stochastic_rsi_grid_21_21_25_85_000,stochastic_rsi_grid_21_21_25_85,stochastic_rsi,neutral,205,0.02,0.2105,1.504,4.09,56.1
stochastic_rsi_stochastic_rsi_grid_21_7_15_75_000,stochastic_rsi_grid_21_7_15_75,stochastic_rsi,low_vol_bearish,205,-0.0492,0.4506,-1.732,-10.08,51.2
stochastic_rsi_stochastic_rsi_grid_21_7_15_75_000,stochastic_rsi_grid_21_7_15_75,stochastic_rsi,neutral,205,0.0021,0.1329,0.252,0.43,49.8
stochastic_rsi_stochastic_rsi_grid_21_7_15_75_000,stochastic_rsi_grid_21_7_15_75,stochastic_rsi,low_vol_bullish,205,-0.0249,0.4488,-0.879,-5.1,43.4
stochastic_rsi_stochastic_rsi_grid_21_7_15_80_000,stochastic_rsi_grid_21_7_15_80,stochastic_rsi,low_vol_bullish,205,-0.008,0.4336,-0.294,-1.64,46.3
stochastic_rsi_stochastic_rsi_grid_21_7_15_80_000,stochastic_rsi_grid_21_7_15_80,stochastic_rsi,low_vol_bearish,205,-0.0398,0.4514,-1.4,-8.16,50.2
stochastic_rsi_stochastic_rsi_grid_21_7_15_80_000,stochastic_rsi_grid_21_7_15_80,stochastic_rsi,neutral,205,0.0059,0.1194,0.779,1.2,47.8
stochastic_rsi_stochastic_rsi_grid_21_7_15_85_000,stochastic_rsi_grid_21_7_15_85,stochastic_rsi,low_vol_bullish,205,-0.0038,0.4182,-0.145,-0.78,45.9
stochastic_rsi_stochastic_rsi_grid_21_7_15_85_000,stochastic_rsi_grid_21_7_15_85,stochastic_rsi,low_vol_bearish,205,-0.0387,0.4404,-1.394,-7.93,50.2
stochastic_rsi_stochastic_rsi_grid_21_7_15_85_000,stochastic_rsi_grid_21_7_15_85,stochastic_rsi,neutral,205,0.0074,0.1182,0.994,1.52,47.3
stochastic_rsi_stochastic_rsi_grid_21_7_20_75_000,stochastic_rsi_grid_21_7_20_75,stochastic_rsi,low_vol_bearish,205,-0.0465,0.4762,-1.551,-9.54,47.3
stochastic_rsi_stochastic_rsi_grid_21_7_20_75_000,stochastic_rsi_grid_21_7_20_75,stochastic_rsi,neutral,205,0.0038,0.1368,0.444,0.78,51.2
stochastic_rsi_stochastic_rsi_grid_21_7_20_75_000,stochastic_rsi_grid_21_7_20_75,stochastic_rsi,low_vol_bullish,205,-0.0338,0.4592,-1.169,-6.93,42.9
stochastic_rsi_stochastic_rsi_grid_21_7_20_80_000,stochastic_rsi_grid_21_7_20_80,stochastic_rsi,low_vol_bearish,205,-0.0372,0.4766,-1.238,-7.62,48.8
stochastic_rsi_stochastic_rsi_grid_21_7_20_80_000,stochastic_rsi_grid_21_7_20_80,stochastic_rsi,neutral,205,0.0075,0.1241,0.965,1.55,49.3
stochastic_rsi_stochastic_rsi_grid_21_7_20_80_000,stochastic_rsi_grid_21_7_20_80,stochastic_rsi,low_vol_bullish,205,-0.0169,0.4451,-0.604,-3.47,45.4
stochastic_rsi_stochastic_rsi_grid_21_7_20_85_000,stochastic_rsi_grid_21_7_20_85,stochastic_rsi,low_vol_bullish,205,-0.0128,0.4287,-0.472,-2.61,45.9
stochastic_rsi_stochastic_rsi_grid_21_7_20_85_000,stochastic_rsi_grid_21_7_20_85,stochastic_rsi,low_vol_bearish,205,-0.036,0.4648,-1.231,-7.39,48.8
stochastic_rsi_stochastic_rsi_grid_21_7_20_85_000,stochastic_rsi_grid_21_7_20_85,stochastic_rsi,neutral,205,0.0092,0.1228,1.189,1.89,49.8
stochastic_rsi_stochastic_rsi_grid_21_7_25_75_000,stochastic_rsi_grid_21_7_25_75,stochastic_rsi,low_vol_bullish,205,-0.03,0.4634,-1.029,-6.16,44.4
stochastic_rsi_stochastic_rsi_grid_21_7_25_75_000,stochastic_rsi_grid_21_7_25_75,stochastic_rsi,low_vol_bearish,205,-0.0456,0.4756,-1.521,-9.34,46.3
stochastic_rsi_stochastic_rsi_grid_21_7_25_75_000,stochastic_rsi_grid_21_7_25_75,stochastic_rsi,neutral,205,0.0048,0.1468,0.514,0.97,49.8
stochastic_rsi_stochastic_rsi_grid_21_7_25_80_000,stochastic_rsi_grid_21_7_25_80,stochastic_rsi,low_vol_bearish,205,-0.0362,0.4763,-1.206,-7.42,46.3
stochastic_rsi_stochastic_rsi_grid_21_7_25_80_000,stochastic_rsi_grid_21_7_25_80,stochastic_rsi,neutral,205,0.0084,0.1347,0.993,1.73,49.3
stochastic_rsi_stochastic_rsi_grid_21_7_25_80_000,stochastic_rsi_grid_21_7_25_80,stochastic_rsi,low_vol_bullish,205,-0.0132,0.447,-0.468,-2.7,46.8
stochastic_rsi_stochastic_rsi_grid_21_7_25_85_000,stochastic_rsi_grid_21_7_25_85,stochastic_rsi,low_vol_bullish,205,-0.0091,0.4299,-0.336,-1.87,47.8
stochastic_rsi_stochastic_rsi_grid_21_7_25_85_000,stochastic_rsi_grid_21_7_25_85,stochastic_rsi,low_vol_bearish,205,-0.0351,0.4652,-1.197,-7.19,44.4
stochastic_rsi_stochastic_rsi_grid_21_7_25_85_000,stochastic_rsi_grid_21_7_25_85,stochastic_rsi,neutral,205,0.0101,0.1355,1.181,2.07,49.3
stochastic_rsi_stochastic_rsi_grid_7_14_15_75_000,stochastic_rsi_grid_7_14_15_75,stochastic_rsi,low_vol_bullish,205,-0.0416,0.3244,-2.036,-8.53,41.0
stochastic_rsi_stochastic_rsi_grid_7_14_15_75_000,stochastic_rsi_grid_7_14_15_75,stochastic_rsi,neutral,205,0.0043,0.1153,0.596,0.89,49.8
stochastic_rsi_stochastic_rsi_grid_7_14_15_75_000,stochastic_rsi_grid_7_14_15_75,stochastic_rsi,low_vol_bearish,205,-0.0275,0.4229,-1.034,-5.65,47.8
stochastic_rsi_stochastic_rsi_grid_7_14_15_80_000,stochastic_rsi_grid_7_14_15_80,stochastic_rsi,low_vol_bearish,205,-0.0246,0.4149,-0.942,-5.05,48.8
stochastic_rsi_stochastic_rsi_grid_7_14_15_80_000,stochastic_rsi_grid_7_14_15_80,stochastic_rsi,neutral,205,0.0035,0.1166,0.477,0.72,49.8
stochastic_rsi_stochastic_rsi_grid_7_14_15_80_000,stochastic_rsi_grid_7_14_15_80,stochastic_rsi,low_vol_bullish,205,-0.0453,0.3285,-2.19,-9.29,40.0
stochastic_rsi_stochastic_rsi_grid_7_14_15_85_000,stochastic_rsi_grid_7_14_15_85,stochastic_rsi,low_vol_bearish,205,-0.0182,0.4062,-0.712,-3.73,50.7
stochastic_rsi_stochastic_rsi_grid_7_14_15_85_000,stochastic_rsi_grid_7_14_15_85,stochastic_rsi,neutral,205,0.0042,0.1155,0.577,0.86,50.2
stochastic_rsi_stochastic_rsi_grid_7_14_15_85_000,stochastic_rsi_grid_7_14_15_85,stochastic_rsi,low_vol_bullish,205,-0.0352,0.3189,-1.752,-7.22,41.5
stochastic_rsi_stochastic_rsi_grid_7_14_20_75_000,stochastic_rsi_grid_7_14_20_75,stochastic_rsi,low_vol_bullish,205,-0.0269,0.3813,-1.118,-5.51,41.0
stochastic_rsi_stochastic_rsi_grid_7_14_20_75_000,stochastic_rsi_grid_7_14_20_75,stochastic_rsi,low_vol_bearish,205,-0.0349,0.4384,-1.264,-7.16,51.2
stochastic_rsi_stochastic_rsi_grid_7_14_20_75_000,stochastic_rsi_grid_7_14_20_75,stochastic_rsi,neutral,205,0.0051,0.117,0.687,1.04,49.8
stochastic_rsi_stochastic_rsi_grid_7_14_20_80_000,stochastic_rsi_grid_7_14_20_80,stochastic_rsi,low_vol_bullish,205,-0.0314,0.3858,-1.292,-6.44,39.5
stochastic_rsi_stochastic_rsi_grid_7_14_20_80_000,stochastic_rsi_grid_7_14_20_80,stochastic_rsi,neutral,205,0.004,0.1184,0.54,0.83,49.3
stochastic_rsi_stochastic_rsi_grid_7_14_20_80_000,stochastic_rsi_grid_7_14_20_80,stochastic_rsi,low_vol_bearish,205,-0.032,0.4313,-1.177,-6.56,50.2
stochastic_rsi_stochastic_rsi_grid_7_14_20_85_000,stochastic_rsi_grid_7_14_20_85,stochastic_rsi,low_vol_bearish,205,-0.0256,0.4238,-0.959,-5.25,51.2
stochastic_rsi_stochastic_rsi_grid_7_14_20_85_000,stochastic_rsi_grid_7_14_20_85,stochastic_rsi,neutral,205,0.0047,0.1162,0.645,0.97,50.2
stochastic_rsi_stochastic_rsi_grid_7_14_20_85_000,stochastic_rsi_grid_7_14_20_85,stochastic_rsi,low_vol_bullish,205,-0.0214,0.376,-0.905,-4.39,41.5
stochastic_rsi_stochastic_rsi_grid_7_14_25_75_000,stochastic_rsi_grid_7_14_25_75,stochastic_rsi,low_vol_bullish,205,-0.0227,0.3908,-0.921,-4.65,45.4
stochastic_rsi_stochastic_rsi_grid_7_14_25_75_000,stochastic_rsi_grid_7_14_25_75,stochastic_rsi,low_vol_bearish,205,-0.043,0.4451,-1.534,-8.81,46.8
stochastic_rsi_stochastic_rsi_grid_7_14_25_75_000,stochastic_rsi_grid_7_14_25_75,stochastic_rsi,neutral,205,0.0101,0.1321,1.214,2.07,50.7
stochastic_rsi_stochastic_rsi_grid_7_14_25_80_000,stochastic_rsi_grid_7_14_25_80,stochastic_rsi,low_vol_bullish,205,-0.0275,0.3948,-1.105,-5.64,42.0
stochastic_rsi_stochastic_rsi_grid_7_14_25_80_000,stochastic_rsi_grid_7_14_25_80,stochastic_rsi,low_vol_bearish,205,-0.0401,0.438,-1.452,-8.21,45.9
stochastic_rsi_stochastic_rsi_grid_7_14_25_80_000,stochastic_rsi_grid_7_14_25_80,stochastic_rsi,neutral,205,0.009,0.1336,1.071,1.85,51.2
stochastic_rsi_stochastic_rsi_grid_7_14_25_85_000,stochastic_rsi_grid_7_14_25_85,stochastic_rsi,low_vol_bearish,205,-0.0337,0.432,-1.237,-6.9,47.3
stochastic_rsi_stochastic_rsi_grid_7_14_25_85_000,stochastic_rsi_grid_7_14_25_85,stochastic_rsi,neutral,205,0.0097,0.1324,1.165,1.99,51.2
stochastic_rsi_stochastic_rsi_grid_7_14_25_85_000,stochastic_rsi_grid_7_14_25_85,stochastic_rsi,low_vol_bullish,205,-0.0174,0.384,-0.721,-3.57,43.9
stochastic_rsi_stochastic_rsi_grid_7_21_15_75_000,stochastic_rsi_grid_7_21_15_75,stochastic_rsi,low_vol_bearish,205,-0.0215,0.399,-0.856,-4.41,48.3
stochastic_rsi_stochastic_rsi_grid_7_21_15_75_000,stochastic_rsi_grid_7_21_15_75,stochastic_rsi,neutral,205,0.0128,0.1772,1.15,2.63,49.3
stochastic_rsi_stochastic_rsi_grid_7_21_15_75_000,stochastic_rsi_grid_7_21_15_75,stochastic_rsi,low_vol_bullish,205,-0.0666,0.3594,-2.943,-13.66,41.5
stochastic_rsi_stochastic_rsi_grid_7_21_15_80_000,stochastic_rsi_grid_7_21_15_80,stochastic_rsi,low_vol_bullish,205,-0.0472,0.3092,-2.426,-9.68,38.5
stochastic_rsi_stochastic_rsi_grid_7_21_15_80_000,stochastic_rsi_grid_7_21_15_80,stochastic_rsi,low_vol_bearish,205,-0.0221,0.3959,-0.887,-4.54,49.8
stochastic_rsi_stochastic_rsi_grid_7_21_15_80_000,stochastic_rsi_grid_7_21_15_80,stochastic_rsi,neutral,205,0.006,0.1143,0.826,1.22,52.7
stochastic_rsi_stochastic_rsi_grid_7_21_15_85_000,stochastic_rsi_grid_7_21_15_85,stochastic_rsi,low_vol_bullish,205,-0.0271,0.2881,-1.493,-5.56,41.5
stochastic_rsi_stochastic_rsi_grid_7_21_15_85_000,stochastic_rsi_grid_7_21_15_85,stochastic_rsi,low_vol_bearish,205,-0.0011,0.3561,-0.047,-0.22,50.7
stochastic_rsi_stochastic_rsi_grid_7_21_15_85_000,stochastic_rsi_grid_7_21_15_85,stochastic_rsi,neutral,205,0.0052,0.116,0.718,1.08,50.2
stochastic_rsi_stochastic_rsi_grid_7_21_20_75_000,stochastic_rsi_grid_7_21_20_75,stochastic_rsi,low_vol_bullish,205,-0.0645,0.3609,-2.836,-13.22,42.0
stochastic_rsi_stochastic_rsi_grid_7_21_20_75_000,stochastic_rsi_grid_7_21_20_75,stochastic_rsi,neutral,205,0.0144,0.1778,1.288,2.96,51.7
stochastic_rsi_stochastic_rsi_grid_7_21_20_75_000,stochastic_rsi_grid_7_21_20_75,stochastic_rsi,low_vol_bearish,205,-0.0343,0.4141,-1.314,-7.03,47.3
stochastic_rsi_stochastic_rsi_grid_7_21_20_80_000,stochastic_rsi_grid_7_21_20_80,stochastic_rsi,low_vol_bearish,205,-0.0349,0.4108,-1.348,-7.15,49.3
stochastic_rsi_stochastic_rsi_grid_7_21_20_80_000,stochastic_rsi_grid_7_21_20_80,stochastic_rsi,neutral,205,0.0073,0.1152,1.009,1.5,53.7
stochastic_rsi_stochastic_rsi_grid_7_21_20_80_000,stochastic_rsi_grid_7_21_20_80,stochastic_rsi,low_vol_bullish,205,-0.0451,0.3111,-2.304,-9.25,39.5
stochastic_rsi_stochastic_rsi_grid_7_21_20_85_000,stochastic_rsi_grid_7_21_20_85,stochastic_rsi,low_vol_bullish,205,-0.0252,0.2902,-1.377,-5.16,42.9
stochastic_rsi_stochastic_rsi_grid_7_21_20_85_000,stochastic_rsi_grid_7_21_20_85,stochastic_rsi,low_vol_bearish,205,-0.0137,0.3721,-0.586,-2.82,49.3
stochastic_rsi_stochastic_rsi_grid_7_21_20_85_000,stochastic_rsi_grid_7_21_20_85,stochastic_rsi,neutral,205,0.0066,0.1159,0.907,1.36,52.2
stochastic_rsi_stochastic_rsi_grid_7_21_25_75_000,stochastic_rsi_grid_7_21_25_75,stochastic_rsi,low_vol_bullish,205,-0.06,0.3711,-2.566,-12.3,42.9
stochastic_rsi_stochastic_rsi_grid_7_21_25_75_000,stochastic_rsi_grid_7_21_25_75,stochastic_rsi,low_vol_bearish,205,-0.0328,0.428,-1.218,-6.73,46.8
stochastic_rsi_stochastic_rsi_grid_7_21_25_75_000,stochastic_rsi_grid_7_21_25_75,stochastic_rsi,neutral,205,0.0175,0.1911,1.456,3.59,53.7
stochastic_rsi_stochastic_rsi_grid_7_21_25_80_000,stochastic_rsi_grid_7_21_25_80,stochastic_rsi,low_vol_bullish,205,-0.0409,0.3211,-2.023,-8.39,41.5
stochastic_rsi_stochastic_rsi_grid_7_21_25_80_000,stochastic_rsi_grid_7_21_25_80,stochastic_rsi,low_vol_bearish,205,-0.0324,0.4244,-1.214,-6.65,47.3
stochastic_rsi_stochastic_rsi_grid_7_21_25_80_000,stochastic_rsi_grid_7_21_25_80,stochastic_rsi,neutral,205,0.0106,0.1362,1.232,2.17,55.6
stochastic_rsi_stochastic_rsi_grid_7_21_25_85_000,stochastic_rsi_grid_7_21_25_85,stochastic_rsi,low_vol_bullish,205,-0.0209,0.2993,-1.106,-4.27,43.4
