stop_loss_pct,regime,total_return,avg_return_per_trade,win_rate,num_trades,stopped_out_count,stopped_out_rate,avg_winner,avg_loser,profit_factor,avg_duration_minutes,avg_duration_winners,avg_duration_losers,avg_duration_stopped,strategy_hash,strategy_type
0.03,High Vol,-0.05124765365539623,-0.0001971063602130624,0.17307692307692307,260,211,0.8115384615384615,0.0007418836050872918,-0.0003936391436480202,0.39446779204032706,4.134615384615385,6.666666666666667,3.604651162790698,3.5781990521327014,e220d2e71910,bollinger_bands
0.04,Low Vol,-0.07739674294653798,-0.00017550281847287524,0.30385487528344673,441,289,0.655328798185941,0.0005089456454559224,-0.0004742523108717641,0.46841238562324633,6.5646258503401365,7.798507462686567,6.026058631921824,5.7612456747404845,e220d2e71910,bollinger_bands
0.04,Medium Vol,-0.0872403718796081,-0.00022718846843647943,0.265625,384,272,0.7083333333333334,0.0004809873950774106,-0.00048333718502660994,0.35994367817439427,6.145833333333333,7.0588235294117645,5.815602836879433,5.643382352941177,e220d2e71910,bollinger_bands
0.04,High Vol,-0.04868394104318432,-0.00018724592708917046,0.2423076923076923,260,190,0.7307692307692307,0.0007430671611314264,-0.00048475721926123937,0.4902054173494528,5.826923076923077,7.301587301587301,5.355329949238579,5.2894736842105265,e220d2e71910,bollinger_bands
0.05,Low Vol,-0.06553304095422133,-0.0001486009998961935,0.3673469387755102,441,258,0.5850340136054422,0.0005608829667133809,-0.0005605594321211076,0.5809802886376632,7.981859410430839,8.302469135802468,7.795698924731183,7.48062015503876,e220d2e71910,bollinger_bands
0.05,Medium Vol,-0.07279650520874126,-0.00018957423231443036,0.3411458333333333,384,239,0.6223958333333334,0.0005461628299783041,-0.0005705289957940675,0.49567292058755397,7.903645833333333,8.244274809160306,7.7272727272727275,7.594142259414226,e220d2e71910,bollinger_bands
0.05,High Vol,-0.043622327943470755,-0.00016777818439796445,0.3,260,173,0.6653846153846154,0.0007788394377890518,-0.0005734714510495428,0.582048731231759,7.153846153846154,8.26923076923077,6.675824175824176,6.618497109826589,e220d2e71910,bollinger_bands
0.1,Low Vol,-0.06619420012050134,-0.00015010022703061527,0.49206349206349204,441,173,0.3922902494331066,0.0006007725334920596,-0.0008775082137869567,0.6632398223473855,13.99092970521542,11.63594470046083,16.272321428571427,15.809248554913294,e220d2e71910,bollinger_bands
0.1,Medium Vol,-0.0286896332849772,-7.471258667962812e-05,0.546875,384,144,0.375,0.0006392510540001835,-0.0009363928426725042,0.8239169049572408,13.567708333333334,13.071428571428571,14.166666666666666,13.645833333333334,e220d2e71910,bollinger_bands
0.1,High Vol,-0.05690314870761734,-0.00021885826426006668,0.4461538461538462,260,131,0.5038461538461538,0.0007704464550269838,-0.0010157981770190798,0.6109849733402434,10.942307692307692,9.956896551724139,11.73611111111111,12.061068702290076,e220d2e71910,bollinger_bands
0.15,Low Vol,-0.046640023637694275,-0.0001057596907884224,0.564625850340136,441,116,0.26303854875283444,0.0006250391419696112,-0.0010535144270214971,0.7694224364193725,18.219954648526077,14.538152610441767,22.994791666666668,21.120689655172413,e220d2e71910,bollinger_bands
0.15,Medium Vol,-0.028442493810140166,-7.406899429724001e-05,0.6067708333333334,384,111,0.2890625,0.0006700417213506235,-0.001222266323740632,0.84589210837176,16.744791666666668,14.935622317596566,19.5364238410596,19.72972972972973,e220d2e71910,bollinger_bands
0.15,High Vol,-0.05607131183049613,-0.00021565889165575433,0.5192307692307693,260,99,0.38076923076923075,0.0008196758463903405,-0.0013338204087455364,0.6636949834454466,15.26923076923077,11.333333333333334,19.52,16.91919191919192,e220d2e71910,bollinger_bands
0.2,Low Vol,-0.057951412944113954,-0.0001314090996465169,0.5850340136054422,441,92,0.20861678004535147,0.0006342830345465075,-0.0012109094855579938,0.7384821975138559,20.668934240362812,14.922480620155039,28.770491803278688,27.98913043478261,e220d2e71910,bollinger_bands
0.2,Medium Vol,-0.02541725881334196,-6.619077815974469e-05,0.6432291666666666,384,88,0.22916666666666666,0.0006949770534320508,-0.001438515262854442,0.871028524073081,20.221354166666668,16.74089068825911,26.496350364963504,27.5,e220d2e71910,bollinger_bands
0.2,High Vol,-0.03667335852994626,-0.00014105137896133175,0.5769230769230769,260,71,0.27307692307692305,0.0008578331871130829,-0.0015031666963355333,0.7782054583388419,19.115384615384617,13.766666666666667,26.40909090909091,23.52112676056338,e220d2e71910,bollinger_bands
0.25,Low Vol,-0.0469550561919623,-0.00010647405032190998,0.6077097505668935,441,73,0.1655328798185941,0.0006676966765402529,-0.0013057674306632952,0.7921402361504326,23.424036281179138,15.559701492537313,35.60693641618497,37.602739726027394,e220d2e71910,bollinger_bands
0.25,Medium Vol,-0.02555608329046801,-6.655230023559377e-05,0.6588541666666666,384,70,0.18229166666666666,0.0007062186035920051,-0.0015590029770934757,0.8748657904204559,22.565104166666668,17.015810276679844,33.282442748091604,33.285714285714285,e220d2e71910,bollinger_bands
0.25,High Vol,-0.030417130965285862,-0.00011698896525109947,0.5961538461538461,260,54,0.2076923076923077,0.0008860679632834649,-0.0015976920502306948,0.8186841065320924,21.692307692307693,14.03225806451613,33.0,27.87037037037037,e220d2e71910,bollinger_bands
0.3,Low Vol,-0.061708897686035574,-0.00013992947321096502,0.6145124716553289,441,64,0.14512471655328799,0.0006674293818403547,-0.0014269544715574806,0.7456166100352087,24.5124716553288,15.959409594095941,38.14705882352941,41.875,e220d2e71910,bollinger_bands
0.3,Medium Vol,-0.02347481649728141,-6.1132334628337e-05,0.6692708333333334,384,54,0.140625,0.0007096401948522612,-0.0016208846186953742,0.885962842357947,24.84375,17.237354085603112,40.23622047244095,39.72222222222222,e220d2e71910,bollinger_bands
0.3,High Vol,-0.03863129383382795,-0.0001485818993608767,0.6038461538461538,260,45,0.17307692307692307,0.0008872765000910883,-0.00172751169270028,0.7828893970630458,23.942307692307693,14.07643312101911,38.980582524271846,32.44444444444444,e220d2e71910,bollinger_bands
0.35,Low Vol,-0.06853284141226641,-0.00015540326850854063,0.6190476190476191,441,54,0.12244897959183673,0.0006638839135229538,-0.001486744939309719,0.7256196614166256,26.3265306122449,16.208791208791208,42.767857142857146,49.629629629629626,e220d2e71910,bollinger_bands
0.35,Medium Vol,-0.001950842099798242,-5.0803179682245885e-06,0.6822916666666666,384,38,0.09895833333333333,0.0007339810181867254,-0.0015922448267600025,0.9899572548480008,26.588541666666668,17.519083969465647,46.0655737704918,41.973684210526315,e220d2e71910,bollinger_bands
0.35,High Vol,-0.041339127997326496,-0.00015899664614356344,0.6153846153846154,260,39,0.15,0.0008871422075457075,-0.0018328188120463967,0.7744505472902141,25.384615384615383,14.5625,42.7,38.58974358974359,e220d2e71910,bollinger_bands
0.4,Low Vol,-0.07246822697330182,-0.00016432704529093385,0.6213151927437641,441,44,0.09977324263038549,0.000662453003438354,-0.001520840418655155,0.7146699459330705,27.61904761904762,16.423357664233578,45.98802395209581,54.43181818181818,e220d2e71910,bollinger_bands
0.4,Medium Vol,-0.01039890815254303,-2.708048998058081e-05,0.6822916666666666,384,34,0.08854166666666667,0.0007339810181867254,-0.0016614912698152877,0.9486985254641146,27.760416666666668,17.519083969465647,49.75409836065574,50.44117647058823,e220d2e71910,bollinger_bands
0.4,High Vol,-0.03328646515211,-0.00012802486596965383,0.6230769230769231,260,34,0.13076923076923078,0.0009582088365837685,-0.0019236356803946993,0.8234292433144618,26.942307692307693,15.123456790123457,46.47959183673469,44.411764705882355,e220d2e71910,bollinger_bands
0.45,Low Vol,-0.07835258393076333,-0.0001776702583464021,0.6213151927437641,441,38,0.08616780045351474,0.000662453003438354,-0.0015560760890591158,0.6984870132091697,28.650793650793652,16.423357664233578,48.712574850299404,58.28947368421053,e220d2e71910,bollinger_bands
0.45,Medium Vol,-0.006155286647149098,-1.6029392310284107e-05,0.6875,384,27,0.0703125,0.0007300334206056443,-0.0016573675807253269,0.9690508876911536,29.075520833333332,17.821969696969695,53.833333333333336,64.44444444444444,e220d2e71910,bollinger_bands
0.45,High Vol,-0.017995014296125503,-6.921159344663654e-05,0.6307692307692307,260,25,0.09615384615384616,0.0009620522715299136,-0.0018309540294482434,0.8976227351589333,28.5,15.762195121951219,50.260416666666664,45.6,e220d2e71910,bollinger_bands
0.5,Low Vol,-0.07131282292645355,-0.00016170708146588108,0.6213151927437641,441,28,0.06349206349206349,0.000662453003438354,-0.001513921831548279,0.7179359707505788,29.682539682539684,16.423357664233578,51.43712574850299,55.17857142857143,e220d2e71910,bollinger_bands
0.5,Medium Vol,-0.006428197209484225,-1.6740096899698503e-05,0.6875,384,21,0.0546875,0.0007300334206056443,-0.0016596418354114528,0.9677229695371262,29.908854166666668,17.821969696969695,56.5,63.333333333333336,e220d2e71910,bollinger_bands
0.5,High Vol,-0.014561746724733864,-5.600671817205332e-05,0.6346153846153846,260,21,0.08076923076923077,0.0009660101229786557,-0.001831088600170653,0.9162893895704461,29.807692307692307,16.151515151515152,53.526315789473685,49.76190476190476,e220d2e71910,bollinger_bands
0.75,Low Vol,-0.080063423231121,-0.0001815497125422245,0.6213151927437641,441,11,0.024943310657596373,0.000662453003438354,-0.0015663206357678441,0.6939185470414788,32.22222222222222,16.423357664233578,58.1437125748503,85.9090909090909,e220d2e71910,bollinger_bands
0.75,Medium Vol,0.01769266418274152,4.6074646309222706e-05,0.6901041666666666,384,4,0.010416666666666666,0.000740507173891369,-0.0015003507302392542,1.0990953963487125,32.057291666666664,17.90566037735849,63.57142857142857,66.25,e220d2e71910,bollinger_bands
0.75,High Vol,-0.015626629643769818,-6.0102421706806995e-05,0.6346153846153846,260,11,0.04230769230769231,0.0009660101229786557,-0.0018422978940552425,0.9107143101632729,31.653846153846153,16.151515151515152,58.578947368421055,52.72727272727273,e220d2e71910,bollinger_bands
1.0,Low Vol,-0.07979467981794328,-0.00018094031704749043,0.6213151927437641,441,4,0.009070294784580499,0.000662453003438354,-0.0015647113937727682,0.6946322140292092,33.2312925170068,16.423357664233578,60.808383233532936,116.25,e220d2e71910,bollinger_bands
1.0,Medium Vol,0.007692664182741378,2.0032979642555672e-05,0.6901041666666666,384,4,0.010416666666666666,0.000740507173891369,-0.0015843843436846338,1.040800855605164,32.265625,17.90566037735849,64.24369747899159,86.25,e220d2e71910,bollinger_bands
1.0,High Vol,-0.015548787357691864,-5.980302829881486e-05,0.6346153846153846,260,5,0.019230769230769232,0.0009660101229786557,-0.0018414785015702113,0.9111195456635091,32.61538461538461,16.151515151515152,61.21052631578947,65.0,e220d2e71910,bollinger_bands
0.01,Low Vol,-0.05638158072007794,-0.00013142559608409775,0.09090909090909091,429,387,0.9020979020979021,0.00054116266910419,-0.00019868442260292655,0.27237297318759146,2.365967365967366,7.17948717948718,1.8846153846153846,1.8604651162790697,ed91ff086529,bollinger_bands
0.01,Medium Vol,-0.06183633834439881,-0.0001618752312680597,0.060209424083769635,382,356,0.9319371727748691,0.00041257751461292206,-0.00019867861053062956,0.13304171318864097,1.8717277486910995,5.6521739130434785,1.6295264623955432,1.5870786516853932,ed91ff086529,bollinger_bands
0.01,High Vol,-0.0423374178098837,-0.0001653805383198582,0.04296875,256,243,0.94921875,0.00058303787511991,-0.00019898299769878654,0.13155501234982683,1.5625,5.0,1.4081632653061225,1.3786008230452675,ed91ff086529,bollinger_bands
0.02,Low Vol,-0.06412850851519113,-0.00014948370283261335,0.19114219114219114,429,342,0.7972027972027972,0.000470466802245587,-0.0002959849749260209,0.3756156644966515,4.102564102564102,7.073170731707317,3.400576368876081,3.3771929824561404,ed91ff086529,bollinger_bands
0.02,Medium Vol,-0.07594272126771667,-0.0001988029352558028,0.13612565445026178,382,322,0.8429319371727748,0.0004051906796698996,-0.0002939776866986407,0.21718732815620784,3.3769633507853403,6.153846153846154,2.9393939393939394,2.8260869565217392,ed91ff086529,bollinger_bands
0.02,High Vol,-0.041649910737778954,-0.00016269496381944904,0.12109375,256,222,0.8671875,0.0008117655210994822,-0.0002969539639638351,0.3766349776267927,2.94921875,5.967741935483871,2.533333333333333,2.5,ed91ff086529,bollinger_bands
0.03,Low Vol,-0.07142739855171305,-0.00016649743252147565,0.2634032634032634,429,304,0.7086247086247086,0.00045118151686997525,-0.00038737629733550717,0.41649483223179656,5.594405594405594,7.522123893805309,4.905063291139241,4.720394736842105,ed91ff086529,bollinger_bands
0.03,Medium Vol,-0.0822419359742454,-0.00021529302611059004,0.20680628272251309,382,291,0.7617801047120419,0.00044017380455190804,-0.00038619031859355157,0.29717158043570713,4.882198952879581,6.772151898734177,4.3894389438943895,4.243986254295533,ed91ff086529,bollinger_bands
0.03,High Vol,-0.04998197717607869,-0.00019524209834405738,0.171875,256,205,0.80078125,0.0007410096360316699,-0.0003895584960446801,0.39479167910035945,4.140625,6.25,3.702830188679245,3.5853658536585367,ed91ff086529,bollinger_bands
0.04,Low Vol,-0.07492137684432464,-0.0001746419040660248,0.32400932400932403,429,276,0.6433566433566433,0.00046008953337990644,-0.00047887524822114353,0.460507561656325,6.736596736596737,7.76978417266187,6.241379310344827,6.068840579710145,ed91ff086529,bollinger_bands
0.04,Medium Vol,-0.08885873800710228,-0.0002326144974007913,0.2513089005235602,382,268,0.7015706806282722,0.000482804294991187,-0.0004727550710708259,0.3427994597012491,5.955497382198953,6.822916666666667,5.664335664335664,5.485074626865671,ed91ff086529,bollinger_bands
0.04,High Vol,-0.04866535756012756,-0.0001900990529692483,0.2421875,256,185,0.72265625,0.0007210463930908401,-0.000481289865627627,0.47879152154962995,5.91796875,6.854838709677419,5.618556701030927,5.54054054054054,ed91ff086529,bollinger_bands
0.05,Low Vol,-0.06126379475060345,-0.000142806048369705,0.37995337995337997,429,249,0.5804195804195804,0.0005483207013756784,-0.0005663160491535301,0.593310099186378,8.053613053613054,8.558282208588958,7.7443609022556394,7.469879518072289,ed91ff086529,bollinger_bands
0.05,Medium Vol,-0.08028440519149879,-0.00021016859997774552,0.3193717277486911,382,237,0.6204188481675392,0.0005234635227562164,-0.0005544113652606045,0.443037799796348,7.382198952879581,7.991803278688525,7.096153846153846,6.962025316455696,ed91ff086529,bollinger_bands
0.05,High Vol,-0.04285193487427913,-0.00016739037060265285,0.30859375,256,167,0.65234375,0.0007377114879018842,-0.0005713623865453558,0.5762736003026865,7.20703125,7.848101265822785,6.9209039548022595,6.88622754491018,ed91ff086529,bollinger_bands
0.1,Low Vol,-0.05872042226175339,-0.0001368774411695883,0.5081585081585082,429,168,0.3916083916083916,0.0006047143069490292,-0.0009030717591310037,0.6918341900416732,13.93939393939394,12.01834862385321,15.924170616113743,15.535714285714286,ed91ff086529,bollinger_bands
0.1,Medium Vol,-0.040755649670720304,-0.00010669018238408457,0.518324607329843,382,149,0.3900523560209424,0.0006431211130999853,-0.0009135523373071597,0.7575419743444322,13.102094240837696,12.55050505050505,13.695652173913043,13.657718120805368,ed91ff086529,bollinger_bands
0.1,High Vol,-0.05494830675295048,-0.00021464182325371282,0.453125,256,125,0.48828125,0.0007360540137033366,-0.0010023612310181252,0.6084366661113206,10.9375,10.172413793103448,11.571428571428571,11.84,ed91ff086529,bollinger_bands
0.15,Low Vol,-0.043172543463961925,-0.0001006352994497947,0.5757575757575758,429,115,0.2680652680652681,0.000640088820578759,-0.001105903748059975,0.7855041384111018,18.333333333333332,14.736842105263158,23.214285714285715,21.043478260869566,ed91ff086529,bollinger_bands
0.15,Medium Vol,-0.0425430314068409,-0.00011136919216450498,0.5785340314136126,382,114,0.29842931937172773,0.0006707958824066003,-0.001185024356637886,0.7770151899256388,16.55759162303665,14.321266968325792,19.627329192546583,20.13157894736842,ed91ff086529,bollinger_bands
0.15,High Vol,-0.047623262335840175,-0.00018602836849937568,0.5390625,256,93,0.36328125,0.0007771142137069517,-0.0013124154561644024,0.6924853581599075,15.5859375,12.355072463768115,19.364406779661017,17.580645161290324,ed91ff086529,bollinger_bands
0.2,Low Vol,-0.05611926240203734,-0.00013081413147328052,0.5990675990675991,429,93,0.21678321678321677,0.0006453637493684601,-0.0012905682906379744,0.7471851867320369,21.305361305361306,15.38910505836576,30.1453488372093,28.655913978494624,ed91ff086529,bollinger_bands
0.2,Medium Vol,-0.03219791216897513,-8.428772819103437e-05,0.6230366492146597,382,86,0.225130890052356,0.0006873023544863626,-0.0013595546703939541,0.8355368730999553,20.392670157068064,16.428571428571427,26.944444444444443,26.976744186046513,ed91ff086529,bollinger_bands
0.2,High Vol,-0.0348588291580535,-0.0001361673013986465,0.59375,256,69,0.26953125,0.0008077113393440668,-0.0015156822378687659,0.7788579682321977,19.35546875,14.901315789473685,25.865384615384617,24.71014492753623,ed91ff086529,bollinger_bands
0.25,Low Vol,-0.05245327707821909,-0.00012226871113803984,0.6177156177156177,429,77,0.1794871794871795,0.0006818737191840591,-0.0014216451991585048,0.7750232930520841,23.81118881118881,15.81132075471698,36.73780487804878,36.688311688311686,ed91ff086529,bollinger_bands
0.25,Medium Vol,-0.03733453951756831,-9.773439664284897e-05,0.6361256544502618,382,70,0.18324607329842932,0.0006925506327836222,-0.0014793118221869675,0.818433270490715,22.395287958115183,16.68724279835391,32.37410071942446,32.142857142857146,ed91ff086529,bollinger_bands
0.25,High Vol,-0.03750831297278909,-0.00014651684754995737,0.609375,256,57,0.22265625,0.0008409385970855581,-0.0016869473411813619,0.7776556976193328,21.54296875,15.064102564102564,31.65,31.140350877192983,ed91ff086529,bollinger_bands
0.3,Low Vol,-0.06533218538487325,-0.00015228947642161595,0.6247086247086248,429,66,0.15384615384615385,0.0006814447341407614,-0.0015401203362397351,0.7365206070031066,25.06993006993007,16.21268656716418,39.81366459627329,41.21212121212121,ed91ff086529,bollinger_bands
0.3,Medium Vol,-0.036399634349755426,-9.528700091559012e-05,0.6465968586387435,382,55,0.14397905759162305,0.0006963577396252771,-0.0015437036743496215,0.8253376437528425,24.790575916230367,16.902834008097166,39.22222222222222,39.90909090909091,ed91ff086529,bollinger_bands
0.3,High Vol,-0.04551976348795088,-0.00017781157612480812,0.62109375,256,48,0.1875,0.000839603292567913,-0.0018455328557345264,0.7457233498776463,24.1015625,15.220125786163521,38.65979381443299,39.166666666666664,ed91ff086529,bollinger_bands
0.35,Low Vol,-0.06438040975638679,-0.00015007088521302282,0.6317016317016317,429,53,0.12354312354312354,0.0006780538215338203,-0.0015704619961522286,0.7405407142461435,27.167832167832167,16.660516605166052,45.18987341772152,49.43396226415094,ed91ff086529,bollinger_bands
0.35,Medium Vol,-0.01686660330339884,-4.4153411789002205e-05,0.6596858638743456,382,40,0.10471204188481675,0.0007221368539061287,-0.0015295776191364867,0.9151771700169862,27.094240837696336,17.24206349206349,46.19230769230769,45.0,ed91ff086529,bollinger_bands
0.35,High Vol,-0.047356013523486465,-0.000184984427826119,0.6328125,256,41,0.16015625,0.0008467446818173369,-0.001963070765722288,0.7433676937651974,25.83984375,15.648148148148149,43.40425531914894,43.41463414634146,ed91ff086529,bollinger_bands
0.4,Low Vol,-0.06890280144848493,-0.00016061259078900916,0.6317016317016317,429,42,0.0979020979020979,0.0006780538215338203,-0.0015990847283806977,0.7272854450337292,28.543123543123542,16.660516605166052,48.924050632911396,50.0,ed91ff086529,bollinger_bands
0.4,Medium Vol,-0.023133553281426963,-6.055904000373551e-05,0.662303664921466,382,35,0.09162303664921466,0.0007252624126883432,-0.0016017437495471148,0.8880408489501749,28.01047120418848,17.391304347826086,48.83720930232558,50.57142857142857,ed91ff086529,bollinger_bands
0.4,High Vol,-0.032135729492054205,-0.00012553019332833674,0.6484375,256,35,0.13671875,0.0009101902723477135,-0.002035859052241941,0.8246127792444093,27.67578125,16.80722891566265,47.72222222222222,52.857142857142854,ed91ff086529,bollinger_bands
0.45,Low Vol,-0.07993942104633969,-0.00018633897679799463,0.6317016317016317,429,39,0.09090909090909091,0.0006780538215338203,-0.0016689367511519304,0.6968454901147562,29.545454545454547,16.660516605166052,51.64556962025316,58.717948717948715,ed91ff086529,bollinger_bands
0.45,Medium Vol,-0.024151866108852185,-6.322478038966541e-05,0.6675392670157068,382,30,0.07853403141361257,0.0007212438693534073,-0.001638338998377725,0.8839237946030962,29.410994764397905,17.705882352941178,52.91338582677165,68.5,ed91ff086529,bollinger_bands
0.45,High Vol,-0.022945747825762766,-8.96318274443858e-05,0.65234375,256,27,0.10546875,0.0009188399109086656,-0.0019819327297473026,0.8699161745345528,29.2578125,17.15568862275449,51.96629213483146,56.111111111111114,ed91ff086529,bollinger_bands
0.5,Low Vol,-0.07632509248598243,-0.00017791396849879354,0.6317016317016317,429,30,0.06993006993006994,0.0006780538215338203,-0.0016460612539344797,0.7065296297736,30.62937062937063,16.660516605166052,54.58860759493671,57.0,ed91ff086529,bollinger_bands
0.5,Medium Vol,-0.022747070042183362,-5.954730377534912e-05,0.6675392670157068,382,23,0.060209424083769635,0.0007212438693534073,-0.0016272776120260018,0.8899322485542402,30.23560209424084,17.705882352941178,55.39370078740158,66.08695652173913,ed91ff086529,bollinger_bands
0.5,High Vol,-0.01943726457672744,-7.592681475284156e-05,0.65625,256,22,0.0859375,0.0009229843028709496,-0.001982938948398261,0.8886107881777513,30.6640625,17.529761904761905,55.73863636363637,56.13636363636363,ed91ff086529,bollinger_bands
0.75,Low Vol,-0.08551965771234182,-0.00019934652147399028,0.6317016317016317,429,12,0.027972027972027972,0.0006780538215338203,-0.0017042547047342225,0.6824044816167097,33.613053613053616,16.660516605166052,62.68987341772152,90.0,ed91ff086529,bollinger_bands
0.75,Medium Vol,0.007905842192707405,2.0695921970438235e-05,0.6701570680628273,382,4,0.010471204188481676,0.0007321201747126625,-0.0014247374804264616,1.0440395372264795,32.59162303664922,17.79296875,62.65873015873016,61.25,ed91ff086529,bollinger_bands
0.75,High Vol,-0.0165385826168933,-6.460383834723945e-05,0.65625,256,10,0.0390625,0.0009229843028709496,-0.0019499993806728728,0.903621282811135,32.5390625,17.529761904761905,61.19318181818182,56.5,ed91ff086529,bollinger_bands
1.0,Low Vol,-0.08267232835290925,-0.00019270939010002154,0.6317016317016317,429,4,0.009324009324009324,0.0006780538215338203,-0.0016862336328390796,0.6896974569110507,34.75524475524475,16.660516605166052,65.79113924050633,116.25,ed91ff086529,bollinger_bands
1.0,Medium Vol,-0.0020941578072926127,-5.482088500766002e-06,0.6701570680628273,382,4,0.010471204188481676,0.0007321201747126625,-0.001504102559791541,0.9889500220914582,32.82722513089005,17.79296875,63.37301587301587,83.75,ed91ff086529,bollinger_bands
1.0,High Vol,-0.018310395883967358,-7.152498392174749e-05,0.65625,256,5,0.01953125,0.0009229843028709496,-0.001970133622344169,0.8943865136152273,33.671875,17.529761904761905,64.48863636363636,65.0,ed91ff086529,bollinger_bands
0.01,Low Vol,-0.05768537717669649,-0.00013200315143408806,0.08924485125858124,437,395,0.9038901601830663,0.0005487576317549974,-0.00019871086636970197,0.27060791260336775,2.345537757437071,7.564102564102564,1.8341708542713568,1.8101265822784811,cf7e04d7a203,bollinger_bands
0.01,Medium Vol,-0.061903028972989146,-0.0001620498140654166,0.060209424083769635,382,357,0.9345549738219895,0.0004162503664978435,-0.0001990996863577704,0.13394220385909006,1.8324607329842932,5.6521739130434785,1.5877437325905293,1.5686274509803921,cf7e04d7a203,bollinger_bands
0.01,High Vol,-0.041699736169978865,-0.00016613440705170863,0.0398406374501992,251,240,0.9561752988047809,0.0006326175731037855,-0.00019927764274280796,0.1317242188774333,1.593625498007968,5.0,1.4522821576763485,1.4375,cf7e04d7a203,bollinger_bands
0.02,Low Vol,-0.0662860345167182,-0.00015168428951194097,0.18077803203661327,437,352,0.8054919908466819,0.0005016087249280169,-0.0002958467144861216,0.37414711088466257,4.073226544622425,7.0886075949367084,3.4078212290502794,3.352272727272727,cf7e04d7a203,bollinger_bands
0.02,Medium Vol,-0.07427523535780853,-0.00019443778889478673,0.1387434554973822,382,325,0.8507853403141361,0.0004397202477337351,-0.0002965969862847918,0.23883045266024286,3.3900523560209423,6.415094339622642,2.9027355623100304,2.8461538461538463,cf7e04d7a203,bollinger_bands
0.02,High Vol,-0.03726987242849591,-0.00014848554752388808,0.13147410358565736,251,215,0.8565737051792829,0.00082818795868882,-0.0002963306195652613,0.42306766066658036,2.8685258964143427,5.909090909090909,2.408256880733945,2.372093023255814,cf7e04d7a203,bollinger_bands
0.03,Low Vol,-0.07778476207451845,-0.00017799716721857769,0.2425629290617849,437,317,0.7254004576659039,0.0004719139969834529,-0.000386125817990225,0.39139194986995707,5.4004576659038905,7.264150943396227,4.803625377643504,4.621451104100946,cf7e04d7a203,bollinger_bands
0.03,Medium Vol,-0.08039733495288157,-0.0002104642276253444,0.21204188481675393,382,294,0.7696335078534031,0.000462183060980833,-0.00039147562422700674,0.3177077599613906,5.052356020942408,6.9753086419753085,4.534883720930233,4.421768707482993,cf7e04d7a203,bollinger_bands
0.03,High Vol,-0.04802613746823135,-0.00019133919310052332,0.1752988047808765,251,203,0.8087649402390438,0.0007602534479939569,-0.00039361009265683795,0.410557985524627,4.063745019920319,5.909090909090909,3.6714975845410627,3.5960591133004924,cf7e04d7a203,bollinger_bands
0.04,Low Vol,-0.07808883861342575,-0.00017869299453873169,0.2997711670480549,437,286,0.6544622425629291,0.0005075564099599642,-0.0004724795043077811,0.4598870835163799,6.578947368421052,7.748091603053435,6.078431372549019,5.804195804195804,cf7e04d7a203,bollinger_bands
0.04,Medium Vol,-0.09182508501406539,-0.00024037980370174186,0.2513089005235602,382,275,0.7198952879581152,0.0004797468221772186,-0.0004821006291716027,0.33402548888994,5.994764397905759,6.927083333333333,5.681818181818182,5.527272727272727,cf7e04d7a203,bollinger_bands
0.04,High Vol,-0.04600621445954231,-0.00018329169107387375,0.24701195219123506,251,185,0.7370517928286853,0.0007543721729100051,-0.0004908851279363101,0.5041220231138377,5.856573705179283,6.774193548387097,5.555555555555555,5.513513513513513,cf7e04d7a203,bollinger_bands
0.05,Low Vol,-0.06649377260037062,-0.00015215966270107695,0.35926773455377575,437,258,0.5903890160183066,0.0005738002181025512,-0.0005592157387231113,0.5753378475554278,7.906178489702517,8.248407643312103,7.714285714285714,7.461240310077519,cf7e04d7a203,bollinger_bands
0.05,Medium Vol,-0.08477138673105268,-0.00022191462495039967,0.31675392670157065,382,245,0.6413612565445026,0.0005232819814993103,-0.00056738891376425,0.4275626870788681,7.7486910994764395,7.975206611570248,7.64367816091954,7.551020408163265,cf7e04d7a203,bollinger_bands
0.05,High Vol,-0.040776839589846514,-0.00016245752824640045,0.30677290836653387,251,168,0.6693227091633466,0.0007839315750396903,-0.0005812619015396704,0.5968260569040311,7.430278884462151,7.792207792207792,7.2701149425287355,7.2023809523809526,cf7e04d7a203,bollinger_bands
0.1,Low Vol,-0.06961121178319614,-0.00015929339080822914,0.4851258581235698,437,176,0.40274599542334094,0.0006128942586575396,-0.0008868657538604202,0.6511499489813831,13.79862700228833,11.721698113207546,15.755555555555556,15.710227272727273,cf7e04d7a203,bollinger_bands
0.1,Medium Vol,-0.04094052158180998,-0.00010717414026651828,0.5209424083769634,382,148,0.387434554973822,0.0006357368493769574,-0.0009150390962176201,0.7555091382509034,13.468586387434556,12.763819095477388,14.234972677595628,13.445945945945946,cf7e04d7a203,bollinger_bands
0.1,High Vol,-0.050749829952071675,-0.0002021905575779748,0.4541832669322709,251,126,0.50199203187251,0.0007885086183224845,-0.0010265679740206928,0.6391503296876097,11.235059760956176,10.482456140350877,11.861313868613138,11.944444444444445,cf7e04d7a203,bollinger_bands
0.15,Low Vol,-0.050014584986377446,-0.00011444985122740835,0.5537757437070938,437,117,0.26773455377574373,0.0006391100603706946,-0.0010496370235696694,0.755644050797749,18.352402745995423,14.50413223140496,23.128205128205128,21.53846153846154,cf7e04d7a203,bollinger_bands
