strategy_id,strategy_hash,strategy_type,symbol,timeframe,constraints,period,std_dev,trace_path,total_return,sharpe_ratio,max_drawdown,num_trades,win_rate,avg_return_per_trade,total_execution_cost
SPY_5m_strategy_102,1941bec06c3a,bollinger_bands,SPY_5m,1m,,30,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_102.parquet,-0.7994152960128742,-38.390184618200465,-0.799399920431916,1500,0.0425173343605547,-0.0005329435306752494,0.15
SPY_5m_strategy_103,1d7a3e053fd6,bollinger_bands,SPY_5m,1m,,30,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_103.parquet,-0.868895895619365,-71.23025158589265,-0.8688831604257085,778,0.016804699537750385,-0.0011168327707189781,0.07780000000000001
SPY_5m_strategy_104,f323d58803c3,bollinger_bands,SPY_5m,1m,,30,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_104.parquet,-0.9254193208918626,-128.56718569893616,-0.9254100028799148,406,0.0069818952234206475,-0.0022793579332311886,0.040600000000000004
SPY_5m_strategy_105,203fc1421563,bollinger_bands,SPY_5m,1m,,31,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_105.parquet,-0.5130492943927962,-9.997856477326584,-0.5130320256985671,2627,0.16650616332819723,-0.00019529855134860916,0.2627
SPY_5m_strategy_106,9fd39ed6212b,bollinger_bands,SPY_5m,1m,,31,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_106.parquet,-0.6772619766753071,-19.864711448615708,-0.6772448104035991,2345,0.09673536209553159,-0.0002888110774734785,0.23450000000000001
SPY_5m_strategy_107,11129fcb7fa5,bollinger_bands,SPY_5m,1m,,31,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_107.parquet,-0.7930888936932452,-37.379801220586195,-0.7930733819838968,1494,0.043624807395993837,-0.0005308493264345684,0.1494
SPY_5m_strategy_108,5b7b08275e14,bollinger_bands,SPY_5m,1m,,31,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_108.parquet,-0.8637247954303822,-67.84797990586259,-0.8637118822125394,794,0.017430662557781203,-0.0010878146038166023,0.0794
SPY_5m_strategy_109,121b0501bf35,bollinger_bands,SPY_5m,1m,,31,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_109.parquet,-0.9173409733799586,-121.27052175139539,-0.9173310822015239,408,0.007174499229583975,-0.002248384738676369,0.0408
SPY_5m_strategy_110,fc9943afab8c,bollinger_bands,SPY_5m,1m,,32,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_110.parquet,-0.5101370526596635,-9.889022786766345,-0.5101198356904398,2625,0.16799884437596302,-0.00019433792482272894,0.2625
SPY_5m_strategy_111,fff5e7d20b65,bollinger_bands,SPY_5m,1m,,32,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_111.parquet,-0.6744825069742583,-19.638374500146824,-0.6744654063381232,2335,0.09798728813559322,-0.0002888576046998965,0.2335
SPY_5m_strategy_112,d55aece22ad2,bollinger_bands,SPY_5m,1m,,32,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_112.parquet,-0.7831901521536612,-35.53310386157825,-0.7831744239847132,1466,0.044010015408320495,-0.0005342361201593869,0.1466
SPY_5m_strategy_113,d39dbfbbb6ae,bollinger_bands,SPY_5m,1m,,32,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_113.parquet,-0.8600707813594738,-65.5257500009956,-0.8600575736784883,806,0.018249229583975346,-0.0010670853366742852,0.0806
SPY_5m_strategy_114,106f5e37af28,bollinger_bands,SPY_5m,1m,,32,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_114.parquet,-0.9086667738814643,-111.44138998999631,-0.9086562523380374,402,0.007318952234206471,-0.0022603651091578714,0.0402
SPY_5m_strategy_115,d758885db870,bollinger_bands,SPY_5m,1m,,33,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_115.parquet,-0.5040979593873378,-9.718322050631388,-0.5040809558831243,2577,0.16973228043143299,-0.00019561426441107405,0.2577
SPY_5m_strategy_116,e8078f937503,bollinger_bands,SPY_5m,1m,,33,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_116.parquet,-0.6686552079857084,-19.1658957088028,-0.6686382171655545,2291,0.09899845916795069,-0.0002918617232587117,0.2291
SPY_5m_strategy_117,702487ba1156,bollinger_bands,SPY_5m,1m,,33,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_117.parquet,-0.7795639283701288,-35.04506436051265,-0.7795482959476279,1448,0.04449152542372881,-0.0005383728787086525,0.1448
SPY_5m_strategy_118,fa1bf8b05174,bollinger_bands,SPY_5m,1m,,33,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_118.parquet,-0.8564785301691564,-64.14714855186351,-0.8564651247103519,806,0.018441833590138675,-0.0010626284493413852,0.0806
SPY_5m_strategy_119,d31ea79e7946,bollinger_bands,SPY_5m,1m,,33,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_119.parquet,-0.9018597585364494,-108.40188035278122,-0.9018488405984936,396,0.0073671032357473035,-0.0022774236326678016,0.0396
SPY_5m_strategy_120,67e6717e7708,bollinger_bands,SPY_5m,1m,,34,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_120.parquet,-0.4932413837563565,-9.40551801844209,-0.49322426638412065,2563,0.17175462249614792,-0.00019244689182846528,0.25630000000000003
SPY_5m_strategy_121,22cfbee2a806,bollinger_bands,SPY_5m,1m,,34,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_121.parquet,-0.6585898752489703,-18.659045783598597,-0.6585726895662688,2255,0.09957627118644068,-0.0002920575943454414,0.2255
SPY_5m_strategy_122,05f08270acc6,bollinger_bands,SPY_5m,1m,,34,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_122.parquet,-0.7692842842473788,-33.85369751846185,-0.7692684709410373,1418,0.04482858243451464,-0.0005425135996102812,0.1418
SPY_5m_strategy_123,ea897ab3a2f1,bollinger_bands,SPY_5m,1m,,34,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_123.parquet,-0.8459342479416525,-60.395171794585835,-0.845920400059519,790,0.018923343605546997,-0.0010708028454957626,0.079
SPY_5m_strategy_124,1c3a4e70fe49,bollinger_bands,SPY_5m,1m,,34,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_124.parquet,-0.9039130008097325,-109.47810131736459,-0.9039022270312419,398,0.007318952234206471,-0.0022711381929892776,0.0398
SPY_5m_strategy_125,a09b0b058df0,bollinger_bands,SPY_5m,1m,,35,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_125.parquet,-0.4959114683201966,-9.460828476310613,-0.49589439887994946,2589,0.1732473035439137,-0.00019154556520671942,0.2589
SPY_5m_strategy_126,d7fe20354dcb,bollinger_bands,SPY_5m,1m,,35,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_126.parquet,-0.653329548253089,-18.408808338586198,-0.6533122526277673,2231,0.09996147919876733,-0.00029284157250250516,0.22310000000000002
SPY_5m_strategy_127,6b1245c82ce5,bollinger_bands,SPY_5m,1m,,35,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_127.parquet,-0.761434465893944,-32.45004982701597,-0.7614185983552735,1396,0.045839753466872114,-0.0005454401618151461,0.1396
SPY_5m_strategy_128,61c557a6d032,bollinger_bands,SPY_5m,1m,,35,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_128.parquet,-0.8379190814645523,-58.19158123237319,-0.8379049336934141,796,0.019404853620955315,-0.0010526621626439098,0.0796
SPY_5m_strategy_129,3f89f6cc6584,bollinger_bands,SPY_5m,1m,,35,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_129.parquet,-0.8996185722099834,-107.56497859258188,-0.8996075400715298,400,0.007415254237288136,-0.0022490464305249588,0.04
SPY_5m_strategy_130,7a965b138401,bollinger_bands,SPY_5m,1m,,36,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_130.parquet,-0.49317165217644876,-9.39365886290407,-0.4931545617201456,2592,0.174595531587057,-0.0001902668411174571,0.2592
SPY_5m_strategy_131,cb821ff2857a,bollinger_bands,SPY_5m,1m,,36,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_131.parquet,-0.6511720085394317,-18.279224978755643,-0.6511546050993167,2241,0.10063559322033898,-0.0002905720698524907,0.22410000000000002
SPY_5m_strategy_132,4b493028d443,bollinger_bands,SPY_5m,1m,,36,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_132.parquet,-0.7603477264962072,-32.481048773387585,-0.7603317486127814,1406,0.04588790446841294,-0.0005407878566829355,0.1406
SPY_5m_strategy_133,fa5d65af43e5,bollinger_bands,SPY_5m,1m,,36,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_133.parquet,-0.8333281799150545,-56.714112814745455,-0.8333138466886092,804,0.020127118644067795,-0.0010364778357152419,0.0804
SPY_5m_strategy_134,dca305200c6f,bollinger_bands,SPY_5m,1m,,36,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_134.parquet,-0.900114086916776,-106.2148700480376,-0.9001030876290841,414,0.007704160246533128,-0.0021741886157410047,0.0414
SPY_5m_strategy_135,52acf43d5a97,bollinger_bands,SPY_5m,1m,,37,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_135.parquet,-0.4929724045185827,-9.378168993321879,-0.49295552272705456,2572,0.1753177966101695,-0.00019166889755776933,0.25720000000000004
SPY_5m_strategy_136,911d853b7980,bollinger_bands,SPY_5m,1m,,37,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_136.parquet,-0.6454912068035259,-17.91908373359153,-0.6454739572670111,2207,0.10135785824345146,-0.00029247449334097233,0.2207
SPY_5m_strategy_137,ea707c55ba0f,bollinger_bands,SPY_5m,1m,,37,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_137.parquet,-0.7517593938359255,-31.543125853646632,-0.7517432391062433,1388,0.046465716486902925,-0.000541613396135393,0.1388
SPY_5m_strategy_138,6613ec614cd0,bollinger_bands,SPY_5m,1m,,37,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_138.parquet,-0.8292450049076128,-56.08830314837423,-0.8292305440047434,796,0.020078967642526965,-0.001041765081542227,0.0796
SPY_5m_strategy_139,9b81934ac192,bollinger_bands,SPY_5m,1m,,37,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_139.parquet,-0.8928303772926389,-101.27092536706036,-0.8928189786760854,402,0.007800462249614792,-0.0022209710877926342,0.0402
SPY_5m_strategy_140,4be6b887eb6a,bollinger_bands,SPY_5m,1m,,38,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_140.parquet,-0.48524812275533047,-9.178698845295067,-0.48523144258605333,2520,0.17642526964560862,-0.0001925587788711629,0.252
SPY_5m_strategy_141,bd9099be5311,bollinger_bands,SPY_5m,1m,,38,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_141.parquet,-0.6394134621048886,-17.600274127285534,-0.6393962931334816,2173,0.1016949152542373,-0.00029425377915549405,0.21730000000000002
SPY_5m_strategy_142,2da25874102c,bollinger_bands,SPY_5m,1m,,38,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_142.parquet,-0.7410426380293311,-30.47084306820896,-0.7410263905898915,1352,0.04680277349768875,-0.0005481084600808663,0.13520000000000001
SPY_5m_strategy_143,dadf14ae5e7c,bollinger_bands,SPY_5m,1m,,38,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_143.parquet,-0.8266668938068094,-54.91498174873686,-0.8266524116032218,792,0.020127118644067795,-0.0010437713305641533,0.0792
SPY_5m_strategy_144,4314274a2493,bollinger_bands,SPY_5m,1m,,38,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_144.parquet,-0.891972759897623,-99.02331544449015,-0.8919613172402202,412,0.007848613251155625,-0.002164982426935978,0.0412
SPY_5m_strategy_145,eaf444435d31,bollinger_bands,SPY_5m,1m,,39,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_145.parquet,-0.4785331264892272,-8.984025618613972,-0.4785164684521066,2490,0.17700308166409862,-0.0001921819785097298,0.249
SPY_5m_strategy_146,ae25ec524428,bollinger_bands,SPY_5m,1m,,39,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_146.parquet,-0.6306438789171931,-17.03215846203154,-0.6306265957904416,2143,0.10203197226502311,-0.0002942808581041498,0.21430000000000002
SPY_5m_strategy_147,b62de6c472a8,bollinger_bands,SPY_5m,1m,,39,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_147.parquet,-0.7391780872246454,-30.38201156270856,-0.7391618224884033,1350,0.04699537750385208,-0.0005475393238701077,0.135
SPY_5m_strategy_148,3ea67419245e,bollinger_bands,SPY_5m,1m,,39,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_148.parquet,-0.8202292586028416,-53.00934283050158,-0.8202146965533412,780,0.020319722650231124,-0.0010515759725677456,0.078
SPY_5m_strategy_149,7f544d066167,bollinger_bands,SPY_5m,1m,,39,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_149.parquet,-0.8791310058731194,-92.24209179492834,-0.8791188259472276,398,0.00823382126348228,-0.0022088718740530637,0.0398
SPY_5m_strategy_150,b3883b4a99a3,bollinger_bands,SPY_5m,1m,,40,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_150.parquet,-0.28860752770117526,-3.2143831754629253,-0.30322276107234203,2465,0.2748940677966102,-0.00011708216133921917,0.24650000000000002
SPY_5m_strategy_151,07cc89a7abb6,bollinger_bands,SPY_5m,1m,,40,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_151.parquet,-0.6258138476587848,-16.74262687476976,-0.6257967326202616,2103,0.10222457627118645,-0.00029758147772647876,0.21030000000000001
SPY_5m_strategy_152,8938d657206d,bollinger_bands,SPY_5m,1m,,40,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_152.parquet,-0.7314679572635654,-29.634504195232655,-0.731451585070545,1326,0.04680277349768875,-0.0005516349602289332,0.1326
SPY_5m_strategy_153,d760aa12c26d,bollinger_bands,SPY_5m,1m,,40,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_153.parquet,-0.8089917059713947,-50.253673379483665,-0.8089768270873382,768,0.020945685670261942,-0.0010533746171502536,0.07680000000000001
SPY_5m_strategy_154,b8f69004794a,bollinger_bands,SPY_5m,1m,,40,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_154.parquet,-0.8780788236996455,-91.5973949667618,-0.878066569083473,400,0.008378274268104776,-0.0021951970592491137,0.04
SPY_5m_strategy_155,982f190045df,bollinger_bands,SPY_5m,1m,,41,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_155.parquet,-0.29012965557956594,-3.2375188133982546,-0.30547079824788714,2427,0.2750866718027735,-0.00011954250332903417,0.2427
SPY_5m_strategy_156,e2b1b30f7db7,bollinger_bands,SPY_5m,1m,,41,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_156.parquet,-0.6132541439163235,-16.02200814647426,-0.6132368200620054,2077,0.10289869029275808,-0.00029525957819755583,0.20770000000000002
SPY_5m_strategy_157,67715670cb1e,bollinger_bands,SPY_5m,1m,,41,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_157.parquet,-0.7220471749937385,-28.696153387588637,-0.7220305499660943,1314,0.04742873651771957,-0.0005495031773163915,0.13140000000000002
SPY_5m_strategy_158,a5104b8d3e6d,bollinger_bands,SPY_5m,1m,,41,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_158.parquet,-0.8019587317739629,-48.66011295694095,-0.8019436531638715,756,0.0211864406779661,-0.0010607919732459827,0.0756
SPY_5m_strategy_159,d00ae37d79c7,bollinger_bands,SPY_5m,1m,,41,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_159.parquet,-0.8763425838261134,-90.3613779055275,-0.8763302473865934,404,0.00842642526964561,-0.002169164811450776,0.040400000000000005
SPY_5m_strategy_160,e220d2e71910,bollinger_bands,SPY_5m,1m,,42,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_160.parquet,-0.29123534890644953,-3.251658104788802,-0.30747015779461573,2378,0.27590523882896767,-0.00012247071022138332,0.2378
SPY_5m_strategy_161,ab7c0e7f655a,bollinger_bands,SPY_5m,1m,,42,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_161.parquet,-0.6030222594250938,-15.576526906059309,-0.6030048546808473,2043,0.10357280431432973,-0.00029516508048218,0.2043
SPY_5m_strategy_162,c57589d57999,bollinger_bands,SPY_5m,1m,,42,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_162.parquet,-0.7191122092914515,-28.32903723638267,-0.7190955546779141,1318,0.04815100154083205,-0.0005456086565185519,0.1318
SPY_5m_strategy_163,b90676e7d2bf,bollinger_bands,SPY_5m,1m,,42,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_163.parquet,-0.7998299845860968,-47.86169725189997,-0.7998148747502051,748,0.020993836671802775,-0.0010692914232434448,0.0748
SPY_5m_strategy_164,dc69454680dd,bollinger_bands,SPY_5m,1m,,42,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_164.parquet,-0.8682241875622556,-87.15000277647384,-0.8682113852396789,408,0.008811633281972264,-0.002128000459711411,0.0408
SPY_5m_strategy_165,cf7e04d7a203,bollinger_bands,SPY_5m,1m,,43,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_165.parquet,-0.3015662317068638,-3.3899906575891188,-0.31824543594404964,2346,0.27633859784283515,-0.0001285448558000272,0.2346
SPY_5m_strategy_166,d46c03425876,bollinger_bands,SPY_5m,1m,,43,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_166.parquet,-0.6026852651078607,-15.575532871860805,-0.6026680222394424,2034,0.10405431432973807,-0.00029630544007269456,0.2034
SPY_5m_strategy_167,0b782f99e318,bollinger_bands,SPY_5m,1m,,43,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_167.parquet,-0.7235272132381572,-28.679489657117838,-0.7235105200003218,1350,0.04877696456086287,-0.0005359460838801164,0.135
SPY_5m_strategy_168,3d1cbefd6106,bollinger_bands,SPY_5m,1m,,43,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_168.parquet,-0.8004882074008182,-48.04648809929394,-0.800472995736388,754,0.021090138674884438,-0.001061655447481191,0.07540000000000001
SPY_5m_strategy_169,3ceb6b5fca2a,bollinger_bands,SPY_5m,1m,,43,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_169.parquet,-0.8618853105795541,-86.51348111783354,-0.8618722012282818,410,0.008907935285053929,-0.0021021592940964734,0.041
SPY_5m_strategy_170,eda5c120abc6,bollinger_bands,SPY_5m,1m,,44,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_170.parquet,-0.3028498285348519,-3.407079434469245,-0.31946640630985224,2353,0.27677195685670264,-0.00012870795942832635,0.2353
SPY_5m_strategy_171,f4f9192e7ee6,bollinger_bands,SPY_5m,1m,,44,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_171.parquet,-0.5990054460956628,-15.395231802293269,-0.5989879803260438,2044,0.10439137134052388,-0.0002930555020037489,0.2044
SPY_5m_strategy_172,f4a6baef696d,bollinger_bands,SPY_5m,1m,,44,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_172.parquet,-0.7170672861373479,-28.018132919233313,-0.7170505327157164,1334,0.04916217257318952,-0.0005375316987536341,0.13340000000000002
SPY_5m_strategy_173,2b3523a73ed3,bollinger_bands,SPY_5m,1m,,44,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_173.parquet,-0.7935871891036709,-46.39127706977196,-0.7935718781535279,738,0.021041987673343605,-0.0010753213944494186,0.0738
SPY_5m_strategy_174,db41eba7249d,bollinger_bands,SPY_5m,1m,,44,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_174.parquet,-0.858662983454794,-84.31922959753805,-0.8586497217582084,410,0.009100539291217258,-0.002094299959645839,0.041
SPY_5m_strategy_175,ed91ff086529,bollinger_bands,SPY_5m,1m,,45,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_175.parquet,-0.2960694764857532,-3.3087746484967817,-0.3132605281263777,2337,0.2782164869029276,-0.0001266878376062273,0.23370000000000002
SPY_5m_strategy_176,37ac1f916597,bollinger_bands,SPY_5m,1m,,45,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_176.parquet,-0.590174303266733,-14.958151568211132,-0.5901567982766042,2010,0.10458397534668722,-0.0002936190563516085,0.201
SPY_5m_strategy_177,86aa81d899d3,bollinger_bands,SPY_5m,1m,,45,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_177.parquet,-0.7159717368424208,-27.89778175957889,-0.7159551245590543,1320,0.048969568567026195,-0.0005424028309412278,0.132
SPY_5m_strategy_178,e54423f5706e,bollinger_bands,SPY_5m,1m,,45,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_178.parquet,-0.7896253763457172,-45.5735181079807,-0.7896099505140256,742,0.021427195685670263,-0.001064185143323069,0.0742
SPY_5m_strategy_179,845482b68208,bollinger_bands,SPY_5m,1m,,45,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_179.parquet,-0.8448880185346028,-78.22681820748276,-0.8448741606262854,402,0.009533898305084746,-0.0021017114888920467,0.0402
SPY_5m_strategy_180,8c6ec2c9aca8,bollinger_bands,SPY_5m,1m,,46,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_180.parquet,-0.3038406563692062,-3.413001046133854,-0.32178699762196183,2289,0.27937211093990755,-0.00013273947416741206,0.22890000000000002
SPY_5m_strategy_181,bca709053121,bollinger_bands,SPY_5m,1m,,46,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_181.parquet,-0.5824404212538985,-14.564921764434395,-0.5824231789144723,1944,0.10434322033898305,-0.0002996092701923346,0.19440000000000002
SPY_5m_strategy_182,907aba3382bd,bollinger_bands,SPY_5m,1m,,46,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_182.parquet,-0.706438543682192,-27.05144695173889,-0.7064219270336471,1282,0.04892141756548536,-0.0005510441058363433,0.1282
SPY_5m_strategy_183,40a09c6f1749,bollinger_bands,SPY_5m,1m,,46,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_183.parquet,-0.7802209061170701,-42.836563210722225,-0.780205249504706,728,0.021764252696456085,-0.0010717320138970742,0.0728
SPY_5m_strategy_184,8243226432b5,bollinger_bands,SPY_5m,1m,,46,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_184.parquet,-0.8441727116250066,-77.75324007240486,-0.8441588435131034,396,0.00938944530046225,-0.0021317492717803197,0.0396
SPY_5m_strategy_185,558bc0157961,bollinger_bands,SPY_5m,1m,,47,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_185.parquet,-0.30488910795765833,-3.426522396555061,-0.3236368823455126,2242,0.2797573189522342,-0.00013598978945479853,0.2242
SPY_5m_strategy_186,a2ae0926bfd8,bollinger_bands,SPY_5m,1m,,47,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_186.parquet,-0.574286382156088,-14.235791034245919,-0.5742688838856376,1940,0.1050173343605547,-0.0002960239083278804,0.194
SPY_5m_strategy_187,93f8f292c3b3,bollinger_bands,SPY_5m,1m,,47,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_187.parquet,-0.7050461293693745,-26.87378996001947,-0.7050294780171428,1282,0.04916217257318952,-0.0005499579792272812,0.1282
SPY_5m_strategy_188,5113d0b15dcb,bollinger_bands,SPY_5m,1m,,47,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_188.parquet,-0.7713815381971572,-41.578971670771956,-0.7713657749390621,706,0.021667950693374422,-0.001092608411044132,0.07060000000000001
SPY_5m_strategy_189,a01de85e25bc,bollinger_bands,SPY_5m,1m,,47,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_189.parquet,-0.8435751678931458,-77.04659190059387,-0.8435612161782089,404,0.009726502311248074,-0.0020880573462701627,0.040400000000000005
SPY_5m_strategy_190,35ec37dfc29d,bollinger_bands,SPY_5m,1m,,48,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_190.parquet,-0.30367323784710154,-3.4089832936812785,-0.3226914555190964,2228,0.2799017719568567,-0.00013629858072132026,0.2228
SPY_5m_strategy_191,f4f89ea896e0,bollinger_bands,SPY_5m,1m,,48,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_191.parquet,-0.5718427404834566,-14.129110310781385,-0.5718255194397095,1904,0.1048728813559322,-0.00030033757378332806,0.1904
SPY_5m_strategy_192,430f9f4d0cc9,bollinger_bands,SPY_5m,1m,,48,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_192.parquet,-0.6953500132024257,-26.219689795307303,-0.6953329561390547,1272,0.04969183359013867,-0.000546658815410712,0.1272
SPY_5m_strategy_193,976d3195b96e,bollinger_bands,SPY_5m,1m,,48,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_193.parquet,-0.7682063628724689,-41.34162088934103,-0.7681905045872207,706,0.021764252696456085,-0.0010881109955700693,0.07060000000000001
SPY_5m_strategy_194,57ba9da33d32,bollinger_bands,SPY_5m,1m,,48,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_194.parquet,-0.8400590082488816,-75.11735641169916,-0.8400449210987657,406,0.009774653312788905,-0.0020691108577558658,0.040600000000000004
SPY_5m_strategy_195,fc33d53291ae,bollinger_bands,SPY_5m,1m,,49,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_195.parquet,-0.3057980809767785,-3.4386737335568167,-0.32523965171751523,2206,0.28096109399075503,-0.0001386210702523928,0.22060000000000002
SPY_5m_strategy_196,3374f282b6dd,bollinger_bands,SPY_5m,1m,,49,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_196.parquet,-0.566553881726369,-13.922159271293397,-0.5665365706815914,1889,0.10496918335901387,-0.00029992264781702967,0.1889
SPY_5m_strategy_197,92f6b1f7f323,bollinger_bands,SPY_5m,1m,,49,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_197.parquet,-0.6900508901073399,-25.757835908852545,-0.6900337319921959,1256,0.049739984591679505,-0.000549403574926226,0.12560000000000002
SPY_5m_strategy_198,8b8b16adb7f2,bollinger_bands,SPY_5m,1m,,49,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_198.parquet,-0.7582722748952421,-39.800587016657566,-0.7582562826185537,688,0.02186055469953775,-0.0011021399344407587,0.0688
SPY_5m_strategy_199,be6753113238,bollinger_bands,SPY_5m,1m,,49,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_199.parquet,-0.8372678819295595,-73.82776482898204,-0.8372537061424412,412,0.010015408320493066,-0.0020322035969164063,0.0412
SPY_5m_strategy_200,62d9cb196ebd,bollinger_bands,SPY_5m,1m,,50,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_200.parquet,-0.3030348028237638,-3.399573420160349,-0.3228161033300856,2194,0.28206856702619415,-0.00013811978250855234,0.2194
SPY_5m_strategy_201,ec97b6c35e6f,bollinger_bands,SPY_5m,1m,,50,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_201.parquet,-0.5634441753422166,-13.807779920106952,-0.5634268843113222,1871,0.10496918335901387,-0.0003011460049931676,0.18710000000000002
SPY_5m_strategy_202,26929cd65e11,bollinger_bands,SPY_5m,1m,,50,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_202.parquet,-0.6870542301360942,-25.25629251200873,-0.687037285499979,1222,0.049210323574730354,-0.0005622375042030231,0.1222
SPY_5m_strategy_203,ec32e6085e21,bollinger_bands,SPY_5m,1m,,50,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_203.parquet,-0.7585375733469146,-39.94976378668645,-0.7585215364039735,694,0.02210130970724191,-0.001092993621537341,0.0694
