stop_pct,target_pct,regime,num_trades,total_return,sharpe_ratio,win_rate,stop_hits,target_hits,avg_duration,strategy,period,std_dev,strategy_hash
0.1,0.15,Medium Vol,905,-0.13593191394669824,-7.12890578107975,0.430939226519337,0.0,0.0,2.256353591160221,P17_S1.0,17,1.0,3bc72579
0.1,0.15,High Vol,1311,-0.1315721885168294,-5.295597119364412,0.4820747520976354,0.0,0.0,2.068649885583524,P17_S1.0,17,1.0,3bc72579
0.1,0.15,Trending Up,301,-0.05173606733177527,-4.223170708277423,0.42857142857142855,0.0,0.0,2.259136212624585,P17_S1.0,17,1.0,3bc72579
0.1,0.15,Trending Down,392,-0.02193527257733674,-1.394470200997554,0.5204081632653061,0.0,0.0,2.048469387755102,P17_S1.0,17,1.0,3bc72579
0.1,0.15,Ranging,2064,-0.2665421739219076,-10.426178855786597,0.43410852713178294,0.0,0.0,2.21172480620155,P17_S1.0,17,1.0,3bc72579
0.1,0.2,Overall,2757,-0.3887489135792178,-13.73750789473151,0.42945230322814654,22.5607544432354,2.0311933260790718,2.277112803772216,P17_S1.0,17,1.0,3bc72579
0.1,0.2,Low Vol,530,-0.10232936198813425,-8.60987248175005,0.37169811320754714,0.0,0.0,2.4113207547169813,P17_S1.0,17,1.0,3bc72579
0.1,0.2,Medium Vol,905,-0.1627631593644383,-8.703906654608772,0.4165745856353591,0.0,0.0,2.32707182320442,P17_S1.0,17,1.0,3bc72579
0.1,0.2,High Vol,1311,-0.18451396628414518,-7.671202556458664,0.4614797864225782,0.0,0.0,2.1807780320366135,P17_S1.0,17,1.0,3bc72579
0.1,0.2,Trending Up,301,-0.06135861729368375,-4.949997066872972,0.4119601328903654,0.0,0.0,2.372093023255814,P17_S1.0,17,1.0,3bc72579
0.1,0.2,Trending Down,392,-0.04269043010848417,-2.7080303171906044,0.49744897959183676,0.0,0.0,2.1760204081632653,P17_S1.0,17,1.0,3bc72579
0.1,0.2,Ranging,2064,-0.3197515730089663,-13.13722938637051,0.41908914728682173,0.0,0.0,2.2824612403100777,P17_S1.0,17,1.0,3bc72579
0.0,0.0,Overall,2757,-0.41746777427431736,-11.614738532168714,0.446499818643453,0.0,0.0,3.588683351468988,P17_S1.0,17,1.0,3bc72579
0.0,0.0,Low Vol,530,-0.10845682998665462,-6.892019308988502,0.38301886792452833,0.0,0.0,3.422641509433962,P17_S1.0,17,1.0,3bc72579
0.0,0.0,Medium Vol,905,-0.19006255614123002,-7.304706197412128,0.43425414364640885,0.0,0.0,3.6674033149171272,P17_S1.0,17,1.0,3bc72579
0.0,0.0,High Vol,1311,-0.19091829670371707,-6.542055114059922,0.4805491990846682,0.0,0.0,3.594965675057208,P17_S1.0,17,1.0,3bc72579
0.0,0.0,Trending Up,301,-0.06175655977082839,-3.921882602928741,0.4318936877076412,0.0,0.0,3.8039867109634553,P17_S1.0,17,1.0,3bc72579
0.0,0.0,Trending Down,392,-0.060490692792434464,-2.874291391252168,0.5102040816326531,0.0,0.0,3.818877551020408,P17_S1.0,17,1.0,3bc72579
0.0,0.0,Ranging,2064,-0.3391493338954251,-10.94911231527805,0.436531007751938,0.0,0.0,3.5135658914728682,P17_S1.0,17,1.0,3bc72579
0.03,0.05,Overall,2742,0.15093739739020062,7.77687759953317,0.6557257476294676,24.908825674690007,61.1962071480671,0.3796498905908096,P19_S1.5,19,1.5,77ecf32f
0.03,0.05,Low Vol,558,-0.009029596867790035,-1.0973720702018335,0.543010752688172,0.0,0.0,0.6164874551971327,P19_S1.5,19,1.5,77ecf32f
0.03,0.05,Medium Vol,900,0.04940573938276782,4.676373900295422,0.6611111111111111,0.0,0.0,0.3622222222222222,P19_S1.5,19,1.5,77ecf32f
0.03,0.05,High Vol,1272,0.10766701318042005,8.419873244965489,0.7028301886792453,0.0,0.0,0.2869496855345912,P19_S1.5,19,1.5,77ecf32f
0.03,0.05,Trending Up,292,0.015681531055983466,2.6944037687323696,0.6472602739726028,0.0,0.0,0.3835616438356164,P19_S1.5,19,1.5,77ecf32f
0.03,0.05,Trending Down,414,0.05399462549035028,8.128693482555555,0.7657004830917874,0.0,0.0,0.2222222222222222,P19_S1.5,19,1.5,77ecf32f
0.03,0.05,Ranging,2036,0.07511705198421881,4.5932876447379245,0.6345776031434185,0.0,0.0,0.4111001964636542,P19_S1.5,19,1.5,77ecf32f
0.05,0.075,Overall,2742,0.06382377136311357,2.3471402964966077,0.5331874544128373,25.67469000729395,37.41794310722101,0.9697301239970825,P19_S1.5,19,1.5,77ecf32f
0.05,0.075,Low Vol,558,-0.03682180002336788,-3.4369546541738085,0.43010752688172044,0.0,0.0,1.3010752688172043,P19_S1.5,19,1.5,77ecf32f
0.05,0.075,Medium Vol,900,0.0036242551467051687,0.2449803951298412,0.5177777777777778,0.0,0.0,0.9588888888888889,P19_S1.5,19,1.5,77ecf32f
0.05,0.075,High Vol,1272,0.10213713994344253,5.276834041613644,0.5904088050314465,0.0,0.0,0.8270440251572327,P19_S1.5,19,1.5,77ecf32f
0.05,0.075,Trending Up,292,0.0018072719259261127,0.21340454965872002,0.5171232876712328,0.0,0.0,0.9486301369863014,P19_S1.5,19,1.5,77ecf32f
0.05,0.075,Trending Down,414,0.07944735334095743,7.508141182221569,0.6835748792270532,0.0,0.0,0.6859903381642513,P19_S1.5,19,1.5,77ecf32f
0.05,0.075,Ranging,2036,-0.01625158682636163,-0.7131982335700321,0.5049115913555993,0.0,0.0,1.030451866404715,P19_S1.5,19,1.5,77ecf32f
0.05,0.1,Overall,2742,-0.16842662562778143,-6.291508468173099,0.42560175054704596,33.734500364697304,18.7454412837345,1.2403355215171408,P19_S1.5,19,1.5,77ecf32f
0.05,0.1,Low Vol,558,-0.07279108893473529,-6.699129133972699,0.3602150537634409,0.0,0.0,1.517921146953405,P19_S1.5,19,1.5,77ecf32f
0.05,0.1,Medium Vol,900,-0.08491578888891615,-5.37064939254049,0.4022222222222222,0.0,0.0,1.2244444444444444,P19_S1.5,19,1.5,77ecf32f
0.05,0.1,High Vol,1272,-0.01789942394359434,-0.8439033048086495,0.4716981132075472,0.0,0.0,1.123427672955975,P19_S1.5,19,1.5,77ecf32f
0.05,0.1,Trending Up,292,-0.017313171616040623,-1.8127826568863135,0.4417808219178082,0.0,0.0,1.1952054794520548,P19_S1.5,19,1.5,77ecf32f
0.05,0.1,Trending Down,414,0.03999315354909805,3.058004758439842,0.5507246376811594,0.0,0.0,0.9975845410628019,P19_S1.5,19,1.5,77ecf32f
0.05,0.1,Ranging,2036,-0.18631752885098585,-8.51116207040693,0.39783889980353637,0.0,0.0,1.2961689587426326,P19_S1.5,19,1.5,77ecf32f
0.075,0.1,Overall,2742,-0.11090184485236187,-3.7300413086989317,0.4675419401896426,20.97009482129832,19.693654266958426,1.5390226112326768,P19_S1.5,19,1.5,77ecf32f
0.075,0.1,Low Vol,558,-0.06565276934403486,-5.522739590362579,0.3942652329749104,0.0,0.0,1.8548387096774193,P19_S1.5,19,1.5,77ecf32f
0.075,0.1,Medium Vol,900,-0.06133081117692751,-3.5763740804673314,0.44333333333333336,0.0,0.0,1.5622222222222222,P19_S1.5,19,1.5,77ecf32f
0.075,0.1,High Vol,1272,0.015834124215255985,0.7054456140542789,0.5180817610062893,0.0,0.0,1.376572327044025,P19_S1.5,19,1.5,77ecf32f
0.075,0.1,Trending Up,292,-0.010546144115993084,-1.023137589976192,0.476027397260274,0.0,0.0,1.4554794520547945,P19_S1.5,19,1.5,77ecf32f
0.075,0.1,Trending Down,414,0.05467484522753496,3.9839331089041945,0.5966183574879227,0.0,0.0,1.2077294685990339,P19_S1.5,19,1.5,77ecf32f
0.075,0.1,Ranging,2036,-0.14800788413359312,-6.106208665120483,0.4400785854616896,0.0,0.0,1.6183693516699411,P19_S1.5,19,1.5,77ecf32f
0.075,0.15,Overall,2742,-0.33217919255395745,-12.772975195187557,0.40007293946024797,25.711159737417944,4.850474106491612,1.8052516411378556,P19_S1.5,19,1.5,77ecf32f
0.075,0.15,Low Vol,558,-0.09443691222657657,-8.422217434871698,0.3655913978494624,0.0,0.0,2.0232974910394264,P19_S1.5,19,1.5,77ecf32f
0.075,0.15,Medium Vol,900,-0.14312967491681605,-8.685738333970626,0.37666666666666665,0.0,0.0,1.8166666666666667,P19_S1.5,19,1.5,77ecf32f
0.075,0.15,High Vol,1272,-0.1368140032282965,-6.325963792236209,0.4331761006289308,0.0,0.0,1.695754716981132,P19_S1.5,19,1.5,77ecf32f
0.075,0.15,Trending Up,292,-0.0472013126819365,-4.601646557142297,0.3904109589041096,0.0,0.0,1.7636986301369864,P19_S1.5,19,1.5,77ecf32f
0.075,0.15,Trending Down,414,-0.019526988662116995,-1.3794832788463465,0.4830917874396135,0.0,0.0,1.6256038647342994,P19_S1.5,19,1.5,77ecf32f
0.075,0.15,Ranging,2036,-0.28513645165335355,-12.858124877085224,0.3845776031434185,0.0,0.0,1.8477406679764243,P19_S1.5,19,1.5,77ecf32f
0.1,0.15,Overall,2742,-0.32453598147448615,-11.599507013929745,0.4153902261123268,18.234865061998544,4.9598832968636035,2.053610503282276,P19_S1.5,19,1.5,77ecf32f
0.1,0.15,Low Vol,558,-0.09444069220346674,-7.918219471482996,0.3709677419354839,0.0,0.0,2.261648745519713,P19_S1.5,19,1.5,77ecf32f
0.1,0.15,Medium Vol,900,-0.1431495050625775,-7.98923999947642,0.3933333333333333,0.0,0.0,2.0966666666666667,P19_S1.5,19,1.5,77ecf32f
0.1,0.15,High Vol,1272,-0.12647386347414846,-5.481253504472742,0.4520440251572327,0.0,0.0,1.9268867924528301,P19_S1.5,19,1.5,77ecf32f
0.1,0.15,Trending Up,292,-0.04824642074161656,-4.36272066985288,0.4041095890410959,0.0,0.0,2.030821917808219,P19_S1.5,19,1.5,77ecf32f
0.1,0.15,Trending Down,414,-0.021340357445453262,-1.4283883102605488,0.49516908212560384,0.0,0.0,1.8309178743961352,P19_S1.5,19,1.5,77ecf32f
0.1,0.15,Ranging,2036,-0.2748196607387109,-11.463901492060137,0.40078585461689586,0.0,0.0,2.1021611001964637,P19_S1.5,19,1.5,77ecf32f
0.1,0.2,Overall,2742,-0.3869091851708464,-14.73037903273893,0.40043763676148797,19.292487235594457,1.604668125455872,2.1196207148067105,P19_S1.5,19,1.5,77ecf32f
0.1,0.2,Low Vol,558,-0.10581899352237567,-9.146460220068155,0.36200716845878134,0.0,0.0,2.2974910394265233,P19_S1.5,19,1.5,77ecf32f
0.1,0.2,Medium Vol,900,-0.17123402218880301,-9.954077976977516,0.37777777777777777,0.0,0.0,2.1622222222222223,P19_S1.5,19,1.5,77ecf32f
0.1,0.2,High Vol,1272,-0.1698375412915032,-7.640850469718602,0.43474842767295596,0.0,0.0,2.0070754716981134,P19_S1.5,19,1.5,77ecf32f
0.1,0.2,Trending Up,292,-0.05505912759156262,-4.950631099069835,0.386986301369863,0.0,0.0,2.1027397260273974,P19_S1.5,19,1.5,77ecf32f
0.1,0.2,Trending Down,414,-0.04348652530753239,-2.9735994626695774,0.47342995169082125,0.0,0.0,1.9202898550724639,P19_S1.5,19,1.5,77ecf32f
0.1,0.2,Ranging,2036,-0.321688651802863,-14.196877493765024,0.387524557956778,0.0,0.0,2.162573673870334,P19_S1.5,19,1.5,77ecf32f
0.0,0.0,Overall,2742,-0.4212050372349888,-13.664930094746325,0.4088256746900073,0.0,0.0,2.8395331874544127,P19_S1.5,19,1.5,77ecf32f
0.0,0.0,Low Vol,558,-0.11145328991001724,-7.621752229654935,0.3727598566308244,0.0,0.0,2.8315412186379927,P19_S1.5,19,1.5,77ecf32f
0.0,0.0,Medium Vol,900,-0.18899229529999173,-8.6604656378898,0.38666666666666666,0.0,0.0,2.918888888888889,P19_S1.5,19,1.5,77ecf32f
0.0,0.0,High Vol,1272,-0.1933811769042424,-7.74872796468026,0.4418238993710692,0.0,0.0,2.7830188679245285,P19_S1.5,19,1.5,77ecf32f
0.0,0.0,Trending Up,292,-0.05888637535354413,-4.297115153810166,0.3972602739726027,0.0,0.0,2.958904109589041,P19_S1.5,19,1.5,77ecf32f
0.0,0.0,Trending Down,414,-0.07015338187420417,-4.1613051253871705,0.47101449275362317,0.0,0.0,2.7270531400966185,P19_S1.5,19,1.5,77ecf32f
0.0,0.0,Ranging,2036,-0.3385890720471991,-12.478240311524152,0.39783889980353637,0.0,0.0,2.845284872298625,P19_S1.5,19,1.5,77ecf32f
0.03,0.05,Overall,2727,0.18024397934599534,9.261299878413427,0.671067106710671,24.09240924092409,62.779611294462775,0.3582691602493583,P18_S1.5,18,1.5,7b6de378
0.03,0.05,Low Vol,539,-0.004052888202827787,-0.49447166540359505,0.562152133580705,0.0,0.0,0.575139146567718,P18_S1.5,18,1.5,7b6de378
0.03,0.05,Medium Vol,892,0.058802104771404906,5.634567787975987,0.6782511210762332,0.0,0.0,0.3508968609865471,P18_S1.5,18,1.5,7b6de378
0.03,0.05,High Vol,1284,0.12016593340387138,9.393952455515123,0.7133956386292835,0.0,0.0,0.2702492211838006,P18_S1.5,18,1.5,7b6de378
0.03,0.05,Trending Up,290,0.014369524007440848,2.44159105739977,0.6448275862068965,0.0,0.0,0.38620689655172413,P18_S1.5,18,1.5,7b6de378
0.03,0.05,Trending Down,426,0.06426429700300118,10.01919133554897,0.7887323943661971,0.0,0.0,0.19718309859154928,P18_S1.5,18,1.5,7b6de378
0.03,0.05,Ranging,2011,0.09326666952005058,5.711851332262948,0.6499254102436599,0.0,0.0,0.38836399801093985,P18_S1.5,18,1.5,7b6de378
0.05,0.075,Overall,2727,0.1113521378043476,4.01450887857409,0.5482214888155482,24.78914558122479,38.797213054638796,0.9262926292629263,P18_S1.5,18,1.5,7b6de378
0.05,0.075,Low Vol,539,-0.03223906730402648,-3.0292728839324714,0.4359925788497217,0.0,0.0,1.2671614100185529,P18_S1.5,18,1.5,7b6de378
0.05,0.075,Medium Vol,892,0.017728468792657992,1.1672442943527712,0.5392376681614349,0.0,0.0,0.9237668161434978,P18_S1.5,18,1.5,7b6de378
0.05,0.075,High Vol,1284,0.1300441724367165,6.662502959403978,0.602803738317757,0.0,0.0,0.780373831775701,P18_S1.5,18,1.5,7b6de378
0.05,0.075,Trending Up,290,0.00438084727981769,0.5102675839690404,0.5275862068965518,0.0,0.0,0.9172413793103448,P18_S1.5,18,1.5,7b6de378
0.05,0.075,Trending Down,426,0.08850293276743493,8.434344580473416,0.6924882629107981,0.0,0.0,0.6572769953051644,P18_S1.5,18,1.5,7b6de378
0.05,0.075,Ranging,2011,0.016538106005591358,0.7391374086613477,0.5206364992541025,0.0,0.0,0.9845847836897066,P18_S1.5,18,1.5,7b6de378
0.05,0.1,Overall,2727,-0.13295466651737564,-4.858494058396827,0.4367436743674367,32.70993766043271,19.435276861019435,1.198019801980198,P18_S1.5,18,1.5,7b6de378
0.05,0.1,Low Vol,539,-0.07095469461842707,-6.5834979198255805,0.3580705009276438,0.0,0.0,1.4823747680890538,P18_S1.5,18,1.5,7b6de378
0.05,0.1,Medium Vol,892,-0.06960200843079167,-4.380750055629509,0.4248878923766816,0.0,0.0,1.187219730941704,P18_S1.5,18,1.5,7b6de378
0.05,0.1,High Vol,1284,0.005148426308221099,0.25216840800886464,0.47897196261682246,0.0,0.0,1.0802180685358256,P18_S1.5,18,1.5,7b6de378
0.05,0.1,Trending Up,290,-0.016270465767228126,-1.7146107631504464,0.44482758620689655,0.0,0.0,1.1793103448275861,P18_S1.5,18,1.5,7b6de378
0.05,0.1,Trending Down,426,0.05239176339993912,3.9958249856003736,0.5657276995305164,0.0,0.0,0.9553990610328639,P18_S1.5,18,1.5,7b6de378
0.05,0.1,Ranging,2011,-0.16249259721839138,-7.304136907033666,0.40825459970164096,0.0,0.0,1.252113376429637,P18_S1.5,18,1.5,7b6de378
0.075,0.1,Overall,2727,-0.0782048211653904,-2.5775216172844813,0.4767143381004767,20.60872753942061,20.35203520352035,1.474880821415475,P18_S1.5,18,1.5,7b6de378
0.075,0.1,Low Vol,539,-0.06705532091693533,-5.692235656625559,0.3877551020408163,0.0,0.0,1.782931354359926,P18_S1.5,18,1.5,7b6de378
0.075,0.1,Medium Vol,892,-0.04839303273097517,-2.7987874768704115,0.4663677130044843,0.0,0.0,1.4966367713004485,P18_S1.5,18,1.5,7b6de378
0.075,0.1,High Vol,1284,0.040434827012985064,1.761857587368886,0.5225856697819314,0.0,0.0,1.3224299065420562,P18_S1.5,18,1.5,7b6de378
0.075,0.1,Trending Up,290,-0.010001465348510208,-0.9744841591039837,0.4793103448275862,0.0,0.0,1.4344827586206896,P18_S1.5,18,1.5,7b6de378
0.075,0.1,Trending Down,426,0.06690738495367787,4.834949293518128,0.6103286384976526,0.0,0.0,1.1431924882629108,P18_S1.5,18,1.5,7b6de378
0.075,0.1,Ranging,2011,-0.12728355567014904,-5.190667602471213,0.44803580308304325,0.0,0.0,1.5509696668324218,P18_S1.5,18,1.5,7b6de378
0.075,0.15,Overall,2727,-0.3143228429771947,-11.879613190505461,0.4063072973964063,25.44921158782545,5.17051705170517,1.7447744774477447,P18_S1.5,18,1.5,7b6de378
0.075,0.15,Low Vol,539,-0.09706449708623521,-8.765883468491458,0.3562152133580705,0.0,0.0,1.9536178107606679,P18_S1.5,18,1.5,7b6de378
0.075,0.15,Medium Vol,892,-0.13440903663144577,-8.072741422633182,0.3968609865470852,0.0,0.0,1.7522421524663676,P18_S1.5,18,1.5,7b6de378
0.075,0.15,High Vol,1284,-0.12010977634567732,-5.460889497237015,0.4353582554517134,0.0,0.0,1.645638629283489,P18_S1.5,18,1.5,7b6de378
0.075,0.15,Trending Up,290,-0.04598044978008142,-4.503581860617387,0.4,0.0,0.0,1.7275862068965517,P18_S1.5,18,1.5,7b6de378
0.075,0.15,Trending Down,426,-0.009311484552091187,-0.6412312241644917,0.5,0.0,0.0,1.5469483568075117,P18_S1.5,18,1.5,7b6de378
0.075,0.15,Ranging,2011,-0.2745202772063552,-12.267049370320573,0.38736946792640475,0.0,0.0,1.789159622078568,P18_S1.5,18,1.5,7b6de378
0.1,0.15,Overall,2727,-0.3008712981806744,-10.569186926010124,0.42244224422442245,17.71177117711771,5.317198386505318,1.9801980198019802,P18_S1.5,18,1.5,7b6de378
0.1,0.15,Low Vol,539,-0.0965267487963627,-8.164405013033189,0.36363636363636365,0.0,0.0,2.196660482374768,P18_S1.5,18,1.5,7b6de378
0.1,0.15,Medium Vol,892,-0.12989301613968263,-7.209510296964978,0.4147982062780269,0.0,0.0,2.0201793721973096,P18_S1.5,18,1.5,7b6de378
0.1,0.15,High Vol,1284,-0.1075892081398796,-4.594479540119958,0.45404984423676015,0.0,0.0,1.8566978193146417,P18_S1.5,18,1.5,7b6de378
0.1,0.15,Trending Up,290,-0.044455011093742614,-4.057721349443989,0.41724137931034483,0.0,0.0,1.9758620689655173,P18_S1.5,18,1.5,7b6de378
0.1,0.15,Trending Down,426,-0.006479021627197601,-0.4227923380505718,0.5140845070422535,0.0,0.0,1.727699530516432,P18_S1.5,18,1.5,7b6de378
0.1,0.15,Ranging,2011,-0.2635742752216802,-10.915072106292037,0.4037792143212332,0.0,0.0,2.0343112879164593,P18_S1.5,18,1.5,7b6de378
0.1,0.2,Overall,2727,-0.3697221387802324,-13.915970293846211,0.40704070407040704,18.81188118811881,1.6868353502016868,2.050971763843051,P18_S1.5,18,1.5,7b6de378
0.1,0.2,Low Vol,539,-0.10787883893255013,-9.419177471031574,0.35435992578849723,0.0,0.0,2.2337662337662336,P18_S1.5,18,1.5,7b6de378
0.1,0.2,Medium Vol,892,-0.15685451864750766,-9.03715812818874,0.40022421524663676,0.0,0.0,2.087443946188341,P18_S1.5,18,1.5,7b6de378
0.1,0.2,High Vol,1284,-0.15918329774183093,-7.123954459252063,0.4353582554517134,0.0,0.0,1.9447040498442367,P18_S1.5,18,1.5,7b6de378
0.1,0.2,Trending Up,290,-0.049847329042401856,-4.477619796020455,0.40344827586206894,0.0,0.0,2.0448275862068965,P18_S1.5,18,1.5,7b6de378
0.1,0.2,Trending Down,426,-0.0337374843879259,-2.2935973303465773,0.48826291079812206,0.0,0.0,1.8262910798122065,P18_S1.5,18,1.5,7b6de378
0.1,0.2,Ranging,2011,-0.3134952810352042,-13.795334595982816,0.3903530581800099,0.0,0.0,2.099453008453506,P18_S1.5,18,1.5,7b6de378
0.0,0.0,Overall,2727,-0.4066565011422074,-13.204037650932692,0.4151081774844151,0.0,0.0,2.714338100476714,P18_S1.5,18,1.5,7b6de378
0.0,0.0,Low Vol,539,-0.11390165809703856,-7.873581429857564,0.3654916512059369,0.0,0.0,2.727272727272727,P18_S1.5,18,1.5,7b6de378
0.0,0.0,Medium Vol,892,-0.17927072643590292,-8.254504732407218,0.4080717488789238,0.0,0.0,2.7948430493273544,P18_S1.5,18,1.5,7b6de378
0.0,0.0,High Vol,1284,-0.18085599647473827,-7.295791907819434,0.4423676012461059,0.0,0.0,2.648753894080997,P18_S1.5,18,1.5,7b6de378
0.0,0.0,Trending Up,290,-0.05352944853617192,-3.8738399226429636,0.41724137931034483,0.0,0.0,2.872413793103448,P18_S1.5,18,1.5,7b6de378
0.0,0.0,Trending Down,426,-0.06184328907268466,-3.7220063718065135,0.4859154929577465,0.0,0.0,2.523474178403756,P18_S1.5,18,1.5,7b6de378
0.0,0.0,Ranging,2011,-0.331773502625337,-12.338063415485541,0.399801093983093,0.0,0.0,2.731974142217802,P18_S1.5,18,1.5,7b6de378
0.03,0.05,Overall,2674,0.1816433005051945,9.392045153822936,0.675018698578908,24.12116679132386,63.50037397157816,0.3231114435302917,P17_S1.5,17,1.5,cc981e9e
0.03,0.05,Low Vol,525,-0.0037888500487829324,-0.4643077771021103,0.5638095238095238,0.0,0.0,0.5314285714285715,P17_S1.5,17,1.5,cc981e9e
0.03,0.05,Medium Vol,876,0.05569294899137933,5.353343154402249,0.6723744292237442,0.0,0.0,0.3139269406392694,P17_S1.5,17,1.5,cc981e9e
0.03,0.05,High Vol,1263,0.12468794876259004,9.847516301053705,0.7244655581947743,0.0,0.0,0.2414885193982581,P17_S1.5,17,1.5,cc981e9e
0.03,0.05,Trending Up,284,0.0170716069858301,2.957677066680655,0.6654929577464789,0.0,0.0,0.3204225352112676,P17_S1.5,17,1.5,cc981e9e
0.03,0.05,Trending Down,427,0.06744488717192199,10.589308017371966,0.8009367681498829,0.0,0.0,0.1686182669789227,P17_S1.5,17,1.5,cc981e9e
0.03,0.05,Ranging,1963,0.08840218533721744,5.458800460417375,0.6490066225165563,0.0,0.0,0.35710646968925114,P17_S1.5,17,1.5,cc981e9e
0.05,0.075,Overall,2674,0.12539833068994755,4.51401772282191,0.5542258788332087,24.457741211667912,40.12715033657442,0.8769633507853403,P17_S1.5,17,1.5,cc981e9e
0.05,0.075,Low Vol,525,-0.027385542453660316,-2.602662314347592,0.4380952380952381,0.0,0.0,1.1828571428571428,P17_S1.5,17,1.5,cc981e9e
0.05,0.075,Medium Vol,876,0.025446745807847337,1.6800500350065612,0.5422374429223744,0.0,0.0,0.8721461187214612,P17_S1.5,17,1.5,cc981e9e
0.05,0.075,High Vol,1263,0.12994134174613792,6.6475341817742795,0.6120348376880443,0.0,0.0,0.7490102929532858,P17_S1.5,17,1.5,cc981e9e
0.05,0.075,Trending Up,284,0.006810776279159603,0.7885979424047809,0.5422535211267606,0.0,0.0,0.8591549295774648,P17_S1.5,17,1.5,cc981e9e
0.05,0.075,Trending Down,427,0.09040697424159494,8.473601135385639,0.702576112412178,0.0,0.0,0.6042154566744731,P17_S1.5,17,1.5,cc981e9e
0.05,0.075,Ranging,1963,0.025108396391164023,1.1233015187040916,0.5236882322975038,0.0,0.0,0.9388690779419256,P17_S1.5,17,1.5,cc981e9e
0.05,0.1,Overall,2674,-0.11824798334635112,-4.289610763909865,0.4405385190725505,32.34854151084517,20.456245325355273,1.1559461480927449,P17_S1.5,17,1.5,cc981e9e
0.05,0.1,Low Vol,525,-0.06633543885040849,-6.218119883191931,0.35428571428571426,0.0,0.0,1.401904761904762,P17_S1.5,17,1.5,cc981e9e
0.05,0.1,Medium Vol,876,-0.06166433517201042,-3.860263892895168,0.4235159817351598,0.0,0.0,1.1506849315068493,P17_S1.5,17,1.5,cc981e9e
0.05,0.1,High Vol,1263,0.008442491238381589,0.4056911788616556,0.48931116389548696,0.0,0.0,1.051464766429137,P17_S1.5,17,1.5,cc981e9e
0.05,0.1,Trending Up,284,-0.01303462425866675,-1.3587316381367183,0.4612676056338028,0.0,0.0,1.1443661971830985,P17_S1.5,17,1.5,cc981e9e
0.05,0.1,Trending Down,427,0.055526844257159924,4.2157959880083355,0.5714285714285714,0.0,0.0,0.9110070257611241,P17_S1.5,17,1.5,cc981e9e
0.05,0.1,Ranging,1963,-0.15360076611282514,-6.899254667472231,0.40906775343861435,0.0,0.0,1.2109016811003566,P17_S1.5,17,1.5,cc981e9e
0.075,0.1,Overall,2674,-0.06930544666972238,-2.269897236725,0.47943156320119673,20.680628272251308,21.428571428571427,1.4147344801795063,P17_S1.5,17,1.5,cc981e9e
0.075,0.1,Low Vol,525,-0.0645918485455842,-5.499414667856286,0.38285714285714284,0.0,0.0,1.68,P17_S1.5,17,1.5,cc981e9e
0.075,0.1,Medium Vol,876,-0.046807700018170695,-2.6866026998940713,0.4600456621004566,0.0,0.0,1.4406392694063928,P17_S1.5,17,1.5,cc981e9e
0.075,0.1,High Vol,1263,0.04587353775165992,1.99542350996409,0.5344418052256532,0.0,0.0,1.2779097387173397,P17_S1.5,17,1.5,cc981e9e
0.075,0.1,Trending Up,284,-0.005576613801310248,-0.5364925749576017,0.4964788732394366,0.0,0.0,1.3908450704225352,P17_S1.5,17,1.5,cc981e9e
0.075,0.1,Trending Down,427,0.06844925048560824,4.911010343640221,0.6135831381733021,0.0,0.0,1.0960187353629978,P17_S1.5,17,1.5,cc981e9e
0.075,0.1,Ranging,1963,-0.12404470064975415,-5.058750400035207,0.4477840040753948,0.0,0.0,1.4875191034131432,P17_S1.5,17,1.5,cc981e9e
0.075,0.15,Overall,2674,-0.3180280396382299,-12.077150933888719,0.40201944652206434,25.691847419596108,5.347793567688855,1.6948391922213912,P17_S1.5,17,1.5,cc981e9e
0.075,0.15,Low Vol,525,-0.09684191006142129,-8.854233318169083,0.34476190476190477,0.0,0.0,1.8571428571428572,P17_S1.5,17,1.5,cc981e9e
0.075,0.15,Medium Vol,876,-0.136255404206155,-8.150951153924296,0.3858447488584475,0.0,0.0,1.7134703196347032,P17_S1.5,17,1.5,cc981e9e
0.075,0.15,High Vol,1263,-0.12329117620459307,-5.637870394923401,0.4386381631037213,0.0,0.0,1.6072842438638164,P17_S1.5,17,1.5,cc981e9e
0.075,0.15,Trending Up,284,-0.04616730658307011,-4.514369609179644,0.397887323943662,0.0,0.0,1.7147887323943662,P17_S1.5,17,1.5,cc981e9e
0.075,0.15,Trending Down,427,-0.0118006436730832,-0.8055463489890416,0.4918032786885246,0.0,0.0,1.5175644028103044,P17_S1.5,17,1.5,cc981e9e
0.075,0.15,Ranging,1963,-0.2764813206471791,-12.460952262470068,0.38308711156393277,0.0,0.0,1.7305145185939887,P17_S1.5,17,1.5,cc981e9e
0.1,0.15,Overall,2674,-0.30013467422803963,-10.597998204168842,0.41922213911742706,17.651458489154827,5.459985041136874,1.918848167539267,P17_S1.5,17,1.5,cc981e9e
0.1,0.15,Low Vol,525,-0.0972046295438993,-8.277638525929794,0.3523809523809524,0.0,0.0,2.085714285714286,P17_S1.5,17,1.5,cc981e9e
0.1,0.15,Medium Vol,876,-0.1277695029160243,-7.112691373717879,0.4052511415525114,0.0,0.0,1.971461187214612,P17_S1.5,17,1.5,cc981e9e
0.1,0.15,High Vol,1263,-0.10823741755349092,-4.654129695846486,0.4584323040380047,0.0,0.0,1.8068091844813936,P17_S1.5,17,1.5,cc981e9e
