strategy_hash,strategy_type,original_sharpe,original_compound_sharpe,original_traditional_sharpe,original_return,original_win_rate,original_avg_return,optimal_stop,optimal_target,optimal_sharpe,optimal_compound_sharpe,optimal_traditional_sharpe,optimal_return,optimal_win_rate,optimal_avg_return,optimal_geometric_mean,sharpe_improvement,return_improvement,win_rate_change,avg_return_change,num_trades,period,std_dev
c639a91e9979,bollinger_bands,-0.6514638755586388,-0.6514638755586388,-0.6437317627503212,-0.012226451722633147,0.5303867403314917,-6.715684258746038e-05,0.2,0.4,-0.4958187385073647,-0.4958187385073647,-0.48898069151275453,-0.008202748487275424,0.5303867403314917,-4.4877332596821006e-05,-4.5504910156868306e-05,0.15564513705127414,0.004023703235357723,0.0,2.2279509990639374e-05,181,23,3.0
4f593d4d409a,bollinger_bands,-2.473678564371863,-2.473678564371863,-2.4390579064132805,-0.1880713244504948,0.6366685299049748,-0.0001148210919998545,0.25,0.5,-1.627872955957664,-1.627872955957664,-1.6034886595646503,-0.09244103096430534,0.6288429290106204,-5.3404811654828734e-05,-5.4216940102658207e-05,0.8458056084141992,0.09563029348618945,-0.007825600894354356,6.141628034502577e-05,1789,24,1.0
1c1044d08b12,bollinger_bands,-2.0589367090343473,-2.0589367090343473,-2.0330376891773128,-0.1216189563158857,0.5801068090787717,-8.547268999809358e-05,0.25,0.5,-1.5891101461278203,-1.5891101461278203,-1.5692989330431957,-0.07381106488968969,0.57543391188251,-5.054684369623721e-05,-5.118495939882006e-05,0.469826562906527,0.047807891426196014,-0.004672897196261627,3.4925846301856375e-05,1498,24,1.5
ded195c06aea,bollinger_bands,-1.3237394656198096,-1.3237394656198096,-1.3066732497630216,-0.05353656625062431,0.5836216839677048,-6.264341343251522e-05,0.2,0.4,-1.3046810305440224,-1.3046810305440224,-1.2907467569246496,-0.043321535317068616,0.5743944636678201,-5.05349514767013e-05,-5.1080502211142687e-05,0.019058435075787195,0.010215030933555691,-0.009227220299884653,1.210846195581392e-05,867,24,2.0
cbb30a705d13,bollinger_bands,-1.1506053608411562,-1.1506053608411562,-1.138535702385282,-0.033329056720105554,0.516209476309227,-8.36412338288859e-05,0.2,0.4,-0.6380436216695313,-0.6380436216695313,-0.6282881750625842,-0.01505518380613824,0.5112219451371571,-3.7250480216678364e-05,-3.7828869378309093e-05,0.5125617391716248,0.018273872913967315,-0.004987531172069848,4.639075361220753e-05,401,24,2.5
2ce0425645e7,bollinger_bands,-0.7614621549261277,-0.7614621549261277,-0.7536678508336042,-0.01438637859092684,0.5210526315789473,-7.548416251781642e-05,0.2,0.4,-0.6211857257712006,-0.6211857257712006,-0.6142771328462368,-0.010371473834473788,0.5210526315789473,-5.4259997737259955e-05,-5.487024385653072e-05,0.1402764291549271,0.004014904756453053,0.0,2.1224164780556467e-05,190,24,3.0
b4561f50f3c3,bollinger_bands,-2.201537340475201,-2.201537340475201,-2.1669247858600174,-0.16917009953908513,0.6417233560090703,-0.00010340524681012139,0.25,0.5,-1.495538681647733,-1.495538681647733,-1.4710790099181068,-0.0855101907389968,0.6337868480725624,-4.9843969634188246e-05,-5.067272670755685e-05,0.705998658827468,0.08365990880008833,-0.007936507936507908,5.356127717593314e-05,1764,25,1.0
dd6115d86684,bollinger_bands,-2.132793955325295,-2.132793955325295,-2.105905979519157,-0.1300160370656248,0.5815068493150685,-9.419043998514123e-05,0.25,0.5,-1.6783005479080078,-1.6783005479080078,-1.6585602770855359,-0.07751919449524769,0.5767123287671233,-5.4614685960525255e-05,-5.5264712798042126e-05,0.45449340741728705,0.05249684257037712,-0.004794520547945158,3.957575402461598e-05,1460,25,1.5
ed846d31500a,bollinger_bands,-1.2516918318920724,-1.2516918318920724,-1.2340374760237738,-0.0523838639342773,0.5899880810488677,-6.32242903576413e-05,0.25,0.5,-1.070919679572066,-1.070919679572066,-1.056010183206512,-0.0381458347417738,0.5840286054827175,-4.570927326639945e-05,-4.63546290162542e-05,0.18077215232000654,0.014238029192503499,-0.005959475566150174,1.7515017091241844e-05,839,25,2.0
4221104836e8,bollinger_bands,-1.6042279941974429,-1.6042279941974429,-1.5920672207135178,-0.04649583521251521,0.515,-0.00011811939372741532,0.2,0.4,-1.207906295013022,-1.207906295013022,-1.1982926553570672,-0.02790126690840178,0.51,-7.017922118408757e-05,-7.074225371273002e-05,0.39632169918442095,0.018594568304113435,-0.0050000000000000044,4.794017254332775e-05,400,25,2.5
743d84e39f3d,bollinger_bands,-0.9092884700080457,-0.9092884700080457,-0.9009174376110752,-0.018404100958301917,0.5255102040816326,-9.389633764151632e-05,0.2,0.4,-0.6113618234729137,-0.6113618234729137,-0.6042224395840505,-0.010547345342710401,0.5255102040816326,-5.346558684988511e-05,-5.409732662708944e-05,0.297926646535132,0.007856755615591515,0.0,4.043075079163121e-05,196,25,3.0
51de1990fb3b,bollinger_bands,-1.9488210746912997,-1.9488210746912997,-1.9144256415233563,-0.1504189010310668,0.6359953703703703,-9.266624330908642e-05,0.25,0.5,-1.377415989882353,-1.377415989882353,-1.353111139570192,-0.07855318731861838,0.6261574074074074,-4.6507382793318806e-05,-4.734275761519857e-05,0.5714050848089467,0.07186571371244843,-0.00983796296296291,4.615886051576761e-05,1728,26,1.0
2c1e566126a5,bollinger_bands,-1.8767254626557248,-1.8767254626557248,-1.849454480490265,-0.11690268694367012,0.5881542699724518,-8.437198452332815e-05,0.25,0.5,-1.09166978157597,-1.09166978157597,-1.071615393965985,-0.0519271685964392,0.5840220385674931,-3.604918107693476e-05,-3.6723811410177554e-05,0.7850556810797549,0.06497551834723092,-0.004132231404958664,4.832280344639339e-05,1452,26,1.5
a6b4febf4d4b,bollinger_bands,-1.5157235416616714,-1.5157235416616714,-1.4974725771841617,-0.06511975813365178,0.583030303030303,-8.063432434761645e-05,0.2,0.4,-1.033154682654505,-1.033154682654505,-1.0190588047597908,-0.03485734832081633,0.5721212121212121,-4.2417632395134784e-05,-4.3004363763365916e-05,0.4825688590071664,0.030262409812835456,-0.010909090909090868,3.821669195248166e-05,825,26,2.0
67a66ad883c4,bollinger_bands,-1.701949878236727,-1.701949878236727,-1.6896457041846897,-0.049825243382151774,0.5124378109452736,-0.00012621054406971438,0.2,0.4,-1.2920348352958089,-1.2920348352958089,-1.2821913014356847,-0.030516606119391776,0.5099502487562189,-7.65040582884268e-05,-7.709138896783152e-05,0.4099150429409182,0.019308637262759998,-0.0024875621890547706,4.970648578128758e-05,402,26,2.5
55b773159ad5,bollinger_bands,-1.146171017219,-1.146171017219,-1.1381243998893587,-0.02224240166416347,0.5177664974619289,-0.00011337210639976993,0.2,0.4,-0.7686326527451333,-0.7686326527451333,-0.7614035291703908,-0.013407671901088158,0.5126903553299492,-6.787286163835198e-05,-6.85172785412913e-05,0.3775383644738668,0.00883472976307531,-0.005076142131979711,4.5499244761417954e-05,197,26,3.0
8463322f4807,bollinger_bands,-1.8972503744324427,-1.8972503744324427,-1.8625068135095426,-0.14807385647516236,0.6424314660309892,-9.375043992841507e-05,0.25,0.5,-1.156879974841838,-1.156879974841838,-1.132505060751835,-0.0665904285539336,0.6328963051251489,-4.0201358607804113e-05,-4.1066612721296636e-05,0.7403703995906048,0.08148342792122876,-0.009535160905840279,5.3549081320610956e-05,1678,27,1.0
a7363ac92ac8,bollinger_bands,-1.8613752163180486,-1.8613752163180486,-1.833961478242116,-0.11655258215355413,0.5925141242937854,-8.622390987082646e-05,0.25,0.5,-1.0991476825684172,-1.0991476825684172,-1.0793146994136669,-0.051708957183276616,0.5889830508474576,-3.681837303910238e-05,-3.749493027738193e-05,0.7622275337496314,0.06484362497027751,-0.0035310734463277482,4.940553683172408e-05,1416,27,1.5
6caa4344c28d,bollinger_bands,-1.5233089869021164,-1.5233089869021164,-1.5048063666022875,-0.06629754060223148,0.5820170109356014,-8.233466074477801e-05,0.2,0.4,-0.8932140661934234,-0.8932140661934234,-0.8789082138185026,-0.03065108045919762,0.5710814094775213,-3.721929193467161e-05,-3.782510456395993e-05,0.630094920708693,0.03564646014303385,-0.010935601458080146,4.51153688101064e-05,823,27,2.0
9436d153282b,bollinger_bands,-1.4231345804065523,-1.4231345804065523,-1.4106725441152448,-0.042360172342205016,0.5236907730673317,-0.00010698801960639539,0.2,0.4,-1.1020287432108855,-1.1020287432108855,-1.0919760173639164,-0.026634080374476454,0.5211970074812967,-6.670334886794782e-05,-6.731741956966797e-05,0.32110583719566677,0.01572609196772856,-0.0024937655860349794,4.028467073844757e-05,401,27,2.5
a8fb67fce4e7,bollinger_bands,-1.339217696456156,-1.339217696456156,-1.3307967121462079,-0.027124112341154083,0.5233160621761658,-0.00014157462598219509,0.2,0.4,-0.8589635853545058,-0.8589635853545058,-0.8517125305341158,-0.015016386037829843,0.5181347150259067,-7.773036924513278e-05,-7.839212676119534e-05,0.48025411110165017,0.01210772630332424,-0.005181347150259086,6.384425673706231e-05,193,27,3.0
95659f3d6d4b,bollinger_bands,-1.7873023095828011,-1.7873023095828011,-1.7525317476356328,-0.14021202458617754,0.6510638297872341,-9.004481525440062e-05,0.25,0.5,-1.169998946242781,-1.169998946242781,-1.1458170591155739,-0.06680344160261908,0.6389057750759879,-4.116049215341253e-05,-4.202916343687413e-05,0.6173033633400202,0.07340858298355846,-0.012158054711246202,4.8884323100988084e-05,1645,28,1.0
f896132fde22,bollinger_bands,-1.9852005383781126,-1.9852005383781126,-1.957752419684694,-0.1239571899414601,0.595561918396564,-9.341757439812065e-05,0.25,0.5,-1.2844061204796586,-1.2844061204796586,-1.2644902036210646,-0.0604011768162821,0.5912670007158196,-4.3904692867033575e-05,-4.4596198590318714e-05,0.700794417898454,0.063556013125178,-0.0042949176807444145,4.9512881531087076e-05,1397,28,1.5
5257d602a9f9,bollinger_bands,-1.8227345651490365,-1.8227345651490365,-1.8035974988918868,-0.08137992797863214,0.58125,-0.00010498376215424498,0.2,0.4,-1.0015823021495551,-1.0015823021495551,-0.9872481525975407,-0.03437275372537674,0.57,-4.309507483448922e-05,-4.3720785043221966e-05,0.8211522629994814,0.0470071742532554,-0.011250000000000093,6.188868731975576e-05,800,28,2.0
96a40f848377,bollinger_bands,-1.6079554770539648,-1.6079554770539648,-1.595450193392657,-0.04788863841425561,0.5135802469135803,-0.00012021895151377204,0.2,0.4,-1.437028618553495,-1.437028618553495,-1.4268675081497828,-0.0349547328381794,0.5111111111111111,-8.72274884288702e-05,-8.784865902466965e-05,0.17092685850046974,0.01293390557607621,-0.0024691358024692134,3.299146308490184e-05,405,28,2.5
0122d6f542df,bollinger_bands,-1.2635404491196365,-1.2635404491196365,-1.254961310491352,-0.026079910927354955,0.5396039603960396,-0.00012992514673148487,0.2,0.4,-0.7884831097427755,-0.7884831097427755,-0.7810583605120002,-0.014120476175520036,0.5346534653465347,-6.973618632833298e-05,-7.0399099270535e-05,0.475057339376861,0.011959434751834919,-0.004950495049504955,6.018896040315189e-05,202,28,3.0
7c32bc36c061,bollinger_bands,-1.815506552977182,-1.815506552977182,-1.7812197095478381,-0.14046196142390377,0.6462205700123915,-9.200416023027642e-05,0.25,0.5,-1.2241374774462894,-1.2241374774462894,-1.2000158799931666,-0.06961787805602404,0.6325898389095415,-4.382676784010501e-05,-4.470773255826899e-05,0.5913690755308927,0.07084408336787973,-0.013630731102850069,4.8177392390171404e-05,1614,29,1.0
df161e3810fa,bollinger_bands,-2.0794051358096093,-2.0794051358096093,-2.051714279105026,-0.13049931556863703,0.5886214442013129,-0.00010063235804503952,0.25,0.5,-1.3127654175353587,-1.3127654175353587,-1.2928468042396337,-0.06170213265661639,0.5849744711889132,-4.574765228252634e-05,-4.645247654477824e-05,0.7666397182742506,0.06879718291202064,-0.00364697301239969,5.488470576251318e-05,1371,29,1.5
c9299f38a9af,bollinger_bands,-1.6878121349982234,-1.6878121349982234,-1.668647199474859,-0.07569397493078989,0.5932415519399249,-9.738981945800449e-05,0.2,0.4,-0.6169163023134768,-0.6169163023134768,-0.6026614958152311,-0.02119639514251659,0.5844806007509387,-2.6193921255223767e-05,-2.6813488427701593e-05,1.0708958326847466,0.0544975797882733,-0.008760951188986232,7.119589820278072e-05,799,29,2.0
a09ee84d762c,bollinger_bands,-1.4792789027819129,-1.4792789027819129,-1.4668951093861402,-0.04373067221043081,0.5213032581453634,-0.00011112496185891096,0.2,0.4,-1.3535420451247693,-1.3535420451247693,-1.3432603525558617,-0.03334173219169856,0.518796992481203,-8.433890555600265e-05,-8.498445926186093e-05,0.1257368576571436,0.010388940018732251,-0.0025062656641603454,2.678605630290831e-05,399,29,2.5
2ca6bf3f1339,bollinger_bands,-1.174111983899362,-1.174111983899362,-1.1656178108928308,-0.024094629052721528,0.5339805825242718,-0.00011753287259679786,0.2,0.4,-0.7642540872022483,-0.7642540872022483,-0.7568509577873832,-0.013694413350857637,0.529126213592233,-6.628649942183136e-05,-6.69348800952374e-05,0.4098578966971138,0.01040021570186389,-0.004854368932038833,5.1246373174966504e-05,206,29,3.0
03c5c07b6ec7,bollinger_bands,-1.7855989844645888,-1.7855989844645888,-1.751463864022648,-0.13774472322977105,0.6426783479349186,-9.096618710552489e-05,0.25,0.5,-1.4121367193186762,-1.4121367193186762,-1.3880377913310449,-0.07979753380680876,0.6289111389236546,-5.1151585876531424e-05,-5.2039672924442115e-05,0.3734622651459125,0.057947189422962286,-0.013767209011264048,3.9814601228993466e-05,1598,30,1.0
34813048d208,bollinger_bands,-2.127159780664745,-2.127159780664745,-2.0991738169220424,-0.13459216722214395,0.5884988797610157,-0.00010653089713904918,0.25,0.5,-1.4131598287603524,-1.4131598287603524,-1.393123086900946,-0.06663992634773563,0.5840179238237491,-5.07727028528292e-05,-5.150294668421207e-05,0.7139999519043927,0.06795224087440832,-0.004480955937266606,5.5758194286219976e-05,1339,30,1.5
c75465ccc531,bollinger_bands,-1.958277844281287,-1.958277844281287,-1.9388723069252523,-0.0883124288201721,0.5821656050955414,-0.00011660677879756078,0.2,0.4,-1.0444575679720147,-1.0444575679720147,-1.0301928900372532,-0.03564571649574877,0.5719745222929936,-4.560508318361671e-05,-4.623655892965761e-05,0.9138202763092722,0.052666712324423326,-0.010191082802547768,7.100169561394408e-05,785,30,2.0
b555210dba0d,bollinger_bands,-1.902037137639488,-1.902037137639488,-1.8899663018184236,-0.05451596303719464,0.5075757575757576,-0.000140652956913056,0.0,0.0,-1.902037137639488,-1.902037137639488,-1.8899663018184236,-0.05451596303719464,0.5075757575757576,-0.000140652956913056,0.0,0.0,0.0,0.0,0.0,396,30,2.5
96c19c9ae7d4,bollinger_bands,-1.095260332239289,-1.095260332239289,-1.0867001340377767,-0.022668026675187525,0.5388349514563107,-0.00011042924938260277,0.2,0.4,-0.5980681898098194,-0.5980681898098194,-0.5906345902645564,-0.010776585625162705,0.5339805825242718,-5.1942326541273674e-05,-5.259606145846529e-05,0.49719214242946974,0.01189144105002482,-0.004854368932038833,5.848692284132909e-05,206,30,3.0
968053363191,bollinger_bands,-1.7540069243938594,-1.7540069243938594,-1.7198280389477634,-0.13523665226270298,0.6433611289288005,-9.138000491315636e-05,0.25,0.5,-1.2651545803404354,-1.2651545803404354,-1.241093408726575,-0.07146634837240051,0.6292495189223861,-4.665602301928182e-05,-4.756054685994826e-05,0.48885234405342404,0.06377030389030247,-0.014111610006414366,4.4723981893874535e-05,1559,31,1.0
646adfff5aa2,bollinger_bands,-2.147178261418089,-2.147178261418089,-2.1177908539679584,-0.14181114117128124,0.5935828877005348,-0.00011522473840925607,0.25,0.5,-1.3614573685797862,-1.3614573685797862,-1.341640536739399,-0.06359900173741284,0.5874713521772346,-4.94678241894158e-05,-5.019849349063854e-05,0.785720892838303,0.0782121394338684,-0.006111535523300238,6.575691421984028e-05,1309,31,1.5
4bfbc43485a3,bollinger_bands,-1.925038360549311,-1.925038360549311,-1.9048008629980093,-0.09036022312543723,0.5915492957746479,-0.00011998117341350605,0.2,0.4,-1.0043633998527195,-1.0043633998527195,-0.9902104237435279,-0.034035747203937095,0.5800256081946222,-4.37128393561446e-05,-4.4337622489343254e-05,0.9206749606965916,0.05632447592150014,-0.011523687580025643,7.626833405736145e-05,781,31,2.0
e1ed6a4f6a3a,bollinger_bands,-2.1330290396975817,-2.1330290396975817,-2.1201627838130124,-0.06477805130829706,0.5086848635235732,-0.0001651660117910458,0.5,1.0,-2.073167540366483,-2.073167540366483,-2.060921834159281,-0.05996489350757883,0.5086848635235732,-0.00015252624899338252,-0.00015343253840383042,0.059861499331098855,0.004813157800718226,0.0,1.2639762797663276e-05,403,31,2.5
01230053a32e,bollinger_bands,-1.3916323017179617,-1.3916323017179617,-1.3828869966586612,-0.029319022499937897,0.5217391304347826,-0.00014284197118724735,0.2,0.4,-0.9159872998486577,-0.9159872998486577,-0.9085050916587903,-0.01656443371568561,0.5217391304347826,-8.002922948420283e-05,-8.06883290993543e-05,0.47564500186930403,0.012754588784252285,0.0,6.281274170304452e-05,207,31,3.0
01f92fbc1b64,bollinger_bands,-1.7174258676391745,-1.7174258676391745,-1.6834356517041626,-0.13191623774096772,0.6494512588766946,-8.951640364673591e-05,0.25,0.5,-1.3591839317313705,-1.3591839317313705,-1.3352574484822928,-0.07615469974912015,0.6333118140735958,-5.0235162011069446e-05,-5.1135326068374454e-05,0.35824193590780395,0.055761537991847576,-0.016139444803098812,3.9281241635666465e-05,1549,32,1.0
62b8784e4c44,bollinger_bands,-2.2354987443746865,-2.2354987443746865,-2.2063180320357465,-0.14625615271306946,0.6006216006216006,-0.00012125131456111977,0.25,0.5,-1.431004722673163,-1.431004722673163,-1.411389970337056,-0.06607897140503927,0.5944055944055944,-5.238892752796856e-05,-5.3117001171831824e-05,0.8044940217015235,0.0801771813080302,-0.006216006216006265,6.886238703315121e-05,1287,32,1.5
2d6ef8bf5aae,bollinger_bands,-1.8994386719053287,-1.8994386719053287,-1.878609111990271,-0.09179584695333964,0.5873850197109067,-0.00012513032061611492,0.2,0.4,-1.406717090313764,-1.406717090313764,-1.3926186176071556,-0.0471647181392878,0.5755584756898817,-6.284823440143323e-05,-6.348449195692218e-05,0.49272158159156465,0.044631128814051846,-0.01182654402102501,6.228208621468169e-05,761,32,2.0
cfbaaddc3e07,bollinger_bands,-1.449185004393722,-1.449185004393722,-1.435982009482968,-0.045619913593408445,0.537712895377129,-0.00011256749388000754,0.2,0.4,-1.1945892806228873,-1.1945892806228873,-1.1838836385755598,-0.030682225740943037,0.5352798053527981,-7.513950310607083e-05,-7.58189758157668e-05,0.2545957237708347,0.014937687852465409,-0.0024330900243308973,3.742799077393671e-05,411,32,2.5
0bbaf7ef6ed3,bollinger_bands,-0.9063475043508458,-0.9063475043508458,-0.8967608041839562,-0.0210506983057811,0.5172413793103449,-0.00010369105529814645,0.2,0.4,-0.8291612750855489,-0.8291612750855489,-0.8215424864052782,-0.015280028784127153,0.5172413793103449,-7.515225516572456e-05,-7.584919921965749e-05,0.07718622926529684,0.005770669521653948,0.0,2.8538800132421897e-05,203,32,3.0
cd61de01a2bf,bollinger_bands,-1.7501805356039608,-1.7501805356039608,-1.7164341127641032,-0.13336619583390108,0.6517379679144385,-9.383161168944281e-05,0.5,1.0,-1.5243374770044003,-1.5243374770044003,-1.495795760483151,-0.1004540070511869,0.6517379679144385,-6.94379679818826e-05,-7.076293416397039e-05,0.22584305859956055,0.03291218878271418,0.0,2.4393643707560205e-05,1496,33,1.0
407e6ecfd6f9,bollinger_bands,-2.2602780263110804,-2.2602780263110804,-2.2306969043568237,-0.1496194920279028,0.6098726114649682,-0.00012734073558109244,0.25,0.5,-1.477737353273872,-1.477737353273872,-1.4579747990849365,-0.06865998376395521,0.6027070063694268,-5.587388133637723e-05,-5.6631240522797555e-05,0.7825406730372084,0.0809595082639476,-0.0071656050955414274,7.14668542447152e-05,1256,33,1.5
fa78af09f782,bollinger_bands,-2.2233022742268522,-2.2233022742268522,-2.202417040671864,-0.10685495216197871,0.5936254980079682,-0.00014865382051300292,0.2,0.4,-1.6423259460653823,-1.6423259460653823,-1.6283650585803022,-0.05432178264051879,0.5816733067729084,-7.354060694541139e-05,-7.417111183971592e-05,0.5809763281614699,0.05253316952145992,-0.01195219123505975,7.511321356759153e-05,753,33,2.0
a7f8215e60e8,bollinger_bands,-1.2762902690243645,-1.2762902690243645,-1.2629376665125536,-0.04073718284133898,0.5414634146341464,-0.00010037312852246289,0.2,0.4,-0.9663616624489971,-0.9663616624489971,-0.9553929733194128,-0.02549950815652413,0.5390243902439025,-6.228357212284737e-05,-6.299863823655549e-05,0.30992860657536736,0.01523767468481485,-0.0024390243902439046,3.8089556399615516e-05,410,33,2.5
332ca947683f,bollinger_bands,-1.2967696341699608,-1.2967696341699608,-1.2869755716544828,-0.03060926045866763,0.5175879396984925,-0.00015502665926158497,0.2,0.4,-1.066851687010833,-1.066851687010833,-1.0594988636403067,-0.018937785617752168,0.5175879396984925,-9.541064113317488e-05,-9.607278209056158e-05,0.22991794715912772,0.011671474840915463,0.0,5.961601812841009e-05,199,33,3.0
07c17d6379bd,bollinger_bands,-1.6883893820708198,-1.6883893820708198,-1.6543031368279526,-0.1302123980128822,0.6596180081855388,-9.323553303006866e-05,0.25,0.5,-1.3613247489144913,-1.3613247489144913,-1.3375795647382591,-0.0757147207795148,0.645293315143247,-5.276882068028652e-05,-5.370559139572517e-05,0.3270646331563285,0.0544976772333674,-0.014324693042291892,4.046671234978214e-05,1466,34,1.0
09b1fe42b00d,bollinger_bands,-2.089516720812596,-2.089516720812596,-2.0602571857280543,-0.1377432495126425,0.615321923390383,-0.00011908565284077459,0.25,0.5,-1.3302117902199166,-1.3302117902199166,-1.3105186246760616,-0.061812897734178085,0.6071719641401793,-5.123034210846132e-05,-5.20001805441872e-05,0.7593049305926793,0.07593035177846441,-0.008149959250203787,6.785531073231327e-05,1227,34,1.5
9ee29c17e4a5,bollinger_bands,-2.1939299815770563,-2.1939299815770563,-2.1726022118676394,-0.10760464017158378,0.6019021739130435,-0.00015316653551153875,0.2,0.4,-1.4305257560713138,-1.4305257560713138,-1.4166382153801342,-0.04724244822292967,0.5896739130434783,-6.511334326468779e-05,-6.575166022826373e-05,0.7634042255057425,0.06036219194865411,-0.012228260869565188,8.805319224685096e-05,736,34,2.0
04a495655b6f,bollinger_bands,-1.2823573670399706,-1.2823573670399706,-1.2686284415511682,-0.04205208129714888,0.5522388059701493,-0.00010572051264455239,0.2,0.4,-0.9063283827589361,-0.9063283827589361,-0.8952880453044151,-0.024089638041647654,0.5472636815920398,-5.991734075074632e-05,-6.065621765716234e-05,0.3760289842810345,0.017962443255501226,-0.004975124378109541,4.580317189380607e-05,402,34,2.5
3e17a2f0a860,bollinger_bands,-1.4251968439142784,-1.4251968439142784,-1.4154180168656454,-0.033538874095990656,0.51,-0.0001693862129702689,0.2,0.4,-1.082891388917917,-1.082891388917917,-1.0755758916656284,-0.01912302770418417,0.51,-9.588437427147527e-05,-9.653652897478882e-05,0.34230545499636134,0.014415846391806486,0.0,7.350183869879364e-05,200,34,3.0
22c6d56373ac,bollinger_bands,-1.6742303772030112,-1.6742303772030112,-1.63998976230224,-0.1297335526202722,0.6596035543403964,-9.303316864180941e-05,0.25,0.5,-1.195665136391445,-1.195665136391445,-1.1721094021160143,-0.06630177552714178,0.644565960355434,-4.596643351325556e-05,-4.689021510861924e-05,0.47856524081156615,0.06343177709313041,-0.015037593984962405,4.706673512855385e-05,1463,35,1.0
6253bd4c9346,bollinger_bands,-1.9994857355080426,-1.9994857355080426,-1.9705336819790602,-0.13091815205116164,0.6201680672268908,-0.00011620004202009246,0.25,0.5,-1.3552428819793183,-1.3552428819793183,-1.3357158474905404,-0.06242473265947546,0.611764705882353,-5.338468174121408e-05,-5.4165120577431836e-05,0.6442428535287243,0.06849341939168618,-0.008403361344537785,6.281536027887837e-05,1190,35,1.5
38030e2e9392,bollinger_bands,-2.3550089435110695,-2.3550089435110695,-2.333770908957322,-0.11460591709841517,0.5872576177285319,-0.00016705616623229348,0.2,0.4,-1.527567929701637,-1.527567929701637,-1.5135872980493004,-0.05069472114048412,0.5761772853185596,-7.139452563855584e-05,-7.205397922027679e-05,0.8274410138094326,0.06391119595793104,-0.011080332409972304,9.566164059373765e-05,722,35,2.0
803d2d9e2c3b,bollinger_bands,-1.3269994380827208,-1.3269994380827208,-1.3130058445307207,-0.04429916387524535,0.551980198019802,-0.00011096540370055133,0.2,0.4,-1.0023504928985532,-1.0023504928985532,-0.9911758342568694,-0.02692720419625383,0.5445544554455446,-6.680980057898579e-05,-6.756302386146107e-05,0.32464894518416765,0.017371959678991522,-0.007425742574257432,4.415560312156555e-05,404,35,2.5
b785e526c19b,bollinger_bands,-1.5379989758691377,-1.5379989758691377,-1.5282615390528966,-0.035995262467596434,0.5024875621890548,-0.00018121219410885818,0.2,0.4,-1.2724003362224001,-1.2724003362224001,-1.265050381935622,-0.02253613235562446,0.5024875621890548,-0.0001127412877735288,-0.00011339631568640929,0.2655986396467376,0.013459130111971973,0.0,6.847090633532938e-05,201,35,3.0
de78ad7b87f3,bollinger_bands,-1.6909187209679215,-1.6909187209679215,-1.6568253058135478,-0.13041619377007307,0.6585535465924895,-9.521305396274913e-05,0.25,0.5,-1.2726367825253664,-1.2726367825253664,-1.249101467323711,-0.07035895480791376,0.6432545201668984,-4.979534727464467e-05,-5.073358105656123e-05,0.4182819384425551,0.06005723896215931,-0.015299026425591111,4.541770668810446e-05,1438,36,1.0
a70ca949e97c,bollinger_bands,-1.9793089306403189,-1.9793089306403189,-1.9503233341849604,-0.1298285109723446,0.6258445945945946,-0.00011572670324194654,0.25,0.5,-1.3396392759065043,-1.3396392759065043,-1.3200191304832736,-0.062013076218394025,0.6173986486486487,-5.327698401854997e-05,-5.406886812842071e-05,0.6396696547338145,0.06781543475395058,-0.008445945945945943,6.244971922339656e-05,1184,36,1.5
593b78ea46e9,bollinger_bands,-2.219325662581844,-2.219325662581844,-2.198205641448147,-0.10781088185199039,0.5848275862068966,-0.00015583814981032207,0.2,0.4,-1.5096672093387504,-1.5096672093387504,-1.4956432521341783,-0.05026729576350275,0.5724137931034483,-7.047418028995301e-05,-7.113498418620523e-05,0.7096584532430936,0.05754358608848764,-0.012413793103448256,8.536396952036906e-05,725,36,2.0
eba2dd776b00,bollinger_bands,-1.2940762093085656,-1.2940762093085656,-1.2798666905888878,-0.043873369509355054,0.5700245700245701,-0.00010901679167237249,0.2,0.4,-0.7663318140721798,-0.7663318140721798,-0.7551526131212737,-0.020660478294778906,0.5626535626535627,-5.05449964427682e-05,-5.129325932695661e-05,0.5277443952363858,0.023212891214576148,-0.0073710073710073765,5.847179522960429e-05,407,36,2.5
f19a1a735bbd,bollinger_bands,-1.569019212643173,-1.569019212643173,-1.559213800180713,-0.036954944189302785,0.4975845410628019,-0.00018075534682693447,0.2,0.4,-1.2991905559555588,-1.2991905559555588,-1.2917156164081174,-0.023391641049282152,0.4975845410628019,-0.0001136813479401386,-0.00011433920265113695,0.26982865668761424,0.013563303140020633,0.0,6.707399888679587e-05,207,36,3.0
e121b821e582,bollinger_bands,-1.6807494964504197,-1.6807494964504197,-1.6464372793478905,-0.13046931718342347,0.6598447424135497,-9.664140809043926e-05,0.25,0.5,-1.207942761799779,-1.207942761799779,-1.1843730343161312,-0.06700254245926562,0.6436132674664785,-4.798723164672077e-05,-4.894220608453459e-05,0.4728067346506406,0.06346677472415785,-0.016231474947071223,4.8654176443718494e-05,1417,37,1.0
0a20366dc17e,bollinger_bands,-2.117561845834488,-2.117561845834488,-2.0885542071561223,-0.13834342953894274,0.615916955017301,-0.00012703229999795225,0.2,0.4,-1.7595569153719437,-1.7595569153719437,-1.7413049003828893,-0.0752540968022195,0.5977508650519031,-6.697414167212804e-05,-6.767615143354888e-05,0.35800493046254434,0.06308933273672324,-0.018166089965397925,6.005815832582421e-05,1156,37,1.5
